Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-05,mod_4,271,1727,Moderate return,solid,May 05,271,May 05: 271 projected cases per day
2020-05-05,mod_5,338,2157,Normal (pre-intervention),solid,May 05,338,May 05: 338 projected cases per day
2020-05-05,mod_6,236,1880,Cautious return,solid,May 05,236,May 05: 236 projected cases per day
2020-05-06,mod_2,24809,191248,Soc. Dist. + Travel Ban,solid,May 06,"24,809","May 06: 24,809 projected cases per day"
2020-05-06,mod_4,295,2380,Moderate return,solid,May 06,295,May 06: 295 projected cases per day
2020-05-06,mod_5,400,2571,Normal (pre-intervention),solid,May 06,400,May 06: 400 projected cases per day
2020-05-06,mod_6,253,1693,Cautious return,solid,May 06,253,May 06: 253 projected cases per day
2020-05-07,mod_2,27122,227974,Soc. Dist. + Travel Ban,solid,May 07,"27,122","May 07: 27,122 projected cases per day"
2020-05-07,mod_4,333,2466,Moderate return,solid,May 07,333,May 07: 333 projected cases per day
2020-05-07,mod_5,468,3627,Normal (pre-intervention),solid,May 07,468,May 07: 468 projected cases per day
2020-05-07,mod_6,268,1601,Cautious return,solid,May 07,268,May 07: 268 projected cases per day
2020-05-08,mod_2,29482,258849,Soc. Dist. + Travel Ban,solid,May 08,"29,482","May 08: 29,482 projected cases per day"
2020-05-08,mod_4,368,2142,Moderate return,solid,May 08,368,May 08: 368 projected cases per day
2020-05-08,mod_5,555,3220,Normal (pre-intervention),solid,May 08,555,May 08: 555 projected cases per day
2020-05-08,mod_6,290,2059,Cautious return,solid,May 08,290,May 08: 290 projected cases per day
2020-05-09,mod_2,31891,304195,Soc. Dist. + Travel Ban,solid,May 09,"31,891","May 09: 31,891 projected cases per day"
2020-05-09,mod_4,420,2686,Moderate return,solid,May 09,420,May 09: 420 projected cases per day
2020-05-09,mod_5,663,4032,Normal (pre-intervention),solid,May 09,663,May 09: 663 projected cases per day
2020-05-09,mod_6,316,1904,Cautious return,solid,May 09,316,May 09: 316 projected cases per day
2020-05-10,mod_2,34320,358539,Soc. Dist. + Travel Ban,solid,May 10,"34,320","May 10: 34,320 projected cases per day"
2020-05-10,mod_4,476,1967,Moderate return,solid,May 10,476,May 10: 476 projected cases per day
2020-05-10,mod_5,810,4552,Normal (pre-intervention),solid,May 10,810,May 10: 810 projected cases per day
2020-05-10,mod_6,342,2107,Cautious return,solid,May 10,342,May 10: 342 projected cases per day
2020-05-11,mod_2,36662,391108,Soc. Dist. + Travel Ban,solid,May 11,"36,662","May 11: 36,662 projected cases per day"
2020-05-11,mod_4,553,3872,Moderate return,solid,May 11,553,May 11: 553 projected cases per day
2020-05-11,mod_5,999,4424,Normal (pre-intervention),solid,May 11,999,May 11: 999 projected cases per day
2020-05-11,mod_6,390,2584,Cautious return,solid,May 11,390,May 11: 390 projected cases per day
2020-05-12,mod_2,39040,468741,Soc. Dist. + Travel Ban,solid,May 12,"39,040","May 12: 39,040 projected cases per day"
2020-05-12,mod_4,639,3329,Moderate return,solid,May 12,639,May 12: 639 projected cases per day
2020-05-12,mod_5,1245,5853,Normal (pre-intervention),solid,May 12,"1,245","May 12: 1,245 projected cases per day"
2020-05-12,mod_6,423,1930,Cautious return,solid,May 12,423,May 12: 423 projected cases per day
2020-05-13,mod_2,41411,511838,Soc. Dist. + Travel Ban,solid,May 13,"41,411","May 13: 41,411 projected cases per day"
2020-05-13,mod_4,756,4028,Moderate return,solid,May 13,756,May 13: 756 projected cases per day
2020-05-13,mod_5,1567,7291,Normal (pre-intervention),solid,May 13,"1,567","May 13: 1,567 projected cases per day"
2020-05-13,mod_6,475,2689,Cautious return,solid,May 13,475,May 13: 475 projected cases per day
2020-05-14,mod_2,43708,553668,Soc. Dist. + Travel Ban,solid,May 14,"43,708","May 14: 43,708 projected cases per day"
2020-05-14,mod_4,899,3629,Moderate return,solid,May 14,899,May 14: 899 projected cases per day
2020-05-14,mod_5,1967,8933,Normal (pre-intervention),solid,May 14,"1,967","May 14: 1,967 projected cases per day"
2020-05-14,mod_6,524,3058,Cautious return,solid,May 14,524,May 14: 524 projected cases per day
2020-05-15,mod_2,45945,634584,Soc. Dist. + Travel Ban,solid,May 15,"45,945","May 15: 45,945 projected cases per day"
2020-05-15,mod_4,1050,5395,Moderate return,solid,May 15,"1,050","May 15: 1,050 projected cases per day"
2020-05-15,mod_5,2499,8440,Normal (pre-intervention),solid,May 15,"2,499","May 15: 2,499 projected cases per day"
2020-05-15,mod_6,586,3007,Cautious return,solid,May 15,586,May 15: 586 projected cases per day
2020-05-16,mod_2,48100,703761,Soc. Dist. + Travel Ban,solid,May 16,"48,100","May 16: 48,100 projected cases per day"
2020-05-16,mod_4,1245,4618,Moderate return,solid,May 16,"1,245","May 16: 1,245 projected cases per day"
2020-05-16,mod_5,3169,13631,Normal (pre-intervention),solid,May 16,"3,169","May 16: 3,169 projected cases per day"
2020-05-16,mod_6,657,2740,Cautious return,solid,May 16,657,May 16: 657 projected cases per day
2020-05-17,mod_2,50174,737579,Soc. Dist. + Travel Ban,solid,May 17,"50,174","May 17: 50,174 projected cases per day"
2020-05-17,mod_4,1491,5945,Moderate return,solid,May 17,"1,491","May 17: 1,491 projected cases per day"
2020-05-17,mod_5,4005,13874,Normal (pre-intervention),solid,May 17,"4,005","May 17: 4,005 projected cases per day"
2020-05-17,mod_6,742,3518,Cautious return,solid,May 17,742,May 17: 742 projected cases per day
2020-05-18,mod_2,52214,790794,Soc. Dist. + Travel Ban,solid,May 18,"52,214","May 18: 52,214 projected cases per day"
2020-05-18,mod_4,1775,7344,Moderate return,solid,May 18,"1,775","May 18: 1,775 projected cases per day"
2020-05-18,mod_5,5091,19545,Normal (pre-intervention),solid,May 18,"5,091","May 18: 5,091 projected cases per day"
2020-05-18,mod_6,832,3806,Cautious return,solid,May 18,832,May 18: 832 projected cases per day
2020-05-19,mod_2,54047,846326,Soc. Dist. + Travel Ban,solid,May 19,"54,047","May 19: 54,047 projected cases per day"
2020-05-19,mod_4,2110,7221,Moderate return,solid,May 19,"2,110","May 19: 2,110 projected cases per day"
2020-05-19,mod_5,6412,22510,Normal (pre-intervention),solid,May 19,"6,412","May 19: 6,412 projected cases per day"
2020-05-19,mod_6,937,4288,Cautious return,solid,May 19,937,May 19: 937 projected cases per day
2020-05-20,mod_2,55933,978223,Soc. Dist. + Travel Ban,solid,May 20,"55,933","May 20: 55,933 projected cases per day"
2020-05-20,mod_4,2501,8910,Moderate return,solid,May 20,"2,501","May 20: 2,501 projected cases per day"
2020-05-20,mod_5,8073,30530,Normal (pre-intervention),solid,May 20,"8,073","May 20: 8,073 projected cases per day"
2020-05-20,mod_6,1061,3469,Cautious return,solid,May 20,"1,061","May 20: 1,061 projected cases per day"
2020-05-21,mod_2,57642,938522,Soc. Dist. + Travel Ban,solid,May 21,"57,642","May 21: 57,642 projected cases per day"
2020-05-21,mod_4,2889,10114,Moderate return,solid,May 21,"2,889","May 21: 2,889 projected cases per day"
2020-05-21,mod_5,9763,35426,Normal (pre-intervention),solid,May 21,"9,763","May 21: 9,763 projected cases per day"
2020-05-21,mod_6,1170,5166,Cautious return,solid,May 21,"1,170","May 21: 1,170 projected cases per day"
2020-05-22,mod_2,59167,1028537,Soc. Dist. + Travel Ban,solid,May 22,"59,167","May 22: 59,167 projected cases per day"
2020-05-22,mod_4,3324,10451,Moderate return,solid,May 22,"3,324","May 22: 3,324 projected cases per day"
2020-05-22,mod_5,11633,44774,Normal (pre-intervention),solid,May 22,"11,633","May 22: 11,633 projected cases per day"
2020-05-22,mod_6,1293,4014,Cautious return,solid,May 22,"1,293","May 22: 1,293 projected cases per day"
2020-05-23,mod_2,60707,1050355,Soc. Dist. + Travel Ban,solid,May 23,"60,707","May 23: 60,707 projected cases per day"
2020-05-23,mod_4,3773,13390,Moderate return,solid,May 23,"3,773","May 23: 3,773 projected cases per day"
2020-05-23,mod_5,13667,57089,Normal (pre-intervention),solid,May 23,"13,667","May 23: 13,667 projected cases per day"
2020-05-23,mod_6,1433,5305,Cautious return,solid,May 23,"1,433","May 23: 1,433 projected cases per day"
2020-05-24,mod_2,62147,1107520,Soc. Dist. + Travel Ban,solid,May 24,"62,147","May 24: 62,147 projected cases per day"
2020-05-24,mod_4,4295,15105,Moderate return,solid,May 24,"4,295","May 24: 4,295 projected cases per day"
2020-05-24,mod_5,15843,69613,Normal (pre-intervention),solid,May 24,"15,843","May 24: 15,843 projected cases per day"
2020-05-24,mod_6,1575,6357,Cautious return,solid,May 24,"1,575","May 24: 1,575 projected cases per day"
2020-05-25,mod_2,63443,1186735,Soc. Dist. + Travel Ban,solid,May 25,"63,443","May 25: 63,443 projected cases per day"
2020-05-25,mod_4,4831,14425,Moderate return,solid,May 25,"4,831","May 25: 4,831 projected cases per day"
2020-05-25,mod_5,18158,84953,Normal (pre-intervention),solid,May 25,"18,158","May 25: 18,158 projected cases per day"
2020-05-25,mod_6,1721,6477,Cautious return,solid,May 25,"1,721","May 25: 1,721 projected cases per day"
2020-05-26,mod_2,64606,1127590,Soc. Dist. + Travel Ban,solid,May 26,"64,606","May 26: 64,606 projected cases per day"
2020-05-26,mod_4,5394,18807,Moderate return,solid,May 26,"5,394","May 26: 5,394 projected cases per day"
2020-05-26,mod_5,20522,105414,Normal (pre-intervention),solid,May 26,"20,522","May 26: 20,522 projected cases per day"
2020-05-26,mod_6,1888,5895,Cautious return,solid,May 26,"1,888","May 26: 1,888 projected cases per day"
2020-05-27,mod_2,65726,1233904,Soc. Dist. + Travel Ban,solid,May 27,"65,726","May 27: 65,726 projected cases per day"
2020-05-27,mod_4,5985,20446,Moderate return,solid,May 27,"5,985","May 27: 5,985 projected cases per day"
2020-05-27,mod_5,22894,131773,Normal (pre-intervention),solid,May 27,"22,894","May 27: 22,894 projected cases per day"
2020-05-27,mod_6,2035,7146,Cautious return,solid,May 27,"2,035","May 27: 2,035 projected cases per day"
2020-05-28,mod_2,66673,1119378,Soc. Dist. + Travel Ban,solid,May 28,"66,673","May 28: 66,673 projected cases per day"
2020-05-28,mod_4,6616,22398,Moderate return,solid,May 28,"6,616","May 28: 6,616 projected cases per day"
2020-05-28,mod_5,25286,157293,Normal (pre-intervention),solid,May 28,"25,286","May 28: 25,286 projected cases per day"
2020-05-28,mod_6,2231,7677,Cautious return,solid,May 28,"2,231","May 28: 2,231 projected cases per day"
2020-05-29,mod_2,67613,1260981,Soc. Dist. + Travel Ban,solid,May 29,"67,613","May 29: 67,613 projected cases per day"
2020-05-29,mod_4,7257,26218,Moderate return,solid,May 29,"7,257","May 29: 7,257 projected cases per day"
2020-05-29,mod_5,27598,204286,Normal (pre-intervention),solid,May 29,"27,598","May 29: 27,598 projected cases per day"
2020-05-29,mod_6,2411,5419,Cautious return,solid,May 29,"2,411","May 29: 2,411 projected cases per day"
2020-05-30,mod_2,68414,1157830,Soc. Dist. + Travel Ban,solid,May 30,"68,414","May 30: 68,414 projected cases per day"
2020-05-30,mod_4,7928,30663,Moderate return,solid,May 30,"7,928","May 30: 7,928 projected cases per day"
2020-05-30,mod_5,29913,234113,Normal (pre-intervention),solid,May 30,"29,913","May 30: 29,913 projected cases per day"
2020-05-30,mod_6,2593,9580,Cautious return,solid,May 30,"2,593","May 30: 2,593 projected cases per day"
2020-05-31,mod_2,69076,1148526,Soc. Dist. + Travel Ban,solid,May 31,"69,076","May 31: 69,076 projected cases per day"
2020-05-31,mod_4,8623,32769,Moderate return,solid,May 31,"8,623","May 31: 8,623 projected cases per day"
2020-05-31,mod_5,32121,294840,Normal (pre-intervention),solid,May 31,"32,121","May 31: 32,121 projected cases per day"
2020-05-31,mod_6,2796,9250,Cautious return,solid,May 31,"2,796","May 31: 2,796 projected cases per day"
2020-06-01,mod_2,69667,1121862,Soc. Dist. + Travel Ban,solid,Jun 01,"69,667","Jun 01: 69,667 projected cases per day"
2020-06-01,mod_4,9328,37838,Moderate return,solid,Jun 01,"9,328","Jun 01: 9,328 projected cases per day"
2020-06-01,mod_5,34219,342263,Normal (pre-intervention),solid,Jun 01,"34,219","Jun 01: 34,219 projected cases per day"
2020-06-01,mod_6,3005,9481,Cautious return,solid,Jun 01,"3,005","Jun 01: 3,005 projected cases per day"
2020-06-02,mod_2,70181,1055131,Soc. Dist. + Travel Ban,solid,Jun 02,"70,181","Jun 02: 70,181 projected cases per day"
2020-06-02,mod_4,10036,42162,Moderate return,solid,Jun 02,"10,036","Jun 02: 10,036 projected cases per day"
2020-06-02,mod_5,36210,420371,Normal (pre-intervention),solid,Jun 02,"36,210","Jun 02: 36,210 projected cases per day"
2020-06-02,mod_6,3221,10689,Cautious return,solid,Jun 02,"3,221","Jun 02: 3,221 projected cases per day"
2020-06-03,mod_2,70669,1042345,Soc. Dist. + Travel Ban,solid,Jun 03,"70,669","Jun 03: 70,669 projected cases per day"
2020-06-03,mod_4,10767,48936,Moderate return,solid,Jun 03,"10,767","Jun 03: 10,767 projected cases per day"
2020-06-03,mod_5,38074,505658,Normal (pre-intervention),solid,Jun 03,"38,074","Jun 03: 38,074 projected cases per day"
2020-06-03,mod_6,3444,11358,Cautious return,solid,Jun 03,"3,444","Jun 03: 3,444 projected cases per day"
2020-06-04,mod_2,70992,945461,Soc. Dist. + Travel Ban,solid,Jun 04,"70,992","Jun 04: 70,992 projected cases per day"
2020-06-04,mod_4,11504,57899,Moderate return,solid,Jun 04,"11,504","Jun 04: 11,504 projected cases per day"
2020-06-04,mod_5,39847,580253,Normal (pre-intervention),solid,Jun 04,"39,847","Jun 04: 39,847 projected cases per day"
2020-06-04,mod_6,3656,11222,Cautious return,solid,Jun 04,"3,656","Jun 04: 3,656 projected cases per day"
2020-06-05,mod_2,71215,881450,Soc. Dist. + Travel Ban,solid,Jun 05,"71,215","Jun 05: 71,215 projected cases per day"
2020-06-05,mod_4,12220,56341,Moderate return,solid,Jun 05,"12,220","Jun 05: 12,220 projected cases per day"
2020-06-05,mod_5,41414,641169,Normal (pre-intervention),solid,Jun 05,"41,414","Jun 05: 41,414 projected cases per day"
2020-06-05,mod_6,3899,12559,Cautious return,solid,Jun 05,"3,899","Jun 05: 3,899 projected cases per day"
2020-06-06,mod_2,71474,892348,Soc. Dist. + Travel Ban,solid,Jun 06,"71,474","Jun 06: 71,474 projected cases per day"
2020-06-06,mod_4,12940,68595,Moderate return,solid,Jun 06,"12,940","Jun 06: 12,940 projected cases per day"
2020-06-06,mod_5,42813,753893,Normal (pre-intervention),solid,Jun 06,"42,813","Jun 06: 42,813 projected cases per day"
2020-06-06,mod_6,4145,13189,Cautious return,solid,Jun 06,"4,145","Jun 06: 4,145 projected cases per day"
2020-06-07,mod_2,71561,836092,Soc. Dist. + Travel Ban,solid,Jun 07,"71,561","Jun 07: 71,561 projected cases per day"
2020-06-07,mod_4,13629,82768,Moderate return,solid,Jun 07,"13,629","Jun 07: 13,629 projected cases per day"
2020-06-07,mod_5,44179,798828,Normal (pre-intervention),solid,Jun 07,"44,179","Jun 07: 44,179 projected cases per day"
2020-06-07,mod_6,4375,16527,Cautious return,solid,Jun 07,"4,375","Jun 07: 4,375 projected cases per day"
2020-06-08,mod_2,71570,831648,Soc. Dist. + Travel Ban,solid,Jun 08,"71,570","Jun 08: 71,570 projected cases per day"
2020-06-08,mod_4,14295,82211,Moderate return,solid,Jun 08,"14,295","Jun 08: 14,295 projected cases per day"
2020-06-08,mod_5,45381,833283,Normal (pre-intervention),solid,Jun 08,"45,381","Jun 08: 45,381 projected cases per day"
2020-06-08,mod_6,4625,15214,Cautious return,solid,Jun 08,"4,625","Jun 08: 4,625 projected cases per day"
2020-06-09,mod_2,71595,693500,Soc. Dist. + Travel Ban,solid,Jun 09,"71,595","Jun 09: 71,595 projected cases per day"
2020-06-09,mod_4,14961,103750,Moderate return,solid,Jun 09,"14,961","Jun 09: 14,961 projected cases per day"
2020-06-09,mod_5,46378,875069,Normal (pre-intervention),solid,Jun 09,"46,378","Jun 09: 46,378 projected cases per day"
2020-06-09,mod_6,4875,21408,Cautious return,solid,Jun 09,"4,875","Jun 09: 4,875 projected cases per day"
2020-06-10,mod_2,71494,667863,Soc. Dist. + Travel Ban,solid,Jun 10,"71,494","Jun 10: 71,494 projected cases per day"
2020-06-10,mod_4,15613,103210,Moderate return,solid,Jun 10,"15,613","Jun 10: 15,613 projected cases per day"
2020-06-10,mod_5,47275,998047,Normal (pre-intervention),solid,Jun 10,"47,275","Jun 10: 47,275 projected cases per day"
2020-06-10,mod_6,5113,15642,Cautious return,solid,Jun 10,"5,113","Jun 10: 5,113 projected cases per day"
2020-06-11,mod_2,71351,631317,Soc. Dist. + Travel Ban,solid,Jun 11,"71,351","Jun 11: 71,351 projected cases per day"
2020-06-11,mod_4,16251,123462,Moderate return,solid,Jun 11,"16,251","Jun 11: 16,251 projected cases per day"
2020-06-11,mod_5,48043,1064096,Normal (pre-intervention),solid,Jun 11,"48,043","Jun 11: 48,043 projected cases per day"
2020-06-11,mod_6,5355,18715,Cautious return,solid,Jun 11,"5,355","Jun 11: 5,355 projected cases per day"
2020-06-12,mod_2,71125,499026,Soc. Dist. + Travel Ban,solid,Jun 12,"71,125","Jun 12: 71,125 projected cases per day"
2020-06-12,mod_4,16850,141652,Moderate return,solid,Jun 12,"16,850","Jun 12: 16,850 projected cases per day"
2020-06-12,mod_5,48683,1064262,Normal (pre-intervention),solid,Jun 12,"48,683","Jun 12: 48,683 projected cases per day"
2020-06-12,mod_6,5591,23056,Cautious return,solid,Jun 12,"5,591","Jun 12: 5,591 projected cases per day"
2020-06-13,mod_2,70874,526067,Soc. Dist. + Travel Ban,solid,Jun 13,"70,874","Jun 13: 70,874 projected cases per day"
2020-06-13,mod_4,17414,147247,Moderate return,solid,Jun 13,"17,414","Jun 13: 17,414 projected cases per day"
2020-06-13,mod_5,49192,1128504,Normal (pre-intervention),solid,Jun 13,"49,192","Jun 13: 49,192 projected cases per day"
2020-06-13,mod_6,5821,21478,Cautious return,solid,Jun 13,"5,821","Jun 13: 5,821 projected cases per day"
2020-06-14,mod_2,70549,460579,Soc. Dist. + Travel Ban,solid,Jun 14,"70,549","Jun 14: 70,549 projected cases per day"
2020-06-14,mod_4,17965,172207,Moderate return,solid,Jun 14,"17,965","Jun 14: 17,965 projected cases per day"
2020-06-14,mod_5,49603,1112919,Normal (pre-intervention),solid,Jun 14,"49,603","Jun 14: 49,603 projected cases per day"
2020-06-14,mod_6,6050,24668,Cautious return,solid,Jun 14,"6,050","Jun 14: 6,050 projected cases per day"
2020-06-15,mod_2,70255,469576,Soc. Dist. + Travel Ban,solid,Jun 15,"70,255","Jun 15: 70,255 projected cases per day"
2020-06-15,mod_4,18525,187346,Moderate return,solid,Jun 15,"18,525","Jun 15: 18,525 projected cases per day"
2020-06-15,mod_5,49896,1193943,Normal (pre-intervention),solid,Jun 15,"49,896","Jun 15: 49,896 projected cases per day"
2020-06-15,mod_6,6286,27766,Cautious return,solid,Jun 15,"6,286","Jun 15: 6,286 projected cases per day"
2020-06-16,mod_2,69870,457313,Soc. Dist. + Travel Ban,solid,Jun 16,"69,870","Jun 16: 69,870 projected cases per day"
2020-06-16,mod_4,18989,208197,Moderate return,solid,Jun 16,"18,989","Jun 16: 18,989 projected cases per day"
2020-06-16,mod_5,50089,1222281,Normal (pre-intervention),solid,Jun 16,"50,089","Jun 16: 50,089 projected cases per day"
2020-06-16,mod_6,6517,26869,Cautious return,solid,Jun 16,"6,517","Jun 16: 6,517 projected cases per day"
2020-06-17,mod_2,69439,435118,Soc. Dist. + Travel Ban,solid,Jun 17,"69,439","Jun 17: 69,439 projected cases per day"
2020-06-17,mod_4,19442,214382,Moderate return,solid,Jun 17,"19,442","Jun 17: 19,442 projected cases per day"
2020-06-17,mod_5,50252,1228256,Normal (pre-intervention),solid,Jun 17,"50,252","Jun 17: 50,252 projected cases per day"
2020-06-17,mod_6,6730,31638,Cautious return,solid,Jun 17,"6,730","Jun 17: 6,730 projected cases per day"
2020-06-18,mod_2,69002,380736,Soc. Dist. + Travel Ban,solid,Jun 18,"69,002","Jun 18: 69,002 projected cases per day"
2020-06-18,mod_4,19850,250287,Moderate return,solid,Jun 18,"19,850","Jun 18: 19,850 projected cases per day"
2020-06-18,mod_5,50266,1205936,Normal (pre-intervention),solid,Jun 18,"50,266","Jun 18: 50,266 projected cases per day"
2020-06-18,mod_6,6953,30780,Cautious return,solid,Jun 18,"6,953","Jun 18: 6,953 projected cases per day"
2020-06-19,mod_2,68532,389093,Soc. Dist. + Travel Ban,solid,Jun 19,"68,532","Jun 19: 68,532 projected cases per day"
2020-06-19,mod_4,20289,253170,Moderate return,solid,Jun 19,"20,289","Jun 19: 20,289 projected cases per day"
2020-06-19,mod_5,50236,1195570,Normal (pre-intervention),solid,Jun 19,"50,236","Jun 19: 50,236 projected cases per day"
2020-06-19,mod_6,7166,33046,Cautious return,solid,Jun 19,"7,166","Jun 19: 7,166 projected cases per day"
2020-06-20,mod_2,67925,339944,Soc. Dist. + Travel Ban,solid,Jun 20,"67,925","Jun 20: 67,925 projected cases per day"
2020-06-20,mod_4,20687,286580,Moderate return,solid,Jun 20,"20,687","Jun 20: 20,687 projected cases per day"
2020-06-20,mod_5,50127,1216985,Normal (pre-intervention),solid,Jun 20,"50,127","Jun 20: 50,127 projected cases per day"
2020-06-20,mod_6,7410,36875,Cautious return,solid,Jun 20,"7,410","Jun 20: 7,410 projected cases per day"
2020-06-21,mod_2,67347,367460,Soc. Dist. + Travel Ban,solid,Jun 21,"67,347","Jun 21: 67,347 projected cases per day"
2020-06-21,mod_4,21027,306983,Moderate return,solid,Jun 21,"21,027","Jun 21: 21,027 projected cases per day"
2020-06-21,mod_5,50022,1144449,Normal (pre-intervention),solid,Jun 21,"50,022","Jun 21: 50,022 projected cases per day"
2020-06-21,mod_6,7589,45016,Cautious return,solid,Jun 21,"7,589","Jun 21: 7,589 projected cases per day"
2020-06-22,mod_2,66849,267622,Soc. Dist. + Travel Ban,solid,Jun 22,"66,849","Jun 22: 66,849 projected cases per day"
2020-06-22,mod_4,21356,316991,Moderate return,solid,Jun 22,"21,356","Jun 22: 21,356 projected cases per day"
2020-06-22,mod_5,49827,1081529,Normal (pre-intervention),solid,Jun 22,"49,827","Jun 22: 49,827 projected cases per day"
2020-06-22,mod_6,7786,43724,Cautious return,solid,Jun 22,"7,786","Jun 22: 7,786 projected cases per day"
2020-06-23,mod_2,66241,291938,Soc. Dist. + Travel Ban,solid,Jun 23,"66,241","Jun 23: 66,241 projected cases per day"
2020-06-23,mod_4,21640,349408,Moderate return,solid,Jun 23,"21,640","Jun 23: 21,640 projected cases per day"
2020-06-23,mod_5,49539,1077429,Normal (pre-intervention),solid,Jun 23,"49,539","Jun 23: 49,539 projected cases per day"
2020-06-23,mod_6,7985,43006,Cautious return,solid,Jun 23,"7,985","Jun 23: 7,985 projected cases per day"
2020-06-24,mod_2,65581,233367,Soc. Dist. + Travel Ban,solid,Jun 24,"65,581","Jun 24: 65,581 projected cases per day"
2020-06-24,mod_4,21953,376728,Moderate return,solid,Jun 24,"21,953","Jun 24: 21,953 projected cases per day"
2020-06-24,mod_5,49220,1046182,Normal (pre-intervention),solid,Jun 24,"49,220","Jun 24: 49,220 projected cases per day"
2020-06-24,mod_6,8179,48495,Cautious return,solid,Jun 24,"8,179","Jun 24: 8,179 projected cases per day"
2020-06-25,mod_2,65009,303808,Soc. Dist. + Travel Ban,solid,Jun 25,"65,009","Jun 25: 65,009 projected cases per day"
2020-06-25,mod_4,22201,399854,Moderate return,solid,Jun 25,"22,201","Jun 25: 22,201 projected cases per day"
2020-06-25,mod_5,48891,951363,Normal (pre-intervention),solid,Jun 25,"48,891","Jun 25: 48,891 projected cases per day"
2020-06-25,mod_6,8332,55927,Cautious return,solid,Jun 25,"8,332","Jun 25: 8,332 projected cases per day"
2020-06-26,mod_2,64310,201698,Soc. Dist. + Travel Ban,solid,Jun 26,"64,310","Jun 26: 64,310 projected cases per day"
2020-06-26,mod_4,22410,393601,Moderate return,solid,Jun 26,"22,410","Jun 26: 22,410 projected cases per day"
2020-06-26,mod_5,48538,875912,Normal (pre-intervention),solid,Jun 26,"48,538","Jun 26: 48,538 projected cases per day"
2020-06-26,mod_6,8542,50102,Cautious return,solid,Jun 26,"8,542","Jun 26: 8,542 projected cases per day"
2020-06-27,mod_2,63579,204668,Soc. Dist. + Travel Ban,solid,Jun 27,"63,579","Jun 27: 63,579 projected cases per day"
2020-06-27,mod_4,22642,432899,Moderate return,solid,Jun 27,"22,642","Jun 27: 22,642 projected cases per day"
2020-06-27,mod_5,48058,822514,Normal (pre-intervention),solid,Jun 27,"48,058","Jun 27: 48,058 projected cases per day"
2020-06-27,mod_6,8696,64380,Cautious return,solid,Jun 27,"8,696","Jun 27: 8,696 projected cases per day"
2020-06-28,mod_2,62967,221025,Soc. Dist. + Travel Ban,solid,Jun 28,"62,967","Jun 28: 62,967 projected cases per day"
2020-06-28,mod_4,22803,462402,Moderate return,solid,Jun 28,"22,803","Jun 28: 22,803 projected cases per day"
2020-06-28,mod_5,47540,787115,Normal (pre-intervention),solid,Jun 28,"47,540","Jun 28: 47,540 projected cases per day"
2020-06-28,mod_6,8865,68208,Cautious return,solid,Jun 28,"8,865","Jun 28: 8,865 projected cases per day"
2020-06-29,mod_2,62128,163362,Soc. Dist. + Travel Ban,solid,Jun 29,"62,128","Jun 29: 62,128 projected cases per day"
2020-06-29,mod_4,23002,469152,Moderate return,solid,Jun 29,"23,002","Jun 29: 23,002 projected cases per day"
