Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,j,text
2020-04-10,mod_4,3033,22902,Lockdown with moderate return,solid,Apr 10,"3,033","22,902",TRUE,"Apr 10: 3,033 projected cases<br>Projection upper CI: 22,902 cases<br>"
2020-04-11,mod_2,4217,30230,Social distancing,solid,Apr 11,"4,217","30,230",FALSE,"Apr 11: 4,217 projected cases<br>Projection upper CI: 30,230 cases<br>"
2020-04-11,mod_3,5724,38361,No intervention,solid,Apr 11,"5,724","38,361",FALSE,"Apr 11: 5,724 projected cases<br>Projection upper CI: 38,361 cases<br>"
2020-04-11,mod_4,3127,23514,Lockdown with moderate return,solid,Apr 11,"3,127","23,514",TRUE,"Apr 11: 3,127 projected cases<br>Projection upper CI: 23,514 cases<br>"
2020-04-12,mod_2,4585,32567,Social distancing,solid,Apr 12,"4,585","32,567",FALSE,"Apr 12: 4,585 projected cases<br>Projection upper CI: 32,567 cases<br>"
2020-04-12,mod_3,6572,43880,No intervention,solid,Apr 12,"6,572","43,880",FALSE,"Apr 12: 6,572 projected cases<br>Projection upper CI: 43,880 cases<br>"
2020-04-12,mod_4,3223,24210,Lockdown with moderate return,solid,Apr 12,"3,223","24,210",TRUE,"Apr 12: 3,223 projected cases<br>Projection upper CI: 24,210 cases<br>"
2020-04-13,mod_2,4996,35641,Social distancing,solid,Apr 13,"4,996","35,641",FALSE,"Apr 13: 4,996 projected cases<br>Projection upper CI: 35,641 cases<br>"
2020-04-13,mod_3,7622,50415,No intervention,solid,Apr 13,"7,622","50,415",FALSE,"Apr 13: 7,622 projected cases<br>Projection upper CI: 50,415 cases<br>"
2020-04-13,mod_4,3316,24934,Lockdown with moderate return,solid,Apr 13,"3,316","24,934",TRUE,"Apr 13: 3,316 projected cases<br>Projection upper CI: 24,934 cases<br>"
2020-04-14,mod_2,5463,39056,Social distancing,solid,Apr 14,"5,463","39,056",FALSE,"Apr 14: 5,463 projected cases<br>Projection upper CI: 39,056 cases<br>"
2020-04-14,mod_3,8947,57811,No intervention,solid,Apr 14,"8,947","57,811",FALSE,"Apr 14: 8,947 projected cases<br>Projection upper CI: 57,811 cases<br>"
2020-04-14,mod_4,3404,25775,Lockdown with moderate return,solid,Apr 14,"3,404","25,775",TRUE,"Apr 14: 3,404 projected cases<br>Projection upper CI: 25,775 cases<br>"
2020-04-15,mod_2,5999,42556,Social distancing,solid,Apr 15,"5,999","42,556",FALSE,"Apr 15: 5,999 projected cases<br>Projection upper CI: 42,556 cases<br>"
2020-04-15,mod_3,10650,68125,No intervention,solid,Apr 15,"10,650","68,125",FALSE,"Apr 15: 10,650 projected cases<br>Projection upper CI: 68,125 cases<br>"
2020-04-15,mod_4,3491,26425,Lockdown with moderate return,solid,Apr 15,"3,491","26,425",TRUE,"Apr 15: 3,491 projected cases<br>Projection upper CI: 26,425 cases<br>"
2020-04-16,mod_2,6614,47005,Social distancing,solid,Apr 16,"6,614","47,005",FALSE,"Apr 16: 6,614 projected cases<br>Projection upper CI: 47,005 cases<br>"
2020-04-16,mod_3,12844,79821,No intervention,solid,Apr 16,"12,844","79,821",FALSE,"Apr 16: 12,844 projected cases<br>Projection upper CI: 79,821 cases<br>"
2020-04-16,mod_4,3578,27004,Lockdown with moderate return,solid,Apr 16,"3,578","27,004",TRUE,"Apr 16: 3,578 projected cases<br>Projection upper CI: 27,004 cases<br>"
2020-04-17,mod_2,7330,51666,Social distancing,solid,Apr 17,"7,330","51,666",FALSE,"Apr 17: 7,330 projected cases<br>Projection upper CI: 51,666 cases<br>"
2020-04-17,mod_3,15685,95130,No intervention,solid,Apr 17,"15,685","95,130",FALSE,"Apr 17: 15,685 projected cases<br>Projection upper CI: 95,130 cases<br>"
2020-04-17,mod_4,3662,27880,Lockdown with moderate return,solid,Apr 17,"3,662","27,880",TRUE,"Apr 17: 3,662 projected cases<br>Projection upper CI: 27,880 cases<br>"
2020-04-18,mod_2,8176,57207,Social distancing,solid,Apr 18,"8,176","57,207",FALSE,"Apr 18: 8,176 projected cases<br>Projection upper CI: 57,207 cases<br>"
2020-04-18,mod_3,19313,113528,No intervention,solid,Apr 18,"19,313","113,528",FALSE,"Apr 18: 19,313 projected cases<br>Projection upper CI: 113,528 cases<br>"
2020-04-18,mod_4,3749,28685,Lockdown with moderate return,solid,Apr 18,"3,749","28,685",TRUE,"Apr 18: 3,749 projected cases<br>Projection upper CI: 28,685 cases<br>"
2020-04-19,mod_2,9182,63241,Social distancing,solid,Apr 19,"9,182","63,241",FALSE,"Apr 19: 9,182 projected cases<br>Projection upper CI: 63,241 cases<br>"
2020-04-19,mod_3,23928,135649,No intervention,solid,Apr 19,"23,928","135,649",FALSE,"Apr 19: 23,928 projected cases<br>Projection upper CI: 135,649 cases<br>"
2020-04-19,mod_4,3836,29611,Lockdown with moderate return,solid,Apr 19,"3,836","29,611",TRUE,"Apr 19: 3,836 projected cases<br>Projection upper CI: 29,611 cases<br>"
2020-04-20,mod_2,10386,70738,Social distancing,solid,Apr 20,"10,386","70,738",FALSE,"Apr 20: 10,386 projected cases<br>Projection upper CI: 70,738 cases<br>"
2020-04-20,mod_3,29749,163725,No intervention,solid,Apr 20,"29,749","163,725",FALSE,"Apr 20: 29,749 projected cases<br>Projection upper CI: 163,725 cases<br>"
2020-04-20,mod_4,3919,30497,Lockdown with moderate return,solid,Apr 20,"3,919","30,497",TRUE,"Apr 20: 3,919 projected cases<br>Projection upper CI: 30,497 cases<br>"
2020-04-21,mod_2,11842,78889,Social distancing,solid,Apr 21,"11,842","78,889",FALSE,"Apr 21: 11,842 projected cases<br>Projection upper CI: 78,889 cases<br>"
2020-04-21,mod_3,36995,200073,No intervention,solid,Apr 21,"36,995","200,073",FALSE,"Apr 21: 36,995 projected cases<br>Projection upper CI: 200,073 cases<br>"
2020-04-21,mod_4,4003,31264,Lockdown with moderate return,solid,Apr 21,"4,003","31,264",TRUE,"Apr 21: 4,003 projected cases<br>Projection upper CI: 31,264 cases<br>"
2020-04-22,mod_2,13589,87647,Social distancing,solid,Apr 22,"13,589","87,647",FALSE,"Apr 22: 13,589 projected cases<br>Projection upper CI: 87,647 cases<br>"
2020-04-22,mod_3,45894,244185,No intervention,solid,Apr 22,"45,894","244,185",FALSE,"Apr 22: 45,894 projected cases<br>Projection upper CI: 244,185 cases<br>"
2020-04-22,mod_4,4089,31775,Lockdown with moderate return,solid,Apr 22,"4,089","31,775",TRUE,"Apr 22: 4,089 projected cases<br>Projection upper CI: 31,775 cases<br>"
2020-04-23,mod_2,15682,97899,Social distancing,solid,Apr 23,"15,682","97,899",FALSE,"Apr 23: 15,682 projected cases<br>Projection upper CI: 97,899 cases<br>"
2020-04-23,mod_3,56690,298424,No intervention,solid,Apr 23,"56,690","298,424",FALSE,"Apr 23: 56,690 projected cases<br>Projection upper CI: 298,424 cases<br>"
2020-04-23,mod_4,4173,32417,Lockdown with moderate return,solid,Apr 23,"4,173","32,417",TRUE,"Apr 23: 4,173 projected cases<br>Projection upper CI: 32,417 cases<br>"
2020-04-24,mod_2,18171,111148,Social distancing,solid,Apr 24,"18,171","111,148",FALSE,"Apr 24: 18,171 projected cases<br>Projection upper CI: 111,148 cases<br>"
2020-04-24,mod_3,69578,367173,No intervention,solid,Apr 24,"69,578","367,173",FALSE,"Apr 24: 69,578 projected cases<br>Projection upper CI: 367,173 cases<br>"
2020-04-24,mod_4,4269,33600,Lockdown with moderate return,solid,Apr 24,"4,269","33,600",TRUE,"Apr 24: 4,269 projected cases<br>Projection upper CI: 33,600 cases<br>"
2020-04-25,mod_2,21129,125132,Social distancing,solid,Apr 25,"21,129","125,132",FALSE,"Apr 25: 21,129 projected cases<br>Projection upper CI: 125,132 cases<br>"
2020-04-25,mod_3,84757,454207,No intervention,solid,Apr 25,"84,757","454,207",FALSE,"Apr 25: 84,757 projected cases<br>Projection upper CI: 454,207 cases<br>"
2020-04-25,mod_4,4365,34418,Lockdown with moderate return,solid,Apr 25,"4,365","34,418",TRUE,"Apr 25: 4,365 projected cases<br>Projection upper CI: 34,418 cases<br>"
2020-04-26,mod_2,24616,141489,Social distancing,solid,Apr 26,"24,616","141,489",FALSE,"Apr 26: 24,616 projected cases<br>Projection upper CI: 141,489 cases<br>"
2020-04-26,mod_3,102415,559038,No intervention,solid,Apr 26,"102,415","559,038",FALSE,"Apr 26: 102,415 projected cases<br>Projection upper CI: 559,038 cases<br>"
2020-04-26,mod_4,4468,35442,Lockdown with moderate return,solid,Apr 26,"4,468","35,442",TRUE,"Apr 26: 4,468 projected cases<br>Projection upper CI: 35,442 cases<br>"
2020-04-27,mod_2,28691,160875,Social distancing,solid,Apr 27,"28,691","160,875",FALSE,"Apr 27: 28,691 projected cases<br>Projection upper CI: 160,875 cases<br>"
2020-04-27,mod_3,122698,691477,No intervention,solid,Apr 27,"122,698","691,477",FALSE,"Apr 27: 122,698 projected cases<br>Projection upper CI: 691,477 cases<br>"
2020-04-27,mod_4,4583,36727,Lockdown with moderate return,solid,Apr 27,"4,583","36,727",TRUE,"Apr 27: 4,583 projected cases<br>Projection upper CI: 36,727 cases<br>"
2020-04-28,mod_2,33435,182913,Social distancing,solid,Apr 28,"33,435","182,913",FALSE,"Apr 28: 33,435 projected cases<br>Projection upper CI: 182,913 cases<br>"
2020-04-28,mod_3,145747,850248,No intervention,solid,Apr 28,"145,747","850,248",FALSE,"Apr 28: 145,747 projected cases<br>Projection upper CI: 850,248 cases<br>"
2020-04-28,mod_4,4706,38011,Lockdown with moderate return,solid,Apr 28,"4,706","38,011",TRUE,"Apr 28: 4,706 projected cases<br>Projection upper CI: 38,011 cases<br>"
2020-04-29,mod_2,38922,206885,Social distancing,solid,Apr 29,"38,922","206,885",FALSE,"Apr 29: 38,922 projected cases<br>Projection upper CI: 206,885 cases<br>"
2020-04-29,mod_3,171706,1052748,No intervention,solid,Apr 29,"171,706","1,052,748",FALSE,"Apr 29: 171,706 projected cases<br>Projection upper CI: 1,052,748 cases<br>"
2020-04-29,mod_4,4843,39059,Lockdown with moderate return,solid,Apr 29,"4,843","39,059",TRUE,"Apr 29: 4,843 projected cases<br>Projection upper CI: 39,059 cases<br>"
2020-04-30,mod_2,45210,236969,Social distancing,solid,Apr 30,"45,210","236,969",FALSE,"Apr 30: 45,210 projected cases<br>Projection upper CI: 236,969 cases<br>"
2020-04-30,mod_3,200708,1299792,No intervention,solid,Apr 30,"200,708","1,299,792",FALSE,"Apr 30: 200,708 projected cases<br>Projection upper CI: 1,299,792 cases<br>"
2020-04-30,mod_4,4996,40421,Lockdown with moderate return,solid,Apr 30,"4,996","40,421",TRUE,"Apr 30: 4,996 projected cases<br>Projection upper CI: 40,421 cases<br>"
