Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-06,mod_5,9357,68406,Normal (pre-intervention),solid,May 06,"9,357","68,406","May 06: 9,357 projected total cases<br>Projection upper CI: 68,406 cases<br>"
2020-05-06,mod_6,8884,65681,Cautious return,solid,May 06,"8,884","65,681","May 06: 8,884 projected total cases<br>Projection upper CI: 65,681 cases<br>"
2020-05-07,mod_2,226077,1521462,Soc. Dist. + Travel Ban,solid,May 07,"226,077","1,521,462","May 07: 226,077 projected total cases<br>Projection upper CI: 1,521,462 cases<br>"
2020-05-07,mod_4,9377,69080,Moderate return,solid,May 07,"9,377","69,080","May 07: 9,377 projected total cases<br>Projection upper CI: 69,080 cases<br>"
2020-05-07,mod_5,9825,72033,Normal (pre-intervention),solid,May 07,"9,825","72,033","May 07: 9,825 projected total cases<br>Projection upper CI: 72,033 cases<br>"
2020-05-07,mod_6,9152,67282,Cautious return,solid,May 07,"9,152","67,282","May 07: 9,152 projected total cases<br>Projection upper CI: 67,282 cases<br>"
2020-05-08,mod_2,255559,1780311,Soc. Dist. + Travel Ban,solid,May 08,"255,559","1,780,311","May 08: 255,559 projected total cases<br>Projection upper CI: 1,780,311 cases<br>"
2020-05-08,mod_4,9745,71222,Moderate return,solid,May 08,"9,745","71,222","May 08: 9,745 projected total cases<br>Projection upper CI: 71,222 cases<br>"
2020-05-08,mod_5,10380,75253,Normal (pre-intervention),solid,May 08,"10,380","75,253","May 08: 10,380 projected total cases<br>Projection upper CI: 75,253 cases<br>"
2020-05-08,mod_6,9442,69341,Cautious return,solid,May 08,"9,442","69,341","May 08: 9,442 projected total cases<br>Projection upper CI: 69,341 cases<br>"
2020-05-09,mod_2,287450,2084506,Soc. Dist. + Travel Ban,solid,May 09,"287,450","2,084,506","May 09: 287,450 projected total cases<br>Projection upper CI: 2,084,506 cases<br>"
2020-05-09,mod_4,10165,73908,Moderate return,solid,May 09,"10,165","73,908","May 09: 10,165 projected total cases<br>Projection upper CI: 73,908 cases<br>"
2020-05-09,mod_5,11043,79285,Normal (pre-intervention),solid,May 09,"11,043","79,285","May 09: 11,043 projected total cases<br>Projection upper CI: 79,285 cases<br>"
2020-05-09,mod_6,9758,71245,Cautious return,solid,May 09,"9,758","71,245","May 09: 9,758 projected total cases<br>Projection upper CI: 71,245 cases<br>"
2020-05-10,mod_2,321770,2443045,Soc. Dist. + Travel Ban,solid,May 10,"321,770","2,443,045","May 10: 321,770 projected total cases<br>Projection upper CI: 2,443,045 cases<br>"
2020-05-10,mod_4,10641,75875,Moderate return,solid,May 10,"10,641","75,875","May 10: 10,641 projected total cases<br>Projection upper CI: 75,875 cases<br>"
2020-05-10,mod_5,11853,83837,Normal (pre-intervention),solid,May 10,"11,853","83,837","May 10: 11,853 projected total cases<br>Projection upper CI: 83,837 cases<br>"
2020-05-10,mod_6,10100,73352,Cautious return,solid,May 10,"10,100","73,352","May 10: 10,100 projected total cases<br>Projection upper CI: 73,352 cases<br>"
2020-05-11,mod_2,358432,2834153,Soc. Dist. + Travel Ban,solid,May 11,"358,432","2,834,153","May 11: 358,432 projected total cases<br>Projection upper CI: 2,834,153 cases<br>"
2020-05-11,mod_4,11194,79747,Moderate return,solid,May 11,"11,194","79,747","May 11: 11,194 projected total cases<br>Projection upper CI: 79,747 cases<br>"
2020-05-11,mod_5,12852,88261,Normal (pre-intervention),solid,May 11,"12,852","88,261","May 11: 12,852 projected total cases<br>Projection upper CI: 88,261 cases<br>"
2020-05-11,mod_6,10490,75936,Cautious return,solid,May 11,"10,490","75,936","May 11: 10,490 projected total cases<br>Projection upper CI: 75,936 cases<br>"
2020-05-12,mod_2,397472,3302894,Soc. Dist. + Travel Ban,solid,May 12,"397,472","3,302,894","May 12: 397,472 projected total cases<br>Projection upper CI: 3,302,894 cases<br>"
2020-05-12,mod_4,11833,83076,Moderate return,solid,May 12,"11,833","83,076","May 12: 11,833 projected total cases<br>Projection upper CI: 83,076 cases<br>"
2020-05-12,mod_5,14097,94114,Normal (pre-intervention),solid,May 12,"14,097","94,114","May 12: 14,097 projected total cases<br>Projection upper CI: 94,114 cases<br>"
2020-05-12,mod_6,10913,77866,Cautious return,solid,May 12,"10,913","77,866","May 12: 10,913 projected total cases<br>Projection upper CI: 77,866 cases<br>"
2020-05-13,mod_2,438883,3814732,Soc. Dist. + Travel Ban,solid,May 13,"438,883","3,814,732","May 13: 438,883 projected total cases<br>Projection upper CI: 3,814,732 cases<br>"
2020-05-13,mod_4,12589,87104,Moderate return,solid,May 13,"12,589","87,104","May 13: 12,589 projected total cases<br>Projection upper CI: 87,104 cases<br>"
2020-05-13,mod_5,15664,101405,Normal (pre-intervention),solid,May 13,"15,664","101,405","May 13: 15,664 projected total cases<br>Projection upper CI: 101,405 cases<br>"
2020-05-13,mod_6,11388,80555,Cautious return,solid,May 13,"11,388","80,555","May 13: 11,388 projected total cases<br>Projection upper CI: 80,555 cases<br>"
2020-05-14,mod_2,482591,4368400,Soc. Dist. + Travel Ban,solid,May 14,"482,591","4,368,400","May 14: 482,591 projected total cases<br>Projection upper CI: 4,368,400 cases<br>"
2020-05-14,mod_4,13488,90733,Moderate return,solid,May 14,"13,488","90,733","May 14: 13,488 projected total cases<br>Projection upper CI: 90,733 cases<br>"
2020-05-14,mod_5,17631,110338,Normal (pre-intervention),solid,May 14,"17,631","110,338","May 14: 17,631 projected total cases<br>Projection upper CI: 110,338 cases<br>"
2020-05-14,mod_6,11912,83613,Cautious return,solid,May 14,"11,912","83,613","May 14: 11,912 projected total cases<br>Projection upper CI: 83,613 cases<br>"
2020-05-15,mod_2,528536,5002984,Soc. Dist. + Travel Ban,solid,May 15,"528,536","5,002,984","May 15: 528,536 projected total cases<br>Projection upper CI: 5,002,984 cases<br>"
2020-05-15,mod_4,14538,96128,Moderate return,solid,May 15,"14,538","96,128","May 15: 14,538 projected total cases<br>Projection upper CI: 96,128 cases<br>"
2020-05-15,mod_5,20130,118778,Normal (pre-intervention),solid,May 15,"20,130","118,778","May 15: 20,130 projected total cases<br>Projection upper CI: 118,778 cases<br>"
2020-05-15,mod_6,12498,86620,Cautious return,solid,May 15,"12,498","86,620","May 15: 12,498 projected total cases<br>Projection upper CI: 86,620 cases<br>"
2020-05-16,mod_2,576636,5706745,Soc. Dist. + Travel Ban,solid,May 16,"576,636","5,706,745","May 16: 576,636 projected total cases<br>Projection upper CI: 5,706,745 cases<br>"
2020-05-16,mod_4,15783,100746,Moderate return,solid,May 16,"15,783","100,746","May 16: 15,783 projected total cases<br>Projection upper CI: 100,746 cases<br>"
2020-05-16,mod_5,23299,132409,Normal (pre-intervention),solid,May 16,"23,299","132,409","May 16: 23,299 projected total cases<br>Projection upper CI: 132,409 cases<br>"
2020-05-16,mod_6,13155,89360,Cautious return,solid,May 16,"13,155","89,360","May 16: 13,155 projected total cases<br>Projection upper CI: 89,360 cases<br>"
2020-05-17,mod_2,626810,6444324,Soc. Dist. + Travel Ban,solid,May 17,"626,810","6,444,324","May 17: 626,810 projected total cases<br>Projection upper CI: 6,444,324 cases<br>"
2020-05-17,mod_4,17274,106691,Moderate return,solid,May 17,"17,274","106,691","May 17: 17,274 projected total cases<br>Projection upper CI: 106,691 cases<br>"
2020-05-17,mod_5,27304,146283,Normal (pre-intervention),solid,May 17,"27,304","146,283","May 17: 27,304 projected total cases<br>Projection upper CI: 146,283 cases<br>"
2020-05-17,mod_6,13897,92878,Cautious return,solid,May 17,"13,897","92,878","May 17: 13,897 projected total cases<br>Projection upper CI: 92,878 cases<br>"
2020-05-18,mod_2,679024,7235118,Soc. Dist. + Travel Ban,solid,May 18,"679,024","7,235,118","May 18: 679,024 projected total cases<br>Projection upper CI: 7,235,118 cases<br>"
2020-05-18,mod_4,19049,114035,Moderate return,solid,May 18,"19,049","114,035","May 18: 19,049 projected total cases<br>Projection upper CI: 114,035 cases<br>"
2020-05-18,mod_5,32395,165828,Normal (pre-intervention),solid,May 18,"32,395","165,828","May 18: 32,395 projected total cases<br>Projection upper CI: 165,828 cases<br>"
2020-05-18,mod_6,14729,96684,Cautious return,solid,May 18,"14,729","96,684","May 18: 14,729 projected total cases<br>Projection upper CI: 96,684 cases<br>"
2020-05-19,mod_2,733071,8081444,Soc. Dist. + Travel Ban,solid,May 19,"733,071","8,081,444","May 19: 733,071 projected total cases<br>Projection upper CI: 8,081,444 cases<br>"
2020-05-19,mod_4,21159,121256,Moderate return,solid,May 19,"21,159","121,256","May 19: 21,159 projected total cases<br>Projection upper CI: 121,256 cases<br>"
2020-05-19,mod_5,38807,188338,Normal (pre-intervention),solid,May 19,"38,807","188,338","May 19: 38,807 projected total cases<br>Projection upper CI: 188,338 cases<br>"
2020-05-19,mod_6,15666,100972,Cautious return,solid,May 19,"15,666","100,972","May 19: 15,666 projected total cases<br>Projection upper CI: 100,972 cases<br>"
2020-05-20,mod_2,789004,9059667,Soc. Dist. + Travel Ban,solid,May 20,"789,004","9,059,667","May 20: 789,004 projected total cases<br>Projection upper CI: 9,059,667 cases<br>"
2020-05-20,mod_4,23660,130166,Moderate return,solid,May 20,"23,660","130,166","May 20: 23,660 projected total cases<br>Projection upper CI: 130,166 cases<br>"
2020-05-20,mod_5,46880,218868,Normal (pre-intervention),solid,May 20,"46,880","218,868","May 20: 46,880 projected total cases<br>Projection upper CI: 218,868 cases<br>"
2020-05-20,mod_6,16727,104441,Cautious return,solid,May 20,"16,727","104,441","May 20: 16,727 projected total cases<br>Projection upper CI: 104,441 cases<br>"
2020-05-21,mod_2,846646,9998189,Soc. Dist. + Travel Ban,solid,May 21,"846,646","9,998,189","May 21: 846,646 projected total cases<br>Projection upper CI: 9,998,189 cases<br>"
2020-05-21,mod_4,26549,140280,Moderate return,solid,May 21,"26,549","140,280","May 21: 26,549 projected total cases<br>Projection upper CI: 140,280 cases<br>"
2020-05-21,mod_5,56643,254294,Normal (pre-intervention),solid,May 21,"56,643","254,294","May 21: 56,643 projected total cases<br>Projection upper CI: 254,294 cases<br>"
2020-05-21,mod_6,17897,109607,Cautious return,solid,May 21,"17,897","109,607","May 21: 17,897 projected total cases<br>Projection upper CI: 109,607 cases<br>"
2020-05-22,mod_2,905813,11026726,Soc. Dist. + Travel Ban,solid,May 22,"905,813","11,026,726","May 22: 905,813 projected total cases<br>Projection upper CI: 11,026,726 cases<br>"
2020-05-22,mod_4,29873,150731,Moderate return,solid,May 22,"29,873","150,731","May 22: 29,873 projected total cases<br>Projection upper CI: 150,731 cases<br>"
2020-05-22,mod_5,68276,299068,Normal (pre-intervention),solid,May 22,"68,276","299,068","May 22: 68,276 projected total cases<br>Projection upper CI: 299,068 cases<br>"
2020-05-22,mod_6,19190,113621,Cautious return,solid,May 22,"19,190","113,621","May 22: 19,190 projected total cases<br>Projection upper CI: 113,621 cases<br>"
2020-05-23,mod_2,966520,12077081,Soc. Dist. + Travel Ban,solid,May 23,"966,520","12,077,081","May 23: 966,520 projected total cases<br>Projection upper CI: 12,077,081 cases<br>"
2020-05-23,mod_4,33646,164121,Moderate return,solid,May 23,"33,646","164,121","May 23: 33,646 projected total cases<br>Projection upper CI: 164,121 cases<br>"
2020-05-23,mod_5,81943,356157,Normal (pre-intervention),solid,May 23,"81,943","356,157","May 23: 81,943 projected total cases<br>Projection upper CI: 356,157 cases<br>"
2020-05-23,mod_6,20623,118926,Cautious return,solid,May 23,"20,623","118,926","May 23: 20,623 projected total cases<br>Projection upper CI: 118,926 cases<br>"
2020-05-24,mod_2,1028667,13184601,Soc. Dist. + Travel Ban,solid,May 24,"1,028,667","13,184,601","May 24: 1,028,667 projected total cases<br>Projection upper CI: 13,184,601 cases<br>"
2020-05-24,mod_4,37941,179226,Moderate return,solid,May 24,"37,941","179,226","May 24: 37,941 projected total cases<br>Projection upper CI: 179,226 cases<br>"
2020-05-24,mod_5,97786,425770,Normal (pre-intervention),solid,May 24,"97,786","425,770","May 24: 97,786 projected total cases<br>Projection upper CI: 425,770 cases<br>"
2020-05-24,mod_6,22198,125283,Cautious return,solid,May 24,"22,198","125,283","May 24: 22,198 projected total cases<br>Projection upper CI: 125,283 cases<br>"
2020-05-25,mod_2,1092110,14371336,Soc. Dist. + Travel Ban,solid,May 25,"1,092,110","14,371,336","May 25: 1,092,110 projected total cases<br>Projection upper CI: 14,371,336 cases<br>"
2020-05-25,mod_4,42772,193651,Moderate return,solid,May 25,"42,772","193,651","May 25: 42,772 projected total cases<br>Projection upper CI: 193,651 cases<br>"
2020-05-25,mod_5,115944,510723,Normal (pre-intervention),solid,May 25,"115,944","510,723","May 25: 115,944 projected total cases<br>Projection upper CI: 510,723 cases<br>"
2020-05-25,mod_6,23919,131760,Cautious return,solid,May 25,"23,919","131,760","May 25: 23,919 projected total cases<br>Projection upper CI: 131,760 cases<br>"
2020-05-26,mod_2,1156716,15498926,Soc. Dist. + Travel Ban,solid,May 26,"1,156,716","15,498,926","May 26: 1,156,716 projected total cases<br>Projection upper CI: 15,498,926 cases<br>"
2020-05-26,mod_4,48166,212458,Moderate return,solid,May 26,"48,166","212,458","May 26: 48,166 projected total cases<br>Projection upper CI: 212,458 cases<br>"
2020-05-26,mod_5,136466,616137,Normal (pre-intervention),solid,May 26,"136,466","616,137","May 26: 136,466 projected total cases<br>Projection upper CI: 616,137 cases<br>"
2020-05-26,mod_6,25807,137655,Cautious return,solid,May 26,"25,807","137,655","May 26: 25,807 projected total cases<br>Projection upper CI: 137,655 cases<br>"
2020-05-27,mod_2,1222442,16732830,Soc. Dist. + Travel Ban,solid,May 27,"1,222,442","16,732,830","May 27: 1,222,442 projected total cases<br>Projection upper CI: 16,732,830 cases<br>"
2020-05-27,mod_4,54151,232904,Moderate return,solid,May 27,"54,151","232,904","May 27: 54,151 projected total cases<br>Projection upper CI: 232,904 cases<br>"
2020-05-27,mod_5,159360,747910,Normal (pre-intervention),solid,May 27,"159,360","747,910","May 27: 159,360 projected total cases<br>Projection upper CI: 747,910 cases<br>"
2020-05-27,mod_6,27842,144801,Cautious return,solid,May 27,"27,842","144,801","May 27: 27,842 projected total cases<br>Projection upper CI: 144,801 cases<br>"
2020-05-28,mod_2,1289115,17852208,Soc. Dist. + Travel Ban,solid,May 28,"1,289,115","17,852,208","May 28: 1,289,115 projected total cases<br>Projection upper CI: 17,852,208 cases<br>"
2020-05-28,mod_4,60767,255302,Moderate return,solid,May 28,"60,767","255,302","May 28: 60,767 projected total cases<br>Projection upper CI: 255,302 cases<br>"
2020-05-28,mod_5,184646,905203,Normal (pre-intervention),solid,May 28,"184,646","905,203","May 28: 184,646 projected total cases<br>Projection upper CI: 905,203 cases<br>"
2020-05-28,mod_6,30073,152478,Cautious return,solid,May 28,"30,073","152,478","May 28: 30,073 projected total cases<br>Projection upper CI: 152,478 cases<br>"
2020-05-29,mod_2,1356728,19113189,Soc. Dist. + Travel Ban,solid,May 29,"1,356,728","19,113,189","May 29: 1,356,728 projected total cases<br>Projection upper CI: 19,113,189 cases<br>"
2020-05-29,mod_4,68024,281520,Moderate return,solid,May 29,"68,024","281,520","May 29: 68,024 projected total cases<br>Projection upper CI: 281,520 cases<br>"
2020-05-29,mod_5,212244,1109489,Normal (pre-intervention),solid,May 29,"212,244","1,109,489","May 29: 212,244 projected total cases<br>Projection upper CI: 1,109,489 cases<br>"
2020-05-29,mod_6,32484,157897,Cautious return,solid,May 29,"32,484","157,897","May 29: 32,484 projected total cases<br>Projection upper CI: 157,897 cases<br>"
2020-05-30,mod_2,1425142,20271019,Soc. Dist. + Travel Ban,solid,May 30,"1,425,142","20,271,019","May 30: 1,425,142 projected total cases<br>Projection upper CI: 20,271,019 cases<br>"
2020-05-30,mod_4,75952,312183,Moderate return,solid,May 30,"75,952","312,183","May 30: 75,952 projected total cases<br>Projection upper CI: 312,183 cases<br>"
2020-05-30,mod_5,242157,1343602,Normal (pre-intervention),solid,May 30,"242,157","1,343,602","May 30: 242,157 projected total cases<br>Projection upper CI: 1,343,602 cases<br>"
2020-05-30,mod_6,35077,167477,Cautious return,solid,May 30,"35,077","167,477","May 30: 35,077 projected total cases<br>Projection upper CI: 167,477 cases<br>"
2020-05-31,mod_2,1494218,21419545,Soc. Dist. + Travel Ban,solid,May 31,"1,494,218","21,419,545","May 31: 1,494,218 projected total cases<br>Projection upper CI: 21,419,545 cases<br>"
2020-05-31,mod_4,84575,344952,Moderate return,solid,May 31,"84,575","344,952","May 31: 84,575 projected total cases<br>Projection upper CI: 344,952 cases<br>"
2020-05-31,mod_5,274278,1638442,Normal (pre-intervention),solid,May 31,"274,278","1,638,442","May 31: 274,278 projected total cases<br>Projection upper CI: 1,638,442 cases<br>"
2020-05-31,mod_6,37873,176727,Cautious return,solid,May 31,"37,873","176,727","May 31: 37,873 projected total cases<br>Projection upper CI: 176,727 cases<br>"
2020-06-01,mod_2,1563885,22541407,Soc. Dist. + Travel Ban,solid,Jun 01,"1,563,885","22,541,407","Jun 01: 1,563,885 projected total cases<br>Projection upper CI: 22,541,407 cases<br>"
2020-06-01,mod_4,93903,382790,Moderate return,solid,Jun 01,"93,903","382,790","Jun 01: 93,903 projected total cases<br>Projection upper CI: 382,790 cases<br>"
2020-06-01,mod_5,308497,1980705,Normal (pre-intervention),solid,Jun 01,"308,497","1,980,705","Jun 01: 308,497 projected total cases<br>Projection upper CI: 1,980,705 cases<br>"
2020-06-01,mod_6,40878,186208,Cautious return,solid,Jun 01,"40,878","186,208","Jun 01: 40,878 projected total cases<br>Projection upper CI: 186,208 cases<br>"
2020-06-02,mod_2,1634066,23596538,Soc. Dist. + Travel Ban,solid,Jun 02,"1,634,066","23,596,538","Jun 02: 1,634,066 projected total cases<br>Projection upper CI: 23,596,538 cases<br>"
2020-06-02,mod_4,103939,424952,Moderate return,solid,Jun 02,"103,939","424,952","Jun 02: 103,939 projected total cases<br>Projection upper CI: 424,952 cases<br>"
2020-06-02,mod_5,344707,2401076,Normal (pre-intervention),solid,Jun 02,"344,707","2,401,076","Jun 02: 344,707 projected total cases<br>Projection upper CI: 2,401,076 cases<br>"
2020-06-02,mod_6,44099,196897,Cautious return,solid,Jun 02,"44,099","196,897","Jun 02: 44,099 projected total cases<br>Projection upper CI: 196,897 cases<br>"
2020-06-03,mod_2,1704735,24638883,Soc. Dist. + Travel Ban,solid,Jun 03,"1,704,735","24,638,883","Jun 03: 1,704,735 projected total cases<br>Projection upper CI: 24,638,883 cases<br>"
2020-06-03,mod_4,114706,473888,Moderate return,solid,Jun 03,"114,706","473,888","Jun 03: 114,706 projected total cases<br>Projection upper CI: 473,888 cases<br>"
2020-06-03,mod_5,382781,2906734,Normal (pre-intervention),solid,Jun 03,"382,781","2,906,734","Jun 03: 382,781 projected total cases<br>Projection upper CI: 2,906,734 cases<br>"
2020-06-03,mod_6,47543,208255,Cautious return,solid,Jun 03,"47,543","208,255","Jun 03: 47,543 projected total cases<br>Projection upper CI: 208,255 cases<br>"
2020-06-04,mod_2,1775727,25584344,Soc. Dist. + Travel Ban,solid,Jun 04,"1,775,727","25,584,344","Jun 04: 1,775,727 projected total cases<br>Projection upper CI: 25,584,344 cases<br>"
2020-06-04,mod_4,126210,531787,Moderate return,solid,Jun 04,"126,210","531,787","Jun 04: 126,210 projected total cases<br>Projection upper CI: 531,787 cases<br>"
2020-06-04,mod_5,422628,3486987,Normal (pre-intervention),solid,Jun 04,"422,628","3,486,987","Jun 04: 422,628 projected total cases<br>Projection upper CI: 3,486,987 cases<br>"
2020-06-04,mod_6,51199,219477,Cautious return,solid,Jun 04,"51,199","219,477","Jun 04: 51,199 projected total cases<br>Projection upper CI: 219,477 cases<br>"
2020-06-05,mod_2,1846942,26465794,Soc. Dist. + Travel Ban,solid,Jun 05,"1,846,942","26,465,794","Jun 05: 1,846,942 projected total cases<br>Projection upper CI: 26,465,794 cases<br>"
2020-06-05,mod_4,138430,588128,Moderate return,solid,Jun 05,"138,430","588,128","Jun 05: 138,430 projected total cases<br>Projection upper CI: 588,128 cases<br>"
2020-06-05,mod_5,464042,4128156,Normal (pre-intervention),solid,Jun 05,"464,042","4,128,156","Jun 05: 464,042 projected total cases<br>Projection upper CI: 4,128,156 cases<br>"
2020-06-05,mod_6,55098,232036,Cautious return,solid,Jun 05,"55,098","232,036","Jun 05: 55,098 projected total cases<br>Projection upper CI: 232,036 cases<br>"
2020-06-06,mod_2,1918416,27358142,Soc. Dist. + Travel Ban,solid,Jun 06,"1,918,416","27,358,142","Jun 06: 1,918,416 projected total cases<br>Projection upper CI: 27,358,142 cases<br>"
2020-06-06,mod_4,151370,656723,Moderate return,solid,Jun 06,"151,370","656,723","Jun 06: 151,370 projected total cases<br>Projection upper CI: 656,723 cases<br>"
2020-06-06,mod_5,506855,4882049,Normal (pre-intervention),solid,Jun 06,"506,855","4,882,049","Jun 06: 506,855 projected total cases<br>Projection upper CI: 4,882,049 cases<br>"
2020-06-06,mod_6,59243,245225,Cautious return,solid,Jun 06,"59,243","245,225","Jun 06: 59,243 projected total cases<br>Projection upper CI: 245,225 cases<br>"
2020-06-07,mod_2,1989977,28194234,Soc. Dist. + Travel Ban,solid,Jun 07,"1,989,977","28,194,234","Jun 07: 1,989,977 projected total cases<br>Projection upper CI: 28,194,234 cases<br>"
2020-06-07,mod_4,164999,739491,Moderate return,solid,Jun 07,"164,999","739,491","Jun 07: 164,999 projected total cases<br>Projection upper CI: 739,491 cases<br>"
2020-06-07,mod_5,551034,5680877,Normal (pre-intervention),solid,Jun 07,"551,034","5,680,877","Jun 07: 551,034 projected total cases<br>Projection upper CI: 5,680,877 cases<br>"
2020-06-07,mod_6,63618,261752,Cautious return,solid,Jun 07,"63,618","261,752","Jun 07: 63,618 projected total cases<br>Projection upper CI: 261,752 cases<br>"
2020-06-08,mod_2,2061547,29025882,Soc. Dist. + Travel Ban,solid,Jun 08,"2,061,547","29,025,882","Jun 08: 2,061,547 projected total cases<br>Projection upper CI: 29,025,882 cases<br>"
2020-06-08,mod_4,179294,821702,Moderate return,solid,Jun 08,"179,294","821,702","Jun 08: 179,294 projected total cases<br>Projection upper CI: 821,702 cases<br>"
2020-06-08,mod_5,596415,6514160,Normal (pre-intervention),solid,Jun 08,"596,415","6,514,160","Jun 08: 596,415 projected total cases<br>Projection upper CI: 6,514,160 cases<br>"
2020-06-08,mod_6,68243,276966,Cautious return,solid,Jun 08,"68,243","276,966","Jun 08: 68,243 projected total cases<br>Projection upper CI: 276,966 cases<br>"
2020-06-09,mod_2,2133142,29719382,Soc. Dist. + Travel Ban,solid,Jun 09,"2,133,142","29,719,382","Jun 09: 2,133,142 projected total cases<br>Projection upper CI: 29,719,382 cases<br>"
2020-06-09,mod_4,194255,925452,Moderate return,solid,Jun 09,"194,255","925,452","Jun 09: 194,255 projected total cases<br>Projection upper CI: 925,452 cases<br>"
2020-06-09,mod_5,642793,7389229,Normal (pre-intervention),solid,Jun 09,"642,793","7,389,229","Jun 09: 642,793 projected total cases<br>Projection upper CI: 7,389,229 cases<br>"
2020-06-09,mod_6,73118,298374,Cautious return,solid,Jun 09,"73,118","298,374","Jun 09: 73,118 projected total cases<br>Projection upper CI: 298,374 cases<br>"
2020-06-10,mod_2,2204636,30387245,Soc. Dist. + Travel Ban,solid,Jun 10,"2,204,636","30,387,245","Jun 10: 2,204,636 projected total cases<br>Projection upper CI: 30,387,245 cases<br>"
2020-06-10,mod_4,209868,1028662,Moderate return,solid,Jun 10,"209,868","1,028,662","Jun 10: 209,868 projected total cases<br>Projection upper CI: 1,028,662 cases<br>"
