Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,j,text
2020-04-10,mod_4,3957,27828,Lockdown with moderate return,solid,Apr 10,"3,957","27,828",TRUE,"Apr 10: 3,957 projected cases<br>Projection upper CI: 27,828 cases<br>"
2020-04-11,mod_2,5279,36177,Social distancing,solid,Apr 11,"5,279","36,177",FALSE,"Apr 11: 5,279 projected cases<br>Projection upper CI: 36,177 cases<br>"
2020-04-11,mod_3,5724,38361,No intervention,solid,Apr 11,"5,724","38,361",FALSE,"Apr 11: 5,724 projected cases<br>Projection upper CI: 38,361 cases<br>"
2020-04-11,mod_4,4209,29570,Lockdown with moderate return,solid,Apr 11,"4,209","29,570",TRUE,"Apr 11: 4,209 projected cases<br>Projection upper CI: 29,570 cases<br>"
2020-04-12,mod_2,5860,40104,Social distancing,solid,Apr 12,"5,860","40,104",FALSE,"Apr 12: 5,860 projected cases<br>Projection upper CI: 40,104 cases<br>"
2020-04-12,mod_3,6572,43880,No intervention,solid,Apr 12,"6,572","43,880",FALSE,"Apr 12: 6,572 projected cases<br>Projection upper CI: 43,880 cases<br>"
2020-04-12,mod_4,4447,31510,Lockdown with moderate return,solid,Apr 12,"4,447","31,510",TRUE,"Apr 12: 4,447 projected cases<br>Projection upper CI: 31,510 cases<br>"
2020-04-13,mod_2,6521,44689,Social distancing,solid,Apr 13,"6,521","44,689",FALSE,"Apr 13: 6,521 projected cases<br>Projection upper CI: 44,689 cases<br>"
2020-04-13,mod_3,7622,50415,No intervention,solid,Apr 13,"7,622","50,415",FALSE,"Apr 13: 7,622 projected cases<br>Projection upper CI: 50,415 cases<br>"
2020-04-13,mod_4,4672,32881,Lockdown with moderate return,solid,Apr 13,"4,672","32,881",TRUE,"Apr 13: 4,672 projected cases<br>Projection upper CI: 32,881 cases<br>"
2020-04-14,mod_2,7290,50718,Social distancing,solid,Apr 14,"7,290","50,718",FALSE,"Apr 14: 7,290 projected cases<br>Projection upper CI: 50,718 cases<br>"
2020-04-14,mod_3,8947,57811,No intervention,solid,Apr 14,"8,947","57,811",FALSE,"Apr 14: 8,947 projected cases<br>Projection upper CI: 57,811 cases<br>"
2020-04-14,mod_4,4874,34393,Lockdown with moderate return,solid,Apr 14,"4,874","34,393",TRUE,"Apr 14: 4,874 projected cases<br>Projection upper CI: 34,393 cases<br>"
2020-04-15,mod_2,8188,56428,Social distancing,solid,Apr 15,"8,188","56,428",FALSE,"Apr 15: 8,188 projected cases<br>Projection upper CI: 56,428 cases<br>"
2020-04-15,mod_3,10650,68125,No intervention,solid,Apr 15,"10,650","68,125",FALSE,"Apr 15: 10,650 projected cases<br>Projection upper CI: 68,125 cases<br>"
2020-04-15,mod_4,5051,35597,Lockdown with moderate return,solid,Apr 15,"5,051","35,597",TRUE,"Apr 15: 5,051 projected cases<br>Projection upper CI: 35,597 cases<br>"
2020-04-16,mod_2,9236,63786,Social distancing,solid,Apr 16,"9,236","63,786",FALSE,"Apr 16: 9,236 projected cases<br>Projection upper CI: 63,786 cases<br>"
2020-04-16,mod_3,12844,79821,No intervention,solid,Apr 16,"12,844","79,821",FALSE,"Apr 16: 12,844 projected cases<br>Projection upper CI: 79,821 cases<br>"
2020-04-16,mod_4,5229,37228,Lockdown with moderate return,solid,Apr 16,"5,229","37,228",TRUE,"Apr 16: 5,229 projected cases<br>Projection upper CI: 37,228 cases<br>"
2020-04-17,mod_2,10487,72729,Social distancing,solid,Apr 17,"10,487","72,729",FALSE,"Apr 17: 10,487 projected cases<br>Projection upper CI: 72,729 cases<br>"
2020-04-17,mod_3,15685,95130,No intervention,solid,Apr 17,"15,685","95,130",FALSE,"Apr 17: 15,685 projected cases<br>Projection upper CI: 95,130 cases<br>"
2020-04-17,mod_4,5404,38692,Lockdown with moderate return,solid,Apr 17,"5,404","38,692",TRUE,"Apr 17: 5,404 projected cases<br>Projection upper CI: 38,692 cases<br>"
2020-04-18,mod_2,11982,83179,Social distancing,solid,Apr 18,"11,982","83,179",FALSE,"Apr 18: 11,982 projected cases<br>Projection upper CI: 83,179 cases<br>"
2020-04-18,mod_3,19313,113528,No intervention,solid,Apr 18,"19,313","113,528",FALSE,"Apr 18: 19,313 projected cases<br>Projection upper CI: 113,528 cases<br>"
2020-04-18,mod_4,5574,39862,Lockdown with moderate return,solid,Apr 18,"5,574","39,862",TRUE,"Apr 18: 5,574 projected cases<br>Projection upper CI: 39,862 cases<br>"
2020-04-19,mod_2,13778,94350,Social distancing,solid,Apr 19,"13,778","94,350",FALSE,"Apr 19: 13,778 projected cases<br>Projection upper CI: 94,350 cases<br>"
2020-04-19,mod_3,23928,135649,No intervention,solid,Apr 19,"23,928","135,649",FALSE,"Apr 19: 23,928 projected cases<br>Projection upper CI: 135,649 cases<br>"
2020-04-19,mod_4,5747,41403,Lockdown with moderate return,solid,Apr 19,"5,747","41,403",TRUE,"Apr 19: 5,747 projected cases<br>Projection upper CI: 41,403 cases<br>"
2020-04-20,mod_2,15944,109070,Social distancing,solid,Apr 20,"15,944","109,070",FALSE,"Apr 20: 15,944 projected cases<br>Projection upper CI: 109,070 cases<br>"
2020-04-20,mod_3,29749,163725,No intervention,solid,Apr 20,"29,749","163,725",FALSE,"Apr 20: 29,749 projected cases<br>Projection upper CI: 163,725 cases<br>"
2020-04-20,mod_4,5912,42632,Lockdown with moderate return,solid,Apr 20,"5,912","42,632",TRUE,"Apr 20: 5,912 projected cases<br>Projection upper CI: 42,632 cases<br>"
2020-04-21,mod_2,18560,125025,Social distancing,solid,Apr 21,"18,560","125,025",FALSE,"Apr 21: 18,560 projected cases<br>Projection upper CI: 125,025 cases<br>"
2020-04-21,mod_3,36995,200073,No intervention,solid,Apr 21,"36,995","200,073",FALSE,"Apr 21: 36,995 projected cases<br>Projection upper CI: 200,073 cases<br>"
2020-04-21,mod_4,6079,43592,Lockdown with moderate return,solid,Apr 21,"6,079","43,592",TRUE,"Apr 21: 6,079 projected cases<br>Projection upper CI: 43,592 cases<br>"
2020-04-22,mod_2,21738,144141,Social distancing,solid,Apr 22,"21,738","144,141",FALSE,"Apr 22: 21,738 projected cases<br>Projection upper CI: 144,141 cases<br>"
2020-04-22,mod_3,45894,244185,No intervention,solid,Apr 22,"45,894","244,185",FALSE,"Apr 22: 45,894 projected cases<br>Projection upper CI: 244,185 cases<br>"
2020-04-22,mod_4,6247,45284,Lockdown with moderate return,solid,Apr 22,"6,247","45,284",TRUE,"Apr 22: 6,247 projected cases<br>Projection upper CI: 45,284 cases<br>"
2020-04-23,mod_2,25578,167265,Social distancing,solid,Apr 23,"25,578","167,265",FALSE,"Apr 23: 25,578 projected cases<br>Projection upper CI: 167,265 cases<br>"
2020-04-23,mod_3,56690,298424,No intervention,solid,Apr 23,"56,690","298,424",FALSE,"Apr 23: 56,690 projected cases<br>Projection upper CI: 298,424 cases<br>"
2020-04-23,mod_4,6405,46569,Lockdown with moderate return,solid,Apr 23,"6,405","46,569",TRUE,"Apr 23: 6,405 projected cases<br>Projection upper CI: 46,569 cases<br>"
2020-04-24,mod_2,30212,194062,Social distancing,solid,Apr 24,"30,212","194,062",FALSE,"Apr 24: 30,212 projected cases<br>Projection upper CI: 194,062 cases<br>"
2020-04-24,mod_3,69578,367173,No intervention,solid,Apr 24,"69,578","367,173",FALSE,"Apr 24: 69,578 projected cases<br>Projection upper CI: 367,173 cases<br>"
2020-04-24,mod_4,6574,48056,Lockdown with moderate return,solid,Apr 24,"6,574","48,056",TRUE,"Apr 24: 6,574 projected cases<br>Projection upper CI: 48,056 cases<br>"
2020-04-25,mod_2,35762,226526,Social distancing,solid,Apr 25,"35,762","226,526",FALSE,"Apr 25: 35,762 projected cases<br>Projection upper CI: 226,526 cases<br>"
2020-04-25,mod_3,84757,454207,No intervention,solid,Apr 25,"84,757","454,207",FALSE,"Apr 25: 84,757 projected cases<br>Projection upper CI: 454,207 cases<br>"
2020-04-25,mod_4,6744,49200,Lockdown with moderate return,solid,Apr 25,"6,744","49,200",TRUE,"Apr 25: 6,744 projected cases<br>Projection upper CI: 49,200 cases<br>"
2020-04-26,mod_2,42368,263446,Social distancing,solid,Apr 26,"42,368","263,446",FALSE,"Apr 26: 42,368 projected cases<br>Projection upper CI: 263,446 cases<br>"
2020-04-26,mod_3,102415,559038,No intervention,solid,Apr 26,"102,415","559,038",FALSE,"Apr 26: 102,415 projected cases<br>Projection upper CI: 559,038 cases<br>"
2020-04-26,mod_4,6912,50645,Lockdown with moderate return,solid,Apr 26,"6,912","50,645",TRUE,"Apr 26: 6,912 projected cases<br>Projection upper CI: 50,645 cases<br>"
2020-04-27,mod_2,50214,308890,Social distancing,solid,Apr 27,"50,214","308,890",FALSE,"Apr 27: 50,214 projected cases<br>Projection upper CI: 308,890 cases<br>"
2020-04-27,mod_3,122698,691477,No intervention,solid,Apr 27,"122,698","691,477",FALSE,"Apr 27: 122,698 projected cases<br>Projection upper CI: 691,477 cases<br>"
2020-04-27,mod_4,7080,51746,Lockdown with moderate return,solid,Apr 27,"7,080","51,746",TRUE,"Apr 27: 7,080 projected cases<br>Projection upper CI: 51,746 cases<br>"
2020-04-28,mod_2,59452,359742,Social distancing,solid,Apr 28,"59,452","359,742",FALSE,"Apr 28: 59,452 projected cases<br>Projection upper CI: 359,742 cases<br>"
2020-04-28,mod_3,145747,850248,No intervention,solid,Apr 28,"145,747","850,248",FALSE,"Apr 28: 145,747 projected cases<br>Projection upper CI: 850,248 cases<br>"
2020-04-28,mod_4,7252,53376,Lockdown with moderate return,solid,Apr 28,"7,252","53,376",TRUE,"Apr 28: 7,252 projected cases<br>Projection upper CI: 53,376 cases<br>"
2020-04-29,mod_2,70194,421969,Social distancing,solid,Apr 29,"70,194","421,969",FALSE,"Apr 29: 70,194 projected cases<br>Projection upper CI: 421,969 cases<br>"
2020-04-29,mod_3,171706,1052748,No intervention,solid,Apr 29,"171,706","1,052,748",FALSE,"Apr 29: 171,706 projected cases<br>Projection upper CI: 1,052,748 cases<br>"
2020-04-29,mod_4,7427,54386,Lockdown with moderate return,solid,Apr 29,"7,427","54,386",TRUE,"Apr 29: 7,427 projected cases<br>Projection upper CI: 54,386 cases<br>"
2020-04-30,mod_2,82622,495283,Social distancing,solid,Apr 30,"82,622","495,283",FALSE,"Apr 30: 82,622 projected cases<br>Projection upper CI: 495,283 cases<br>"
2020-04-30,mod_3,200708,1299792,No intervention,solid,Apr 30,"200,708","1,299,792",FALSE,"Apr 30: 200,708 projected cases<br>Projection upper CI: 1,299,792 cases<br>"
2020-04-30,mod_4,7615,55703,Lockdown with moderate return,solid,Apr 30,"7,615","55,703",TRUE,"Apr 30: 7,615 projected cases<br>Projection upper CI: 55,703 cases<br>"
