Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-11,mod_6,534,2289,Cautious return,solid,May 11,534,May 11: 534 projected cases per day
2020-05-12,mod_2,61152,957630,Soc. Dist. + Travel Ban,solid,May 12,"61,152","May 12: 61,152 projected cases per day"
2020-05-12,mod_4,1507,5391,Moderate return,solid,May 12,"1,507","May 12: 1,507 projected cases per day"
2020-05-12,mod_5,6063,20026,Normal (pre-intervention),solid,May 12,"6,063","May 12: 6,063 projected cases per day"
2020-05-12,mod_6,628,3149,Cautious return,solid,May 12,628,May 12: 628 projected cases per day
2020-05-13,mod_2,63716,1041294,Soc. Dist. + Travel Ban,solid,May 13,"63,716","May 13: 63,716 projected cases per day"
2020-05-13,mod_4,1904,6562,Moderate return,solid,May 13,"1,904","May 13: 1,904 projected cases per day"
2020-05-13,mod_5,8049,22376,Normal (pre-intervention),solid,May 13,"8,049","May 13: 8,049 projected cases per day"
2020-05-13,mod_6,731,2997,Cautious return,solid,May 13,731,May 13: 731 projected cases per day
2020-05-14,mod_2,66199,1123157,Soc. Dist. + Travel Ban,solid,May 14,"66,199","May 14: 66,199 projected cases per day"
2020-05-14,mod_4,2336,8488,Moderate return,solid,May 14,"2,336","May 14: 2,336 projected cases per day"
2020-05-14,mod_5,10179,31982,Normal (pre-intervention),solid,May 14,"10,179","May 14: 10,179 projected cases per day"
2020-05-14,mod_6,842,3509,Cautious return,solid,May 14,842,May 14: 842 projected cases per day
2020-05-15,mod_2,68439,1223472,Soc. Dist. + Travel Ban,solid,May 15,"68,439","May 15: 68,439 projected cases per day"
2020-05-15,mod_4,2850,8537,Moderate return,solid,May 15,"2,850","May 15: 2,850 projected cases per day"
2020-05-15,mod_5,12577,39761,Normal (pre-intervention),solid,May 15,"12,577","May 15: 12,577 projected cases per day"
2020-05-15,mod_6,978,3575,Cautious return,solid,May 15,978,May 15: 978 projected cases per day
2020-05-16,mod_2,70598,1295916,Soc. Dist. + Travel Ban,solid,May 16,"70,598","May 16: 70,598 projected cases per day"
2020-05-16,mod_4,3423,8761,Moderate return,solid,May 16,"3,423","May 16: 3,423 projected cases per day"
2020-05-16,mod_5,15252,47615,Normal (pre-intervention),solid,May 16,"15,252","May 16: 15,252 projected cases per day"
2020-05-16,mod_6,1128,3725,Cautious return,solid,May 16,"1,128","May 16: 1,128 projected cases per day"
2020-05-17,mod_2,72532,1271984,Soc. Dist. + Travel Ban,solid,May 17,"72,532","May 17: 72,532 projected cases per day"
2020-05-17,mod_4,4075,11394,Moderate return,solid,May 17,"4,075","May 17: 4,075 projected cases per day"
2020-05-17,mod_5,18116,62603,Normal (pre-intervention),solid,May 17,"18,116","May 17: 18,116 projected cases per day"
2020-05-17,mod_6,1292,4005,Cautious return,solid,May 17,"1,292","May 17: 1,292 projected cases per day"
2020-05-18,mod_2,74398,1386149,Soc. Dist. + Travel Ban,solid,May 18,"74,398","May 18: 74,398 projected cases per day"
2020-05-18,mod_4,4770,13940,Moderate return,solid,May 18,"4,770","May 18: 4,770 projected cases per day"
2020-05-18,mod_5,21166,81005,Normal (pre-intervention),solid,May 18,"21,166","May 18: 21,166 projected cases per day"
2020-05-18,mod_6,1477,5135,Cautious return,solid,May 18,"1,477","May 18: 1,477 projected cases per day"
2020-05-19,mod_2,76030,1435682,Soc. Dist. + Travel Ban,solid,May 19,"76,030","May 19: 76,030 projected cases per day"
2020-05-19,mod_4,5518,14519,Moderate return,solid,May 19,"5,518","May 19: 5,518 projected cases per day"
2020-05-19,mod_5,24304,96820,Normal (pre-intervention),solid,May 19,"24,304","May 19: 24,304 projected cases per day"
2020-05-19,mod_6,1678,4915,Cautious return,solid,May 19,"1,678","May 19: 1,678 projected cases per day"
2020-05-20,mod_2,77544,1424958,Soc. Dist. + Travel Ban,solid,May 20,"77,544","May 20: 77,544 projected cases per day"
2020-05-20,mod_4,6342,17607,Moderate return,solid,May 20,"6,342","May 20: 6,342 projected cases per day"
2020-05-20,mod_5,27458,126569,Normal (pre-intervention),solid,May 20,"27,458","May 20: 27,458 projected cases per day"
2020-05-20,mod_6,1891,5802,Cautious return,solid,May 20,"1,891","May 20: 1,891 projected cases per day"
2020-05-21,mod_2,78906,1465104,Soc. Dist. + Travel Ban,solid,May 21,"78,906","May 21: 78,906 projected cases per day"
2020-05-21,mod_4,7169,17551,Moderate return,solid,May 21,"7,169","May 21: 7,169 projected cases per day"
2020-05-21,mod_5,30541,159086,Normal (pre-intervention),solid,May 21,"30,541","May 21: 30,541 projected cases per day"
2020-05-21,mod_6,2116,5389,Cautious return,solid,May 21,"2,116","May 21: 2,116 projected cases per day"
2020-05-22,mod_2,80093,1458820,Soc. Dist. + Travel Ban,solid,May 22,"80,093","May 22: 80,093 projected cases per day"
2020-05-22,mod_4,8045,23375,Moderate return,solid,May 22,"8,045","May 22: 8,045 projected cases per day"
2020-05-22,mod_5,33568,197802,Normal (pre-intervention),solid,May 22,"33,568","May 22: 33,568 projected cases per day"
2020-05-22,mod_6,2357,6019,Cautious return,solid,May 22,"2,357","May 22: 2,357 projected cases per day"
2020-05-23,mod_2,81186,1372986,Soc. Dist. + Travel Ban,solid,May 23,"81,186","May 23: 81,186 projected cases per day"
2020-05-23,mod_4,8963,27280,Moderate return,solid,May 23,"8,963","May 23: 8,963 projected cases per day"
2020-05-23,mod_5,36451,249627,Normal (pre-intervention),solid,May 23,"36,451","May 23: 36,451 projected cases per day"
2020-05-23,mod_6,2603,6166,Cautious return,solid,May 23,"2,603","May 23: 2,603 projected cases per day"
2020-05-24,mod_2,82109,1329948,Soc. Dist. + Travel Ban,solid,May 24,"82,109","May 24: 82,109 projected cases per day"
2020-05-24,mod_4,9905,27919,Moderate return,solid,May 24,"9,905","May 24: 9,905 projected cases per day"
2020-05-24,mod_5,39149,305181,Normal (pre-intervention),solid,May 24,"39,149","May 24: 39,149 projected cases per day"
2020-05-24,mod_6,2877,7601,Cautious return,solid,May 24,"2,877","May 24: 2,877 projected cases per day"
2020-05-25,mod_2,82948,1280024,Soc. Dist. + Travel Ban,solid,May 25,"82,948","May 25: 82,948 projected cases per day"
2020-05-25,mod_4,10901,33018,Moderate return,solid,May 25,"10,901","May 25: 10,901 projected cases per day"
2020-05-25,mod_5,41673,385429,Normal (pre-intervention),solid,May 25,"41,673","May 25: 41,673 projected cases per day"
2020-05-25,mod_6,3154,7368,Cautious return,solid,May 25,"3,154","May 25: 3,154 projected cases per day"
2020-05-26,mod_2,83562,1224044,Soc. Dist. + Travel Ban,solid,May 26,"83,562","May 26: 83,562 projected cases per day"
2020-05-26,mod_4,11885,39505,Moderate return,solid,May 26,"11,885","May 26: 11,885 projected cases per day"
2020-05-26,mod_5,43981,465678,Normal (pre-intervention),solid,May 26,"43,981","May 26: 43,981 projected cases per day"
2020-05-26,mod_6,3433,8533,Cautious return,solid,May 26,"3,433","May 26: 3,433 projected cases per day"
2020-05-27,mod_2,84251,1174945,Soc. Dist. + Travel Ban,solid,May 27,"84,251","May 27: 84,251 projected cases per day"
2020-05-27,mod_4,12902,43726,Moderate return,solid,May 27,"12,902","May 27: 12,902 projected cases per day"
2020-05-27,mod_5,46112,565609,Normal (pre-intervention),solid,May 27,"46,112","May 27: 46,112 projected cases per day"
2020-05-27,mod_6,3740,9000,Cautious return,solid,May 27,"3,740","May 27: 3,740 projected cases per day"
2020-05-28,mod_2,84689,1088204,Soc. Dist. + Travel Ban,solid,May 28,"84,689","May 28: 84,689 projected cases per day"
2020-05-28,mod_4,13941,49359,Moderate return,solid,May 28,"13,941","May 28: 13,941 projected cases per day"
2020-05-28,mod_5,47958,665775,Normal (pre-intervention),solid,May 28,"47,958","May 28: 47,958 projected cases per day"
2020-05-28,mod_6,4056,9080,Cautious return,solid,May 28,"4,056","May 28: 4,056 projected cases per day"
2020-05-29,mod_2,85003,1028816,Soc. Dist. + Travel Ban,solid,May 29,"85,003","May 29: 85,003 projected cases per day"
2020-05-29,mod_4,14934,57774,Moderate return,solid,May 29,"14,934","May 29: 14,934 projected cases per day"
2020-05-29,mod_5,49699,768401,Normal (pre-intervention),solid,May 29,"49,699","May 29: 49,699 projected cases per day"
2020-05-29,mod_6,4377,10627,Cautious return,solid,May 29,"4,377","May 29: 4,377 projected cases per day"
2020-05-30,mod_2,85171,932499,Soc. Dist. + Travel Ban,solid,May 30,"85,171","May 30: 85,171 projected cases per day"
2020-05-30,mod_4,15932,67165,Moderate return,solid,May 30,"15,932","May 30: 15,932 projected cases per day"
2020-05-30,mod_5,51147,862109,Normal (pre-intervention),solid,May 30,"51,147","May 30: 51,147 projected cases per day"
2020-05-30,mod_6,4700,10695,Cautious return,solid,May 30,"4,700","May 30: 4,700 projected cases per day"
2020-05-31,mod_2,85299,784397,Soc. Dist. + Travel Ban,solid,May 31,"85,299","May 31: 85,299 projected cases per day"
2020-05-31,mod_4,16881,79898,Moderate return,solid,May 31,"16,881","May 31: 16,881 projected cases per day"
2020-05-31,mod_5,52445,976102,Normal (pre-intervention),solid,May 31,"52,445","May 31: 52,445 projected cases per day"
2020-05-31,mod_6,5039,13974,Cautious return,solid,May 31,"5,039","May 31: 5,039 projected cases per day"
2020-06-01,mod_2,85345,803440,Soc. Dist. + Travel Ban,solid,Jun 01,"85,345","Jun 01: 85,345 projected cases per day"
2020-06-01,mod_4,17822,79196,Moderate return,solid,Jun 01,"17,822","Jun 01: 17,822 projected cases per day"
2020-06-01,mod_5,53523,1065415,Normal (pre-intervention),solid,Jun 01,"53,523","Jun 01: 53,523 projected cases per day"
2020-06-01,mod_6,5383,11419,Cautious return,solid,Jun 01,"5,383","Jun 01: 5,383 projected cases per day"
2020-06-02,mod_2,85201,728876,Soc. Dist. + Travel Ban,solid,Jun 02,"85,201","Jun 02: 85,201 projected cases per day"
2020-06-02,mod_4,18677,99334,Moderate return,solid,Jun 02,"18,677","Jun 02: 18,677 projected cases per day"
2020-06-02,mod_5,54446,1122927,Normal (pre-intervention),solid,Jun 02,"54,446","Jun 02: 54,446 projected cases per day"
2020-06-02,mod_6,5739,14598,Cautious return,solid,Jun 02,"5,739","Jun 02: 5,739 projected cases per day"
2020-06-03,mod_2,85023,644525,Soc. Dist. + Travel Ban,solid,Jun 03,"85,023","Jun 03: 85,023 projected cases per day"
2020-06-03,mod_4,19532,110233,Moderate return,solid,Jun 03,"19,532","Jun 03: 19,532 projected cases per day"
2020-06-03,mod_5,55203,1169077,Normal (pre-intervention),solid,Jun 03,"55,203","Jun 03: 55,203 projected cases per day"
2020-06-03,mod_6,6076,17519,Cautious return,solid,Jun 03,"6,076","Jun 03: 6,076 projected cases per day"
2020-06-04,mod_2,84755,632623,Soc. Dist. + Travel Ban,solid,Jun 04,"84,755","Jun 04: 84,755 projected cases per day"
2020-06-04,mod_4,20290,134380,Moderate return,solid,Jun 04,"20,290","Jun 04: 20,290 projected cases per day"
2020-06-04,mod_5,55686,1263043,Normal (pre-intervention),solid,Jun 04,"55,686","Jun 04: 55,686 projected cases per day"
2020-06-04,mod_6,6418,15040,Cautious return,solid,Jun 04,"6,418","Jun 04: 6,418 projected cases per day"
2020-06-05,mod_2,84501,590986,Soc. Dist. + Travel Ban,solid,Jun 05,"84,501","Jun 05: 84,501 projected cases per day"
2020-06-05,mod_4,21041,135927,Moderate return,solid,Jun 05,"21,041","Jun 05: 21,041 projected cases per day"
2020-06-05,mod_5,56079,1340793,Normal (pre-intervention),solid,Jun 05,"56,079","Jun 05: 56,079 projected cases per day"
2020-06-05,mod_6,6778,18509,Cautious return,solid,Jun 05,"6,778","Jun 05: 6,778 projected cases per day"
2020-06-06,mod_2,84129,548092,Soc. Dist. + Travel Ban,solid,Jun 06,"84,129","Jun 06: 84,129 projected cases per day"
2020-06-06,mod_4,21672,166951,Moderate return,solid,Jun 06,"21,672","Jun 06: 21,672 projected cases per day"
2020-06-06,mod_5,56336,1387923,Normal (pre-intervention),solid,Jun 06,"56,336","Jun 06: 56,336 projected cases per day"
2020-06-06,mod_6,7120,20525,Cautious return,solid,Jun 06,"7,120","Jun 06: 7,120 projected cases per day"
2020-06-07,mod_2,83616,444219,Soc. Dist. + Travel Ban,solid,Jun 07,"83,616","Jun 07: 83,616 projected cases per day"
2020-06-07,mod_4,22293,177150,Moderate return,solid,Jun 07,"22,293","Jun 07: 22,293 projected cases per day"
2020-06-07,mod_5,56373,1468292,Normal (pre-intervention),solid,Jun 07,"56,373","Jun 07: 56,373 projected cases per day"
2020-06-07,mod_6,7458,19994,Cautious return,solid,Jun 07,"7,458","Jun 07: 7,458 projected cases per day"
2020-06-08,mod_2,83164,517005,Soc. Dist. + Travel Ban,solid,Jun 08,"83,164","Jun 08: 83,164 projected cases per day"
2020-06-08,mod_4,22849,212574,Moderate return,solid,Jun 08,"22,849","Jun 08: 22,849 projected cases per day"
2020-06-08,mod_5,56319,1536892,Normal (pre-intervention),solid,Jun 08,"56,319","Jun 08: 56,319 projected cases per day"
2020-06-08,mod_6,7809,23301,Cautious return,solid,Jun 08,"7,809","Jun 08: 7,809 projected cases per day"
2020-06-09,mod_2,82620,383195,Soc. Dist. + Travel Ban,solid,Jun 09,"82,620","Jun 09: 82,620 projected cases per day"
2020-06-09,mod_4,23371,227158,Moderate return,solid,Jun 09,"23,371","Jun 09: 23,371 projected cases per day"
2020-06-09,mod_5,56175,1513190,Normal (pre-intervention),solid,Jun 09,"56,175","Jun 09: 56,175 projected cases per day"
2020-06-09,mod_6,8111,22849,Cautious return,solid,Jun 09,"8,111","Jun 09: 8,111 projected cases per day"
2020-06-10,mod_2,81962,398096,Soc. Dist. + Travel Ban,solid,Jun 10,"81,962","Jun 10: 81,962 projected cases per day"
2020-06-10,mod_4,23796,243577,Moderate return,solid,Jun 10,"23,796","Jun 10: 23,796 projected cases per day"
2020-06-10,mod_5,55885,1476302,Normal (pre-intervention),solid,Jun 10,"55,885","Jun 10: 55,885 projected cases per day"
2020-06-10,mod_6,8429,26681,Cautious return,solid,Jun 10,"8,429","Jun 10: 8,429 projected cases per day"
2020-06-11,mod_2,81374,356570,Soc. Dist. + Travel Ban,solid,Jun 11,"81,374","Jun 11: 81,374 projected cases per day"
2020-06-11,mod_4,24226,254518,Moderate return,solid,Jun 11,"24,226","Jun 11: 24,226 projected cases per day"
2020-06-11,mod_5,55597,1548972,Normal (pre-intervention),solid,Jun 11,"55,597","Jun 11: 55,597 projected cases per day"
2020-06-11,mod_6,8746,30923,Cautious return,solid,Jun 11,"8,746","Jun 11: 8,746 projected cases per day"
2020-06-12,mod_2,80630,334174,Soc. Dist. + Travel Ban,solid,Jun 12,"80,630","Jun 12: 80,630 projected cases per day"
2020-06-12,mod_4,24565,315378,Moderate return,solid,Jun 12,"24,565","Jun 12: 24,565 projected cases per day"
2020-06-12,mod_5,55142,1578340,Normal (pre-intervention),solid,Jun 12,"55,142","Jun 12: 55,142 projected cases per day"
2020-06-12,mod_6,9032,32621,Cautious return,solid,Jun 12,"9,032","Jun 12: 9,032 projected cases per day"
2020-06-13,mod_2,79859,322556,Soc. Dist. + Travel Ban,solid,Jun 13,"79,859","Jun 13: 79,859 projected cases per day"
2020-06-13,mod_4,24939,336999,Moderate return,solid,Jun 13,"24,939","Jun 13: 24,939 projected cases per day"
2020-06-13,mod_5,54747,1455552,Normal (pre-intervention),solid,Jun 13,"54,747","Jun 13: 54,747 projected cases per day"
2020-06-13,mod_6,9285,28433,Cautious return,solid,Jun 13,"9,285","Jun 13: 9,285 projected cases per day"
2020-06-14,mod_2,79136,256467,Soc. Dist. + Travel Ban,solid,Jun 14,"79,136","Jun 14: 79,136 projected cases per day"
2020-06-14,mod_4,25239,350716,Moderate return,solid,Jun 14,"25,239","Jun 14: 25,239 projected cases per day"
2020-06-14,mod_5,54163,1392894,Normal (pre-intervention),solid,Jun 14,"54,163","Jun 14: 54,163 projected cases per day"
2020-06-14,mod_6,9567,42469,Cautious return,solid,Jun 14,"9,567","Jun 14: 9,567 projected cases per day"
2020-06-15,mod_2,78276,254157,Soc. Dist. + Travel Ban,solid,Jun 15,"78,276","Jun 15: 78,276 projected cases per day"
2020-06-15,mod_4,25389,386485,Moderate return,solid,Jun 15,"25,389","Jun 15: 25,389 projected cases per day"
2020-06-15,mod_5,53570,1294883,Normal (pre-intervention),solid,Jun 15,"53,570","Jun 15: 53,570 projected cases per day"
2020-06-15,mod_6,9810,35897,Cautious return,solid,Jun 15,"9,810","Jun 15: 9,810 projected cases per day"
2020-06-16,mod_2,77529,226930,Soc. Dist. + Travel Ban,solid,Jun 16,"77,529","Jun 16: 77,529 projected cases per day"
2020-06-16,mod_4,25670,393659,Moderate return,solid,Jun 16,"25,670","Jun 16: 25,670 projected cases per day"
2020-06-16,mod_5,52906,1263279,Normal (pre-intervention),solid,Jun 16,"52,906","Jun 16: 52,906 projected cases per day"
2020-06-16,mod_6,10073,43165,Cautious return,solid,Jun 16,"10,073","Jun 16: 10,073 projected cases per day"
2020-06-17,mod_2,76613,243229,Soc. Dist. + Travel Ban,solid,Jun 17,"76,613","Jun 17: 76,613 projected cases per day"
2020-06-17,mod_4,25861,458052,Moderate return,solid,Jun 17,"25,861","Jun 17: 25,861 projected cases per day"
2020-06-17,mod_5,52283,1179159,Normal (pre-intervention),solid,Jun 17,"52,283","Jun 17: 52,283 projected cases per day"
2020-06-17,mod_6,10257,44129,Cautious return,solid,Jun 17,"10,257","Jun 17: 10,257 projected cases per day"
2020-06-18,mod_2,75788,211659,Soc. Dist. + Travel Ban,solid,Jun 18,"75,788","Jun 18: 75,788 projected cases per day"
2020-06-18,mod_4,25968,462973,Moderate return,solid,Jun 18,"25,968","Jun 18: 25,968 projected cases per day"
2020-06-18,mod_5,51480,1077841,Normal (pre-intervention),solid,Jun 18,"51,480","Jun 18: 51,480 projected cases per day"
2020-06-18,mod_6,10509,53515,Cautious return,solid,Jun 18,"10,509","Jun 18: 10,509 projected cases per day"
2020-06-19,mod_2,74879,189182,Soc. Dist. + Travel Ban,solid,Jun 19,"74,879","Jun 19: 74,879 projected cases per day"
2020-06-19,mod_4,26067,518116,Moderate return,solid,Jun 19,"26,067","Jun 19: 26,067 projected cases per day"
2020-06-19,mod_5,50765,1096846,Normal (pre-intervention),solid,Jun 19,"50,765","Jun 19: 50,765 projected cases per day"
2020-06-19,mod_6,10690,48869,Cautious return,solid,Jun 19,"10,690","Jun 19: 10,690 projected cases per day"
2020-06-20,mod_2,73955,180267,Soc. Dist. + Travel Ban,solid,Jun 20,"73,955","Jun 20: 73,955 projected cases per day"
2020-06-20,mod_4,26161,513845,Moderate return,solid,Jun 20,"26,161","Jun 20: 26,161 projected cases per day"
2020-06-20,mod_5,49966,921975,Normal (pre-intervention),solid,Jun 20,"49,966","Jun 20: 49,966 projected cases per day"
2020-06-20,mod_6,10886,59102,Cautious return,solid,Jun 20,"10,886","Jun 20: 10,886 projected cases per day"
2020-06-21,mod_2,73049,175968,Soc. Dist. + Travel Ban,solid,Jun 21,"73,049","Jun 21: 73,049 projected cases per day"
2020-06-21,mod_4,26172,544006,Moderate return,solid,Jun 21,"26,172","Jun 21: 26,172 projected cases per day"
2020-06-21,mod_5,49114,902200,Normal (pre-intervention),solid,Jun 21,"49,114","Jun 21: 49,114 projected cases per day"
2020-06-21,mod_6,11046,54908,Cautious return,solid,Jun 21,"11,046","Jun 21: 11,046 projected cases per day"
2020-06-22,mod_2,71975,155785,Soc. Dist. + Travel Ban,solid,Jun 22,"71,975","Jun 22: 71,975 projected cases per day"
2020-06-22,mod_4,26181,620682,Moderate return,solid,Jun 22,"26,181","Jun 22: 26,181 projected cases per day"
2020-06-22,mod_5,48309,748722,Normal (pre-intervention),solid,Jun 22,"48,309","Jun 22: 48,309 projected cases per day"
2020-06-22,mod_6,11217,74329,Cautious return,solid,Jun 22,"11,217","Jun 22: 11,217 projected cases per day"
2020-06-23,mod_2,71065,183137,Soc. Dist. + Travel Ban,solid,Jun 23,"71,065","Jun 23: 71,065 projected cases per day"
2020-06-23,mod_4,26162,604257,Moderate return,solid,Jun 23,"26,162","Jun 23: 26,162 projected cases per day"
2020-06-23,mod_5,47438,707427,Normal (pre-intervention),solid,Jun 23,"47,438","Jun 23: 47,438 projected cases per day"
2020-06-23,mod_6,11370,69731,Cautious return,solid,Jun 23,"11,370","Jun 23: 11,370 projected cases per day"
2020-06-24,mod_2,69981,101494,Soc. Dist. + Travel Ban,solid,Jun 24,"69,981","Jun 24: 69,981 projected cases per day"
2020-06-24,mod_4,26146,662316,Moderate return,solid,Jun 24,"26,146","Jun 24: 26,146 projected cases per day"
2020-06-24,mod_5,46542,561763,Normal (pre-intervention),solid,Jun 24,"46,542","Jun 24: 46,542 projected cases per day"
2020-06-24,mod_6,11500,76396,Cautious return,solid,Jun 24,"11,500","Jun 24: 11,500 projected cases per day"
2020-06-25,mod_2,69090,146766,Soc. Dist. + Travel Ban,solid,Jun 25,"69,090","Jun 25: 69,090 projected cases per day"
2020-06-25,mod_4,26059,693150,Moderate return,solid,Jun 25,"26,059","Jun 25: 26,059 projected cases per day"
2020-06-25,mod_5,45709,563412,Normal (pre-intervention),solid,Jun 25,"45,709","Jun 25: 45,709 projected cases per day"
2020-06-25,mod_6,11662,92587,Cautious return,solid,Jun 25,"11,662","Jun 25: 11,662 projected cases per day"
2020-06-26,mod_2,68040,117418,Soc. Dist. + Travel Ban,solid,Jun 26,"68,040","Jun 26: 68,040 projected cases per day"
2020-06-26,mod_4,25997,720212,Moderate return,solid,Jun 26,"25,997","Jun 26: 25,997 projected cases per day"
2020-06-26,mod_5,44791,497375,Normal (pre-intervention),solid,Jun 26,"44,791","Jun 26: 44,791 projected cases per day"
2020-06-26,mod_6,11783,70078,Cautious return,solid,Jun 26,"11,783","Jun 26: 11,783 projected cases per day"
2020-06-27,mod_2,67041,94136,Soc. Dist. + Travel Ban,solid,Jun 27,"67,041","Jun 27: 67,041 projected cases per day"
2020-06-27,mod_4,25850,748464,Moderate return,solid,Jun 27,"25,850","Jun 27: 25,850 projected cases per day"
2020-06-27,mod_5,43972,459799,Normal (pre-intervention),solid,Jun 27,"43,972","Jun 27: 43,972 projected cases per day"
2020-06-27,mod_6,11848,94019,Cautious return,solid,Jun 27,"11,848","Jun 27: 11,848 projected cases per day"
2020-06-28,mod_2,66134,109769,Soc. Dist. + Travel Ban,solid,Jun 28,"66,134","Jun 28: 66,134 projected cases per day"
2020-06-28,mod_4,25712,729986,Moderate return,solid,Jun 28,"25,712","Jun 28: 25,712 projected cases per day"
2020-06-28,mod_5,43107,367050,Normal (pre-intervention),solid,Jun 28,"43,107","Jun 28: 43,107 projected cases per day"
2020-06-28,mod_6,11997,89319,Cautious return,solid,Jun 28,"11,997","Jun 28: 11,997 projected cases per day"
