Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-07,mod_4,6877,53323,Moderate return,solid,May 07,"6,877","53,323","May 07: 6,877 projected total cases<br>Projection upper CI: 53,323 cases<br>"
2020-05-07,mod_5,8616,63398,Normal (pre-intervention),solid,May 07,"8,616","63,398","May 07: 8,616 projected total cases<br>Projection upper CI: 63,398 cases<br>"
2020-05-07,mod_6,6061,48771,Cautious return,solid,May 07,"6,061","48,771","May 07: 6,061 projected total cases<br>Projection upper CI: 48,771 cases<br>"
2020-05-08,mod_2,131296,714887,Soc. Dist. + Travel Ban,solid,May 08,"131,296","714,887","May 08: 131,296 projected total cases<br>Projection upper CI: 714,887 cases<br>"
2020-05-08,mod_4,7361,56005,Moderate return,solid,May 08,"7,361","56,005","May 08: 7,361 projected total cases<br>Projection upper CI: 56,005 cases<br>"
2020-05-08,mod_5,9845,68876,Normal (pre-intervention),solid,May 08,"9,845","68,876","May 08: 9,845 projected total cases<br>Projection upper CI: 68,876 cases<br>"
2020-05-08,mod_6,6312,50716,Cautious return,solid,May 08,"6,312","50,716","May 08: 6,312 projected total cases<br>Projection upper CI: 50,716 cases<br>"
2020-05-09,mod_2,147112,820630,Soc. Dist. + Travel Ban,solid,May 09,"147,112","820,630","May 09: 147,112 projected total cases<br>Projection upper CI: 820,630 cases<br>"
2020-05-09,mod_4,7940,59015,Moderate return,solid,May 09,"7,940","59,015","May 09: 7,940 projected total cases<br>Projection upper CI: 59,015 cases<br>"
2020-05-09,mod_5,11495,75440,Normal (pre-intervention),solid,May 09,"11,495","75,440","May 09: 11,495 projected total cases<br>Projection upper CI: 75,440 cases<br>"
2020-05-09,mod_6,6586,52187,Cautious return,solid,May 09,"6,586","52,187","May 09: 6,586 projected total cases<br>Projection upper CI: 52,187 cases<br>"
2020-05-10,mod_2,164136,943591,Soc. Dist. + Travel Ban,solid,May 10,"164,136","943,591","May 10: 164,136 projected total cases<br>Projection upper CI: 943,591 cases<br>"
2020-05-10,mod_4,8645,61771,Moderate return,solid,May 10,"8,645","61,771","May 10: 8,645 projected total cases<br>Projection upper CI: 61,771 cases<br>"
2020-05-10,mod_5,13700,83413,Normal (pre-intervention),solid,May 10,"13,700","83,413","May 10: 13,700 projected total cases<br>Projection upper CI: 83,413 cases<br>"
2020-05-10,mod_6,6904,54024,Cautious return,solid,May 10,"6,904","54,024","May 10: 6,904 projected total cases<br>Projection upper CI: 54,024 cases<br>"
2020-05-11,mod_2,182349,1090065,Soc. Dist. + Travel Ban,solid,May 11,"182,349","1,090,065","May 11: 182,349 projected total cases<br>Projection upper CI: 1,090,065 cases<br>"
2020-05-11,mod_4,9508,66179,Moderate return,solid,May 11,"9,508","66,179","May 11: 9,508 projected total cases<br>Projection upper CI: 66,179 cases<br>"
2020-05-11,mod_5,16634,93076,Normal (pre-intervention),solid,May 11,"16,634","93,076","May 11: 16,634 projected total cases<br>Projection upper CI: 93,076 cases<br>"
2020-05-11,mod_6,7264,56366,Cautious return,solid,May 11,"7,264","56,366","May 11: 7,264 projected total cases<br>Projection upper CI: 56,366 cases<br>"
2020-05-12,mod_2,201758,1244627,Soc. Dist. + Travel Ban,solid,May 12,"201,758","1,244,627","May 12: 201,758 projected total cases<br>Projection upper CI: 1,244,627 cases<br>"
2020-05-12,mod_4,10562,70563,Moderate return,solid,May 12,"10,562","70,563","May 12: 10,562 projected total cases<br>Projection upper CI: 70,563 cases<br>"
2020-05-12,mod_5,20531,104627,Normal (pre-intervention),solid,May 12,"20,531","104,627","May 12: 20,531 projected total cases<br>Projection upper CI: 104,627 cases<br>"
2020-05-12,mod_6,7671,58569,Cautious return,solid,May 12,"7,671","58,569","May 12: 7,671 projected total cases<br>Projection upper CI: 58,569 cases<br>"
2020-05-13,mod_2,222361,1427295,Soc. Dist. + Travel Ban,solid,May 13,"222,361","1,427,295","May 13: 222,361 projected total cases<br>Projection upper CI: 1,427,295 cases<br>"
2020-05-13,mod_4,11855,74674,Moderate return,solid,May 13,"11,855","74,674","May 13: 11,855 projected total cases<br>Projection upper CI: 74,674 cases<br>"
2020-05-13,mod_5,25667,120577,Normal (pre-intervention),solid,May 13,"25,667","120,577","May 13: 25,667 projected total cases<br>Projection upper CI: 120,577 cases<br>"
2020-05-13,mod_6,8148,60686,Cautious return,solid,May 13,"8,148","60,686","May 13: 8,148 projected total cases<br>Projection upper CI: 60,686 cases<br>"
2020-05-14,mod_2,244138,1630163,Soc. Dist. + Travel Ban,solid,May 14,"244,138","1,630,163","May 14: 244,138 projected total cases<br>Projection upper CI: 1,630,163 cases<br>"
2020-05-14,mod_4,13403,80448,Moderate return,solid,May 14,"13,403","80,448","May 14: 13,403 projected total cases<br>Projection upper CI: 80,448 cases<br>"
2020-05-14,mod_5,32159,136415,Normal (pre-intervention),solid,May 14,"32,159","136,415","May 14: 32,159 projected total cases<br>Projection upper CI: 136,415 cases<br>"
2020-05-14,mod_6,8683,63717,Cautious return,solid,May 14,"8,683","63,717","May 14: 8,683 projected total cases<br>Projection upper CI: 63,717 cases<br>"
2020-05-15,mod_2,267093,1874032,Soc. Dist. + Travel Ban,solid,May 15,"267,093","1,874,032","May 15: 267,093 projected total cases<br>Projection upper CI: 1,874,032 cases<br>"
2020-05-15,mod_4,15245,86657,Moderate return,solid,May 15,"15,245","86,657","May 15: 15,245 projected total cases<br>Projection upper CI: 86,657 cases<br>"
2020-05-15,mod_5,40206,159975,Normal (pre-intervention),solid,May 15,"40,206","159,975","May 15: 40,206 projected total cases<br>Projection upper CI: 159,975 cases<br>"
2020-05-15,mod_6,9298,66058,Cautious return,solid,May 15,"9,298","66,058","May 15: 9,298 projected total cases<br>Projection upper CI: 66,058 cases<br>"
2020-05-16,mod_2,291184,2122942,Soc. Dist. + Travel Ban,solid,May 16,"291,184","2,122,942","May 16: 291,184 projected total cases<br>Projection upper CI: 2,122,942 cases<br>"
2020-05-16,mod_4,17419,91920,Moderate return,solid,May 16,"17,419","91,920","May 16: 17,419 projected total cases<br>Projection upper CI: 91,920 cases<br>"
2020-05-16,mod_5,49976,186230,Normal (pre-intervention),solid,May 16,"49,976","186,230","May 16: 49,976 projected total cases<br>Projection upper CI: 186,230 cases<br>"
2020-05-16,mod_6,10005,68933,Cautious return,solid,May 16,"10,005","68,933","May 16: 10,005 projected total cases<br>Projection upper CI: 68,933 cases<br>"
2020-05-17,mod_2,316400,2429116,Soc. Dist. + Travel Ban,solid,May 17,"316,400","2,429,116","May 17: 316,400 projected total cases<br>Projection upper CI: 2,429,116 cases<br>"
2020-05-17,mod_4,19964,99351,Moderate return,solid,May 17,"19,964","99,351","May 17: 19,964 projected total cases<br>Projection upper CI: 99,351 cases<br>"
2020-05-17,mod_5,61645,219842,Normal (pre-intervention),solid,May 17,"61,645","219,842","May 17: 61,645 projected total cases<br>Projection upper CI: 219,842 cases<br>"
2020-05-17,mod_6,10809,72162,Cautious return,solid,May 17,"10,809","72,162","May 17: 10,809 projected total cases<br>Projection upper CI: 72,162 cases<br>"
2020-05-18,mod_2,342707,2747809,Soc. Dist. + Travel Ban,solid,May 18,"342,707","2,747,809","May 18: 342,707 projected total cases<br>Projection upper CI: 2,747,809 cases<br>"
2020-05-18,mod_4,22922,108121,Moderate return,solid,May 18,"22,922","108,121","May 18: 22,922 projected total cases<br>Projection upper CI: 108,121 cases<br>"
2020-05-18,mod_5,75274,260396,Normal (pre-intervention),solid,May 18,"75,274","260,396","May 18: 75,274 projected total cases<br>Projection upper CI: 260,396 cases<br>"
2020-05-18,mod_6,11731,75847,Cautious return,solid,May 18,"11,731","75,847","May 18: 11,731 projected total cases<br>Projection upper CI: 75,847 cases<br>"
2020-05-19,mod_2,370092,3093536,Soc. Dist. + Travel Ban,solid,May 19,"370,092","3,093,536","May 19: 370,092 projected total cases<br>Projection upper CI: 3,093,536 cases<br>"
2020-05-19,mod_4,26343,116821,Moderate return,solid,May 19,"26,343","116,821","May 19: 26,343 projected total cases<br>Projection upper CI: 116,821 cases<br>"
2020-05-19,mod_5,90944,307273,Normal (pre-intervention),solid,May 19,"90,944","307,273","May 19: 90,944 projected total cases<br>Projection upper CI: 307,273 cases<br>"
2020-05-19,mod_6,12777,78986,Cautious return,solid,May 19,"12,777","78,986","May 19: 12,777 projected total cases<br>Projection upper CI: 78,986 cases<br>"
2020-05-20,mod_2,398507,3484524,Soc. Dist. + Travel Ban,solid,May 20,"398,507","3,484,524","May 20: 398,507 projected total cases<br>Projection upper CI: 3,484,524 cases<br>"
2020-05-20,mod_4,30270,127293,Moderate return,solid,May 20,"30,270","127,293","May 20: 30,270 projected total cases<br>Projection upper CI: 127,293 cases<br>"
2020-05-20,mod_5,108687,372512,Normal (pre-intervention),solid,May 20,"108,687","372,512","May 20: 108,687 projected total cases<br>Projection upper CI: 372,512 cases<br>"
2020-05-20,mod_6,13953,83377,Cautious return,solid,May 20,"13,953","83,377","May 20: 13,953 projected total cases<br>Projection upper CI: 83,377 cases<br>"
2020-05-21,mod_2,427892,3916304,Soc. Dist. + Travel Ban,solid,May 21,"427,892","3,916,304","May 21: 427,892 projected total cases<br>Projection upper CI: 3,916,304 cases<br>"
2020-05-21,mod_4,34737,138096,Moderate return,solid,May 21,"34,737","138,096","May 21: 34,737 projected total cases<br>Projection upper CI: 138,096 cases<br>"
2020-05-21,mod_5,128563,448572,Normal (pre-intervention),solid,May 21,"128,563","448,572","May 21: 128,563 projected total cases<br>Projection upper CI: 448,572 cases<br>"
2020-05-21,mod_6,15286,86918,Cautious return,solid,May 21,"15,286","86,918","May 21: 15,286 projected total cases<br>Projection upper CI: 86,918 cases<br>"
2020-05-22,mod_2,458314,4383082,Soc. Dist. + Travel Ban,solid,May 22,"458,314","4,383,082","May 22: 458,314 projected total cases<br>Projection upper CI: 4,383,082 cases<br>"
2020-05-22,mod_4,39784,151658,Moderate return,solid,May 22,"39,784","151,658","May 22: 39,784 projected total cases<br>Projection upper CI: 151,658 cases<br>"
2020-05-22,mod_5,150546,535700,Normal (pre-intervention),solid,May 22,"150,546","535,700","May 22: 150,546 projected total cases<br>Projection upper CI: 535,700 cases<br>"
2020-05-22,mod_6,16775,91017,Cautious return,solid,May 22,"16,775","91,017","May 22: 16,775 projected total cases<br>Projection upper CI: 91,017 cases<br>"
2020-05-23,mod_2,489612,4864928,Soc. Dist. + Travel Ban,solid,May 23,"489,612","4,864,928","May 23: 489,612 projected total cases<br>Projection upper CI: 4,864,928 cases<br>"
2020-05-23,mod_4,45444,164247,Moderate return,solid,May 23,"45,444","164,247","May 23: 45,444 projected total cases<br>Projection upper CI: 164,247 cases<br>"
2020-05-23,mod_5,174595,652310,Normal (pre-intervention),solid,May 23,"174,595","652,310","May 23: 174,595 projected total cases<br>Projection upper CI: 652,310 cases<br>"
2020-05-23,mod_6,18432,94817,Cautious return,solid,May 23,"18,432","94,817","May 23: 18,432 projected total cases<br>Projection upper CI: 94,817 cases<br>"
2020-05-24,mod_2,521781,5391401,Soc. Dist. + Travel Ban,solid,May 24,"521,781","5,391,401","May 24: 521,781 projected total cases<br>Projection upper CI: 5,391,401 cases<br>"
2020-05-24,mod_4,51743,180117,Moderate return,solid,May 24,"51,743","180,117","May 24: 51,743 projected total cases<br>Projection upper CI: 180,117 cases<br>"
2020-05-24,mod_5,200626,787530,Normal (pre-intervention),solid,May 24,"200,626","787,530","May 24: 200,626 projected total cases<br>Projection upper CI: 787,530 cases<br>"
2020-05-24,mod_6,20254,100204,Cautious return,solid,May 24,"20,254","100,204","May 24: 20,254 projected total cases<br>Projection upper CI: 100,204 cases<br>"
2020-05-25,mod_2,554792,5907993,Soc. Dist. + Travel Ban,solid,May 25,"554,792","5,907,993","May 25: 554,792 projected total cases<br>Projection upper CI: 5,907,993 cases<br>"
2020-05-25,mod_4,58666,198366,Moderate return,solid,May 25,"58,666","198,366","May 25: 58,666 projected total cases<br>Projection upper CI: 198,366 cases<br>"
2020-05-25,mod_5,228547,954536,Normal (pre-intervention),solid,May 25,"228,547","954,536","May 25: 228,547 projected total cases<br>Projection upper CI: 954,536 cases<br>"
2020-05-25,mod_6,22264,105074,Cautious return,solid,May 25,"22,264","105,074","May 25: 22,264 projected total cases<br>Projection upper CI: 105,074 cases<br>"
2020-05-26,mod_2,588570,6457844,Soc. Dist. + Travel Ban,solid,May 26,"588,570","6,457,844","May 26: 588,570 projected total cases<br>Projection upper CI: 6,457,844 cases<br>"
2020-05-26,mod_4,66242,218976,Moderate return,solid,May 26,"66,242","218,976","May 26: 66,242 projected total cases<br>Projection upper CI: 218,976 cases<br>"
2020-05-26,mod_5,258191,1148861,Normal (pre-intervention),solid,May 26,"258,191","1,148,861","May 26: 258,191 projected total cases<br>Projection upper CI: 1,148,861 cases<br>"
2020-05-26,mod_6,24464,110991,Cautious return,solid,May 26,"24,464","110,991","May 26: 24,464 projected total cases<br>Projection upper CI: 110,991 cases<br>"
2020-05-27,mod_2,623076,7069120,Soc. Dist. + Travel Ban,solid,May 27,"623,076","7,069,120","May 27: 623,076 projected total cases<br>Projection upper CI: 7,069,120 cases<br>"
2020-05-27,mod_4,74452,240682,Moderate return,solid,May 27,"74,452","240,682","May 27: 74,452 projected total cases<br>Projection upper CI: 240,682 cases<br>"
2020-05-27,mod_5,289432,1387060,Normal (pre-intervention),solid,May 27,"289,432","1,387,060","May 27: 289,432 projected total cases<br>Projection upper CI: 1,387,060 cases<br>"
2020-05-27,mod_6,26858,117318,Cautious return,solid,May 27,"26,858","117,318","May 27: 26,858 projected total cases<br>Projection upper CI: 117,318 cases<br>"
2020-05-28,mod_2,658252,7760030,Soc. Dist. + Travel Ban,solid,May 28,"658,252","7,760,030","May 28: 658,252 projected total cases<br>Projection upper CI: 7,760,030 cases<br>"
2020-05-28,mod_4,83311,265046,Moderate return,solid,May 28,"83,311","265,046","May 28: 83,311 projected total cases<br>Projection upper CI: 265,046 cases<br>"
2020-05-28,mod_5,322144,1691312,Normal (pre-intervention),solid,May 28,"322,144","1,691,312","May 28: 322,144 projected total cases<br>Projection upper CI: 1,691,312 cases<br>"
2020-05-28,mod_6,29456,122207,Cautious return,solid,May 28,"29,456","122,207","May 28: 29,456 projected total cases<br>Projection upper CI: 122,207 cases<br>"
2020-05-29,mod_2,694115,8401184,Soc. Dist. + Travel Ban,solid,May 29,"694,115","8,401,184","May 29: 694,115 projected total cases<br>Projection upper CI: 8,401,184 cases<br>"
2020-05-29,mod_4,92819,295301,Moderate return,solid,May 29,"92,819","295,301","May 29: 92,819 projected total cases<br>Projection upper CI: 295,301 cases<br>"
2020-05-29,mod_5,356195,2036613,Normal (pre-intervention),solid,May 29,"356,195","2,036,613","May 29: 356,195 projected total cases<br>Projection upper CI: 2,036,613 cases<br>"
2020-05-29,mod_6,32254,129458,Cautious return,solid,May 29,"32,254","129,458","May 29: 32,254 projected total cases<br>Projection upper CI: 129,458 cases<br>"
2020-05-30,mod_2,730619,9142598,Soc. Dist. + Travel Ban,solid,May 30,"730,619","9,142,598","May 30: 730,619 projected total cases<br>Projection upper CI: 9,142,598 cases<br>"
2020-05-30,mod_4,102921,325580,Moderate return,solid,May 30,"102,921","325,580","May 30: 102,921 projected total cases<br>Projection upper CI: 325,580 cases<br>"
2020-05-30,mod_5,391470,2437648,Normal (pre-intervention),solid,May 30,"391,470","2,437,648","May 30: 391,470 projected total cases<br>Projection upper CI: 2,437,648 cases<br>"
2020-05-30,mod_6,35250,135589,Cautious return,solid,May 30,"35,250","135,589","May 30: 35,250 projected total cases<br>Projection upper CI: 135,589 cases<br>"
2020-05-31,mod_2,767606,9868246,Soc. Dist. + Travel Ban,solid,May 31,"767,606","9,868,246","May 31: 767,606 projected total cases<br>Projection upper CI: 9,868,246 cases<br>"
2020-05-31,mod_4,113638,364367,Moderate return,solid,May 31,"113,638","364,367","May 31: 113,638 projected total cases<br>Projection upper CI: 364,367 cases<br>"
2020-05-31,mod_5,427892,2908112,Normal (pre-intervention),solid,May 31,"427,892","2,908,112","May 31: 427,892 projected total cases<br>Projection upper CI: 2,908,112 cases<br>"
2020-05-31,mod_6,38468,143547,Cautious return,solid,May 31,"38,468","143,547","May 31: 38,468 projected total cases<br>Projection upper CI: 143,547 cases<br>"
2020-06-01,mod_2,805133,10644858,Soc. Dist. + Travel Ban,solid,Jun 01,"805,133","10,644,858","Jun 01: 805,133 projected total cases<br>Projection upper CI: 10,644,858 cases<br>"
2020-06-01,mod_4,124959,406697,Moderate return,solid,Jun 01,"124,959","406,697","Jun 01: 124,959 projected total cases<br>Projection upper CI: 406,697 cases<br>"
2020-06-01,mod_5,465367,3426974,Normal (pre-intervention),solid,Jun 01,"465,367","3,426,974","Jun 01: 465,367 projected total cases<br>Projection upper CI: 3,426,974 cases<br>"
2020-06-01,mod_6,41892,151451,Cautious return,solid,Jun 01,"41,892","151,451","Jun 01: 41,892 projected total cases<br>Projection upper CI: 151,451 cases<br>"
2020-06-02,mod_2,843127,11413503,Soc. Dist. + Travel Ban,solid,Jun 02,"843,127","11,413,503","Jun 02: 843,127 projected total cases<br>Projection upper CI: 11,413,503 cases<br>"
2020-06-02,mod_4,136841,453328,Moderate return,solid,Jun 02,"136,841","453,328","Jun 02: 136,841 projected total cases<br>Projection upper CI: 453,328 cases<br>"
2020-06-02,mod_5,503758,4043694,Normal (pre-intervention),solid,Jun 02,"503,758","4,043,694","Jun 02: 503,758 projected total cases<br>Projection upper CI: 4,043,694 cases<br>"
2020-06-02,mod_6,45533,159234,Cautious return,solid,Jun 02,"45,533","159,234","Jun 02: 45,533 projected total cases<br>Projection upper CI: 159,234 cases<br>"
2020-06-03,mod_2,881532,12195051,Soc. Dist. + Travel Ban,solid,Jun 03,"881,532","12,195,051","Jun 03: 881,532 projected total cases<br>Projection upper CI: 12,195,051 cases<br>"
2020-06-03,mod_4,149310,505893,Moderate return,solid,Jun 03,"149,310","505,893","Jun 03: 149,310 projected total cases<br>Projection upper CI: 505,893 cases<br>"
2020-06-03,mod_5,543019,4700143,Normal (pre-intervention),solid,Jun 03,"543,019","4,700,143","Jun 03: 543,019 projected total cases<br>Projection upper CI: 4,700,143 cases<br>"
2020-06-03,mod_6,49402,168815,Cautious return,solid,Jun 03,"49,402","168,815","Jun 03: 49,402 projected total cases<br>Projection upper CI: 168,815 cases<br>"
2020-06-04,mod_2,920322,13032233,Soc. Dist. + Travel Ban,solid,Jun 04,"920,322","13,032,233","Jun 04: 920,322 projected total cases<br>Projection upper CI: 13,032,233 cases<br>"
2020-06-04,mod_4,162327,563361,Moderate return,solid,Jun 04,"162,327","563,361","Jun 04: 162,327 projected total cases<br>Projection upper CI: 563,361 cases<br>"
2020-06-04,mod_5,583078,5418956,Normal (pre-intervention),solid,Jun 04,"583,078","5,418,956","Jun 04: 583,078 projected total cases<br>Projection upper CI: 5,418,956 cases<br>"
2020-06-04,mod_6,53484,178650,Cautious return,solid,Jun 04,"53,484","178,650","Jun 04: 53,484 projected total cases<br>Projection upper CI: 178,650 cases<br>"
2020-06-05,mod_2,959433,13818030,Soc. Dist. + Travel Ban,solid,Jun 05,"959,433","13,818,030","Jun 05: 959,433 projected total cases<br>Projection upper CI: 13,818,030 cases<br>"
2020-06-05,mod_4,175882,625073,Moderate return,solid,Jun 05,"175,882","625,073","Jun 05: 175,882 projected total cases<br>Projection upper CI: 625,073 cases<br>"
2020-06-05,mod_5,623801,6212436,Normal (pre-intervention),solid,Jun 05,"623,801","6,212,436","Jun 05: 623,801 projected total cases<br>Projection upper CI: 6,212,436 cases<br>"
2020-06-05,mod_6,57770,188151,Cautious return,solid,Jun 05,"57,770","188,151","Jun 05: 57,770 projected total cases<br>Projection upper CI: 188,151 cases<br>"
2020-06-06,mod_2,998861,14650141,Soc. Dist. + Travel Ban,solid,Jun 06,"998,861","14,650,141","Jun 06: 998,861 projected total cases<br>Projection upper CI: 14,650,141 cases<br>"
2020-06-06,mod_4,189974,700203,Moderate return,solid,Jun 06,"189,974","700,203","Jun 06: 189,974 projected total cases<br>Projection upper CI: 700,203 cases<br>"
2020-06-06,mod_5,665106,7066353,Normal (pre-intervention),solid,Jun 06,"665,106","7,066,353","Jun 06: 665,106 projected total cases<br>Projection upper CI: 7,066,353 cases<br>"
2020-06-06,mod_6,62290,200825,Cautious return,solid,Jun 06,"62,290","200,825","Jun 06: 62,290 projected total cases<br>Projection upper CI: 200,825 cases<br>"
2020-06-07,mod_2,1038602,15447425,Soc. Dist. + Travel Ban,solid,Jun 07,"1,038,602","15,447,425","Jun 07: 1,038,602 projected total cases<br>Projection upper CI: 15,447,425 cases<br>"
2020-06-07,mod_4,204554,783278,Moderate return,solid,Jun 07,"204,554","783,278","Jun 07: 204,554 projected total cases<br>Projection upper CI: 783,278 cases<br>"
2020-06-07,mod_5,706861,7959608,Normal (pre-intervention),solid,Jun 07,"706,861","7,959,608","Jun 07: 706,861 projected total cases<br>Projection upper CI: 7,959,608 cases<br>"
2020-06-07,mod_6,67026,212205,Cautious return,solid,Jun 07,"67,026","212,205","Jun 07: 67,026 projected total cases<br>Projection upper CI: 212,205 cases<br>"
2020-06-08,mod_2,1078505,16243607,Soc. Dist. + Travel Ban,solid,Jun 08,"1,078,505","16,243,607","Jun 08: 1,078,505 projected total cases<br>Projection upper CI: 16,243,607 cases<br>"
2020-06-08,mod_4,219596,871382,Moderate return,solid,Jun 08,"219,596","871,382","Jun 08: 219,596 projected total cases<br>Projection upper CI: 871,382 cases<br>"
2020-06-08,mod_5,749044,8885217,Normal (pre-intervention),solid,Jun 08,"749,044","8,885,217","Jun 08: 749,044 projected total cases<br>Projection upper CI: 8,885,217 cases<br>"
2020-06-08,mod_6,71990,224019,Cautious return,solid,Jun 08,"71,990","224,019","Jun 08: 71,990 projected total cases<br>Projection upper CI: 224,019 cases<br>"
2020-06-09,mod_2,1118648,17006351,Soc. Dist. + Travel Ban,solid,Jun 09,"1,118,648","17,006,351","Jun 09: 1,118,648 projected total cases<br>Projection upper CI: 17,006,351 cases<br>"
2020-06-09,mod_4,235121,969374,Moderate return,solid,Jun 09,"235,121","969,374","Jun 09: 235,121 projected total cases<br>Projection upper CI: 969,374 cases<br>"
2020-06-09,mod_5,791508,9904392,Normal (pre-intervention),solid,Jun 09,"791,508","9,904,392","Jun 09: 791,508 projected total cases<br>Projection upper CI: 9,904,392 cases<br>"
2020-06-09,mod_6,77173,240200,Cautious return,solid,Jun 09,"77,173","240,200","Jun 09: 77,173 projected total cases<br>Projection upper CI: 240,200 cases<br>"
2020-06-10,mod_2,1158883,17745547,Soc. Dist. + Travel Ban,solid,Jun 10,"1,158,883","17,745,547","Jun 10: 1,158,883 projected total cases<br>Projection upper CI: 17,745,547 cases<br>"
2020-06-10,mod_4,251081,1080853,Moderate return,solid,Jun 10,"251,081","1,080,853","Jun 10: 251,081 projected total cases<br>Projection upper CI: 1,080,853 cases<br>"
