Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-21,mod_6,1102,3523,Cautious return,solid,May 21,"1,102","May 21: 1,102 projected cases per day"
2020-05-22,mod_2,32126,406138,Soc. Dist. + Travel Ban,solid,May 22,"32,126","May 22: 32,126 projected cases per day"
2020-05-22,mod_4,3291,10832,Moderate return,solid,May 22,"3,291","May 22: 3,291 projected cases per day"
2020-05-22,mod_5,12688,45960,Normal (pre-intervention),solid,May 22,"12,688","May 22: 12,688 projected cases per day"
2020-05-22,mod_6,1234,5672,Cautious return,solid,May 22,"1,234","May 22: 1,234 projected cases per day"
2020-05-23,mod_2,33389,439530,Soc. Dist. + Travel Ban,solid,May 23,"33,389","May 23: 33,389 projected cases per day"
2020-05-23,mod_4,3837,14378,Moderate return,solid,May 23,"3,837","May 23: 3,837 projected cases per day"
2020-05-23,mod_5,15070,56215,Normal (pre-intervention),solid,May 23,"15,070","May 23: 15,070 projected cases per day"
2020-05-23,mod_6,1366,5393,Cautious return,solid,May 23,"1,366","May 23: 1,366 projected cases per day"
2020-05-24,mod_2,34525,467599,Soc. Dist. + Travel Ban,solid,May 24,"34,525","May 24: 34,525 projected cases per day"
2020-05-24,mod_4,4430,13242,Moderate return,solid,May 24,"4,430","May 24: 4,430 projected cases per day"
2020-05-24,mod_5,17545,70487,Normal (pre-intervention),solid,May 24,"17,545","May 24: 17,545 projected cases per day"
2020-05-24,mod_6,1529,5544,Cautious return,solid,May 24,"1,529","May 24: 1,529 projected cases per day"
2020-05-25,mod_2,35661,543326,Soc. Dist. + Travel Ban,solid,May 25,"35,661","May 25: 35,661 projected cases per day"
2020-05-25,mod_4,5054,16513,Moderate return,solid,May 25,"5,054","May 25: 5,054 projected cases per day"
2020-05-25,mod_5,20168,83881,Normal (pre-intervention),solid,May 25,"20,168","May 25: 20,168 projected cases per day"
2020-05-25,mod_6,1684,6973,Cautious return,solid,May 25,"1,684","May 25: 1,684 projected cases per day"
2020-05-26,mod_2,36732,561597,Soc. Dist. + Travel Ban,solid,May 26,"36,732","May 26: 36,732 projected cases per day"
2020-05-26,mod_4,5718,18768,Moderate return,solid,May 26,"5,718","May 26: 5,718 projected cases per day"
2020-05-26,mod_5,22834,104595,Normal (pre-intervention),solid,May 26,"22,834","May 26: 22,834 projected cases per day"
2020-05-26,mod_6,1851,6642,Cautious return,solid,May 26,"1,851","May 26: 1,851 projected cases per day"
2020-05-27,mod_2,37826,596612,Soc. Dist. + Travel Ban,solid,May 27,"37,826","May 27: 37,826 projected cases per day"
2020-05-27,mod_4,6447,21371,Moderate return,solid,May 27,"6,447","May 27: 6,447 projected cases per day"
2020-05-27,mod_5,25572,124921,Normal (pre-intervention),solid,May 27,"25,572","May 27: 25,572 projected cases per day"
2020-05-27,mod_6,2050,7136,Cautious return,solid,May 27,"2,050","May 27: 2,050 projected cases per day"
2020-05-28,mod_2,38792,616113,Soc. Dist. + Travel Ban,solid,May 28,"38,792","May 28: 38,792 projected cases per day"
2020-05-28,mod_4,7175,25330,Moderate return,solid,May 28,"7,175","May 28: 7,175 projected cases per day"
2020-05-28,mod_5,28354,163988,Normal (pre-intervention),solid,May 28,"28,354","May 28: 28,354 projected cases per day"
2020-05-28,mod_6,2238,9020,Cautious return,solid,May 28,"2,238","May 28: 2,238 projected cases per day"
2020-05-29,mod_2,39748,658623,Soc. Dist. + Travel Ban,solid,May 29,"39,748","May 29: 39,748 projected cases per day"
2020-05-29,mod_4,7934,25619,Moderate return,solid,May 29,"7,934","May 29: 7,934 projected cases per day"
2020-05-29,mod_5,31120,191701,Normal (pre-intervention),solid,May 29,"31,120","May 29: 31,120 projected cases per day"
2020-05-29,mod_6,2456,7580,Cautious return,solid,May 29,"2,456","May 29: 2,456 projected cases per day"
2020-05-30,mod_2,40674,688308,Soc. Dist. + Travel Ban,solid,May 30,"40,674","May 30: 40,674 projected cases per day"
2020-05-30,mod_4,8726,31100,Moderate return,solid,May 30,"8,726","May 30: 8,726 projected cases per day"
2020-05-30,mod_5,33820,238943,Normal (pre-intervention),solid,May 30,"33,820","May 30: 33,820 projected cases per day"
2020-05-30,mod_6,2670,9471,Cautious return,solid,May 30,"2,670","May 30: 2,670 projected cases per day"
2020-05-31,mod_2,41515,735559,Soc. Dist. + Travel Ban,solid,May 31,"41,515","May 31: 41,515 projected cases per day"
2020-05-31,mod_4,9513,33566,Moderate return,solid,May 31,"9,513","May 31: 9,513 projected cases per day"
2020-05-31,mod_5,36477,292939,Normal (pre-intervention),solid,May 31,"36,477","May 31: 36,477 projected cases per day"
2020-05-31,mod_6,2901,9275,Cautious return,solid,May 31,"2,901","May 31: 2,901 projected cases per day"
2020-06-01,mod_2,42316,757567,Soc. Dist. + Travel Ban,solid,Jun 01,"42,316","Jun 01: 42,316 projected cases per day"
2020-06-01,mod_4,10303,39543,Moderate return,solid,Jun 01,"10,303","Jun 01: 10,303 projected cases per day"
2020-06-01,mod_5,39034,344468,Normal (pre-intervention),solid,Jun 01,"39,034","Jun 01: 39,034 projected cases per day"
2020-06-01,mod_6,3150,10160,Cautious return,solid,Jun 01,"3,150","Jun 01: 3,150 projected cases per day"
2020-06-02,mod_2,43040,825174,Soc. Dist. + Travel Ban,solid,Jun 02,"43,040","Jun 02: 43,040 projected cases per day"
2020-06-02,mod_4,11137,44557,Moderate return,solid,Jun 02,"11,137","Jun 02: 11,137 projected cases per day"
2020-06-02,mod_5,41501,437911,Normal (pre-intervention),solid,Jun 02,"41,501","Jun 02: 41,501 projected cases per day"
2020-06-02,mod_6,3383,11099,Cautious return,solid,Jun 02,"3,383","Jun 02: 3,383 projected cases per day"
2020-06-03,mod_2,43756,823592,Soc. Dist. + Travel Ban,solid,Jun 03,"43,756","Jun 03: 43,756 projected cases per day"
2020-06-03,mod_4,11973,49079,Moderate return,solid,Jun 03,"11,973","Jun 03: 11,973 projected cases per day"
2020-06-03,mod_5,43835,506530,Normal (pre-intervention),solid,Jun 03,"43,835","Jun 03: 43,835 projected cases per day"
2020-06-03,mod_6,3620,11651,Cautious return,solid,Jun 03,"3,620","Jun 03: 3,620 projected cases per day"
2020-06-04,mod_2,44389,870561,Soc. Dist. + Travel Ban,solid,Jun 04,"44,389","Jun 04: 44,389 projected cases per day"
2020-06-04,mod_4,12796,51660,Moderate return,solid,Jun 04,"12,796","Jun 04: 12,796 projected cases per day"
2020-06-04,mod_5,46048,580599,Normal (pre-intervention),solid,Jun 04,"46,048","Jun 04: 46,048 projected cases per day"
2020-06-04,mod_6,3898,11278,Cautious return,solid,Jun 04,"3,898","Jun 04: 3,898 projected cases per day"
2020-06-05,mod_2,45019,887076,Soc. Dist. + Travel Ban,solid,Jun 05,"45,019","Jun 05: 45,019 projected cases per day"
2020-06-05,mod_4,13607,63763,Moderate return,solid,Jun 05,"13,607","Jun 05: 13,607 projected cases per day"
2020-06-05,mod_5,48018,677499,Normal (pre-intervention),solid,Jun 05,"48,018","Jun 05: 48,018 projected cases per day"
2020-06-05,mod_6,4147,15199,Cautious return,solid,Jun 05,"4,147","Jun 05: 4,147 projected cases per day"
2020-06-06,mod_2,45526,967376,Soc. Dist. + Travel Ban,solid,Jun 06,"45,526","Jun 06: 45,526 projected cases per day"
2020-06-06,mod_4,14458,71739,Moderate return,solid,Jun 06,"14,458","Jun 06: 14,458 projected cases per day"
2020-06-06,mod_5,49992,753636,Normal (pre-intervention),solid,Jun 06,"49,992","Jun 06: 49,992 projected cases per day"
2020-06-06,mod_6,4416,13252,Cautious return,solid,Jun 06,"4,416","Jun 06: 4,416 projected cases per day"
2020-06-07,mod_2,46048,907213,Soc. Dist. + Travel Ban,solid,Jun 07,"46,048","Jun 07: 46,048 projected cases per day"
2020-06-07,mod_4,15288,83645,Moderate return,solid,Jun 07,"15,288","Jun 07: 15,288 projected cases per day"
2020-06-07,mod_5,51643,861027,Normal (pre-intervention),solid,Jun 07,"51,643","Jun 07: 51,643 projected cases per day"
2020-06-07,mod_6,4718,13617,Cautious return,solid,Jun 07,"4,718","Jun 07: 4,718 projected cases per day"
2020-06-08,mod_2,46464,913731,Soc. Dist. + Travel Ban,solid,Jun 08,"46,464","Jun 08: 46,464 projected cases per day"
2020-06-08,mod_4,16054,80675,Moderate return,solid,Jun 08,"16,054","Jun 08: 16,054 projected cases per day"
2020-06-08,mod_5,53188,959469,Normal (pre-intervention),solid,Jun 08,"53,188","Jun 08: 53,188 projected cases per day"
2020-06-08,mod_6,4947,16557,Cautious return,solid,Jun 08,"4,947","Jun 08: 4,947 projected cases per day"
2020-06-09,mod_2,46925,972310,Soc. Dist. + Travel Ban,solid,Jun 09,"46,925","Jun 09: 46,925 projected cases per day"
2020-06-09,mod_4,16849,105645,Moderate return,solid,Jun 09,"16,849","Jun 09: 16,849 projected cases per day"
2020-06-09,mod_5,54506,1025169,Normal (pre-intervention),solid,Jun 09,"54,506","Jun 09: 54,506 projected cases per day"
2020-06-09,mod_6,5249,20222,Cautious return,solid,Jun 09,"5,249","Jun 09: 5,249 projected cases per day"
2020-06-10,mod_2,47277,893052,Soc. Dist. + Travel Ban,solid,Jun 10,"47,277","Jun 10: 47,277 projected cases per day"
2020-06-10,mod_4,17639,107625,Moderate return,solid,Jun 10,"17,639","Jun 10: 17,639 projected cases per day"
2020-06-10,mod_5,55717,1065139,Normal (pre-intervention),solid,Jun 10,"55,717","Jun 10: 55,717 projected cases per day"
2020-06-10,mod_6,5537,18531,Cautious return,solid,Jun 10,"5,537","Jun 10: 5,537 projected cases per day"
2020-06-11,mod_2,47580,870417,Soc. Dist. + Travel Ban,solid,Jun 11,"47,580","Jun 11: 47,580 projected cases per day"
2020-06-11,mod_4,18408,123246,Moderate return,solid,Jun 11,"18,408","Jun 11: 18,408 projected cases per day"
2020-06-11,mod_5,56709,1196284,Normal (pre-intervention),solid,Jun 11,"56,709","Jun 11: 56,709 projected cases per day"
2020-06-11,mod_6,5789,19534,Cautious return,solid,Jun 11,"5,789","Jun 11: 5,789 projected cases per day"
2020-06-12,mod_2,47893,902220,Soc. Dist. + Travel Ban,solid,Jun 12,"47,893","Jun 12: 47,893 projected cases per day"
2020-06-12,mod_4,19107,135297,Moderate return,solid,Jun 12,"19,107","Jun 12: 19,107 projected cases per day"
2020-06-12,mod_5,57571,1147893,Normal (pre-intervention),solid,Jun 12,"57,571","Jun 12: 57,571 projected cases per day"
2020-06-12,mod_6,6098,25640,Cautious return,solid,Jun 12,"6,098","Jun 12: 6,098 projected cases per day"
2020-06-13,mod_2,48136,932266,Soc. Dist. + Travel Ban,solid,Jun 13,"48,136","Jun 13: 48,136 projected cases per day"
2020-06-13,mod_4,19851,162230,Moderate return,solid,Jun 13,"19,851","Jun 13: 19,851 projected cases per day"
2020-06-13,mod_5,58252,1363956,Normal (pre-intervention),solid,Jun 13,"58,252","Jun 13: 58,252 projected cases per day"
2020-06-13,mod_6,6382,19251,Cautious return,solid,Jun 13,"6,382","Jun 13: 6,382 projected cases per day"
2020-06-14,mod_2,48318,795718,Soc. Dist. + Travel Ban,solid,Jun 14,"48,318","Jun 14: 48,318 projected cases per day"
2020-06-14,mod_4,20473,172246,Moderate return,solid,Jun 14,"20,473","Jun 14: 20,473 projected cases per day"
2020-06-14,mod_5,58825,1322731,Normal (pre-intervention),solid,Jun 14,"58,825","Jun 14: 58,825 projected cases per day"
2020-06-14,mod_6,6655,26628,Cautious return,solid,Jun 14,"6,655","Jun 14: 6,655 projected cases per day"
2020-06-15,mod_2,48555,866489,Soc. Dist. + Travel Ban,solid,Jun 15,"48,555","Jun 15: 48,555 projected cases per day"
2020-06-15,mod_4,21162,193681,Moderate return,solid,Jun 15,"21,162","Jun 15: 21,162 projected cases per day"
2020-06-15,mod_5,59246,1404613,Normal (pre-intervention),solid,Jun 15,"59,246","Jun 15: 59,246 projected cases per day"
2020-06-15,mod_6,6934,29544,Cautious return,solid,Jun 15,"6,934","Jun 15: 6,934 projected cases per day"
2020-06-16,mod_2,48606,781005,Soc. Dist. + Travel Ban,solid,Jun 16,"48,606","Jun 16: 48,606 projected cases per day"
2020-06-16,mod_4,21737,206256,Moderate return,solid,Jun 16,"21,737","Jun 16: 21,737 projected cases per day"
2020-06-16,mod_5,59606,1453283,Normal (pre-intervention),solid,Jun 16,"59,606","Jun 16: 59,606 projected cases per day"
2020-06-16,mod_6,7210,27460,Cautious return,solid,Jun 16,"7,210","Jun 16: 7,210 projected cases per day"
2020-06-17,mod_2,48723,849595,Soc. Dist. + Travel Ban,solid,Jun 17,"48,723","Jun 17: 48,723 projected cases per day"
2020-06-17,mod_4,22387,221532,Moderate return,solid,Jun 17,"22,387","Jun 17: 22,387 projected cases per day"
2020-06-17,mod_5,59811,1471177,Normal (pre-intervention),solid,Jun 17,"59,811","Jun 17: 59,811 projected cases per day"
2020-06-17,mod_6,7519,28775,Cautious return,solid,Jun 17,"7,519","Jun 17: 7,519 projected cases per day"
2020-06-18,mod_2,48800,676124,Soc. Dist. + Travel Ban,solid,Jun 18,"48,800","Jun 18: 48,800 projected cases per day"
2020-06-18,mod_4,22954,241540,Moderate return,solid,Jun 18,"22,954","Jun 18: 22,954 projected cases per day"
2020-06-18,mod_5,59883,1551364,Normal (pre-intervention),solid,Jun 18,"59,883","Jun 18: 59,883 projected cases per day"
2020-06-18,mod_6,7779,35427,Cautious return,solid,Jun 18,"7,779","Jun 18: 7,779 projected cases per day"
2020-06-19,mod_2,48775,714309,Soc. Dist. + Travel Ban,solid,Jun 19,"48,775","Jun 19: 48,775 projected cases per day"
2020-06-19,mod_4,23466,288102,Moderate return,solid,Jun 19,"23,466","Jun 19: 23,466 projected cases per day"
2020-06-19,mod_5,59901,1461906,Normal (pre-intervention),solid,Jun 19,"59,901","Jun 19: 59,901 projected cases per day"
2020-06-19,mod_6,8043,33355,Cautious return,solid,Jun 19,"8,043","Jun 19: 8,043 projected cases per day"
2020-06-20,mod_2,48773,699952,Soc. Dist. + Travel Ban,solid,Jun 20,"48,773","Jun 20: 48,773 projected cases per day"
2020-06-20,mod_4,24002,316416,Moderate return,solid,Jun 20,"24,002","Jun 20: 24,002 projected cases per day"
2020-06-20,mod_5,59855,1509521,Normal (pre-intervention),solid,Jun 20,"59,855","Jun 20: 59,855 projected cases per day"
2020-06-20,mod_6,8298,37983,Cautious return,solid,Jun 20,"8,298","Jun 20: 8,298 projected cases per day"
2020-06-21,mod_2,48738,665050,Soc. Dist. + Travel Ban,solid,Jun 21,"48,738","Jun 21: 48,738 projected cases per day"
2020-06-21,mod_4,24483,304211,Moderate return,solid,Jun 21,"24,483","Jun 21: 24,483 projected cases per day"
2020-06-21,mod_5,59719,1535093,Normal (pre-intervention),solid,Jun 21,"59,719","Jun 21: 59,719 projected cases per day"
2020-06-21,mod_6,8568,42288,Cautious return,solid,Jun 21,"8,568","Jun 21: 8,568 projected cases per day"
2020-06-22,mod_2,48654,612079,Soc. Dist. + Travel Ban,solid,Jun 22,"48,654","Jun 22: 48,654 projected cases per day"
2020-06-22,mod_4,24924,342851,Moderate return,solid,Jun 22,"24,924","Jun 22: 24,924 projected cases per day"
2020-06-22,mod_5,59460,1453529,Normal (pre-intervention),solid,Jun 22,"59,460","Jun 22: 59,460 projected cases per day"
2020-06-22,mod_6,8831,42069,Cautious return,solid,Jun 22,"8,831","Jun 22: 8,831 projected cases per day"
2020-06-23,mod_2,48646,525018,Soc. Dist. + Travel Ban,solid,Jun 23,"48,646","Jun 23: 48,646 projected cases per day"
2020-06-23,mod_4,25326,371921,Moderate return,solid,Jun 23,"25,326","Jun 23: 25,326 projected cases per day"
2020-06-23,mod_5,59137,1345795,Normal (pre-intervention),solid,Jun 23,"59,137","Jun 23: 59,137 projected cases per day"
2020-06-23,mod_6,9058,50712,Cautious return,solid,Jun 23,"9,058","Jun 23: 9,058 projected cases per day"
2020-06-24,mod_2,48582,537693,Soc. Dist. + Travel Ban,solid,Jun 24,"48,582","Jun 24: 48,582 projected cases per day"
2020-06-24,mod_4,25743,400696,Moderate return,solid,Jun 24,"25,743","Jun 24: 25,743 projected cases per day"
2020-06-24,mod_5,58786,1255908,Normal (pre-intervention),solid,Jun 24,"58,786","Jun 24: 58,786 projected cases per day"
2020-06-24,mod_6,9293,46549,Cautious return,solid,Jun 24,"9,293","Jun 24: 9,293 projected cases per day"
2020-06-25,mod_2,48418,513615,Soc. Dist. + Travel Ban,solid,Jun 25,"48,418","Jun 25: 48,418 projected cases per day"
2020-06-25,mod_4,26109,418116,Moderate return,solid,Jun 25,"26,109","Jun 25: 26,109 projected cases per day"
2020-06-25,mod_5,58402,1289817,Normal (pre-intervention),solid,Jun 25,"58,402","Jun 25: 58,402 projected cases per day"
2020-06-25,mod_6,9499,42904,Cautious return,solid,Jun 25,"9,499","Jun 25: 9,499 projected cases per day"
2020-06-26,mod_2,48287,543618,Soc. Dist. + Travel Ban,solid,Jun 26,"48,287","Jun 26: 48,287 projected cases per day"
2020-06-26,mod_4,26465,475712,Moderate return,solid,Jun 26,"26,465","Jun 26: 26,465 projected cases per day"
2020-06-26,mod_5,57876,1158503,Normal (pre-intervention),solid,Jun 26,"57,876","Jun 26: 57,876 projected cases per day"
2020-06-26,mod_6,9758,65734,Cautious return,solid,Jun 26,"9,758","Jun 26: 9,758 projected cases per day"
2020-06-27,mod_2,48038,447865,Soc. Dist. + Travel Ban,solid,Jun 27,"48,038","Jun 27: 48,038 projected cases per day"
2020-06-27,mod_4,26734,457072,Moderate return,solid,Jun 27,"26,734","Jun 27: 26,734 projected cases per day"
2020-06-27,mod_5,57411,1097034,Normal (pre-intervention),solid,Jun 27,"57,411","Jun 27: 57,411 projected cases per day"
2020-06-27,mod_6,9973,56841,Cautious return,solid,Jun 27,"9,973","Jun 27: 9,973 projected cases per day"
2020-06-28,mod_2,47877,463050,Soc. Dist. + Travel Ban,solid,Jun 28,"47,877","Jun 28: 47,877 projected cases per day"
2020-06-28,mod_4,26995,528646,Moderate return,solid,Jun 28,"26,995","Jun 28: 26,995 projected cases per day"
2020-06-28,mod_5,56836,1067234,Normal (pre-intervention),solid,Jun 28,"56,836","Jun 28: 56,836 projected cases per day"
2020-06-28,mod_6,10172,61666,Cautious return,solid,Jun 28,"10,172","Jun 28: 10,172 projected cases per day"
2020-06-29,mod_2,47726,360765,Soc. Dist. + Travel Ban,solid,Jun 29,"47,726","Jun 29: 47,726 projected cases per day"
2020-06-29,mod_4,27223,559763,Moderate return,solid,Jun 29,"27,223","Jun 29: 27,223 projected cases per day"
