Date	State	Cases	Deaths	Recovered	Name
2020-04-28	an	33	0	15	Andaman and Nicobar Islands
2020-04-29	an	33	0	15	Andaman and Nicobar Islands
2020-04-30	an	33	0	16	Andaman and Nicobar Islands
2020-05-01	an	33	0	16	Andaman and Nicobar Islands
2020-05-02	an	33	0	26	Andaman and Nicobar Islands
2020-05-03	an	33	0	32	Andaman and Nicobar Islands
2020-05-04	an	33	0	32	Andaman and Nicobar Islands
2020-05-05	an	33	0	32	Andaman and Nicobar Islands
2020-05-06	an	33	0	32	Andaman and Nicobar Islands
2020-05-07	an	33	0	33	Andaman and Nicobar Islands
2020-05-08	an	33	0	33	Andaman and Nicobar Islands
2020-05-09	an	33	0	33	Andaman and Nicobar Islands
2020-05-10	an	33	0	33	Andaman and Nicobar Islands
2020-05-11	an	33	0	33	Andaman and Nicobar Islands
2020-05-12	an	33	0	33	Andaman and Nicobar Islands
2020-05-13	an	33	0	33	Andaman and Nicobar Islands
2020-05-14	an	33	0	33	Andaman and Nicobar Islands
2020-05-15	an	33	0	33	Andaman and Nicobar Islands
2020-05-16	an	33	0	33	Andaman and Nicobar Islands
2020-05-17	an	33	0	33	Andaman and Nicobar Islands
2020-05-18	an	33	0	33	Andaman and Nicobar Islands
2020-05-19	an	33	0	33	Andaman and Nicobar Islands
2020-05-20	an	33	0	33	Andaman and Nicobar Islands
2020-05-21	an	33	0	33	Andaman and Nicobar Islands
2020-05-22	an	33	0	33	Andaman and Nicobar Islands
2020-05-23	an	33	0	33	Andaman and Nicobar Islands
2020-05-24	an	33	0	33	Andaman and Nicobar Islands
2020-05-25	an	33	0	33	Andaman and Nicobar Islands
2020-05-26	an	33	0	33	Andaman and Nicobar Islands
2020-05-27	an	33	0	33	Andaman and Nicobar Islands
2020-05-28	an	33	0	33	Andaman and Nicobar Islands
2020-05-29	an	33	0	33	Andaman and Nicobar Islands
2020-05-30	an	33	0	33	Andaman and Nicobar Islands
2020-05-31	an	33	0	33	Andaman and Nicobar Islands
2020-06-01	an	33	0	33	Andaman and Nicobar Islands
2020-06-02	an	33	0	33	Andaman and Nicobar Islands
2020-06-03	an	33	0	33	Andaman and Nicobar Islands
2020-06-04	an	33	0	33	Andaman and Nicobar Islands
2020-06-05	an	33	0	33	Andaman and Nicobar Islands
2020-06-06	an	33	0	33	Andaman and Nicobar Islands
2020-06-07	an	33	0	33	Andaman and Nicobar Islands
2020-06-08	an	33	0	33	Andaman and Nicobar Islands
2020-06-09	an	34	0	33	Andaman and Nicobar Islands
2020-06-10	an	35	0	33	Andaman and Nicobar Islands
2020-06-11	an	38	0	33	Andaman and Nicobar Islands
2020-06-12	an	38	0	33	Andaman and Nicobar Islands
2020-06-13	an	38	0	33	Andaman and Nicobar Islands
2020-06-14	an	40	0	33	Andaman and Nicobar Islands
2020-06-15	an	41	0	33	Andaman and Nicobar Islands
2020-06-16	an	44	0	33	Andaman and Nicobar Islands
2020-06-17	an	44	0	33	Andaman and Nicobar Islands
2020-06-18	an	45	0	35	Andaman and Nicobar Islands
2020-06-19	an	47	0	35	Andaman and Nicobar Islands
2020-06-20	an	47	0	35	Andaman and Nicobar Islands
2020-06-21	an	48	0	37	Andaman and Nicobar Islands
2020-06-22	an	48	0	37	Andaman and Nicobar Islands
2020-06-23	an	50	0	40	Andaman and Nicobar Islands
2020-06-24	an	56	0	41	Andaman and Nicobar Islands
2020-06-25	an	58	0	41	Andaman and Nicobar Islands
2020-06-26	an	72	0	43	Andaman and Nicobar Islands
2020-06-27	an	72	0	43	Andaman and Nicobar Islands
2020-06-28	an	83	0	45	Andaman and Nicobar Islands
2020-06-29	an	90	0	45	Andaman and Nicobar Islands
2020-06-30	an	97	0	45	Andaman and Nicobar Islands
2020-07-01	an	100	0	50	Andaman and Nicobar Islands
2020-07-02	an	109	0	51	Andaman and Nicobar Islands
2020-07-03	an	116	0	54	Andaman and Nicobar Islands
2020-07-04	an	119	0	66	Andaman and Nicobar Islands
2020-07-05	an	125	0	72	Andaman and Nicobar Islands
2020-07-06	an	141	0	74	Andaman and Nicobar Islands
2020-07-07	an	147	0	74	Andaman and Nicobar Islands
2020-07-08	an	149	0	74	Andaman and Nicobar Islands
2020-07-09	an	156	0	83	Andaman and Nicobar Islands
2020-07-10	an	156	0	92	Andaman and Nicobar Islands
2020-07-11	an	156	0	92	Andaman and Nicobar Islands
2020-07-12	an	163	0	100	Andaman and Nicobar Islands
2020-07-13	an	166	0	109	Andaman and Nicobar Islands
2020-07-14	an	171	0	129	Andaman and Nicobar Islands
2020-07-15	an	176	0	130	Andaman and Nicobar Islands
2020-07-16	an	180	0	133	Andaman and Nicobar Islands
2020-07-17	an	180	0	133	Andaman and Nicobar Islands
2020-07-18	an	184	0	136	Andaman and Nicobar Islands
2020-07-19	an	199	0	136	Andaman and Nicobar Islands
2020-07-20	an	203	0	142	Andaman and Nicobar Islands
2020-07-21	an	208	0	150	Andaman and Nicobar Islands
2020-07-22	an	217	0	154	Andaman and Nicobar Islands
2020-07-23	an	236	0	161	Andaman and Nicobar Islands
2020-07-24	an	255	0	165	Andaman and Nicobar Islands
2020-07-25	an	286	0	167	Andaman and Nicobar Islands
2020-07-26	an	314	0	171	Andaman and Nicobar Islands
2020-07-27	an	334	1	183	Andaman and Nicobar Islands
2020-07-28	an	359	1	187	Andaman and Nicobar Islands
2020-07-29	an	424	2	192	Andaman and Nicobar Islands
2020-07-30	an	466	3	192	Andaman and Nicobar Islands
2020-07-31	an	544	5	205	Andaman and Nicobar Islands
2020-08-01	an	632	7	217	Andaman and Nicobar Islands
2020-08-02	an	730	8	233	Andaman and Nicobar Islands
2020-08-03	an	826	10	254	Andaman and Nicobar Islands
2020-08-04	an	924	12	268	Andaman and Nicobar Islands
2020-08-05	an	1023	14	317	Andaman and Nicobar Islands
2020-08-06	an	1119	16	346	Andaman and Nicobar Islands
2020-08-07	an	1218	19	416	Andaman and Nicobar Islands
2020-08-08	an	1347	20	491	Andaman and Nicobar Islands
2020-08-09	an	1486	20	639	Andaman and Nicobar Islands
2020-08-10	an	1621	20	700	Andaman and Nicobar Islands
2020-08-11	an	1760	21	740	Andaman and Nicobar Islands
2020-08-12	an	1896	21	820	Andaman and Nicobar Islands
2020-03-15	ap	1	0	0	Andhra Pradesh
2020-03-16	ap	1	0	0	Andhra Pradesh
2020-03-17	ap	1	0	0	Andhra Pradesh
2020-03-18	ap	1	0	0	Andhra Pradesh
2020-03-19	ap	3	0	0	Andhra Pradesh
2020-03-20	ap	3	0	0	Andhra Pradesh
2020-03-21	ap	5	0	0	Andhra Pradesh
2020-03-22	ap	6	0	0	Andhra Pradesh
2020-03-23	ap	7	0	0	Andhra Pradesh
2020-03-24	ap	8	0	0	Andhra Pradesh
2020-03-25	ap	10	0	1	Andhra Pradesh
2020-03-26	ap	11	0	1	Andhra Pradesh
2020-03-27	ap	13	0	1	Andhra Pradesh
2020-03-28	ap	19	0	1	Andhra Pradesh
2020-03-29	ap	21	0	1	Andhra Pradesh
2020-03-30	ap	23	0	1	Andhra Pradesh
2020-03-31	ap	44	0	1	Andhra Pradesh
2020-04-01	ap	111	0	2	Andhra Pradesh
2020-04-02	ap	149	0	2	Andhra Pradesh
2020-04-03	ap	164	1	2	Andhra Pradesh
2020-04-04	ap	192	1	2	Andhra Pradesh
2020-04-05	ap	256	1	5	Andhra Pradesh
2020-04-06	ap	303	3	5	Andhra Pradesh
2020-04-07	ap	314	4	5	Andhra Pradesh
2020-04-08	ap	348	4	6	Andhra Pradesh
2020-04-09	ap	363	6	10	Andhra Pradesh
2020-04-10	ap	381	6	10	Andhra Pradesh
2020-04-11	ap	405	6	10	Andhra Pradesh
2020-04-12	ap	420	7	12	Andhra Pradesh
2020-04-13	ap	439	7	12	Andhra Pradesh
2020-04-14	ap	484	11	16	Andhra Pradesh
2020-04-15	ap	525	14	20	Andhra Pradesh
2020-04-16	ap	534	14	20	Andhra Pradesh
2020-04-17	ap	572	14	35	Andhra Pradesh
2020-04-18	ap	603	16	42	Andhra Pradesh
2020-04-19	ap	647	17	65	Andhra Pradesh
2020-04-20	ap	722	20	92	Andhra Pradesh
2020-04-21	ap	757	22	96	Andhra Pradesh
2020-04-22	ap	813	24	120	Andhra Pradesh
2020-04-23	ap	893	27	141	Andhra Pradesh
2020-04-24	ap	955	29	145	Andhra Pradesh
2020-04-25	ap	1016	31	171	Andhra Pradesh
2020-04-26	ap	1097	31	231	Andhra Pradesh
2020-04-27	ap	1177	31	235	Andhra Pradesh
2020-04-28	ap	1259	31	258	Andhra Pradesh
2020-04-29	ap	1332	31	287	Andhra Pradesh
2020-04-30	ap	1403	31	321	Andhra Pradesh
2020-05-01	ap	1463	33	403	Andhra Pradesh
2020-05-02	ap	1525	33	441	Andhra Pradesh
2020-05-03	ap	1583	33	488	Andhra Pradesh
2020-05-04	ap	1650	33	524	Andhra Pradesh
2020-05-05	ap	1717	34	589	Andhra Pradesh
2020-05-06	ap	1777	36	729	Andhra Pradesh
2020-05-07	ap	1833	38	780	Andhra Pradesh
2020-05-08	ap	1887	41	842	Andhra Pradesh
2020-05-09	ap	1930	44	887	Andhra Pradesh
2020-05-10	ap	1980	45	925	Andhra Pradesh
2020-05-11	ap	2018	45	998	Andhra Pradesh
2020-05-12	ap	2089	46	1056	Andhra Pradesh
2020-05-13	ap	2137	47	1142	Andhra Pradesh
2020-05-14	ap	2205	48	1192	Andhra Pradesh
2020-05-15	ap	2307	48	1252	Andhra Pradesh
2020-05-16	ap	2355	49	1353	Andhra Pradesh
2020-05-17	ap	2380	50	1456	Andhra Pradesh
2020-05-18	ap	2432	50	1552	Andhra Pradesh
2020-05-19	ap	2489	52	1621	Andhra Pradesh
2020-05-20	ap	2560	53	1664	Andhra Pradesh
2020-05-21	ap	2605	54	1705	Andhra Pradesh
2020-05-22	ap	2667	55	1731	Andhra Pradesh
2020-05-23	ap	2714	56	1779	Andhra Pradesh
2020-05-24	ap	2780	56	1841	Andhra Pradesh
2020-05-25	ap	2886	56	1892	Andhra Pradesh
2020-05-26	ap	2983	57	2017	Andhra Pradesh
2020-05-27	ap	3117	58	2065	Andhra Pradesh
2020-05-28	ap	3245	59	2133	Andhra Pradesh
2020-05-29	ap	3330	60	2234	Andhra Pradesh
2020-05-30	ap	3461	60	2289	Andhra Pradesh
2020-05-31	ap	3571	62	2340	Andhra Pradesh
2020-06-01	ap	3676	64	2374	Andhra Pradesh
2020-06-02	ap	3791	64	2414	Andhra Pradesh
2020-06-03	ap	3971	68	2464	Andhra Pradesh
2020-06-04	ap	4112	71	2529	Andhra Pradesh
2020-06-05	ap	4250	73	2565	Andhra Pradesh
2020-06-06	ap	4460	73	2640	Andhra Pradesh
2020-06-07	ap	4659	75	2669	Andhra Pradesh
2020-06-08	ap	4813	75	2711	Andhra Pradesh
2020-06-09	ap	4882	77	2759	Andhra Pradesh
2020-06-10	ap	5247	78	2869	Andhra Pradesh
2020-06-11	ap	5429	80	2968	Andhra Pradesh
2020-06-12	ap	5636	80	3091	Andhra Pradesh
2020-06-13	ap	5858	82	3185	Andhra Pradesh
2020-06-14	ap	6152	84	3316	Andhra Pradesh
2020-06-15	ap	6456	86	3385	Andhra Pradesh
2020-06-16	ap	6720	88	3513	Andhra Pradesh
2020-06-17	ap	7071	90	3641	Andhra Pradesh
2020-06-18	ap	7496	92	3772	Andhra Pradesh
2020-06-19	ap	7961	96	3905	Andhra Pradesh
2020-06-20	ap	8452	101	4111	Andhra Pradesh
2020-06-21	ap	8929	106	4307	Andhra Pradesh
2020-06-22	ap	9372	111	4435	Andhra Pradesh
2020-06-23	ap	9834	119	4592	Andhra Pradesh
2020-06-24	ap	10331	129	4779	Andhra Pradesh
2020-06-25	ap	10884	136	4988	Andhra Pradesh
2020-06-26	ap	11489	146	5196	Andhra Pradesh
2020-06-27	ap	12285	157	5480	Andhra Pradesh
2020-06-28	ap	13098	169	5908	Andhra Pradesh
2020-06-29	ap	13891	180	6232	Andhra Pradesh
2020-06-30	ap	14595	187	6511	Andhra Pradesh
2020-07-01	ap	15252	193	6988	Andhra Pradesh
2020-07-02	ap	16097	198	7313	Andhra Pradesh
2020-07-03	ap	16934	206	7632	Andhra Pradesh
2020-07-04	ap	17699	218	8008	Andhra Pradesh
2020-07-05	ap	18697	232	8422	Andhra Pradesh
2020-07-06	ap	20019	239	8920	Andhra Pradesh
2020-07-07	ap	21197	252	9745	Andhra Pradesh
2020-07-08	ap	22259	264	11101	Andhra Pradesh
2020-07-09	ap	23814	277	12154	Andhra Pradesh
2020-07-10	ap	25422	292	13194	Andhra Pradesh
2020-07-11	ap	27235	309	14393	Andhra Pradesh
2020-07-12	ap	29168	328	15412	Andhra Pradesh
2020-07-13	ap	31103	365	16464	Andhra Pradesh
2020-07-14	ap	33019	408	17467	Andhra Pradesh
2020-07-15	ap	35451	452	18378	Andhra Pradesh
2020-07-16	ap	38044	492	19393	Andhra Pradesh
2020-07-17	ap	40646	534	20298	Andhra Pradesh
2020-07-18	ap	44609	586	21763	Andhra Pradesh
2020-07-19	ap	49650	642	22890	Andhra Pradesh
2020-07-20	ap	53724	696	24228	Andhra Pradesh
2020-07-21	ap	58668	758	25574	Andhra Pradesh
2020-07-22	ap	64713	823	32127	Andhra Pradesh
2020-07-23	ap	72711	884	37555	Andhra Pradesh
2020-07-24	ap	80858	933	39935	Andhra Pradesh
2020-07-25	ap	88671	985	43255	Andhra Pradesh
2020-07-26	ap	96298	1041	46301	Andhra Pradesh
2020-07-27	ap	102349	1090	49558	Andhra Pradesh
2020-07-28	ap	110297	1148	52622	Andhra Pradesh
2020-07-29	ap	120390	1213	55406	Andhra Pradesh
2020-07-30	ap	130557	1281	60024	Andhra Pradesh
2020-07-31	ap	140933	1349	63864	Andhra Pradesh
2020-08-01	ap	150209	1407	76614	Andhra Pradesh
2020-08-02	ap	158764	1474	82886	Andhra Pradesh
2020-08-03	ap	166586	1537	88672	Andhra Pradesh
2020-08-04	ap	176333	1604	95625	Andhra Pradesh
2020-08-05	ap	186461	1681	104354	Andhra Pradesh
2020-08-06	ap	196789	1753	112870	Andhra Pradesh
2020-08-07	ap	206960	1842	120464	Andhra Pradesh
2020-08-08	ap	217040	1939	129615	Andhra Pradesh
2020-08-09	ap	227860	2036	138712	Andhra Pradesh
2020-08-10	ap	235525	2116	145636	Andhra Pradesh
2020-08-11	ap	244549	2203	154749	Andhra Pradesh
2020-08-12	ap	254146	2296	161425	Andhra Pradesh
2020-03-15	ar	0	0	0	Arunachal Pradesh
2020-03-16	ar	0	0	0	Arunachal Pradesh
2020-03-17	ar	0	0	0	Arunachal Pradesh
2020-03-18	ar	0	0	0	Arunachal Pradesh
2020-03-19	ar	0	0	0	Arunachal Pradesh
2020-03-20	ar	0	0	0	Arunachal Pradesh
2020-03-21	ar	0	0	0	Arunachal Pradesh
2020-03-22	ar	0	0	0	Arunachal Pradesh
2020-03-23	ar	0	0	0	Arunachal Pradesh
2020-03-24	ar	0	0	0	Arunachal Pradesh
2020-03-25	ar	0	0	0	Arunachal Pradesh
2020-03-26	ar	0	0	0	Arunachal Pradesh
2020-03-27	ar	0	0	0	Arunachal Pradesh
2020-03-28	ar	0	0	0	Arunachal Pradesh
2020-03-29	ar	0	0	0	Arunachal Pradesh
2020-03-30	ar	0	0	0	Arunachal Pradesh
2020-03-31	ar	0	0	0	Arunachal Pradesh
2020-04-01	ar	0	0	0	Arunachal Pradesh
2020-04-02	ar	1	0	0	Arunachal Pradesh
2020-04-03	ar	1	0	0	Arunachal Pradesh
2020-04-04	ar	1	0	0	Arunachal Pradesh
2020-04-05	ar	1	0	0	Arunachal Pradesh
2020-04-06	ar	1	0	0	Arunachal Pradesh
2020-04-07	ar	1	0	0	Arunachal Pradesh
2020-04-08	ar	1	0	0	Arunachal Pradesh
2020-04-09	ar	1	0	0	Arunachal Pradesh
2020-04-10	ar	1	0	0	Arunachal Pradesh
2020-04-11	ar	1	0	0	Arunachal Pradesh
2020-04-12	ar	1	0	0	Arunachal Pradesh
2020-04-13	ar	1	0	0	Arunachal Pradesh
2020-04-14	ar	1	0	0	Arunachal Pradesh
2020-04-15	ar	1	0	1	Arunachal Pradesh
2020-04-16	ar	1	0	1	Arunachal Pradesh
2020-04-17	ar	1	0	1	Arunachal Pradesh
2020-04-18	ar	1	0	1	Arunachal Pradesh
2020-04-19	ar	1	0	1	Arunachal Pradesh
2020-04-20	ar	1	0	1	Arunachal Pradesh
2020-04-21	ar	1	0	1	Arunachal Pradesh
2020-04-22	ar	1	0	1	Arunachal Pradesh
2020-04-23	ar	1	0	1	Arunachal Pradesh
2020-04-24	ar	1	0	1	Arunachal Pradesh
2020-04-25	ar	1	0	1	Arunachal Pradesh
2020-04-26	ar	1	0	1	Arunachal Pradesh
2020-04-27	ar	1	0	1	Arunachal Pradesh
2020-04-28	ar	1	0	1	Arunachal Pradesh
2020-04-29	ar	1	0	1	Arunachal Pradesh
2020-04-30	ar	1	0	1	Arunachal Pradesh
2020-05-01	ar	1	0	1	Arunachal Pradesh
2020-05-02	ar	1	0	1	Arunachal Pradesh
2020-05-03	ar	1	0	1	Arunachal Pradesh
2020-05-04	ar	1	0	1	Arunachal Pradesh
2020-05-05	ar	1	0	1	Arunachal Pradesh
2020-05-06	ar	1	0	1	Arunachal Pradesh
2020-05-07	ar	1	0	1	Arunachal Pradesh
2020-05-08	ar	1	0	1	Arunachal Pradesh
2020-05-09	ar	1	0	1	Arunachal Pradesh
2020-05-10	ar	1	0	1	Arunachal Pradesh
2020-05-11	ar	1	0	1	Arunachal Pradesh
2020-05-12	ar	1	0	1	Arunachal Pradesh
2020-05-13	ar	1	0	1	Arunachal Pradesh
2020-05-14	ar	1	0	1	Arunachal Pradesh
2020-05-15	ar	1	0	1	Arunachal Pradesh
2020-05-16	ar	1	0	1	Arunachal Pradesh
2020-05-17	ar	1	0	1	Arunachal Pradesh
2020-05-18	ar	1	0	1	Arunachal Pradesh
2020-05-19	ar	1	0	1	Arunachal Pradesh
2020-05-20	ar	1	0	1	Arunachal Pradesh
2020-05-21	ar	1	0	1	Arunachal Pradesh
2020-05-22	ar	1	0	1	Arunachal Pradesh
2020-05-23	ar	1	0	1	Arunachal Pradesh
2020-05-24	ar	2	0	1	Arunachal Pradesh
2020-05-25	ar	2	0	1	Arunachal Pradesh
2020-05-26	ar	2	0	1	Arunachal Pradesh
2020-05-27	ar	2	0	1	Arunachal Pradesh
2020-05-28	ar	3	0	1	Arunachal Pradesh
2020-05-29	ar	3	0	1	Arunachal Pradesh
2020-05-30	ar	4	0	1	Arunachal Pradesh
2020-05-31	ar	4	0	1	Arunachal Pradesh
2020-06-01	ar	22	0	1	Arunachal Pradesh
2020-06-02	ar	24	0	1	Arunachal Pradesh
2020-06-03	ar	34	0	1	Arunachal Pradesh
2020-06-04	ar	39	0	1	Arunachal Pradesh
2020-06-05	ar	43	0	1	Arunachal Pradesh
2020-06-06	ar	45	0	1	Arunachal Pradesh
2020-06-07	ar	48	0	1	Arunachal Pradesh
2020-06-08	ar	54	0	1	Arunachal Pradesh
2020-06-09	ar	54	0	2	Arunachal Pradesh
2020-06-10	ar	58	0	4	Arunachal Pradesh
2020-06-11	ar	64	0	4	Arunachal Pradesh
2020-06-12	ar	83	0	4	Arunachal Pradesh
2020-06-13	ar	88	0	6	Arunachal Pradesh
2020-06-14	ar	91	0	7	Arunachal Pradesh
2020-06-15	ar	95	0	7	Arunachal Pradesh
2020-06-16	ar	99	0	7	Arunachal Pradesh
2020-06-17	ar	103	0	10	Arunachal Pradesh
2020-06-18	ar	103	0	11	Arunachal Pradesh
2020-06-19	ar	135	0	14	Arunachal Pradesh
2020-06-20	ar	135	0	15	Arunachal Pradesh
2020-06-21	ar	139	0	21	Arunachal Pradesh
2020-06-22	ar	148	0	22	Arunachal Pradesh
2020-06-23	ar	158	0	38	Arunachal Pradesh
2020-06-24	ar	160	1	38	Arunachal Pradesh
2020-06-25	ar	172	1	42	Arunachal Pradesh
2020-06-26	ar	174	1	49	Arunachal Pradesh
2020-06-27	ar	177	1	54	Arunachal Pradesh
2020-06-28	ar	182	1	60	Arunachal Pradesh
2020-06-29	ar	187	1	61	Arunachal Pradesh
2020-06-30	ar	191	1	62	Arunachal Pradesh
2020-07-01	ar	195	1	66	Arunachal Pradesh
2020-07-02	ar	232	1	71	Arunachal Pradesh
2020-07-03	ar	252	1	75	Arunachal Pradesh
2020-07-04	ar	259	1	76	Arunachal Pradesh
2020-07-05	ar	269	1	78	Arunachal Pradesh
2020-07-06	ar	270	2	92	Arunachal Pradesh
2020-07-07	ar	276	2	105	Arunachal Pradesh
2020-07-08	ar	287	2	109	Arunachal Pradesh
2020-07-09	ar	302	2	120	Arunachal Pradesh
2020-07-10	ar	335	2	120	Arunachal Pradesh
2020-07-11	ar	341	2	125	Arunachal Pradesh
2020-07-12	ar	360	2	138	Arunachal Pradesh
2020-07-13	ar	387	3	145	Arunachal Pradesh
2020-07-14	ar	462	3	153	Arunachal Pradesh
2020-07-15	ar	491	3	153	Arunachal Pradesh
2020-07-16	ar	543	3	153	Arunachal Pradesh
2020-07-17	ar	609	3	175	Arunachal Pradesh
2020-07-18	ar	650	3	274	Arunachal Pradesh
2020-07-19	ar	740	3	282	Arunachal Pradesh
2020-07-20	ar	790	3	285	Arunachal Pradesh
2020-07-21	ar	858	3	303	Arunachal Pradesh
2020-07-22	ar	949	3	314	Arunachal Pradesh
2020-07-23	ar	991	3	334	Arunachal Pradesh
2020-07-24	ar	1056	3	392	Arunachal Pradesh
2020-07-25	ar	1126	3	428	Arunachal Pradesh
2020-07-26	ar	1158	3	505	Arunachal Pradesh
2020-07-27	ar	1239	3	574	Arunachal Pradesh
2020-07-28	ar	1330	3	617	Arunachal Pradesh
2020-07-29	ar	1410	3	677	Arunachal Pradesh
2020-07-30	ar	1484	3	827	Arunachal Pradesh
2020-07-31	ar	1591	3	918	Arunachal Pradesh
2020-08-01	ar	1674	3	969	Arunachal Pradesh
2020-08-02	ar	1698	3	996	Arunachal Pradesh
2020-08-03	ar	1758	3	1063	Arunachal Pradesh
2020-08-04	ar	1790	3	1105	Arunachal Pradesh
2020-08-05	ar	1855	3	1210	Arunachal Pradesh
2020-08-06	ar	1948	3	1245	Arunachal Pradesh
2020-08-07	ar	2049	3	1326	Arunachal Pradesh
2020-08-08	ar	2117	3	1430	Arunachal Pradesh
2020-08-09	ar	2155	3	1482	Arunachal Pradesh
2020-08-10	ar	2231	3	1592	Arunachal Pradesh
2020-08-11	ar	2327	3	1634	Arunachal Pradesh
2020-08-12	ar	2430	3	1659	Arunachal Pradesh
2020-03-15	as	0	0	0	Assam
2020-03-16	as	0	0	0	Assam
2020-03-17	as	0	0	0	Assam
2020-03-18	as	0	0	0	Assam
2020-03-19	as	0	0	0	Assam
2020-03-20	as	0	0	0	Assam
2020-03-21	as	0	0	0	Assam
2020-03-22	as	0	0	0	Assam
2020-03-23	as	0	0	0	Assam
2020-03-24	as	0	0	0	Assam
2020-03-25	as	0	0	0	Assam
2020-03-26	as	0	0	0	Assam
2020-03-27	as	0	0	0	Assam
2020-03-28	as	0	0	0	Assam
2020-03-29	as	0	0	0	Assam
2020-03-30	as	0	0	0	Assam
2020-03-31	as	1	0	0	Assam
2020-04-01	as	16	0	0	Assam
2020-04-02	as	16	0	0	Assam
2020-04-03	as	23	0	0	Assam
2020-04-04	as	26	0	0	Assam
2020-04-05	as	26	0	0	Assam
2020-04-06	as	26	0	0	Assam
2020-04-07	as	28	0	0	Assam
2020-04-08	as	28	0	0	Assam
2020-04-09	as	29	0	0	Assam
2020-04-10	as	29	1	0	Assam
2020-04-11	as	29	1	0	Assam
2020-04-12	as	30	1	0	Assam
2020-04-13	as	32	1	0	Assam
2020-04-14	as	33	1	0	Assam
2020-04-15	as	33	1	2	Assam
2020-04-16	as	35	1	5	Assam
2020-04-17	as	35	1	9	Assam
2020-04-18	as	35	1	12	Assam
2020-04-19	as	35	1	17	Assam
2020-04-20	as	35	1	19	Assam
2020-04-21	as	35	1	19	Assam
2020-04-22	as	35	1	19	Assam
2020-04-23	as	36	1	19	Assam
2020-04-24	as	36	1	19	Assam
2020-04-25	as	36	1	19	Assam
2020-04-26	as	36	1	27	Assam
2020-04-27	as	36	1	27	Assam
2020-04-28	as	38	1	27	Assam
2020-04-29	as	38	1	29	Assam
2020-04-30	as	43	1	29	Assam
2020-05-01	as	43	1	33	Assam
2020-05-02	as	43	1	33	Assam
2020-05-03	as	43	1	33	Assam
2020-05-04	as	43	1	33	Assam
2020-05-05	as	45	1	33	Assam
2020-05-06	as	46	1	35	Assam
2020-05-07	as	54	1	35	Assam
2020-05-08	as	60	2	35	Assam
2020-05-09	as	62	1	35	Assam
2020-05-10	as	63	1	35	Assam
2020-05-11	as	65	1	40	Assam
2020-05-12	as	65	1	40	Assam
2020-05-13	as	80	1	40	Assam
2020-05-14	as	87	1	40	Assam
2020-05-15	as	90	1	41	Assam
2020-05-16	as	93	1	41	Assam
2020-05-17	as	101	1	42	Assam
2020-05-18	as	116	3	42	Assam
2020-05-19	as	158	3	42	Assam
2020-05-20	as	189	3	49	Assam
2020-05-21	as	211	3	55	Assam
2020-05-22	as	226	3	55	Assam
