Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,j,text
2020-04-14,mod_4,8012,53564,Lockdown with moderate return,solid,Apr 14,"8,012","53,564",TRUE,"Apr 14: 8,012 projected cases<br>Projection upper CI: 53,564 cases<br>"
2020-04-15,mod_2,10482,67505,Social distancing,solid,Apr 15,"10,482","67,505",FALSE,"Apr 15: 10,482 projected cases<br>Projection upper CI: 67,505 cases<br>"
2020-04-15,mod_3,13936,86260,No intervention,solid,Apr 15,"13,936","86,260",FALSE,"Apr 15: 13,936 projected cases<br>Projection upper CI: 86,260 cases<br>"
2020-04-15,mod_4,8336,55844,Lockdown with moderate return,solid,Apr 15,"8,336","55,844",TRUE,"Apr 15: 8,336 projected cases<br>Projection upper CI: 55,844 cases<br>"
2020-04-16,mod_2,11608,75263,Social distancing,solid,Apr 16,"11,608","75,263",FALSE,"Apr 16: 11,608 projected cases<br>Projection upper CI: 75,263 cases<br>"
2020-04-16,mod_3,16322,101088,No intervention,solid,Apr 16,"16,322","101,088",FALSE,"Apr 16: 16,322 projected cases<br>Projection upper CI: 101,088 cases<br>"
2020-04-16,mod_4,8653,58024,Lockdown with moderate return,solid,Apr 16,"8,653","58,024",TRUE,"Apr 16: 8,653 projected cases<br>Projection upper CI: 58,024 cases<br>"
2020-04-17,mod_2,12876,83723,Social distancing,solid,Apr 17,"12,876","83,723",FALSE,"Apr 17: 12,876 projected cases<br>Projection upper CI: 83,723 cases<br>"
2020-04-17,mod_3,19316,119392,No intervention,solid,Apr 17,"19,316","119,392",FALSE,"Apr 17: 19,316 projected cases<br>Projection upper CI: 119,392 cases<br>"
2020-04-17,mod_4,8960,60451,Lockdown with moderate return,solid,Apr 17,"8,960","60,451",TRUE,"Apr 17: 8,960 projected cases<br>Projection upper CI: 60,451 cases<br>"
2020-04-18,mod_2,14350,94982,Social distancing,solid,Apr 18,"14,350","94,982",FALSE,"Apr 18: 14,350 projected cases<br>Projection upper CI: 94,982 cases<br>"
2020-04-18,mod_3,23137,143067,No intervention,solid,Apr 18,"23,137","143,067",FALSE,"Apr 18: 23,137 projected cases<br>Projection upper CI: 143,067 cases<br>"
2020-04-18,mod_4,9265,62883,Lockdown with moderate return,solid,Apr 18,"9,265","62,883",TRUE,"Apr 18: 9,265 projected cases<br>Projection upper CI: 62,883 cases<br>"
2020-04-19,mod_2,16047,106320,Social distancing,solid,Apr 19,"16,047","106,320",FALSE,"Apr 19: 16,047 projected cases<br>Projection upper CI: 106,320 cases<br>"
2020-04-19,mod_3,28063,173805,No intervention,solid,Apr 19,"28,063","173,805",FALSE,"Apr 19: 28,063 projected cases<br>Projection upper CI: 173,805 cases<br>"
2020-04-19,mod_4,9572,65027,Lockdown with moderate return,solid,Apr 19,"9,572","65,027",TRUE,"Apr 19: 9,572 projected cases<br>Projection upper CI: 65,027 cases<br>"
2020-04-20,mod_2,18028,119555,Social distancing,solid,Apr 20,"18,028","119,555",FALSE,"Apr 20: 18,028 projected cases<br>Projection upper CI: 119,555 cases<br>"
2020-04-20,mod_3,34529,212518,No intervention,solid,Apr 20,"34,529","212,518",FALSE,"Apr 20: 34,529 projected cases<br>Projection upper CI: 212,518 cases<br>"
2020-04-20,mod_4,9866,67970,Lockdown with moderate return,solid,Apr 20,"9,866","67,970",TRUE,"Apr 20: 9,866 projected cases<br>Projection upper CI: 67,970 cases<br>"
2020-04-21,mod_2,20363,136912,Social distancing,solid,Apr 21,"20,363","136,912",FALSE,"Apr 21: 20,363 projected cases<br>Projection upper CI: 136,912 cases<br>"
2020-04-21,mod_3,43103,264602,No intervention,solid,Apr 21,"43,103","264,602",FALSE,"Apr 21: 43,103 projected cases<br>Projection upper CI: 264,602 cases<br>"
2020-04-21,mod_4,10153,69770,Lockdown with moderate return,solid,Apr 21,"10,153","69,770",TRUE,"Apr 21: 10,153 projected cases<br>Projection upper CI: 69,770 cases<br>"
2020-04-22,mod_2,23123,155385,Social distancing,solid,Apr 22,"23,123","155,385",FALSE,"Apr 22: 23,123 projected cases<br>Projection upper CI: 155,385 cases<br>"
2020-04-22,mod_3,54437,331359,No intervention,solid,Apr 22,"54,437","331,359",FALSE,"Apr 22: 54,437 projected cases<br>Projection upper CI: 331,359 cases<br>"
2020-04-22,mod_4,10433,72888,Lockdown with moderate return,solid,Apr 22,"10,433","72,888",TRUE,"Apr 22: 10,433 projected cases<br>Projection upper CI: 72,888 cases<br>"
2020-04-23,mod_2,26433,178604,Social distancing,solid,Apr 23,"26,433","178,604",FALSE,"Apr 23: 26,433 projected cases<br>Projection upper CI: 178,604 cases<br>"
2020-04-23,mod_3,69348,417418,No intervention,solid,Apr 23,"69,348","417,418",FALSE,"Apr 23: 69,348 projected cases<br>Projection upper CI: 417,418 cases<br>"
2020-04-23,mod_4,10726,75020,Lockdown with moderate return,solid,Apr 23,"10,726","75,020",TRUE,"Apr 23: 10,726 projected cases<br>Projection upper CI: 75,020 cases<br>"
2020-04-24,mod_2,30415,204866,Social distancing,solid,Apr 24,"30,415","204,866",FALSE,"Apr 24: 30,415 projected cases<br>Projection upper CI: 204,866 cases<br>"
2020-04-24,mod_3,88769,531796,No intervention,solid,Apr 24,"88,769","531,796",FALSE,"Apr 24: 88,769 projected cases<br>Projection upper CI: 531,796 cases<br>"
2020-04-24,mod_4,11020,78069,Lockdown with moderate return,solid,Apr 24,"11,020","78,069",TRUE,"Apr 24: 11,020 projected cases<br>Projection upper CI: 78,069 cases<br>"
2020-04-25,mod_2,35268,235759,Social distancing,solid,Apr 25,"35,268","235,759",FALSE,"Apr 25: 35,268 projected cases<br>Projection upper CI: 235,759 cases<br>"
2020-04-25,mod_3,113720,678298,No intervention,solid,Apr 25,"113,720","678,298",FALSE,"Apr 25: 113,720 projected cases<br>Projection upper CI: 678,298 cases<br>"
2020-04-25,mod_4,11307,79897,Lockdown with moderate return,solid,Apr 25,"11,307","79,897",TRUE,"Apr 25: 11,307 projected cases<br>Projection upper CI: 79,897 cases<br>"
2020-04-26,mod_2,41181,274993,Social distancing,solid,Apr 26,"41,181","274,993",FALSE,"Apr 26: 41,181 projected cases<br>Projection upper CI: 274,993 cases<br>"
2020-04-26,mod_3,145383,865023,No intervention,solid,Apr 26,"145,383","865,023",FALSE,"Apr 26: 145,383 projected cases<br>Projection upper CI: 865,023 cases<br>"
2020-04-26,mod_4,11603,82762,Lockdown with moderate return,solid,Apr 26,"11,603","82,762",TRUE,"Apr 26: 11,603 projected cases<br>Projection upper CI: 82,762 cases<br>"
2020-04-27,mod_2,48392,316910,Social distancing,solid,Apr 27,"48,392","316,910",FALSE,"Apr 27: 48,392 projected cases<br>Projection upper CI: 316,910 cases<br>"
2020-04-27,mod_3,184882,1105034,No intervention,solid,Apr 27,"184,882","1,105,034",FALSE,"Apr 27: 184,882 projected cases<br>Projection upper CI: 1,105,034 cases<br>"
2020-04-27,mod_4,11889,85302,Lockdown with moderate return,solid,Apr 27,"11,889","85,302",TRUE,"Apr 27: 11,889 projected cases<br>Projection upper CI: 85,302 cases<br>"
2020-04-28,mod_2,57189,370963,Social distancing,solid,Apr 28,"57,189","370,963",FALSE,"Apr 28: 57,189 projected cases<br>Projection upper CI: 370,963 cases<br>"
2020-04-28,mod_3,233366,1409115,No intervention,solid,Apr 28,"233,366","1,409,115",FALSE,"Apr 28: 233,366 projected cases<br>Projection upper CI: 1,409,115 cases<br>"
2020-04-28,mod_4,12183,88191,Lockdown with moderate return,solid,Apr 28,"12,183","88,191",TRUE,"Apr 28: 12,183 projected cases<br>Projection upper CI: 88,191 cases<br>"
2020-04-29,mod_2,67856,433642,Social distancing,solid,Apr 29,"67,856","433,642",FALSE,"Apr 29: 67,856 projected cases<br>Projection upper CI: 433,642 cases<br>"
2020-04-29,mod_3,292088,1813530,No intervention,solid,Apr 29,"292,088","1,813,530",FALSE,"Apr 29: 292,088 projected cases<br>Projection upper CI: 1,813,530 cases<br>"
2020-04-29,mod_4,12473,90469,Lockdown with moderate return,solid,Apr 29,"12,473","90,469",TRUE,"Apr 29: 12,473 projected cases<br>Projection upper CI: 90,469 cases<br>"
2020-04-30,mod_2,80760,506679,Social distancing,solid,Apr 30,"80,760","506,679",FALSE,"Apr 30: 80,760 projected cases<br>Projection upper CI: 506,679 cases<br>"
2020-04-30,mod_3,362060,2315113,No intervention,solid,Apr 30,"362,060","2,315,113",FALSE,"Apr 30: 362,060 projected cases<br>Projection upper CI: 2,315,113 cases<br>"
2020-04-30,mod_4,12775,93037,Lockdown with moderate return,solid,Apr 30,"12,775","93,037",TRUE,"Apr 30: 12,775 projected cases<br>Projection upper CI: 93,037 cases<br>"
