Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-03,mod_6,9965,78936,Cautious return,solid,May 03,"9,965","78,936","May 03: 9,965 projected total cases<br>Projection upper CI: 78,936 cases<br>"
2020-05-04,mod_2,109135,648842,Soc. Dist. + Travel Ban,solid,May 04,"109,135","648,842","May 04: 109,135 projected total cases<br>Projection upper CI: 648,842 cases<br>"
2020-05-04,mod_4,10693,86456,Moderate return,solid,May 04,"10,693","86,456","May 04: 10,693 projected total cases<br>Projection upper CI: 86,456 cases<br>"
2020-05-04,mod_5,11798,96041,Normal (pre-intervention),solid,May 04,"11,798","96,041","May 04: 11,798 projected total cases<br>Projection upper CI: 96,041 cases<br>"
2020-05-04,mod_6,10257,82108,Cautious return,solid,May 04,"10,257","82,108","May 04: 10,257 projected total cases<br>Projection upper CI: 82,108 cases<br>"
2020-05-05,mod_2,128691,760532,Soc. Dist. + Travel Ban,solid,May 05,"128,691","760,532","May 05: 128,691 projected total cases<br>Projection upper CI: 760,532 cases<br>"
2020-05-05,mod_4,11125,89907,Moderate return,solid,May 05,"11,125","89,907","May 05: 11,125 projected total cases<br>Projection upper CI: 89,907 cases<br>"
2020-05-05,mod_5,12598,102826,Normal (pre-intervention),solid,May 05,"12,598","102,826","May 05: 12,598 projected total cases<br>Projection upper CI: 102,826 cases<br>"
2020-05-05,mod_6,10576,85333,Cautious return,solid,May 05,"10,576","85,333","May 05: 10,576 projected total cases<br>Projection upper CI: 85,333 cases<br>"
2020-05-06,mod_2,151347,885639,Soc. Dist. + Travel Ban,solid,May 06,"151,347","885,639","May 06: 151,347 projected total cases<br>Projection upper CI: 885,639 cases<br>"
2020-05-06,mod_4,11635,93920,Moderate return,solid,May 06,"11,635","93,920","May 06: 11,635 projected total cases<br>Projection upper CI: 93,920 cases<br>"
2020-05-06,mod_5,13597,111497,Normal (pre-intervention),solid,May 06,"13,597","111,497","May 06: 13,597 projected total cases<br>Projection upper CI: 111,497 cases<br>"
2020-05-06,mod_6,10915,87901,Cautious return,solid,May 06,"10,915","87,901","May 06: 10,915 projected total cases<br>Projection upper CI: 87,901 cases<br>"
2020-05-07,mod_2,177404,1032732,Soc. Dist. + Travel Ban,solid,May 07,"177,404","1,032,732","May 07: 177,404 projected total cases<br>Projection upper CI: 1,032,732 cases<br>"
2020-05-07,mod_4,12212,100020,Moderate return,solid,May 07,"12,212","100,020","May 07: 12,212 projected total cases<br>Projection upper CI: 100,020 cases<br>"
2020-05-07,mod_5,14855,121014,Normal (pre-intervention),solid,May 07,"14,855","121,014","May 07: 14,855 projected total cases<br>Projection upper CI: 121,014 cases<br>"
2020-05-07,mod_6,11281,91897,Cautious return,solid,May 07,"11,281","91,897","May 07: 11,281 projected total cases<br>Projection upper CI: 91,897 cases<br>"
2020-05-08,mod_2,207127,1210609,Soc. Dist. + Travel Ban,solid,May 08,"207,127","1,210,609","May 08: 207,127 projected total cases<br>Projection upper CI: 1,210,609 cases<br>"
2020-05-08,mod_4,12895,105319,Moderate return,solid,May 08,"12,895","105,319","May 08: 12,895 projected total cases<br>Projection upper CI: 105,319 cases<br>"
2020-05-08,mod_5,16488,132862,Normal (pre-intervention),solid,May 08,"16,488","132,862","May 08: 16,488 projected total cases<br>Projection upper CI: 132,862 cases<br>"
2020-05-08,mod_6,11683,95308,Cautious return,solid,May 08,"11,683","95,308","May 08: 11,683 projected total cases<br>Projection upper CI: 95,308 cases<br>"
2020-05-09,mod_2,240767,1424997,Soc. Dist. + Travel Ban,solid,May 09,"240,767","1,424,997","May 09: 240,767 projected total cases<br>Projection upper CI: 1,424,997 cases<br>"
2020-05-09,mod_4,13697,111498,Moderate return,solid,May 09,"13,697","111,498","May 09: 13,697 projected total cases<br>Projection upper CI: 111,498 cases<br>"
2020-05-09,mod_5,18641,146754,Normal (pre-intervention),solid,May 09,"18,641","146,754","May 09: 18,641 projected total cases<br>Projection upper CI: 146,754 cases<br>"
2020-05-09,mod_6,12125,98884,Cautious return,solid,May 09,"12,125","98,884","May 09: 12,125 projected total cases<br>Projection upper CI: 98,884 cases<br>"
2020-05-10,mod_2,278537,1670908,Soc. Dist. + Travel Ban,solid,May 10,"278,537","1,670,908","May 10: 278,537 projected total cases<br>Projection upper CI: 1,670,908 cases<br>"
2020-05-10,mod_4,14660,117870,Moderate return,solid,May 10,"14,660","117,870","May 10: 14,660 projected total cases<br>Projection upper CI: 117,870 cases<br>"
2020-05-10,mod_5,21531,165139,Normal (pre-intervention),solid,May 10,"21,531","165,139","May 10: 21,531 projected total cases<br>Projection upper CI: 165,139 cases<br>"
2020-05-10,mod_6,12624,103231,Cautious return,solid,May 10,"12,624","103,231","May 10: 12,624 projected total cases<br>Projection upper CI: 103,231 cases<br>"
2020-05-11,mod_2,320593,1952338,Soc. Dist. + Travel Ban,solid,May 11,"320,593","1,952,338","May 11: 320,593 projected total cases<br>Projection upper CI: 1,952,338 cases<br>"
2020-05-11,mod_4,15831,126709,Moderate return,solid,May 11,"15,831","126,709","May 11: 15,831 projected total cases<br>Projection upper CI: 126,709 cases<br>"
2020-05-11,mod_5,25502,186305,Normal (pre-intervention),solid,May 11,"25,502","186,305","May 11: 25,502 projected total cases<br>Projection upper CI: 186,305 cases<br>"
2020-05-11,mod_6,13177,107507,Cautious return,solid,May 11,"13,177","107,507","May 11: 13,177 projected total cases<br>Projection upper CI: 107,507 cases<br>"
2020-05-12,mod_2,367141,2288843,Soc. Dist. + Travel Ban,solid,May 12,"367,141","2,288,843","May 12: 367,141 projected total cases<br>Projection upper CI: 2,288,843 cases<br>"
2020-05-12,mod_4,17246,136252,Moderate return,solid,May 12,"17,246","136,252","May 12: 17,246 projected total cases<br>Projection upper CI: 136,252 cases<br>"
2020-05-12,mod_5,31061,213738,Normal (pre-intervention),solid,May 12,"31,061","213,738","May 12: 31,061 projected total cases<br>Projection upper CI: 213,738 cases<br>"
2020-05-12,mod_6,13811,112974,Cautious return,solid,May 12,"13,811","112,974","May 12: 13,811 projected total cases<br>Projection upper CI: 112,974 cases<br>"
2020-05-13,mod_2,418365,2656789,Soc. Dist. + Travel Ban,solid,May 13,"418,365","2,656,789","May 13: 418,365 projected total cases<br>Projection upper CI: 2,656,789 cases<br>"
2020-05-13,mod_4,19010,147064,Moderate return,solid,May 13,"19,010","147,064","May 13: 19,010 projected total cases<br>Projection upper CI: 147,064 cases<br>"
2020-05-13,mod_5,38815,247908,Normal (pre-intervention),solid,May 13,"38,815","247,908","May 13: 38,815 projected total cases<br>Projection upper CI: 247,908 cases<br>"
2020-05-13,mod_6,14534,118616,Cautious return,solid,May 13,"14,534","118,616","May 13: 14,534 projected total cases<br>Projection upper CI: 118,616 cases<br>"
2020-05-14,mod_2,474238,3120448,Soc. Dist. + Travel Ban,solid,May 14,"474,238","3,120,448","May 14: 474,238 projected total cases<br>Projection upper CI: 3,120,448 cases<br>"
2020-05-14,mod_4,21238,159408,Moderate return,solid,May 14,"21,238","159,408","May 14: 21,238 projected total cases<br>Projection upper CI: 159,408 cases<br>"
2020-05-14,mod_5,49597,293976,Normal (pre-intervention),solid,May 14,"49,597","293,976","May 14: 49,597 projected total cases<br>Projection upper CI: 293,976 cases<br>"
2020-05-14,mod_6,15370,124750,Cautious return,solid,May 14,"15,370","124,750","May 14: 15,370 projected total cases<br>Projection upper CI: 124,750 cases<br>"
2020-05-15,mod_2,534965,3654196,Soc. Dist. + Travel Ban,solid,May 15,"534,965","3,654,196","May 15: 534,965 projected total cases<br>Projection upper CI: 3,654,196 cases<br>"
2020-05-15,mod_4,23997,173909,Moderate return,solid,May 15,"23,997","173,909","May 15: 23,997 projected total cases<br>Projection upper CI: 173,909 cases<br>"
2020-05-15,mod_5,63969,351108,Normal (pre-intervention),solid,May 15,"63,969","351,108","May 15: 63,969 projected total cases<br>Projection upper CI: 351,108 cases<br>"
2020-05-15,mod_6,16303,129806,Cautious return,solid,May 15,"16,303","129,806","May 15: 16,303 projected total cases<br>Projection upper CI: 129,806 cases<br>"
2020-05-16,mod_2,600370,4241473,Soc. Dist. + Travel Ban,solid,May 16,"600,370","4,241,473","May 16: 600,370 projected total cases<br>Projection upper CI: 4,241,473 cases<br>"
2020-05-16,mod_4,27379,189168,Moderate return,solid,May 16,"27,379","189,168","May 16: 27,379 projected total cases<br>Projection upper CI: 189,168 cases<br>"
2020-05-16,mod_5,82687,424150,Normal (pre-intervention),solid,May 16,"82,687","424,150","May 16: 82,687 projected total cases<br>Projection upper CI: 424,150 cases<br>"
2020-05-16,mod_6,17401,137422,Cautious return,solid,May 16,"17,401","137,422","May 16: 17,401 projected total cases<br>Projection upper CI: 137,422 cases<br>"
2020-05-17,mod_2,670522,4950033,Soc. Dist. + Travel Ban,solid,May 17,"670,522","4,950,033","May 17: 670,522 projected total cases<br>Projection upper CI: 4,950,033 cases<br>"
2020-05-17,mod_4,31536,205665,Moderate return,solid,May 17,"31,536","205,665","May 17: 31,536 projected total cases<br>Projection upper CI: 205,665 cases<br>"
2020-05-17,mod_5,106502,511052,Normal (pre-intervention),solid,May 17,"106,502","511,052","May 17: 106,502 projected total cases<br>Projection upper CI: 511,052 cases<br>"
2020-05-17,mod_6,18635,144353,Cautious return,solid,May 17,"18,635","144,353","May 17: 18,635 projected total cases<br>Projection upper CI: 144,353 cases<br>"
2020-05-18,mod_2,745430,5746638,Soc. Dist. + Travel Ban,solid,May 18,"745,430","5,746,638","May 18: 745,430 projected total cases<br>Projection upper CI: 5,746,638 cases<br>"
2020-05-18,mod_4,36586,227469,Moderate return,solid,May 18,"36,586","227,469","May 18: 36,586 projected total cases<br>Projection upper CI: 227,469 cases<br>"
2020-05-18,mod_5,136233,627966,Normal (pre-intervention),solid,May 18,"136,233","627,966","May 18: 136,233 projected total cases<br>Projection upper CI: 627,966 cases<br>"
2020-05-18,mod_6,20064,152811,Cautious return,solid,May 18,"20,064","152,811","May 18: 20,064 projected total cases<br>Projection upper CI: 152,811 cases<br>"
2020-05-19,mod_2,824975,6667049,Soc. Dist. + Travel Ban,solid,May 19,"824,975","6,667,049","May 19: 824,975 projected total cases<br>Projection upper CI: 6,667,049 cases<br>"
2020-05-19,mod_4,42695,251478,Moderate return,solid,May 19,"42,695","251,478","May 19: 42,695 projected total cases<br>Projection upper CI: 251,478 cases<br>"
2020-05-19,mod_5,172604,774869,Normal (pre-intervention),solid,May 19,"172,604","774,869","May 19: 172,604 projected total cases<br>Projection upper CI: 774,869 cases<br>"
2020-05-19,mod_6,21707,160926,Cautious return,solid,May 19,"21,707","160,926","May 19: 21,707 projected total cases<br>Projection upper CI: 160,926 cases<br>"
2020-05-20,mod_2,909104,7679856,Soc. Dist. + Travel Ban,solid,May 20,"909,104","7,679,856","May 20: 909,104 projected total cases<br>Projection upper CI: 7,679,856 cases<br>"
2020-05-20,mod_4,49983,280567,Moderate return,solid,May 20,"49,983","280,567","May 20: 49,983 projected total cases<br>Projection upper CI: 280,567 cases<br>"
2020-05-20,mod_5,216259,955944,Normal (pre-intervention),solid,May 20,"216,259","955,944","May 20: 216,259 projected total cases<br>Projection upper CI: 955,944 cases<br>"
2020-05-20,mod_6,23590,168926,Cautious return,solid,May 20,"23,590","168,926","May 20: 23,590 projected total cases<br>Projection upper CI: 168,926 cases<br>"
2020-05-21,mod_2,997725,8846903,Soc. Dist. + Travel Ban,solid,May 21,"997,725","8,846,903","May 21: 997,725 projected total cases<br>Projection upper CI: 8,846,903 cases<br>"
2020-05-21,mod_4,58603,310450,Moderate return,solid,May 21,"58,603","310,450","May 21: 58,603 projected total cases<br>Projection upper CI: 310,450 cases<br>"
2020-05-21,mod_5,267722,1188976,Normal (pre-intervention),solid,May 21,"267,722","1,188,976","May 21: 267,722 projected total cases<br>Projection upper CI: 1,188,976 cases<br>"
2020-05-21,mod_6,25752,178100,Cautious return,solid,May 21,"25,752","178,100","May 21: 25,752 projected total cases<br>Projection upper CI: 178,100 cases<br>"
2020-05-22,mod_2,1090736,10131911,Soc. Dist. + Travel Ban,solid,May 22,"1,090,736","10,131,911","May 22: 1,090,736 projected total cases<br>Projection upper CI: 10,131,911 cases<br>"
2020-05-22,mod_4,68704,348643,Moderate return,solid,May 22,"68,704","348,643","May 22: 68,704 projected total cases<br>Projection upper CI: 348,643 cases<br>"
2020-05-22,mod_5,327386,1485923,Normal (pre-intervention),solid,May 22,"327,386","1,485,923","May 22: 327,386 projected total cases<br>Projection upper CI: 1,485,923 cases<br>"
2020-05-22,mod_6,28218,188545,Cautious return,solid,May 22,"28,218","188,545","May 22: 28,218 projected total cases<br>Projection upper CI: 188,545 cases<br>"
2020-05-23,mod_2,1187940,11526385,Soc. Dist. + Travel Ban,solid,May 23,"1,187,940","11,526,385","May 23: 1,187,940 projected total cases<br>Projection upper CI: 11,526,385 cases<br>"
2020-05-23,mod_4,80461,388906,Moderate return,solid,May 23,"80,461","388,906","May 23: 80,461 projected total cases<br>Projection upper CI: 388,906 cases<br>"
2020-05-23,mod_5,395428,1862102,Normal (pre-intervention),solid,May 23,"395,428","1,862,102","May 23: 395,428 projected total cases<br>Projection upper CI: 1,862,102 cases<br>"
2020-05-23,mod_6,31050,200804,Cautious return,solid,May 23,"31,050","200,804","May 23: 31,050 projected total cases<br>Projection upper CI: 200,804 cases<br>"
2020-05-24,mod_2,1289371,13006286,Soc. Dist. + Travel Ban,solid,May 24,"1,289,371","13,006,286","May 24: 1,289,371 projected total cases<br>Projection upper CI: 13,006,286 cases<br>"
2020-05-24,mod_4,93959,435537,Moderate return,solid,May 24,"93,959","435,537","May 24: 93,959 projected total cases<br>Projection upper CI: 435,537 cases<br>"
2020-05-24,mod_5,471994,2318810,Normal (pre-intervention),solid,May 24,"471,994","2,318,810","May 24: 471,994 projected total cases<br>Projection upper CI: 2,318,810 cases<br>"
2020-05-24,mod_6,34271,212371,Cautious return,solid,May 24,"34,271","212,371","May 24: 34,271 projected total cases<br>Projection upper CI: 212,371 cases<br>"
2020-05-25,mod_2,1394696,14661299,Soc. Dist. + Travel Ban,solid,May 25,"1,394,696","14,661,299","May 25: 1,394,696 projected total cases<br>Projection upper CI: 14,661,299 cases<br>"
2020-05-25,mod_4,109383,489784,Moderate return,solid,May 25,"109,383","489,784","May 25: 109,383 projected total cases<br>Projection upper CI: 489,784 cases<br>"
2020-05-25,mod_5,556948,2905363,Normal (pre-intervention),solid,May 25,"556,948","2,905,363","May 25: 556,948 projected total cases<br>Projection upper CI: 2,905,363 cases<br>"
2020-05-25,mod_6,37923,222999,Cautious return,solid,May 25,"37,923","222,999","May 25: 37,923 projected total cases<br>Projection upper CI: 222,999 cases<br>"
2020-05-26,mod_2,1503926,16396360,Soc. Dist. + Travel Ban,solid,May 26,"1,503,926","16,396,360","May 26: 1,503,926 projected total cases<br>Projection upper CI: 16,396,360 cases<br>"
2020-05-26,mod_4,126809,547765,Moderate return,solid,May 26,"126,809","547,765","May 26: 126,809 projected total cases<br>Projection upper CI: 547,765 cases<br>"
2020-05-26,mod_5,650135,3618794,Normal (pre-intervention),solid,May 26,"650,135","3,618,794","May 26: 650,135 projected total cases<br>Projection upper CI: 3,618,794 cases<br>"
2020-05-26,mod_6,42042,237791,Cautious return,solid,May 26,"42,042","237,791","May 26: 42,042 projected total cases<br>Projection upper CI: 237,791 cases<br>"
2020-05-27,mod_2,1616952,18207097,Soc. Dist. + Travel Ban,solid,May 27,"1,616,952","18,207,097","May 27: 1,616,952 projected total cases<br>Projection upper CI: 18,207,097 cases<br>"
2020-05-27,mod_4,146458,618111,Moderate return,solid,May 27,"146,458","618,111","May 27: 146,458 projected total cases<br>Projection upper CI: 618,111 cases<br>"
2020-05-27,mod_5,751427,4515586,Normal (pre-intervention),solid,May 27,"751,427","4,515,586","May 27: 751,427 projected total cases<br>Projection upper CI: 4,515,586 cases<br>"
2020-05-27,mod_6,46660,254950,Cautious return,solid,May 27,"46,660","254,950","May 27: 46,660 projected total cases<br>Projection upper CI: 254,950 cases<br>"
2020-05-28,mod_2,1733420,20154116,Soc. Dist. + Travel Ban,solid,May 28,"1,733,420","20,154,116","May 28: 1,733,420 projected total cases<br>Projection upper CI: 20,154,116 cases<br>"
2020-05-28,mod_4,168302,700773,Moderate return,solid,May 28,"168,302","700,773","May 28: 168,302 projected total cases<br>Projection upper CI: 700,773 cases<br>"
2020-05-28,mod_5,860461,5655168,Normal (pre-intervention),solid,May 28,"860,461","5,655,168","May 28: 860,461 projected total cases<br>Projection upper CI: 5,655,168 cases<br>"
2020-05-28,mod_6,51828,269588,Cautious return,solid,May 28,"51,828","269,588","May 28: 51,828 projected total cases<br>Projection upper CI: 269,588 cases<br>"
2020-05-29,mod_2,1853120,22188655,Soc. Dist. + Travel Ban,solid,May 29,"1,853,120","22,188,655","May 29: 1,853,120 projected total cases<br>Projection upper CI: 22,188,655 cases<br>"
2020-05-29,mod_4,192469,782225,Moderate return,solid,May 29,"192,469","782,225","May 29: 192,469 projected total cases<br>Projection upper CI: 782,225 cases<br>"
2020-05-29,mod_5,976807,6976434,Normal (pre-intervention),solid,May 29,"976,807","6,976,434","May 29: 976,807 projected total cases<br>Projection upper CI: 6,976,434 cases<br>"
2020-05-29,mod_6,57567,288173,Cautious return,solid,May 29,"57,567","288,173","May 29: 57,567 projected total cases<br>Projection upper CI: 288,173 cases<br>"
2020-05-30,mod_2,1976008,24414579,Soc. Dist. + Travel Ban,solid,May 30,"1,976,008","24,414,579","May 30: 1,976,008 projected total cases<br>Projection upper CI: 24,414,579 cases<br>"
2020-05-30,mod_4,219145,893598,Moderate return,solid,May 30,"219,145","893,598","May 30: 219,145 projected total cases<br>Projection upper CI: 893,598 cases<br>"
2020-05-30,mod_5,1100108,8649553,Normal (pre-intervention),solid,May 30,"1,100,108","8,649,553","May 30: 1,100,108 projected total cases<br>Projection upper CI: 8,649,553 cases<br>"
2020-05-30,mod_6,63907,304445,Cautious return,solid,May 30,"63,907","304,445","May 30: 63,907 projected total cases<br>Projection upper CI: 304,445 cases<br>"
2020-05-31,mod_2,2101874,26677640,Soc. Dist. + Travel Ban,solid,May 31,"2,101,874","26,677,640","May 31: 2,101,874 projected total cases<br>Projection upper CI: 26,677,640 cases<br>"
2020-05-31,mod_4,248339,1010612,Moderate return,solid,May 31,"248,339","1,010,612","May 31: 248,339 projected total cases<br>Projection upper CI: 1,010,612 cases<br>"
2020-05-31,mod_5,1229870,10545806,Normal (pre-intervention),solid,May 31,"1,229,870","10,545,806","May 31: 1,229,870 projected total cases<br>Projection upper CI: 10,545,806 cases<br>"
2020-05-31,mod_6,70917,325073,Cautious return,solid,May 31,"70,917","325,073","May 31: 70,917 projected total cases<br>Projection upper CI: 325,073 cases<br>"
2020-06-01,mod_2,2230484,29095906,Soc. Dist. + Travel Ban,solid,Jun 01,"2,230,484","29,095,906","Jun 01: 2,230,484 projected total cases<br>Projection upper CI: 29,095,906 cases<br>"
2020-06-01,mod_4,280085,1148961,Moderate return,solid,Jun 01,"280,085","1,148,961","Jun 01: 280,085 projected total cases<br>Projection upper CI: 1,148,961 cases<br>"
2020-06-01,mod_5,1365556,12798891,Normal (pre-intervention),solid,Jun 01,"1,365,556","12,798,891","Jun 01: 1,365,556 projected total cases<br>Projection upper CI: 12,798,891 cases<br>"
2020-06-01,mod_6,78623,346871,Cautious return,solid,Jun 01,"78,623","346,871","Jun 01: 78,623 projected total cases<br>Projection upper CI: 346,871 cases<br>"
2020-06-02,mod_2,2361670,31473145,Soc. Dist. + Travel Ban,solid,Jun 02,"2,361,670","31,473,145","Jun 02: 2,361,670 projected total cases<br>Projection upper CI: 31,473,145 cases<br>"
2020-06-02,mod_4,314522,1304977,Moderate return,solid,Jun 02,"314,522","1,304,977","Jun 02: 314,522 projected total cases<br>Projection upper CI: 1,304,977 cases<br>"
2020-06-02,mod_5,1506573,15277062,Normal (pre-intervention),solid,Jun 02,"1,506,573","15,277,062","Jun 02: 1,506,573 projected total cases<br>Projection upper CI: 15,277,062 cases<br>"
2020-06-02,mod_6,86972,370791,Cautious return,solid,Jun 02,"86,972","370,791","Jun 02: 86,972 projected total cases<br>Projection upper CI: 370,791 cases<br>"
2020-06-03,mod_2,2495049,33982130,Soc. Dist. + Travel Ban,solid,Jun 03,"2,495,049","33,982,130","Jun 03: 2,495,049 projected total cases<br>Projection upper CI: 33,982,130 cases<br>"
2020-06-03,mod_4,351592,1479276,Moderate return,solid,Jun 03,"351,592","1,479,276","Jun 03: 351,592 projected total cases<br>Projection upper CI: 1,479,276 cases<br>"
2020-06-03,mod_5,1652270,18052225,Normal (pre-intervention),solid,Jun 03,"1,652,270","18,052,225","Jun 03: 1,652,270 projected total cases<br>Projection upper CI: 18,052,225 cases<br>"
2020-06-03,mod_6,96112,397415,Cautious return,solid,Jun 03,"96,112","397,415","Jun 03: 96,112 projected total cases<br>Projection upper CI: 397,415 cases<br>"
2020-06-04,mod_2,2630696,36370982,Soc. Dist. + Travel Ban,solid,Jun 04,"2,630,696","36,370,982","Jun 04: 2,630,696 projected total cases<br>Projection upper CI: 36,370,982 cases<br>"
2020-06-04,mod_4,391317,1687599,Moderate return,solid,Jun 04,"391,317","1,687,599","Jun 04: 391,317 projected total cases<br>Projection upper CI: 1,687,599 cases<br>"
2020-06-04,mod_5,1802119,21011442,Normal (pre-intervention),solid,Jun 04,"1,802,119","21,011,442","Jun 04: 1,802,119 projected total cases<br>Projection upper CI: 21,011,442 cases<br>"
2020-06-04,mod_6,105996,423100,Cautious return,solid,Jun 04,"105,996","423,100","Jun 04: 105,996 projected total cases<br>Projection upper CI: 423,100 cases<br>"
2020-06-05,mod_2,2768310,38794937,Soc. Dist. + Travel Ban,solid,Jun 05,"2,768,310","38,794,937","Jun 05: 2,768,310 projected total cases<br>Projection upper CI: 38,794,937 cases<br>"
2020-06-05,mod_4,433687,1902491,Moderate return,solid,Jun 05,"433,687","1,902,491","Jun 05: 433,687 projected total cases<br>Projection upper CI: 1,902,491 cases<br>"
2020-06-05,mod_5,1955415,24025869,Normal (pre-intervention),solid,Jun 05,"1,955,415","24,025,869","Jun 05: 1,955,415 projected total cases<br>Projection upper CI: 24,025,869 cases<br>"
2020-06-05,mod_6,116649,453552,Cautious return,solid,Jun 05,"116,649","453,552","Jun 05: 116,649 projected total cases<br>Projection upper CI: 453,552 cases<br>"
2020-06-06,mod_2,2907687,41322688,Soc. Dist. + Travel Ban,solid,Jun 06,"2,907,687","41,322,688","Jun 06: 2,907,687 projected total cases<br>Projection upper CI: 41,322,688 cases<br>"
2020-06-06,mod_4,478700,2174550,Moderate return,solid,Jun 06,"478,700","2,174,550","Jun 06: 478,700 projected total cases<br>Projection upper CI: 2,174,550 cases<br>"
2020-06-06,mod_5,2111559,27310597,Normal (pre-intervention),solid,Jun 06,"2,111,559","27,310,597","Jun 06: 2,111,559 projected total cases<br>Projection upper CI: 27,310,597 cases<br>"
2020-06-06,mod_6,128066,484644,Cautious return,solid,Jun 06,"128,066","484,644","Jun 06: 128,066 projected total cases<br>Projection upper CI: 484,644 cases<br>"
2020-06-07,mod_2,3048610,43872379,Soc. Dist. + Travel Ban,solid,Jun 07,"3,048,610","43,872,379","Jun 07: 3,048,610 projected total cases<br>Projection upper CI: 43,872,379 cases<br>"
2020-06-07,mod_4,526214,2474603,Moderate return,solid,Jun 07,"526,214","2,474,603","Jun 07: 526,214 projected total cases<br>Projection upper CI: 2,474,603 cases<br>"
2020-06-07,mod_5,2269935,30629937,Normal (pre-intervention),solid,Jun 07,"2,269,935","30,629,937","Jun 07: 2,269,935 projected total cases<br>Projection upper CI: 30,629,937 cases<br>"
2020-06-07,mod_6,140299,514468,Cautious return,solid,Jun 07,"140,299","514,468","Jun 07: 140,299 projected total cases<br>Projection upper CI: 514,468 cases<br>"
2020-06-08,mod_2,3190933,46200852,Soc. Dist. + Travel Ban,solid,Jun 08,"3,190,933","46,200,852","Jun 08: 3,190,933 projected total cases<br>Projection upper CI: 46,200,852 cases<br>"
2020-06-08,mod_4,576095,2819027,Moderate return,solid,Jun 08,"576,095","2,819,027","Jun 08: 576,095 projected total cases<br>Projection upper CI: 2,819,027 cases<br>"
2020-06-08,mod_5,2430118,34344041,Normal (pre-intervention),solid,Jun 08,"2,430,118","34,344,041","Jun 08: 2,430,118 projected total cases<br>Projection upper CI: 34,344,041 cases<br>"
2020-06-08,mod_6,153347,555822,Cautious return,solid,Jun 08,"153,347","555,822","Jun 08: 153,347 projected total cases<br>Projection upper CI: 555,822 cases<br>"
2020-06-09,mod_2,3334673,48525872,Soc. Dist. + Travel Ban,solid,Jun 09,"3,334,673","48,525,872","Jun 09: 3,334,673 projected total cases<br>Projection upper CI: 48,525,872 cases<br>"
2020-06-09,mod_4,628254,3200570,Moderate return,solid,Jun 09,"628,254","3,200,570","Jun 09: 628,254 projected total cases<br>Projection upper CI: 3,200,570 cases<br>"
2020-06-09,mod_5,2591555,38108558,Normal (pre-intervention),solid,Jun 09,"2,591,555","38,108,558","Jun 09: 2,591,555 projected total cases<br>Projection upper CI: 38,108,558 cases<br>"
2020-06-09,mod_6,167184,591452,Cautious return,solid,Jun 09,"167,184","591,452","Jun 09: 167,184 projected total cases<br>Projection upper CI: 591,452 cases<br>"
