Dates	variable	value	upper_ci	color	type	State
2020-04-26	True	81	NA	Observed	solid	ap
2020-04-27	True	80	NA	Observed	solid	ap
2020-04-28	True	82	NA	Observed	solid	ap
2020-04-29	True	73	NA	Observed	solid	ap
2020-04-30	True	71	NA	Observed	solid	ap
2020-05-01	True	60	NA	Observed	solid	ap
2020-05-02	True	62	NA	Observed	solid	ap
2020-05-03	True	58	NA	Observed	solid	ap
2020-05-04	True	67	NA	Observed	solid	ap
2020-05-05	True	67	NA	Observed	solid	ap
2020-05-06	True	60	NA	Observed	solid	ap
2020-05-07	True	56	NA	Observed	solid	ap
2020-05-08	True	54	NA	Observed	solid	ap
2020-05-09	True	43	NA	Observed	solid	ap
2020-05-10	True	50	NA	Observed	solid	ap
2020-05-11	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid	ap
2020-05-11	mod_3	NA	NA	No Intervention	solid	ap
2020-05-11	mod_4	NA	NA	Moderate return	solid	ap
2020-05-11	mod_5	NA	NA	Normal (pre-intervention)	solid	ap
2020-05-11	mod_6	NA	NA	Cautious return	solid	ap
2020-05-12	mod_2	185	829	Soc. Dist. + Travel Ban	solid	ap
2020-05-12	mod_3	252	1021	No Intervention	solid	ap
2020-05-12	mod_4	98	597	Moderate return	solid	ap
2020-05-12	mod_5	101	588	Normal (pre-intervention)	solid	ap
2020-05-12	mod_6	94	623	Cautious return	solid	ap
2020-05-13	mod_2	191	846	Soc. Dist. + Travel Ban	solid	ap
2020-05-13	mod_3	283	1092	No Intervention	solid	ap
2020-05-13	mod_4	98	574	Moderate return	solid	ap
2020-05-13	mod_5	102	612	Normal (pre-intervention)	solid	ap
2020-05-13	mod_6	94	558	Cautious return	solid	ap
2020-05-14	mod_2	203	883	Soc. Dist. + Travel Ban	solid	ap
2020-05-14	mod_3	317	1294	No Intervention	solid	ap
2020-05-14	mod_4	99	625	Moderate return	solid	ap
2020-05-14	mod_5	110	642	Normal (pre-intervention)	solid	ap
2020-05-14	mod_6	96	631	Cautious return	solid	ap
2020-05-15	mod_2	210	969	Soc. Dist. + Travel Ban	solid	ap
2020-05-15	mod_3	358	1426	No Intervention	solid	ap
2020-05-15	mod_4	99	542	Moderate return	solid	ap
2020-05-15	mod_5	112	587	Normal (pre-intervention)	solid	ap
2020-05-15	mod_6	92	515	Cautious return	solid	ap
2020-05-16	mod_2	225	1069	Soc. Dist. + Travel Ban	solid	ap
2020-05-16	mod_3	404	1796	No Intervention	solid	ap
2020-05-16	mod_4	100	610	Moderate return	solid	ap
2020-05-16	mod_5	119	682	Normal (pre-intervention)	solid	ap
2020-05-16	mod_6	89	568	Cautious return	solid	ap
2020-05-17	mod_2	237	1113	Soc. Dist. + Travel Ban	solid	ap
2020-05-17	mod_3	454	2033	No Intervention	solid	ap
2020-05-17	mod_4	103	635	Moderate return	solid	ap
2020-05-17	mod_5	126	729	Normal (pre-intervention)	solid	ap
2020-05-17	mod_6	91	621	Cautious return	solid	ap
2020-05-18	mod_2	255	1204	Soc. Dist. + Travel Ban	solid	ap
2020-05-18	mod_3	521	2417	No Intervention	solid	ap
2020-05-18	mod_4	106	610	Moderate return	solid	ap
2020-05-18	mod_5	133	691	Normal (pre-intervention)	solid	ap
2020-05-18	mod_6	91	573	Cautious return	solid	ap
2020-05-19	mod_2	266	1310	Soc. Dist. + Travel Ban	solid	ap
2020-05-19	mod_3	594	2982	No Intervention	solid	ap
2020-05-19	mod_4	108	630	Moderate return	solid	ap
2020-05-19	mod_5	141	807	Normal (pre-intervention)	solid	ap
2020-05-19	mod_6	90	518	Cautious return	solid	ap
2020-05-20	mod_2	280	1469	Soc. Dist. + Travel Ban	solid	ap
2020-05-20	mod_3	684	3450	No Intervention	solid	ap
2020-05-20	mod_4	114	750	Moderate return	solid	ap
2020-05-20	mod_5	154	840	Normal (pre-intervention)	solid	ap
2020-05-20	mod_6	94	599	Cautious return	solid	ap
2020-05-21	mod_2	302	1559	Soc. Dist. + Travel Ban	solid	ap
2020-05-21	mod_3	785	4213	No Intervention	solid	ap
2020-05-21	mod_4	117	658	Moderate return	solid	ap
2020-05-21	mod_5	166	969	Normal (pre-intervention)	solid	ap
2020-05-21	mod_6	94	607	Cautious return	solid	ap
2020-05-22	mod_2	324	1771	Soc. Dist. + Travel Ban	solid	ap
2020-05-22	mod_3	913	5036	No Intervention	solid	ap
2020-05-22	mod_4	121	794	Moderate return	solid	ap
2020-05-22	mod_5	181	1088	Normal (pre-intervention)	solid	ap
2020-05-22	mod_6	94	624	Cautious return	solid	ap
2020-05-23	mod_2	342	1938	Soc. Dist. + Travel Ban	solid	ap
2020-05-23	mod_3	1059	6192	No Intervention	solid	ap
2020-05-23	mod_4	127	723	Moderate return	solid	ap
2020-05-23	mod_5	199	1072	Normal (pre-intervention)	solid	ap
2020-05-23	mod_6	98	628	Cautious return	solid	ap
2020-05-24	mod_2	365	2165	Soc. Dist. + Travel Ban	solid	ap
2020-05-24	mod_3	1232	7598	No Intervention	solid	ap
2020-05-24	mod_4	134	859	Moderate return	solid	ap
2020-05-24	mod_5	222	1340	Normal (pre-intervention)	solid	ap
2020-05-24	mod_6	97	660	Cautious return	solid	ap
2020-05-25	mod_2	393	2290	Soc. Dist. + Travel Ban	solid	ap
2020-05-25	mod_3	1444	8862	No Intervention	solid	ap
2020-05-25	mod_4	141	903	Moderate return	solid	ap
2020-05-25	mod_5	251	1522	Normal (pre-intervention)	solid	ap
2020-05-25	mod_6	100	680	Cautious return	solid	ap
2020-05-26	mod_2	425	2586	Soc. Dist. + Travel Ban	solid	ap
2020-05-26	mod_3	1689	11136	No Intervention	solid	ap
2020-05-26	mod_4	154	1124	Moderate return	solid	ap
2020-05-26	mod_5	280	1716	Normal (pre-intervention)	solid	ap
2020-05-26	mod_6	102	736	Cautious return	solid	ap
2020-05-27	mod_2	455	2793	Soc. Dist. + Travel Ban	solid	ap
2020-05-27	mod_3	1995	12782	No Intervention	solid	ap
2020-05-27	mod_4	163	930	Moderate return	solid	ap
2020-05-27	mod_5	322	2059	Normal (pre-intervention)	solid	ap
2020-05-27	mod_6	105	788	Cautious return	solid	ap
2020-05-28	mod_2	497	3201	Soc. Dist. + Travel Ban	solid	ap
2020-05-28	mod_3	2364	16128	No Intervention	solid	ap
2020-05-28	mod_4	176	1210	Moderate return	solid	ap
2020-05-28	mod_5	367	2404	Normal (pre-intervention)	solid	ap
2020-05-28	mod_6	109	742	Cautious return	solid	ap
2020-05-29	mod_2	537	3510	Soc. Dist. + Travel Ban	solid	ap
2020-05-29	mod_3	2799	19046	No Intervention	solid	ap
2020-05-29	mod_4	190	1334	Moderate return	solid	ap
2020-05-29	mod_5	422	2894	Normal (pre-intervention)	solid	ap
2020-05-29	mod_6	113	841	Cautious return	solid	ap
2020-05-30	mod_2	582	3975	Soc. Dist. + Travel Ban	solid	ap
2020-05-30	mod_3	3335	23432	No Intervention	solid	ap
2020-05-30	mod_4	208	1525	Moderate return	solid	ap
2020-05-30	mod_5	503	3365	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	116	791	Cautious return	solid	ap
2020-05-31	mod_2	629	4327	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	3980	28449	No Intervention	solid	ap
2020-05-31	mod_4	226	1584	Moderate return	solid	ap
2020-05-31	mod_5	597	4232	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	121	919	Cautious return	solid	ap
2020-06-01	mod_2	687	4553	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	4755	33992	No Intervention	solid	ap
2020-06-01	mod_4	248	1769	Moderate return	solid	ap
2020-06-01	mod_5	712	5091	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	127	858	Cautious return	solid	ap
2020-06-02	mod_2	748	5371	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	5690	40047	No Intervention	solid	ap
2020-06-02	mod_4	270	1965	Moderate return	solid	ap
2020-06-02	mod_5	837	6084	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	132	1102	Cautious return	solid	ap
2020-06-03	mod_2	816	5738	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	6816	50088	No Intervention	solid	ap
2020-06-03	mod_4	290	2087	Moderate return	solid	ap
2020-06-03	mod_5	984	7312	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	137	1101	Cautious return	solid	ap
2020-06-04	mod_2	894	6200	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	8153	60395	No Intervention	solid	ap
2020-06-04	mod_4	315	2493	Moderate return	solid	ap
2020-06-04	mod_5	1170	8906	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	147	1081	Cautious return	solid	ap
2020-06-05	mod_2	980	7387	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	9738	72551	No Intervention	solid	ap
2020-06-05	mod_4	342	2569	Moderate return	solid	ap
2020-06-05	mod_5	1390	10483	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	146	1152	Cautious return	solid	ap
2020-06-06	mod_2	1082	8315	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	11614	87793	No Intervention	solid	ap
2020-06-06	mod_4	375	2973	Moderate return	solid	ap
2020-06-06	mod_5	1645	12659	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	152	1255	Cautious return	solid	ap
2020-06-07	mod_2	1190	8469	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	13782	103903	No Intervention	solid	ap
2020-06-07	mod_4	410	3182	Moderate return	solid	ap
2020-06-07	mod_5	1967	15361	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	161	1167	Cautious return	solid	ap
2020-06-08	mod_2	1304	10219	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	16323	127320	No Intervention	solid	ap
2020-06-08	mod_4	450	3366	Moderate return	solid	ap
2020-06-08	mod_5	2352	17613	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	168	1546	Cautious return	solid	ap
2020-06-09	mod_2	1445	10334	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	19199	152441	No Intervention	solid	ap
2020-06-09	mod_4	490	3991	Moderate return	solid	ap
2020-06-09	mod_5	2828	21673	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	175	1433	Cautious return	solid	ap
2020-06-10	mod_2	1596	11528	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	22452	181358	No Intervention	solid	ap
2020-06-10	mod_4	539	4225	Moderate return	solid	ap
2020-06-10	mod_5	3391	26248	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	184	1417	Cautious return	solid	ap
2020-06-11	mod_2	1772	13798	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	26105	220944	No Intervention	solid	ap
2020-06-11	mod_4	592	4913	Moderate return	solid	ap
2020-06-11	mod_5	4083	30816	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	191	1517	Cautious return	solid	ap
2020-06-12	mod_2	1963	14423	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	30152	261634	No Intervention	solid	ap
2020-06-12	mod_4	649	4940	Moderate return	solid	ap
2020-06-12	mod_5	4913	37562	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	200	1634	Cautious return	solid	ap
2020-06-13	mod_2	2184	16482	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	34604	312565	No Intervention	solid	ap
2020-06-13	mod_4	720	6100	Moderate return	solid	ap
2020-06-13	mod_5	5886	44383	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	210	1987	Cautious return	solid	ap
2020-06-14	mod_2	2421	17930	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	39400	373971	No Intervention	solid	ap
2020-06-14	mod_4	798	6316	Moderate return	solid	ap
2020-06-14	mod_5	7068	53028	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	218	1579	Cautious return	solid	ap
2020-06-15	mod_2	2687	19974	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	44567	433657	No Intervention	solid	ap
2020-06-15	mod_4	883	7106	Moderate return	solid	ap
2020-06-15	mod_5	8436	64738	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	235	1971	Cautious return	solid	ap
2020-06-16	mod_2	2985	21978	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	50130	509245	No Intervention	solid	ap
2020-06-16	mod_4	977	8203	Moderate return	solid	ap
2020-06-16	mod_5	10028	77053	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	242	2155	Cautious return	solid	ap
2020-06-17	mod_2	3315	24431	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	55931	589037	No Intervention	solid	ap
2020-06-17	mod_4	1085	8393	Moderate return	solid	ap
2020-06-17	mod_5	11858	92870	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	255	2147	Cautious return	solid	ap
2020-06-18	mod_2	3690	28734	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	62032	683318	No Intervention	solid	ap
2020-06-18	mod_4	1211	9627	Moderate return	solid	ap
2020-06-18	mod_5	13961	108889	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	273	2144	Cautious return	solid	ap
2020-06-19	mod_2	4092	29596	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	68352	774525	No Intervention	solid	ap
2020-06-19	mod_4	1345	10284	Moderate return	solid	ap
2020-06-19	mod_5	16293	128365	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	284	2600	Cautious return	solid	ap
2020-06-20	mod_2	4538	34993	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	74895	872548	No Intervention	solid	ap
2020-06-20	mod_4	1510	12118	Moderate return	solid	ap
2020-06-20	mod_5	18892	160563	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	306	2246	Cautious return	solid	ap
2020-06-21	mod_2	5028	37234	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	81549	972030	No Intervention	solid	ap
2020-06-21	mod_4	1678	12924	Moderate return	solid	ap
2020-06-21	mod_5	21763	185972	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	322	2483	Cautious return	solid	ap
2020-06-22	mod_2	5568	43539	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	88253	1060994	No Intervention	solid	ap
2020-06-22	mod_4	1878	14213	Moderate return	solid	ap
2020-06-22	mod_5	24922	218082	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	341	3170	Cautious return	solid	ap
2020-06-23	mod_2	6124	45908	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	95058	1087409	No Intervention	solid	ap
2020-06-23	mod_4	2091	15601	Moderate return	solid	ap
2020-06-23	mod_5	28298	267234	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	358	2959	Cautious return	solid	ap
2020-06-24	mod_2	6750	51079	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	101776	1187797	No Intervention	solid	ap
2020-06-24	mod_4	2328	17878	Moderate return	solid	ap
2020-06-24	mod_5	31924	315023	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	385	3318	Cautious return	solid	ap
2020-06-25	mod_2	7418	56893	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	108431	1176572	No Intervention	solid	ap
2020-06-25	mod_4	2593	18827	Moderate return	solid	ap
2020-06-25	mod_5	35789	362044	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	403	3006	Cautious return	solid	ap
2020-06-26	mod_2	8143	64157	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	115088	1247228	No Intervention	solid	ap
2020-06-26	mod_4	2895	22036	Moderate return	solid	ap
2020-06-26	mod_5	39879	430339	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	435	4028	Cautious return	solid	ap
2020-06-27	mod_2	8907	70554	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	121423	1267378	No Intervention	solid	ap
2020-06-27	mod_4	3210	22935	Moderate return	solid	ap
2020-06-27	mod_5	44075	504677	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	460	3388	Cautious return	solid	ap
2020-06-28	mod_2	9718	77332	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	127743	1281065	No Intervention	solid	ap
2020-06-28	mod_4	3581	26105	Moderate return	solid	ap
2020-06-28	mod_5	48466	577079	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	488	3842	Cautious return	solid	ap
2020-06-29	mod_2	10577	84790	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	133782	1314365	No Intervention	solid	ap
2020-06-29	mod_4	3956	28260	Moderate return	solid	ap
2020-06-29	mod_5	52988	641184	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	529	3880	Cautious return	solid	ap
2020-06-30	mod_2	11477	96010	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	139527	1283472	No Intervention	solid	ap
2020-06-30	mod_4	4372	33010	Moderate return	solid	ap
2020-06-30	mod_5	57590	752644	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	563	4501	Cautious return	solid	ap
2020-07-01	mod_2	12422	105332	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	145086	1284478	No Intervention	solid	ap
2020-07-01	mod_4	4826	34900	Moderate return	solid	ap
2020-07-01	mod_5	62178	828150	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	601	4380	Cautious return	solid	ap
2020-07-02	mod_2	13414	114751	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	150314	1307070	No Intervention	solid	ap
2020-07-02	mod_4	5306	38948	Moderate return	solid	ap
2020-07-02	mod_5	66834	918489	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	642	4874	Cautious return	solid	ap
2020-07-03	mod_2	14449	133166	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	155202	1262022	No Intervention	solid	ap
2020-07-03	mod_4	5840	42782	Moderate return	solid	ap
2020-07-03	mod_5	71460	991066	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	687	5184	Cautious return	solid	ap
2020-07-04	mod_2	15522	141022	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	159869	1197077	No Intervention	solid	ap
2020-07-04	mod_4	6379	47248	Moderate return	solid	ap
2020-07-04	mod_5	76057	1051503	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	736	5416	Cautious return	solid	ap
2020-07-05	mod_2	16645	155216	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	164158	1199309	No Intervention	solid	ap
2020-07-05	mod_4	6957	53282	Moderate return	solid	ap
2020-07-05	mod_5	80611	1088157	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	783	5092	Cautious return	solid	ap
2020-07-06	mod_2	17758	165417	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	168160	1158813	No Intervention	solid	ap
2020-07-06	mod_4	7582	55713	Moderate return	solid	ap
2020-07-06	mod_5	85004	1143503	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	837	6556	Cautious return	solid	ap
2020-07-07	mod_2	18919	191290	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	171764	1060714	No Intervention	solid	ap
2020-07-07	mod_4	8212	67269	Moderate return	solid	ap
2020-07-07	mod_5	89335	1147149	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	898	5517	Cautious return	solid	ap
2020-07-08	mod_2	20125	208699	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	175116	1059289	No Intervention	solid	ap
2020-07-08	mod_4	8915	69830	Moderate return	solid	ap
2020-07-08	mod_5	93475	1164798	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	965	7300	Cautious return	solid	ap
2020-07-09	mod_2	21310	228781	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	178092	963473	No Intervention	solid	ap
2020-07-09	mod_4	9607	75719	Moderate return	solid	ap
2020-07-09	mod_5	97484	1153261	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	1028	6564	Cautious return	solid	ap
2020-07-10	mod_2	22556	243567	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	180701	920389	No Intervention	solid	ap
2020-07-10	mod_4	10359	86566	Moderate return	solid	ap
2020-07-10	mod_5	101259	1225811	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	1106	6713	Cautious return	solid	ap
2020-07-11	mod_2	23818	272250	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	183046	884111	No Intervention	solid	ap
2020-07-11	mod_4	11152	90283	Moderate return	solid	ap
2020-07-11	mod_5	104908	1243965	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	1181	7985	Cautious return	solid	ap
2020-07-12	mod_2	25064	284022	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	185013	813730	No Intervention	solid	ap
2020-07-12	mod_4	11935	104706	Moderate return	solid	ap
2020-07-12	mod_5	108334	1215893	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	1262	7843	Cautious return	solid	ap
2020-07-13	mod_2	26359	309341	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	186753	707418	No Intervention	solid	ap
2020-07-13	mod_4	12759	112954	Moderate return	solid	ap
2020-07-13	mod_5	111502	1220597	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	1342	9499	Cautious return	solid	ap
2020-07-14	mod_2	27612	343252	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	188150	675823	No Intervention	solid	ap
2020-07-14	mod_4	13605	127927	Moderate return	solid	ap
2020-07-14	mod_5	114427	1198613	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	1435	9083	Cautious return	solid	ap
2020-07-15	mod_2	28873	362532	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	189269	645342	No Intervention	solid	ap
2020-07-15	mod_4	14464	132893	Moderate return	solid	ap
2020-07-15	mod_5	117190	1223053	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	1528	9889	Cautious return	solid	ap
2020-07-16	mod_2	30176	380150	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	190088	563581	No Intervention	solid	ap
2020-07-16	mod_4	15356	148858	Moderate return	solid	ap
2020-07-16	mod_5	119641	1163907	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	1623	10839	Cautious return	solid	ap
2020-07-17	mod_2	31452	412375	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	190658	532798	No Intervention	solid	ap
2020-07-17	mod_4	16259	163051	Moderate return	solid	ap
2020-07-17	mod_5	121870	1125016	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	1731	9894	Cautious return	solid	ap
2020-07-18	mod_2	32708	433642	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	191051	480458	No Intervention	solid	ap
2020-07-18	mod_4	17159	178009	Moderate return	solid	ap
2020-07-18	mod_5	123898	1075794	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	1845	11702	Cautious return	solid	ap
2020-07-19	mod_2	33952	451804	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	191106	442079	No Intervention	solid	ap
2020-07-19	mod_4	18102	195076	Moderate return	solid	ap
2020-07-19	mod_5	125589	1005721	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	1957	11600	Cautious return	solid	ap
2020-07-20	mod_2	35188	487723	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	190998	411059	No Intervention	solid	ap
2020-07-20	mod_4	19018	208128	Moderate return	solid	ap
2020-07-20	mod_5	127091	979037	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	2084	12944	Cautious return	solid	ap
2020-07-21	mod_2	36420	484313	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	190580	372183	No Intervention	solid	ap
2020-07-21	mod_4	19969	224769	Moderate return	solid	ap
2020-07-21	mod_5	128358	885604	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	2201	13889	Cautious return	solid	ap
2020-07-22	mod_2	37591	508086	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	190125	314328	No Intervention	solid	ap
2020-07-22	mod_4	20872	241327	Moderate return	solid	ap
2020-07-22	mod_5	129420	866248	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	2328	12973	Cautious return	solid	ap
2020-07-23	mod_2	38738	537205	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	189380	281449	No Intervention	solid	ap
2020-07-23	mod_4	21825	269537	Moderate return	solid	ap
2020-07-23	mod_5	130264	839000	Normal (pre-intervention)	solid	ap
2020-07-23	mod_6	2461	15078	Cautious return	solid	ap
2020-07-24	mod_2	39896	554988	Soc. Dist. + Travel Ban	solid	ap
2020-07-24	mod_3	188430	278649	No Intervention	solid	ap
2020-07-24	mod_4	22760	283747	Moderate return	solid	ap
2020-07-24	mod_5	130893	753748	Normal (pre-intervention)	solid	ap
2020-07-24	mod_6	2597	16293	Cautious return	solid	ap
