Country	Date	Cases	Recovered	Deaths
Brazil	2020-08-31	3908272	3268591	121381
Brazil	2020-09-01	3950931	3345240	122596
Brazil	2020-09-02	3997865	3387309	123780
Canada	2020-01-22	0	0	0
Canada	2020-01-23	0	0	0
Canada	2020-01-24	0	0	0
Canada	2020-01-25	0	0	0
Canada	2020-01-26	1	0	0
Canada	2020-01-27	1	0	0
Canada	2020-01-28	2	0	0
Canada	2020-01-29	2	0	0
Canada	2020-01-30	2	0	0
Canada	2020-01-31	4	0	0
Canada	2020-02-01	4	0	0
Canada	2020-02-02	4	0	0
Canada	2020-02-03	4	0	0
Canada	2020-02-04	4	0	0
Canada	2020-02-05	5	0	0
Canada	2020-02-06	5	0	0
Canada	2020-02-07	7	0	0
Canada	2020-02-08	7	0	0
Canada	2020-02-09	7	0	0
Canada	2020-02-10	7	0	0
Canada	2020-02-11	7	0	0
Canada	2020-02-12	7	1	0
Canada	2020-02-13	7	1	0
Canada	2020-02-14	7	1	0
Canada	2020-02-15	7	1	0
Canada	2020-02-16	7	1	0
Canada	2020-02-17	8	1	0
Canada	2020-02-18	8	1	0
Canada	2020-02-19	8	1	0
Canada	2020-02-20	8	1	0
Canada	2020-02-21	9	3	0
Canada	2020-02-22	9	3	0
Canada	2020-02-23	9	3	0
Canada	2020-02-24	10	3	0
Canada	2020-02-25	11	3	0
Canada	2020-02-26	11	3	0
Canada	2020-02-27	13	6	0
Canada	2020-02-28	14	6	0
Canada	2020-02-29	20	6	0
Canada	2020-03-01	24	6	0
Canada	2020-03-02	27	6	0
Canada	2020-03-03	30	6	0
Canada	2020-03-04	33	6	0
Canada	2020-03-05	37	6	0
Canada	2020-03-06	49	6	0
Canada	2020-03-07	54	8	0
Canada	2020-03-08	64	8	0
Canada	2020-03-09	77	8	1
Canada	2020-03-10	79	8	1
Canada	2020-03-11	108	8	1
Canada	2020-03-12	117	8	1
Canada	2020-03-13	193	8	1
Canada	2020-03-14	198	8	1
Canada	2020-03-15	252	8	1
Canada	2020-03-16	415	9	4
Canada	2020-03-17	478	9	5
Canada	2020-03-18	657	9	8
Canada	2020-03-19	800	9	9
Canada	2020-03-20	943	9	12
Canada	2020-03-21	1277	10	19
Canada	2020-03-22	1469	10	21
Canada	2020-03-23	2088	10	25
Canada	2020-03-24	2790	110	26
Canada	2020-03-25	3251	183	30
Canada	2020-03-26	4042	184	38
Canada	2020-03-27	4682	256	54
Canada	2020-03-28	5576	466	61
Canada	2020-03-29	6280	466	64
Canada	2020-03-30	7398	466	80
Canada	2020-03-31	8527	1592	101
Canada	2020-04-01	9560	1324	109
Canada	2020-04-02	11284	1735	139
Canada	2020-04-03	12437	2175	179
Canada	2020-04-04	12978	2577	218
Canada	2020-04-05	15756	3012	259
Canada	2020-04-06	16563	3256	339
Canada	2020-04-07	17872	3791	375
Canada	2020-04-08	19141	4154	407
Canada	2020-04-09	20654	5162	503
Canada	2020-04-10	22059	5855	557
Canada	2020-04-11	23316	6589	654
Canada	2020-04-12	24299	7123	714
Canada	2020-04-13	25680	7758	781
Canada	2020-04-14	27035	8210	901
Canada	2020-04-15	28209	8966	1008
Canada	2020-04-16	30809	9698	1259
Canada	2020-04-17	32814	10545	1356
Canada	2020-04-18	34356	10964	1401
Canada	2020-04-19	35633	11847	1565
Canada	2020-04-20	37658	12543	1727
Canada	2020-04-21	39402	13188	1910
Canada	2020-04-22	41663	14454	2078
Canada	2020-04-23	43299	14761	2241
Canada	2020-04-24	44919	15149	2402
Canada	2020-04-25	46371	16013	2571
Canada	2020-04-26	48033	16883	2687
Canada	2020-04-27	49616	18268	2841
Canada	2020-04-28	51150	19231	2983
Canada	2020-04-29	52865	20327	3155
Canada	2020-04-30	54457	21424	3310
Canada	2020-05-01	56343	22764	3537
Canada	2020-05-02	57926	23814	3684
Canada	2020-05-03	60504	24921	3795
Canada	2020-05-04	61957	26030	4003
Canada	2020-05-05	63215	27006	4190
Canada	2020-05-06	64694	28184	4366
Canada	2020-05-07	66201	29260	4541
Canada	2020-05-08	67674	30239	4697
Canada	2020-05-09	68918	31262	4823
Canada	2020-05-10	70091	32109	4991
Canada	2020-05-11	71264	33007	5115
Canada	2020-05-12	72419	34055	5300
Canada	2020-05-13	73568	35177	5425
Canada	2020-05-14	74781	36104	5592
Canada	2020-05-15	75959	36908	5679
Canada	2020-05-16	77206	37832	5800
Canada	2020-05-17	78332	38563	5903
Canada	2020-05-18	79411	39251	5960
Canada	2020-05-19	80493	40069	6028
Canada	2020-05-20	81575	40793	6150
Canada	2020-05-21	82742	41731	6267
Canada	2020-05-22	83947	42608	6360
Canada	2020-05-23	85151	43318	6466
Canada	2020-05-24	86106	43998	6534
Canada	2020-05-25	87119	44651	6655
Canada	2020-05-26	88090	45352	6753
Canada	2020-05-27	88989	46248	6876
Canada	2020-05-28	89976	46961	6982
Canada	2020-05-29	90909	47905	7063
Canada	2020-05-30	91681	48517	7159
Canada	2020-05-31	92479	49213	7374
Canada	2020-06-01	93288	50091	7404
Canada	2020-06-02	93960	50725	7478
Canada	2020-06-03	94641	51506	7579
Canada	2020-06-04	95269	52184	7717
Canada	2020-06-05	95947	53074	7778
Canada	2020-06-06	96475	54087	7850
Canada	2020-06-07	97178	54675	7877
Canada	2020-06-08	97779	55343	7910
Canada	2020-06-09	98241	56117	7970
Canada	2020-06-10	98720	57215	8038
Canada	2020-06-11	99159	58131	8071
Canada	2020-06-12	99595	59034	8125
Canada	2020-06-13	100043	59851	8183
Canada	2020-06-14	100404	60668	8218
Canada	2020-06-15	100763	61466	8228
Canada	2020-06-16	101087	61899	8271
Canada	2020-06-17	101491	63280	8312
Canada	2020-06-18	101877	63782	8361
Canada	2020-06-19	102314	64318	8408
Canada	2020-06-20	102762	64826	8466
Canada	2020-06-21	103078	65249	8482
Canada	2020-06-22	103418	65721	8494
Canada	2020-06-23	103767	66135	8512
Canada	2020-06-24	104087	66533	8544
Canada	2020-06-25	104463	66869	8567
Canada	2020-06-26	104629	67182	8571
Canada	2020-06-27	104878	67445	8576
Canada	2020-06-28	105193	67689	8582
Canada	2020-06-29	105830	68698	8628
Canada	2020-06-30	106097	69120	8650
Canada	2020-07-01	106288	69397	8678
Canada	2020-07-02	106643	69872	8700
Canada	2020-07-03	106962	70232	8722
Canada	2020-07-04	107185	70507	8732
Canada	2020-07-05	107394	70772	8739
Canada	2020-07-06	107815	71141	8748
Canada	2020-07-07	108023	71418	8765
Canada	2020-07-08	108334	71805	8786
Canada	2020-07-09	108656	72095	8797
Canada	2020-07-10	108984	72466	8811
Canada	2020-07-11	109150	72784	8818
Canada	2020-07-12	109348	72954	8829
Canada	2020-07-13	109984	73381	8836
Canada	2020-07-14	110350	73713	8845
Canada	2020-07-15	110693	74067	8857
Canada	2020-07-16	111144	74433	8875
Canada	2020-07-17	111559	98281	8884
Canada	2020-07-18	111875	98436	8892
Canada	2020-07-19	112168	98564	8896
Canada	2020-07-20	112938	98975	8902
Canada	2020-07-21	113473	99248	8908
Canada	2020-07-22	113790	99501	8913
Canada	2020-07-23	114398	99937	8919
Canada	2020-07-24	115115	100504	8923
Canada	2020-07-25	115470	100765	8929
Canada	2020-07-26	115789	100969	8934
Canada	2020-07-27	116471	101447	8945
Canada	2020-07-28	116871	101686	8957
Canada	2020-07-29	117357	101992	8962
Canada	2020-07-30	117677	102344	8974
Canada	2020-07-31	118281	102906	8980
Canada	2020-08-01	118523	103072	8986
Canada	2020-08-02	118768	103201	8990
Canada	2020-08-03	118973	103284	8995
Canada	2020-08-04	119659	104058	9005
Canada	2020-08-05	120033	104377	9010
Canada	2020-08-06	120387	104678	9013
Canada	2020-08-07	120903	105128	9017
Canada	2020-08-08	121148	105255	9024
Canada	2020-08-09	121367	105420	9028
Canada	2020-08-10	122053	108050	9034
Canada	2020-08-11	122389	108465	9038
Canada	2020-08-12	122703	108829	9052
Canada	2020-08-13	123180	109260	9063
Canada	2020-08-14	123605	109657	9068
Canada	2020-08-15	123825	109933	9072
Canada	2020-08-16	124004	110202	9074
Canada	2020-08-17	124218	110433	9075
Canada	2020-08-18	125084	111092	9090
Canada	2020-08-19	125408	111559	9095
Canada	2020-08-20	125625	111811	9097
Canada	2020-08-21	126319	112381	9110
Canada	2020-08-22	126560	112621	9117
Canada	2020-08-23	126817	112836	9119
Canada	2020-08-24	127594	113449	9129
Canada	2020-08-25	127903	113809	9136
Canada	2020-08-26	128380	114220	9141
Canada	2020-08-27	128836	114610	9148
Canada	2020-08-28	129342	115029	9155
Canada	2020-08-29	129639	115294	9161
Canada	2020-08-30	129888	115460	9164
Canada	2020-08-31	130918	116020	9173
Canada	2020-09-01	131422	116432	9179
Canada	2020-09-02	131941	116866	9182
China	2020-01-22	548	28	17
China	2020-01-23	643	30	18
China	2020-01-24	920	36	26
China	2020-01-25	1406	39	42
China	2020-01-26	2075	49	56
China	2020-01-27	2877	58	82
China	2020-01-28	5509	101	131
China	2020-01-29	6087	120	133
China	2020-01-30	8141	135	171
China	2020-01-31	9802	214	213
China	2020-02-01	11891	275	259
China	2020-02-02	16630	463	361
China	2020-02-03	19716	614	425
China	2020-02-04	23707	843	491
China	2020-02-05	27440	1115	563
China	2020-02-06	30587	1477	633
China	2020-02-07	34110	1999	718
China	2020-02-08	36814	2596	805
China	2020-02-09	39829	3219	905
China	2020-02-10	42354	3918	1012
China	2020-02-11	44386	4636	1112
China	2020-02-12	44759	5082	1117
China	2020-02-13	59895	6217	1369
China	2020-02-14	66358	7977	1521
China	2020-02-15	68413	9298	1663
China	2020-02-16	70513	10755	1766
China	2020-02-17	72434	12462	1864
China	2020-02-18	74211	14206	2003
China	2020-02-19	74619	15962	2116
China	2020-02-20	75077	18014	2238
China	2020-02-21	75550	18704	2238
China	2020-02-22	77001	22699	2443
China	2020-02-23	77022	23187	2445
China	2020-02-24	77241	25015	2595
China	2020-02-25	77754	27676	2665
China	2020-02-26	78166	30084	2717
China	2020-02-27	78600	32930	2746
China	2020-02-28	78928	36329	2790
China	2020-02-29	79356	39320	2837
China	2020-03-01	79932	42162	2872
China	2020-03-02	80136	44854	2914
China	2020-03-03	80261	47450	2947
China	2020-03-04	80386	50001	2983
China	2020-03-05	80537	52292	3015
China	2020-03-06	80690	53944	3044
China	2020-03-07	80770	55539	3072
China	2020-03-08	80823	57388	3100
China	2020-03-09	80860	58804	3123
China	2020-03-10	80887	60181	3139
China	2020-03-11	80921	61644	3161
China	2020-03-12	80932	62901	3172
China	2020-03-13	80945	64196	3180
China	2020-03-14	80977	65660	3193
China	2020-03-15	81003	67017	3203
China	2020-03-16	81033	67910	3217
China	2020-03-17	81058	68798	3230
China	2020-03-18	81102	69755	3241
China	2020-03-19	81156	70535	3249
China	2020-03-20	81250	71266	3253
China	2020-03-21	81305	71857	3259
China	2020-03-22	81435	72362	3274
China	2020-03-23	81498	72814	3274
China	2020-03-24	81591	73280	3281
China	2020-03-25	81661	73773	3285
China	2020-03-26	81782	74181	3291
China	2020-03-27	81897	74720	3296
China	2020-03-28	81999	75100	3299
China	2020-03-29	82122	75582	3304
China	2020-03-30	82198	75923	3308
China	2020-03-31	82279	76206	3309
China	2020-04-01	82361	76405	3316
China	2020-04-02	82432	76565	3322
China	2020-04-03	82511	76760	3326
China	2020-04-04	82543	76946	3330
China	2020-04-05	82602	77207	3333
China	2020-04-06	82665	77310	3335
China	2020-04-07	82718	77410	3335
China	2020-04-08	82809	77567	3337
China	2020-04-09	82883	77679	3339
China	2020-04-10	82941	77791	3340
China	2020-04-11	83014	77877	3343
China	2020-04-12	83134	77956	3343
China	2020-04-13	83213	78039	3345
China	2020-04-14	83306	78200	3345
China	2020-04-15	83356	78311	3346
China	2020-04-16	83403	78401	3346
China	2020-04-17	83760	77552	4636
China	2020-04-18	83787	77614	4636
China	2020-04-19	83805	77690	4636
China	2020-04-20	83817	77745	4636
China	2020-04-21	83853	77799	4636
China	2020-04-22	83868	77861	4636
China	2020-04-23	83884	77983	4636
China	2020-04-24	83899	78109	4636
China	2020-04-25	83909	78175	4636
China	2020-04-26	83912	78277	4637
China	2020-04-27	83918	78374	4637
China	2020-04-28	83940	78422	4637
China	2020-04-29	83944	78474	4637
China	2020-04-30	83956	78523	4637
China	2020-05-01	83959	78573	4637
China	2020-05-02	83959	78586	4637
China	2020-05-03	83964	78684	4637
China	2020-05-04	83966	78792	4637
China	2020-05-05	83968	78870	4637
China	2020-05-06	83970	78929	4637
China	2020-05-07	83975	78977	4637
China	2020-05-08	83976	78993	4637
China	2020-05-09	83990	79127	4637
China	2020-05-10	84010	79167	4637
China	2020-05-11	84011	79198	4637
China	2020-05-12	84018	79222	4637
China	2020-05-13	84024	79246	4637
China	2020-05-14	84029	79261	4637
China	2020-05-15	84038	79281	4637
China	2020-05-16	84044	79293	4638
China	2020-05-17	84054	79306	4638
China	2020-05-18	84063	79310	4638
China	2020-05-19	84063	79310	4638
China	2020-05-20	84063	79310	4638
China	2020-05-21	84063	79310	4638
China	2020-05-22	84081	79332	4638
China	2020-05-23	84084	79335	4638
China	2020-05-24	84095	79343	4638
China	2020-05-25	84102	79352	4638
China	2020-05-26	84103	79358	4638
China	2020-05-27	84106	79367	4638
China	2020-05-28	84106	79371	4638
China	2020-05-29	84123	79382	4638
China	2020-05-30	84128	79386	4638
China	2020-05-31	84146	79389	4638
China	2020-06-01	84154	79398	4638
China	2020-06-02	84161	79400	4638
China	2020-06-03	84160	79404	4638
China	2020-06-04	84171	79415	4638
China	2020-06-05	84177	79420	4638
China	2020-06-06	84186	79424	4638
China	2020-06-07	84191	79434	4638
China	2020-06-08	84195	79444	4638
China	2020-06-09	84198	79451	4638
China	2020-06-10	84209	79456	4638
China	2020-06-11	84216	79464	4638
China	2020-06-12	84228	79472	4638
China	2020-06-13	84286	79475	4638
China	2020-06-14	84335	79482	4638
China	2020-06-15	84378	79489	4638
China	2020-06-16	84422	79493	4638
China	2020-06-17	84458	79510	4638
China	2020-06-18	84494	79515	4638
China	2020-06-19	84494	79515	4638
China	2020-06-20	84553	79534	4639
China	2020-06-21	84572	79535	4639
China	2020-06-22	84624	79547	4639
China	2020-06-23	84653	79555	4640
China	2020-06-24	84673	79562	4640
China	2020-06-25	84701	79572	4641
China	2020-06-26	84725	79580	4641
China	2020-06-27	84743	79591	4641
China	2020-06-28	84757	79609	4641
China	2020-06-29	84780	79619	4641
China	2020-06-30	84785	79632	4641
China	2020-07-01	84816	79650	4641
China	2020-07-02	84830	79665	4641
China	2020-07-03	84838	79680	4641
China	2020-07-04	84857	79706	4641
China	2020-07-05	84871	79718	4641
China	2020-07-06	84889	79725	4641
China	2020-07-07	84917	79754	4641
China	2020-07-08	84950	79802	4641
China	2020-07-09	84992	79802	4641
China	2020-07-10	84992	79802	4641
China	2020-07-11	85071	79876	4641
China	2020-07-12	85117	79907	4641
China	2020-07-13	85117	79907	4641
China	2020-07-14	85226	79967	4642
China	2020-07-15	85246	80005	4644
China	2020-07-16	85327	80038	4644
China	2020-07-17	85402	80064	4645
China	2020-07-18	85418	80092	4646
China	2020-07-19	85503	80137	4646
China	2020-07-20	85622	80162	4646
China	2020-07-21	85708	80204	4648
China	2020-07-22	85906	80244	4648
China	2020-07-23	86045	80297	4649
China	2020-07-24	86202	80341	4650
China	2020-07-25	86381	80409	4652
China	2020-07-26	86570	80459	4652
China	2020-07-27	86783	80466	4656
China	2020-07-28	86990	80517	4657
China	2020-07-29	87213	80594	4658
China	2020-07-30	87489	80680	4659
China	2020-07-31	87655	80787	4661
China	2020-08-01	87827	80907	4667
China	2020-08-02	87985	81018	4669
China	2020-08-03	88099	81113	4672
China	2020-08-04	88206	81234	4676
China	2020-08-05	88328	81417	4677
China	2020-08-06	88460	81592	4680
China	2020-08-07	88580	81788	4681
China	2020-08-08	88672	81969	4681
China	2020-08-09	88793	82125	4686
China	2020-08-10	88906	82247	4689
China	2020-08-11	88958	82440	4693
China	2020-08-12	89045	82633	4697
China	2020-08-13	89144	82804	4700
China	2020-08-14	89214	82956	4701
China	2020-08-15	89279	83108	4703
China	2020-08-16	89375	83200	4703
China	2020-08-17	89441	83283	4703
China	2020-08-18	89494	83408	4705
China	2020-08-19	89527	83566	4706
China	2020-08-20	89567	83663	4709
China	2020-08-21	89616	83793	4709
China	2020-08-22	89654	83924	4711
China	2020-08-23	89695	83988	4711
China	2020-08-24	89718	84058	4711
China	2020-08-25	89752	84168	4712
China	2020-08-26	89784	84251	4713
China	2020-08-27	89814	84335	4715
China	2020-08-28	89836	84419	4718
China	2020-08-29	89863	84484	4721
China	2020-08-30	89895	84546	4722
China	2020-08-31	89914	84594	4723
China	2020-09-01	89933	84652	4724
China	2020-09-02	89953	84695	4727
France	2020-01-22	0	0	0
France	2020-01-23	0	0	0
France	2020-01-24	2	0	0
France	2020-01-25	3	0	0
France	2020-01-26	3	0	0
France	2020-01-27	3	0	0
France	2020-01-28	4	0	0
France	2020-01-29	5	0	0
France	2020-01-30	5	0	0
France	2020-01-31	5	0	0
France	2020-02-01	6	0	0
France	2020-02-02	6	0	0
France	2020-02-03	6	0	0
France	2020-02-04	6	0	0
France	2020-02-05	6	0	0
France	2020-02-06	6	0	0
France	2020-02-07	6	0	0
France	2020-02-08	11	0	0
France	2020-02-09	11	0	0
France	2020-02-10	11	0	0
France	2020-02-11	11	0	0
France	2020-02-12	11	2	0
France	2020-02-13	11	2	0
France	2020-02-14	11	2	0
France	2020-02-15	12	4	1
France	2020-02-16	12	4	1
France	2020-02-17	12	4	1
France	2020-02-18	12	4	1
France	2020-02-19	12	4	1
France	2020-02-20	12	4	1
France	2020-02-21	12	4	1
France	2020-02-22	12	4	1
France	2020-02-23	12	4	1
France	2020-02-24	12	4	1
France	2020-02-25	14	11	1
France	2020-02-26	18	11	2
France	2020-02-27	38	11	2
France	2020-02-28	57	11	2
France	2020-02-29	100	12	2
France	2020-03-01	130	12	2
France	2020-03-02	191	12	3
France	2020-03-03	204	12	4
France	2020-03-04	288	12	4
France	2020-03-05	380	12	6
France	2020-03-06	656	12	9
France	2020-03-07	959	12	11
France	2020-03-08	1136	12	19
France	2020-03-09	1219	12	19
France	2020-03-10	1794	12	33
France	2020-03-11	2293	12	48
France	2020-03-12	2293	12	48
France	2020-03-13	3681	12	79
France	2020-03-14	4496	12	91
France	2020-03-15	4532	12	91
France	2020-03-16	6683	12	149
France	2020-03-17	7715	12	149
France	2020-03-18	9124	12	149
France	2020-03-19	10970	12	244
France	2020-03-20	12758	12	451
France	2020-03-21	14463	12	563
France	2020-03-22	16243	2206	676
France	2020-03-23	20123	2206	862
France	2020-03-24	22622	3250	1102
France	2020-03-25	25600	3907	1333
France	2020-03-26	29551	4955	1698
France	2020-03-27	33402	5707	1997
France	2020-03-28	38105	5724	2317
France	2020-03-29	40708	7226	2611
France	2020-03-30	45170	7964	3030
France	2020-03-31	52827	9513	3532
France	2020-04-01	57749	11053	4414
France	2020-04-02	59929	12548	5398
France	2020-04-03	65202	14135	6520
France	2020-04-04	69500	15572	7574
France	2020-04-05	71412	16349	8093
France	2020-04-06	75343	17428	8926
France	2020-04-07	79163	19523	10343
France	2020-04-08	83057	21452	10887
France	2020-04-09	87366	23413	12228
France	2020-04-10	91738	25195	13215
France	2020-04-11	94863	26663	13851
France	2020-04-12	121712	27469	14412
France	2020-04-13	125394	28001	14986
France	2020-04-14	130365	28805	15731
France	2020-04-15	133585	30955	17169
France	2020-04-16	146075	32812	17922
France	2020-04-17	148084	34420	18683
France	2020-04-18	148086	35983	19325
France	2020-04-19	153011	36578	19720
France	2020-04-20	155393	37409	20267
France	2020-04-21	158168	39181	20798
France	2020-04-22	155980	40657	21342
France	2020-04-23	158303	42088	21858
France	2020-04-24	159952	43493	22248
France	2020-04-25	161644	44594	22617
France	2020-04-26	162220	44903	22859
France	2020-04-27	165963	45513	23296
France	2020-04-28	169053	46886	23663
France	2020-04-29	166543	48228	24090
France	2020-04-30	167299	49476	24379
France	2020-05-01	167305	50212	24597
France	2020-05-02	168518	50663	24763
France	2020-05-03	168925	50885	24900
France	2020-05-04	169583	51476	25204
France	2020-05-05	170687	52842	25537
France	2020-05-06	174224	54079	25812
France	2020-05-07	174918	55191	25990
France	2020-05-08	176202	55892	26233
France	2020-05-09	176782	56148	26313
France	2020-05-10	177094	56327	26383
France	2020-05-11	177547	56835	26646
France	2020-05-12	178349	57898	26994
France	2020-05-13	178184	58786	27077
France	2020-05-14	178994	59719	27428
France	2020-05-15	179630	60562	27532
France	2020-05-16	179630	60562	27532
France	2020-05-17	179693	61327	28111
France	2020-05-18	180051	61843	28242
France	2020-05-19	180933	62678	28025
France	2020-05-20	181700	63472	28135
France	2020-05-21	181951	63976	28218
France	2020-05-22	182354	64327	28292
France	2020-05-23	182694	64665	28335
France	2020-05-24	182709	64735	28370
France	2020-05-25	183067	65317	28460
France	2020-05-26	182847	65997	28533
France	2020-05-27	183038	66702	28599
France	2020-05-28	186364	67309	28665
France	2020-05-29	186923	67921	28717
France	2020-05-30	188752	68386	28774
France	2020-05-31	189009	68473	28805
France	2020-06-01	189348	68558	28836
France	2020-06-02	188582	68930	28943
France	2020-06-03	188934	69573	29024
France	2020-06-04	189701	70094	29068
France	2020-06-05	190312	70622	29114
France	2020-06-06	190891	70924	29145
France	2020-06-07	191234	70961	29158
France	2020-06-08	191445	71182	29212
France	2020-06-09	191849	71626	29299
France	2020-06-10	192394	71952	29322
France	2020-06-11	192819	72269	29349
France	2020-06-12	193546	72695	29377
France	2020-06-13	194072	72931	29401
France	2020-06-14	194479	72982	29410
France	2020-06-15	194631	73168	29439
France	2020-06-16	194975	73459	29550
France	2020-06-17	195433	73791	29578
France	2020-06-18	195900	74011	29606
France	2020-06-19	196711	74241	29620
France	2020-06-20	197352	74436	29636
France	2020-06-21	197636	74496	29643
France	2020-06-22	198009	74736	29666
France	2020-06-23	198526	74995	29723
France	2020-06-24	198607	75251	29734
France	2020-06-25	198607	75475	29755
France	2020-06-26	200195	75773	29781
France	2020-06-27	200195	75773	29781
France	2020-06-28	199476	75774	29781
France	2020-06-29	201522	76124	29816
France	2020-06-30	202063	76399	29846
France	2020-07-01	202981	76674	29864
France	2020-07-02	203640	76927	29878
France	2020-07-03	204222	77185	29896
France	2020-07-04	204222	77185	29896
France	2020-07-05	204222	77185	29896
France	2020-07-06	205597	77444	29923
France	2020-07-07	206072	77780	29936
France	2020-07-08	206072	77780	29936
France	2020-07-09	207356	78295	29982
France	2020-07-10	208015	78513	30007
France	2020-07-11	208015	78513	30007
France	2020-07-12	208015	78513	30007
France	2020-07-13	209640	78722	30032
France	2020-07-14	209640	78722	30032
France	2020-07-15	210568	78945	30123
France	2020-07-16	211102	79161	30141
France	2020-07-17	211943	79371	30155
France	2020-07-18	211943	79371	30155
France	2020-07-19	211943	79371	30155
France	2020-07-20	214023	79668	30180
France	2020-07-21	214607	79861	30168
France	2020-07-22	215605	80084	30175
France	2020-07-23	216667	80600	30185
France	2020-07-24	217797	80943	30195
France	2020-07-25	217801	80945	30195
France	2020-07-26	217801	80945	30195
France	2020-07-27	220352	81212	30212
France	2020-07-28	221077	81441	30226
France	2020-07-29	221077	81443	30226
France	2020-07-30	222469	81632	30241
France	2020-07-31	225197	81764	30268
France	2020-08-01	225198	81764	30268
France	2020-08-02	225198	81764	30268
France	2020-08-03	225198	81764	30268
France	2020-08-04	228576	81764	30297
France	2020-08-05	228576	82298	30297
France	2020-08-06	231310	82592	30308
France	2020-08-07	235207	82968	30327
France	2020-08-08	235208	82968	30327
France	2020-08-09	235237	82971	30327
France	2020-08-10	239349	82971	30327
France	2020-08-11	239355	82971	30328
France	2020-08-12	244088	83609	30375
France	2020-08-13	244096	83612	30392
France	2020-08-14	249655	83993	30410
France	2020-08-15	252965	83993	30410
France	2020-08-16	252965	83993	30410
France	2020-08-17	256533	84214	30434
France	2020-08-18	256534	84214	30434
France	2020-08-19	256534	84214	30434
France	2020-08-20	256534	84214	30434
France	2020-08-21	271960	84981	30508
France	2020-08-22	275562	85102	30517
France	2020-08-23	280459	85125	30518
France	2020-08-24	282414	85352	30533
France	2020-08-25	285902	85757	30549
France	2020-08-26	291374	85811	30549
France	2020-08-27	297485	86271	30581
France	2020-08-28	304947	86495	30601
France	2020-08-29	304947	86495	30601
France	2020-08-30	315813	86495	30611
France	2020-08-31	318986	86790	30640
France	2020-09-01	323968	87036	30666
France	2020-09-02	331060	87418	30692
Germany	2020-01-22	0	0	0
Germany	2020-01-23	0	0	0
Germany	2020-01-24	0	0	0
Germany	2020-01-25	0	0	0
Germany	2020-01-26	0	0	0
Germany	2020-01-27	1	0	0
Germany	2020-01-28	4	0	0
Germany	2020-01-29	4	0	0
Germany	2020-01-30	4	0	0
Germany	2020-01-31	5	0	0
Germany	2020-02-01	8	0	0
Germany	2020-02-02	10	0	0
Germany	2020-02-03	12	0	0
Germany	2020-02-04	12	0	0
Germany	2020-02-05	12	0	0
Germany	2020-02-06	12	0	0
Germany	2020-02-07	13	0	0
Germany	2020-02-08	13	0	0
Germany	2020-02-09	14	0	0
Germany	2020-02-10	14	0	0
Germany	2020-02-11	16	0	0
Germany	2020-02-12	16	0	0
Germany	2020-02-13	16	1	0
Germany	2020-02-14	16	1	0
Germany	2020-02-15	16	1	0
Germany	2020-02-16	16	1	0
Germany	2020-02-17	16	1	0
Germany	2020-02-18	16	12	0
Germany	2020-02-19	16	12	0
Germany	2020-02-20	16	12	0
Germany	2020-02-21	16	14	0
Germany	2020-02-22	16	14	0
Germany	2020-02-23	16	14	0
Germany	2020-02-24	16	14	0
Germany	2020-02-25	17	14	0
Germany	2020-02-26	27	15	0
Germany	2020-02-27	46	16	0
Germany	2020-02-28	48	16	0
Germany	2020-02-29	79	16	0
Germany	2020-03-01	130	16	0
Germany	2020-03-02	159	16	0
Germany	2020-03-03	196	16	0
Germany	2020-03-04	262	16	0
Germany	2020-03-05	482	16	0
Germany	2020-03-06	670	17	0
Germany	2020-03-07	799	18	0
Germany	2020-03-08	1040	18	0
Germany	2020-03-09	1176	18	2
Germany	2020-03-10	1457	18	2
Germany	2020-03-11	1908	25	3
Germany	2020-03-12	2078	25	3
Germany	2020-03-13	3675	46	7
Germany	2020-03-14	4585	46	9
Germany	2020-03-15	5795	46	11
Germany	2020-03-16	7272	67	17
Germany	2020-03-17	9257	67	24
Germany	2020-03-18	12327	105	28
Germany	2020-03-19	15320	113	44
Germany	2020-03-20	19848	180	67
Germany	2020-03-21	22213	233	84
Germany	2020-03-22	24873	266	94
Germany	2020-03-23	29056	266	123
Germany	2020-03-24	32986	3243	157
Germany	2020-03-25	37323	3547	206
Germany	2020-03-26	43938	5673	267
Germany	2020-03-27	50871	6658	342
Germany	2020-03-28	57695	8481	433
Germany	2020-03-29	62095	9211	533
Germany	2020-03-30	66885	13500	645
Germany	2020-03-31	71808	16100	775
Germany	2020-04-01	77872	18700	920
Germany	2020-04-02	84794	22440	1107
Germany	2020-04-03	91159	24575	1275
Germany	2020-04-04	96092	26400	1444
Germany	2020-04-05	100123	28700	1584
Germany	2020-04-06	103374	28700	1810
Germany	2020-04-07	107663	36081	2016
Germany	2020-04-08	113296	46300	2349
Germany	2020-04-09	118181	52407	2607
Germany	2020-04-10	122171	53913	2767
Germany	2020-04-11	124908	57400	2736
Germany	2020-04-12	127854	60300	3022
Germany	2020-04-13	130072	64300	3194
Germany	2020-04-14	131359	68200	3294
Germany	2020-04-15	134753	72600	3804
Germany	2020-04-16	137698	77000	4052
Germany	2020-04-17	141397	83114	4352
Germany	2020-04-18	143342	85400	4459
Germany	2020-04-19	145184	88000	4586
Germany	2020-04-20	147065	91500	4862
Germany	2020-04-21	148291	95200	5033
Germany	2020-04-22	150648	99400	5279
Germany	2020-04-23	153129	103300	5575
Germany	2020-04-24	154999	109800	5760
Germany	2020-04-25	156513	109800	5877
