Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-26,mod_4,26951,90123,Moderate return,solid,May 26,"26,951","May 26: 26,951 projected cases per day"
2020-05-26,mod_5,95451,1338988,Normal (pre-intervention),solid,May 26,"95,451","May 26: 95,451 projected cases per day"
2020-05-26,mod_6,7542,14908,Cautious return,solid,May 26,"7,542","May 26: 7,542 projected cases per day"
2020-05-27,mod_2,36643,492771,Soc. Dist. + Travel Ban,solid,May 27,"36,643","May 27: 36,643 projected cases per day"
2020-05-27,mod_4,29193,107482,Moderate return,solid,May 27,"29,193","May 27: 29,193 projected cases per day"
2020-05-27,mod_5,98979,1544948,Normal (pre-intervention),solid,May 27,"98,979","May 27: 98,979 projected cases per day"
2020-05-27,mod_6,8257,18618,Cautious return,solid,May 27,"8,257","May 27: 8,257 projected cases per day"
2020-05-28,mod_2,37773,535295,Soc. Dist. + Travel Ban,solid,May 28,"37,773","May 28: 37,773 projected cases per day"
2020-05-28,mod_4,31330,122489,Moderate return,solid,May 28,"31,330","May 28: 31,330 projected cases per day"
2020-05-28,mod_5,102019,1777721,Normal (pre-intervention),solid,May 28,"102,019","May 28: 102,019 projected cases per day"
2020-05-28,mod_6,9007,18895,Cautious return,solid,May 28,"9,007","May 28: 9,007 projected cases per day"
2020-05-29,mod_2,38893,534775,Soc. Dist. + Travel Ban,solid,May 29,"38,893","May 29: 38,893 projected cases per day"
2020-05-29,mod_4,33419,137351,Moderate return,solid,May 29,"33,419","May 29: 33,419 projected cases per day"
2020-05-29,mod_5,104476,1970895,Normal (pre-intervention),solid,May 29,"104,476","May 29: 104,476 projected cases per day"
2020-05-29,mod_6,9794,23613,Cautious return,solid,May 29,"9,794","May 29: 9,794 projected cases per day"
2020-05-30,mod_2,39898,581034,Soc. Dist. + Travel Ban,solid,May 30,"39,898","May 30: 39,898 projected cases per day"
2020-05-30,mod_4,35366,163471,Moderate return,solid,May 30,"35,366","May 30: 35,366 projected cases per day"
2020-05-30,mod_5,106515,2125841,Normal (pre-intervention),solid,May 30,"106,515","May 30: 106,515 projected cases per day"
2020-05-30,mod_6,10566,22303,Cautious return,solid,May 30,"10,566","May 30: 10,566 projected cases per day"
2020-05-31,mod_2,40992,642036,Soc. Dist. + Travel Ban,solid,May 31,"40,992","May 31: 40,992 projected cases per day"
2020-05-31,mod_4,37223,194774,Moderate return,solid,May 31,"37,223","May 31: 37,223 projected cases per day"
2020-05-31,mod_5,108061,2286388,Normal (pre-intervention),solid,May 31,"108,061","May 31: 108,061 projected cases per day"
2020-05-31,mod_6,11350,26226,Cautious return,solid,May 31,"11,350","May 31: 11,350 projected cases per day"
2020-06-01,mod_2,41934,684564,Soc. Dist. + Travel Ban,solid,Jun 01,"41,934","Jun 01: 41,934 projected cases per day"
2020-06-01,mod_4,38984,231506,Moderate return,solid,Jun 01,"38,984","Jun 01: 38,984 projected cases per day"
2020-06-01,mod_5,109257,2530045,Normal (pre-intervention),solid,Jun 01,"109,257","Jun 01: 109,257 projected cases per day"
2020-06-01,mod_6,12080,31999,Cautious return,solid,Jun 01,"12,080","Jun 01: 12,080 projected cases per day"
2020-06-02,mod_2,42893,675524,Soc. Dist. + Travel Ban,solid,Jun 02,"42,893","Jun 02: 42,893 projected cases per day"
2020-06-02,mod_4,40665,254610,Moderate return,solid,Jun 02,"40,665","Jun 02: 40,665 projected cases per day"
2020-06-02,mod_5,110049,2747254,Normal (pre-intervention),solid,Jun 02,"110,049","Jun 02: 110,049 projected cases per day"
2020-06-02,mod_6,12848,28787,Cautious return,solid,Jun 02,"12,848","Jun 02: 12,848 projected cases per day"
2020-06-03,mod_2,43734,824974,Soc. Dist. + Travel Ban,solid,Jun 03,"43,734","Jun 03: 43,734 projected cases per day"
2020-06-03,mod_4,42151,300044,Moderate return,solid,Jun 03,"42,151","Jun 03: 42,151 projected cases per day"
2020-06-03,mod_5,110474,2830194,Normal (pre-intervention),solid,Jun 03,"110,474","Jun 03: 110,474 projected cases per day"
2020-06-03,mod_6,13620,32817,Cautious return,solid,Jun 03,"13,620","Jun 03: 13,620 projected cases per day"
2020-06-04,mod_2,44589,784006,Soc. Dist. + Travel Ban,solid,Jun 04,"44,589","Jun 04: 44,589 projected cases per day"
2020-06-04,mod_4,43550,346753,Moderate return,solid,Jun 04,"43,550","Jun 04: 43,550 projected cases per day"
2020-06-04,mod_5,110622,3019697,Normal (pre-intervention),solid,Jun 04,"110,622","Jun 04: 110,622 projected cases per day"
2020-06-04,mod_6,14375,43782,Cautious return,solid,Jun 04,"14,375","Jun 04: 14,375 projected cases per day"
2020-06-05,mod_2,45342,853130,Soc. Dist. + Travel Ban,solid,Jun 05,"45,342","Jun 05: 45,342 projected cases per day"
2020-06-05,mod_4,44856,378141,Moderate return,solid,Jun 05,"44,856","Jun 05: 44,856 projected cases per day"
2020-06-05,mod_5,110483,3002785,Normal (pre-intervention),solid,Jun 05,"110,483","Jun 05: 110,483 projected cases per day"
2020-06-05,mod_6,15109,40206,Cautious return,solid,Jun 05,"15,109","Jun 05: 15,109 projected cases per day"
2020-06-06,mod_2,46107,872781,Soc. Dist. + Travel Ban,solid,Jun 06,"46,107","Jun 06: 46,107 projected cases per day"
2020-06-06,mod_4,46179,431401,Moderate return,solid,Jun 06,"46,179","Jun 06: 46,179 projected cases per day"
2020-06-06,mod_5,110121,3088250,Normal (pre-intervention),solid,Jun 06,"110,121","Jun 06: 110,121 projected cases per day"
2020-06-06,mod_6,15861,41535,Cautious return,solid,Jun 06,"15,861","Jun 06: 15,861 projected cases per day"
2020-06-07,mod_2,46762,930302,Soc. Dist. + Travel Ban,solid,Jun 07,"46,762","Jun 07: 46,762 projected cases per day"
2020-06-07,mod_4,47254,493702,Moderate return,solid,Jun 07,"47,254","Jun 07: 47,254 projected cases per day"
2020-06-07,mod_5,109538,3171455,Normal (pre-intervention),solid,Jun 07,"109,538","Jun 07: 109,538 projected cases per day"
2020-06-07,mod_6,16507,52560,Cautious return,solid,Jun 07,"16,507","Jun 07: 16,507 projected cases per day"
2020-06-08,mod_2,47485,958152,Soc. Dist. + Travel Ban,solid,Jun 08,"47,485","Jun 08: 47,485 projected cases per day"
2020-06-08,mod_4,48272,555566,Moderate return,solid,Jun 08,"48,272","Jun 08: 48,272 projected cases per day"
2020-06-08,mod_5,108715,3100131,Normal (pre-intervention),solid,Jun 08,"108,715","Jun 08: 108,715 projected cases per day"
2020-06-08,mod_6,17180,53200,Cautious return,solid,Jun 08,"17,180","Jun 08: 17,180 projected cases per day"
2020-06-09,mod_2,48040,956985,Soc. Dist. + Travel Ban,solid,Jun 09,"48,040","Jun 09: 48,040 projected cases per day"
2020-06-09,mod_4,49195,602981,Moderate return,solid,Jun 09,"49,195","Jun 09: 49,195 projected cases per day"
2020-06-09,mod_5,107705,3002161,Normal (pre-intervention),solid,Jun 09,"107,705","Jun 09: 107,705 projected cases per day"
2020-06-09,mod_6,17838,60816,Cautious return,solid,Jun 09,"17,838","Jun 09: 17,838 projected cases per day"
2020-06-10,mod_2,48632,1128538,Soc. Dist. + Travel Ban,solid,Jun 10,"48,632","Jun 10: 48,632 projected cases per day"
2020-06-10,mod_4,49996,682031,Moderate return,solid,Jun 10,"49,996","Jun 10: 49,996 projected cases per day"
2020-06-10,mod_5,106469,3001384,Normal (pre-intervention),solid,Jun 10,"106,469","Jun 10: 106,469 projected cases per day"
2020-06-10,mod_6,18467,65826,Cautious return,solid,Jun 10,"18,467","Jun 10: 18,467 projected cases per day"
2020-06-11,mod_2,49128,972358,Soc. Dist. + Travel Ban,solid,Jun 11,"49,128","Jun 11: 49,128 projected cases per day"
2020-06-11,mod_4,50738,750051,Moderate return,solid,Jun 11,"50,738","Jun 11: 50,738 projected cases per day"
2020-06-11,mod_5,105254,2788141,Normal (pre-intervention),solid,Jun 11,"105,254","Jun 11: 105,254 projected cases per day"
2020-06-11,mod_6,19036,56425,Cautious return,solid,Jun 11,"19,036","Jun 11: 19,036 projected cases per day"
2020-06-12,mod_2,49678,1027269,Soc. Dist. + Travel Ban,solid,Jun 12,"49,678","Jun 12: 49,678 projected cases per day"
2020-06-12,mod_4,51418,840668,Moderate return,solid,Jun 12,"51,418","Jun 12: 51,418 projected cases per day"
2020-06-12,mod_5,103742,2553052,Normal (pre-intervention),solid,Jun 12,"103,742","Jun 12: 103,742 projected cases per day"
2020-06-12,mod_6,19606,83937,Cautious return,solid,Jun 12,"19,606","Jun 12: 19,606 projected cases per day"
2020-06-13,mod_2,50121,1053955,Soc. Dist. + Travel Ban,solid,Jun 13,"50,121","Jun 13: 50,121 projected cases per day"
2020-06-13,mod_4,51974,855934,Moderate return,solid,Jun 13,"51,974","Jun 13: 51,974 projected cases per day"
2020-06-13,mod_5,102205,2319460,Normal (pre-intervention),solid,Jun 13,"102,205","Jun 13: 102,205 projected cases per day"
2020-06-13,mod_6,20156,91128,Cautious return,solid,Jun 13,"20,156","Jun 13: 20,156 projected cases per day"
2020-06-14,mod_2,50403,1057238,Soc. Dist. + Travel Ban,solid,Jun 14,"50,403","Jun 14: 50,403 projected cases per day"
2020-06-14,mod_4,52429,963949,Moderate return,solid,Jun 14,"52,429","Jun 14: 52,429 projected cases per day"
2020-06-14,mod_5,100586,2251425,Normal (pre-intervention),solid,Jun 14,"100,586","Jun 14: 100,586 projected cases per day"
2020-06-14,mod_6,20669,86595,Cautious return,solid,Jun 14,"20,669","Jun 14: 20,669 projected cases per day"
2020-06-15,mod_2,50857,1043397,Soc. Dist. + Travel Ban,solid,Jun 15,"50,857","Jun 15: 50,857 projected cases per day"
2020-06-15,mod_4,52896,1012910,Moderate return,solid,Jun 15,"52,896","Jun 15: 52,896 projected cases per day"
2020-06-15,mod_5,98843,2083804,Normal (pre-intervention),solid,Jun 15,"98,843","Jun 15: 98,843 projected cases per day"
2020-06-15,mod_6,21159,94000,Cautious return,solid,Jun 15,"21,159","Jun 15: 21,159 projected cases per day"
2020-06-16,mod_2,51194,1103407,Soc. Dist. + Travel Ban,solid,Jun 16,"51,194","Jun 16: 51,194 projected cases per day"
2020-06-16,mod_4,53158,1058577,Moderate return,solid,Jun 16,"53,158","Jun 16: 53,158 projected cases per day"
2020-06-16,mod_5,97139,1702938,Normal (pre-intervention),solid,Jun 16,"97,139","Jun 16: 97,139 projected cases per day"
2020-06-16,mod_6,21568,110228,Cautious return,solid,Jun 16,"21,568","Jun 16: 21,568 projected cases per day"
2020-06-17,mod_2,51598,1043001,Soc. Dist. + Travel Ban,solid,Jun 17,"51,598","Jun 17: 51,598 projected cases per day"
2020-06-17,mod_4,53419,1194206,Moderate return,solid,Jun 17,"53,419","Jun 17: 53,419 projected cases per day"
2020-06-17,mod_5,95315,1637171,Normal (pre-intervention),solid,Jun 17,"95,315","Jun 17: 95,315 projected cases per day"
2020-06-17,mod_6,22031,120046,Cautious return,solid,Jun 17,"22,031","Jun 17: 22,031 projected cases per day"
2020-06-18,mod_2,51805,1106081,Soc. Dist. + Travel Ban,solid,Jun 18,"51,805","Jun 18: 51,805 projected cases per day"
2020-06-18,mod_4,53490,1221860,Moderate return,solid,Jun 18,"53,490","Jun 18: 53,490 projected cases per day"
2020-06-18,mod_5,93401,1420969,Normal (pre-intervention),solid,Jun 18,"93,401","Jun 18: 93,401 projected cases per day"
2020-06-18,mod_6,22374,128731,Cautious return,solid,Jun 18,"22,374","Jun 18: 22,374 projected cases per day"
2020-06-19,mod_2,52058,1036656,Soc. Dist. + Travel Ban,solid,Jun 19,"52,058","Jun 19: 52,058 projected cases per day"
2020-06-19,mod_4,53592,1290789,Moderate return,solid,Jun 19,"53,592","Jun 19: 53,592 projected cases per day"
2020-06-19,mod_5,91637,1234517,Normal (pre-intervention),solid,Jun 19,"91,637","Jun 19: 91,637 projected cases per day"
2020-06-19,mod_6,22792,130662,Cautious return,solid,Jun 19,"22,792","Jun 19: 22,792 projected cases per day"
2020-06-20,mod_2,52305,965852,Soc. Dist. + Travel Ban,solid,Jun 20,"52,305","Jun 20: 52,305 projected cases per day"
2020-06-20,mod_4,53529,1391576,Moderate return,solid,Jun 20,"53,529","Jun 20: 53,529 projected cases per day"
2020-06-20,mod_5,89649,1166303,Normal (pre-intervention),solid,Jun 20,"89,649","Jun 20: 89,649 projected cases per day"
2020-06-20,mod_6,23131,159273,Cautious return,solid,Jun 20,"23,131","Jun 20: 23,131 projected cases per day"
2020-06-21,mod_2,52504,1025716,Soc. Dist. + Travel Ban,solid,Jun 21,"52,504","Jun 21: 52,504 projected cases per day"
2020-06-21,mod_4,53430,1434619,Moderate return,solid,Jun 21,"53,430","Jun 21: 53,430 projected cases per day"
2020-06-21,mod_5,87866,943697,Normal (pre-intervention),solid,Jun 21,"87,866","Jun 21: 87,866 projected cases per day"
2020-06-21,mod_6,23466,158396,Cautious return,solid,Jun 21,"23,466","Jun 21: 23,466 projected cases per day"
2020-06-22,mod_2,52706,935511,Soc. Dist. + Travel Ban,solid,Jun 22,"52,706","Jun 22: 52,706 projected cases per day"
2020-06-22,mod_4,53234,1563344,Moderate return,solid,Jun 22,"53,234","Jun 22: 53,234 projected cases per day"
2020-06-22,mod_5,86002,838215,Normal (pre-intervention),solid,Jun 22,"86,002","Jun 22: 86,002 projected cases per day"
2020-06-22,mod_6,23762,177810,Cautious return,solid,Jun 22,"23,762","Jun 22: 23,762 projected cases per day"
2020-06-23,mod_2,52830,835607,Soc. Dist. + Travel Ban,solid,Jun 23,"52,830","Jun 23: 52,830 projected cases per day"
2020-06-23,mod_4,52973,1607089,Moderate return,solid,Jun 23,"52,973","Jun 23: 52,973 projected cases per day"
2020-06-23,mod_5,84089,757449,Normal (pre-intervention),solid,Jun 23,"84,089","Jun 23: 84,089 projected cases per day"
2020-06-23,mod_6,24031,188980,Cautious return,solid,Jun 23,"24,031","Jun 23: 24,031 projected cases per day"
2020-06-24,mod_2,52902,810616,Soc. Dist. + Travel Ban,solid,Jun 24,"52,902","Jun 24: 52,902 projected cases per day"
2020-06-24,mod_4,52651,1673125,Moderate return,solid,Jun 24,"52,651","Jun 24: 52,651 projected cases per day"
2020-06-24,mod_5,82246,714923,Normal (pre-intervention),solid,Jun 24,"82,246","Jun 24: 82,246 projected cases per day"
2020-06-24,mod_6,24307,189162,Cautious return,solid,Jun 24,"24,307","Jun 24: 24,307 projected cases per day"
2020-06-25,mod_2,53010,846658,Soc. Dist. + Travel Ban,solid,Jun 25,"53,010","Jun 25: 53,010 projected cases per day"
2020-06-25,mod_4,52321,1729381,Moderate return,solid,Jun 25,"52,321","Jun 25: 52,321 projected cases per day"
2020-06-25,mod_5,80348,484645,Normal (pre-intervention),solid,Jun 25,"80,348","Jun 25: 80,348 projected cases per day"
2020-06-25,mod_6,24465,217828,Cautious return,solid,Jun 25,"24,465","Jun 25: 24,465 projected cases per day"
2020-06-26,mod_2,52973,753617,Soc. Dist. + Travel Ban,solid,Jun 26,"52,973","Jun 26: 52,973 projected cases per day"
2020-06-26,mod_4,51938,1663887,Moderate return,solid,Jun 26,"51,938","Jun 26: 51,938 projected cases per day"
2020-06-26,mod_5,78546,485782,Normal (pre-intervention),solid,Jun 26,"78,546","Jun 26: 78,546 projected cases per day"
2020-06-26,mod_6,24686,240385,Cautious return,solid,Jun 26,"24,686","Jun 26: 24,686 projected cases per day"
2020-06-27,mod_2,53112,783803,Soc. Dist. + Travel Ban,solid,Jun 27,"53,112","Jun 27: 53,112 projected cases per day"
2020-06-27,mod_4,51406,1845228,Moderate return,solid,Jun 27,"51,406","Jun 27: 51,406 projected cases per day"
2020-06-27,mod_5,76629,429118,Normal (pre-intervention),solid,Jun 27,"76,629","Jun 27: 76,629 projected cases per day"
2020-06-27,mod_6,24822,244368,Cautious return,solid,Jun 27,"24,822","Jun 27: 24,822 projected cases per day"
2020-06-28,mod_2,53048,685354,Soc. Dist. + Travel Ban,solid,Jun 28,"53,048","Jun 28: 53,048 projected cases per day"
2020-06-28,mod_4,50950,1751047,Moderate return,solid,Jun 28,"50,950","Jun 28: 50,950 projected cases per day"
2020-06-28,mod_5,74954,394437,Normal (pre-intervention),solid,Jun 28,"74,954","Jun 28: 74,954 projected cases per day"
