Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,text
2020-05-14,mod_6,505,3248,Cautious return,solid,May 14,505,May 14: 505 projected cases per day
2020-05-15,mod_2,33351,276840,Soc. Dist. + Travel Ban,solid,May 15,"33,351","May 15: 33,351 projected cases per day"
2020-05-15,mod_4,932,5952,Moderate return,solid,May 15,932,May 15: 932 projected cases per day
2020-05-15,mod_5,2253,10262,Normal (pre-intervention),solid,May 15,"2,253","May 15: 2,253 projected cases per day"
2020-05-15,mod_6,551,2965,Cautious return,solid,May 15,551,May 15: 551 projected cases per day
2020-05-16,mod_2,35711,296115,Soc. Dist. + Travel Ban,solid,May 16,"35,711","May 16: 35,711 projected cases per day"
2020-05-16,mod_4,1102,5682,Moderate return,solid,May 16,"1,102","May 16: 1,102 projected cases per day"
2020-05-16,mod_5,2949,13969,Normal (pre-intervention),solid,May 16,"2,949","May 16: 2,949 projected cases per day"
2020-05-16,mod_6,621,3485,Cautious return,solid,May 16,621,May 16: 621 projected cases per day
2020-05-17,mod_2,38021,340891,Soc. Dist. + Travel Ban,solid,May 17,"38,021","May 17: 38,021 projected cases per day"
2020-05-17,mod_4,1317,7138,Moderate return,solid,May 17,"1,317","May 17: 1,317 projected cases per day"
2020-05-17,mod_5,3859,16732,Normal (pre-intervention),solid,May 17,"3,859","May 17: 3,859 projected cases per day"
2020-05-17,mod_6,714,3998,Cautious return,solid,May 17,714,May 17: 714 projected cases per day
2020-05-18,mod_2,40349,400010,Soc. Dist. + Travel Ban,solid,May 18,"40,349","May 18: 40,349 projected cases per day"
2020-05-18,mod_4,1591,7586,Moderate return,solid,May 18,"1,591","May 18: 1,591 projected cases per day"
2020-05-18,mod_5,5058,19266,Normal (pre-intervention),solid,May 18,"5,058","May 18: 5,058 projected cases per day"
2020-05-18,mod_6,825,5045,Cautious return,solid,May 18,825,May 18: 825 projected cases per day
2020-05-19,mod_2,42736,443201,Soc. Dist. + Travel Ban,solid,May 19,"42,736","May 19: 42,736 projected cases per day"
2020-05-19,mod_4,1929,8987,Moderate return,solid,May 19,"1,929","May 19: 1,929 projected cases per day"
2020-05-19,mod_5,6628,23424,Normal (pre-intervention),solid,May 19,"6,628","May 19: 6,628 projected cases per day"
2020-05-19,mod_6,944,4342,Cautious return,solid,May 19,944,May 19: 944 projected cases per day
2020-05-20,mod_2,44987,498710,Soc. Dist. + Travel Ban,solid,May 20,"44,987","May 20: 44,987 projected cases per day"
2020-05-20,mod_4,2364,8611,Moderate return,solid,May 20,"2,364","May 20: 2,364 projected cases per day"
2020-05-20,mod_5,8687,32768,Normal (pre-intervention),solid,May 20,"8,687","May 20: 8,687 projected cases per day"
2020-05-20,mod_6,1089,5316,Cautious return,solid,May 20,"1,089","May 20: 1,089 projected cases per day"
2020-05-21,mod_2,47211,540372,Soc. Dist. + Travel Ban,solid,May 21,"47,211","May 21: 47,211 projected cases per day"
2020-05-21,mod_4,2903,11787,Moderate return,solid,May 21,"2,903","May 21: 2,903 projected cases per day"
2020-05-21,mod_5,11281,40850,Normal (pre-intervention),solid,May 21,"11,281","May 21: 11,281 projected cases per day"
2020-05-21,mod_6,1246,5551,Cautious return,solid,May 21,"1,246","May 21: 1,246 projected cases per day"
2020-05-22,mod_2,49394,641878,Soc. Dist. + Travel Ban,solid,May 22,"49,394","May 22: 49,394 projected cases per day"
2020-05-22,mod_4,3461,12896,Moderate return,solid,May 22,"3,461","May 22: 3,461 projected cases per day"
2020-05-22,mod_5,14045,46913,Normal (pre-intervention),solid,May 22,"14,045","May 22: 14,045 projected cases per day"
2020-05-22,mod_6,1422,6495,Cautious return,solid,May 22,"1,422","May 22: 1,422 projected cases per day"
2020-05-23,mod_2,51495,664351,Soc. Dist. + Travel Ban,solid,May 23,"51,495","May 23: 51,495 projected cases per day"
2020-05-23,mod_4,4097,15071,Moderate return,solid,May 23,"4,097","May 23: 4,097 projected cases per day"
2020-05-23,mod_5,17137,64149,Normal (pre-intervention),solid,May 23,"17,137","May 23: 17,137 projected cases per day"
2020-05-23,mod_6,1609,5897,Cautious return,solid,May 23,"1,609","May 23: 1,609 projected cases per day"
2020-05-24,mod_2,53436,727940,Soc. Dist. + Travel Ban,solid,May 24,"53,436","May 24: 53,436 projected cases per day"
2020-05-24,mod_4,4826,16844,Moderate return,solid,May 24,"4,826","May 24: 4,826 projected cases per day"
2020-05-24,mod_5,20519,75900,Normal (pre-intervention),solid,May 24,"20,519","May 24: 20,519 projected cases per day"
2020-05-24,mod_6,1801,6570,Cautious return,solid,May 24,"1,801","May 24: 1,801 projected cases per day"
2020-05-25,mod_2,55370,823447,Soc. Dist. + Travel Ban,solid,May 25,"55,370","May 25: 55,370 projected cases per day"
2020-05-25,mod_4,5633,17779,Moderate return,solid,May 25,"5,633","May 25: 5,633 projected cases per day"
2020-05-25,mod_5,24216,92830,Normal (pre-intervention),solid,May 25,"24,216","May 25: 24,216 projected cases per day"
2020-05-25,mod_6,2013,7211,Cautious return,solid,May 25,"2,013","May 25: 2,013 projected cases per day"
2020-05-26,mod_2,57296,822451,Soc. Dist. + Travel Ban,solid,May 26,"57,296","May 26: 57,296 projected cases per day"
2020-05-26,mod_4,6495,21346,Moderate return,solid,May 26,"6,495","May 26: 6,495 projected cases per day"
2020-05-26,mod_5,28258,126253,Normal (pre-intervention),solid,May 26,"28,258","May 26: 28,258 projected cases per day"
2020-05-26,mod_6,2262,7367,Cautious return,solid,May 26,"2,262","May 26: 2,262 projected cases per day"
2020-05-27,mod_2,59144,976957,Soc. Dist. + Travel Ban,solid,May 27,"59,144","May 27: 59,144 projected cases per day"
2020-05-27,mod_4,7477,22680,Moderate return,solid,May 27,"7,477","May 27: 7,477 projected cases per day"
2020-05-27,mod_5,32440,147697,Normal (pre-intervention),solid,May 27,"32,440","May 27: 32,440 projected cases per day"
2020-05-27,mod_6,2514,8891,Cautious return,solid,May 27,"2,514","May 27: 2,514 projected cases per day"
2020-05-28,mod_2,60778,949963,Soc. Dist. + Travel Ban,solid,May 28,"60,778","May 28: 60,778 projected cases per day"
2020-05-28,mod_4,8502,29375,Moderate return,solid,May 28,"8,502","May 28: 8,502 projected cases per day"
2020-05-28,mod_5,36804,182703,Normal (pre-intervention),solid,May 28,"36,804","May 28: 36,804 projected cases per day"
2020-05-28,mod_6,2775,9364,Cautious return,solid,May 28,"2,775","May 28: 2,775 projected cases per day"
2020-05-29,mod_2,62444,1092573,Soc. Dist. + Travel Ban,solid,May 29,"62,444","May 29: 62,444 projected cases per day"
2020-05-29,mod_4,9598,29536,Moderate return,solid,May 29,"9,598","May 29: 9,598 projected cases per day"
2020-05-29,mod_5,41292,239634,Normal (pre-intervention),solid,May 29,"41,292","May 29: 41,292 projected cases per day"
2020-05-29,mod_6,3065,10225,Cautious return,solid,May 29,"3,065","May 29: 3,065 projected cases per day"
2020-05-30,mod_2,63884,1111158,Soc. Dist. + Travel Ban,solid,May 30,"63,884","May 30: 63,884 projected cases per day"
2020-05-30,mod_4,10772,37861,Moderate return,solid,May 30,"10,772","May 30: 10,772 projected cases per day"
2020-05-30,mod_5,45794,284511,Normal (pre-intervention),solid,May 30,"45,794","May 30: 45,794 projected cases per day"
2020-05-30,mod_6,3395,10288,Cautious return,solid,May 30,"3,395","May 30: 3,395 projected cases per day"
2020-05-31,mod_2,65338,1187203,Soc. Dist. + Travel Ban,solid,May 31,"65,338","May 31: 65,338 projected cases per day"
2020-05-31,mod_4,11968,36923,Moderate return,solid,May 31,"11,968","May 31: 11,968 projected cases per day"
2020-05-31,mod_5,50192,353267,Normal (pre-intervention),solid,May 31,"50,192","May 31: 50,192 projected cases per day"
2020-05-31,mod_6,3707,10360,Cautious return,solid,May 31,"3,707","May 31: 3,707 projected cases per day"
2020-06-01,mod_2,66581,1175161,Soc. Dist. + Travel Ban,solid,Jun 01,"66,581","Jun 01: 66,581 projected cases per day"
2020-06-01,mod_4,13258,46373,Moderate return,solid,Jun 01,"13,258","Jun 01: 13,258 projected cases per day"
2020-06-01,mod_5,54382,421722,Normal (pre-intervention),solid,Jun 01,"54,382","Jun 01: 54,382 projected cases per day"
2020-06-01,mod_6,4061,12996,Cautious return,solid,Jun 01,"4,061","Jun 01: 4,061 projected cases per day"
2020-06-02,mod_2,67880,1307522,Soc. Dist. + Travel Ban,solid,Jun 02,"67,880","Jun 02: 67,880 projected cases per day"
2020-06-02,mod_4,14535,53125,Moderate return,solid,Jun 02,"14,535","Jun 02: 14,535 projected cases per day"
2020-06-02,mod_5,58421,512757,Normal (pre-intervention),solid,Jun 02,"58,421","Jun 02: 58,421 projected cases per day"
2020-06-02,mod_6,4423,11173,Cautious return,solid,Jun 02,"4,423","Jun 02: 4,423 projected cases per day"
2020-06-03,mod_2,69056,1383717,Soc. Dist. + Travel Ban,solid,Jun 03,"69,056","Jun 03: 69,056 projected cases per day"
2020-06-03,mod_4,15830,61060,Moderate return,solid,Jun 03,"15,830","Jun 03: 15,830 projected cases per day"
2020-06-03,mod_5,62153,649933,Normal (pre-intervention),solid,Jun 03,"62,153","Jun 03: 62,153 projected cases per day"
2020-06-03,mod_6,4783,13221,Cautious return,solid,Jun 03,"4,783","Jun 03: 4,783 projected cases per day"
2020-06-04,mod_2,70081,1319264,Soc. Dist. + Travel Ban,solid,Jun 04,"70,081","Jun 04: 70,081 projected cases per day"
2020-06-04,mod_4,17149,59926,Moderate return,solid,Jun 04,"17,149","Jun 04: 17,149 projected cases per day"
2020-06-04,mod_5,65678,725087,Normal (pre-intervention),solid,Jun 04,"65,678","Jun 04: 65,678 projected cases per day"
2020-06-04,mod_6,5179,13960,Cautious return,solid,Jun 04,"5,179","Jun 04: 5,179 projected cases per day"
2020-06-05,mod_2,71101,1397501,Soc. Dist. + Travel Ban,solid,Jun 05,"71,101","Jun 05: 71,101 projected cases per day"
2020-06-05,mod_4,18491,78630,Moderate return,solid,Jun 05,"18,491","Jun 05: 18,491 projected cases per day"
2020-06-05,mod_5,68872,935941,Normal (pre-intervention),solid,Jun 05,"68,872","Jun 05: 68,872 projected cases per day"
2020-06-05,mod_6,5572,17750,Cautious return,solid,Jun 05,"5,572","Jun 05: 5,572 projected cases per day"
2020-06-06,mod_2,71996,1419971,Soc. Dist. + Travel Ban,solid,Jun 06,"71,996","Jun 06: 71,996 projected cases per day"
2020-06-06,mod_4,19838,84591,Moderate return,solid,Jun 06,"19,838","Jun 06: 19,838 projected cases per day"
2020-06-06,mod_5,71744,1026715,Normal (pre-intervention),solid,Jun 06,"71,744","Jun 06: 71,744 projected cases per day"
2020-06-06,mod_6,5974,18478,Cautious return,solid,Jun 06,"5,974","Jun 06: 5,974 projected cases per day"
2020-06-07,mod_2,72857,1431403,Soc. Dist. + Travel Ban,solid,Jun 07,"72,857","Jun 07: 72,857 projected cases per day"
2020-06-07,mod_4,21135,100567,Moderate return,solid,Jun 07,"21,135","Jun 07: 21,135 projected cases per day"
2020-06-07,mod_5,74362,1200257,Normal (pre-intervention),solid,Jun 07,"74,362","Jun 07: 74,362 projected cases per day"
2020-06-07,mod_6,6385,16777,Cautious return,solid,Jun 07,"6,385","Jun 07: 6,385 projected cases per day"
2020-06-08,mod_2,73589,1423130,Soc. Dist. + Travel Ban,solid,Jun 08,"73,589","Jun 08: 73,589 projected cases per day"
2020-06-08,mod_4,22403,99179,Moderate return,solid,Jun 08,"22,403","Jun 08: 22,403 projected cases per day"
2020-06-08,mod_5,76737,1358080,Normal (pre-intervention),solid,Jun 08,"76,737","Jun 08: 76,737 projected cases per day"
2020-06-08,mod_6,6774,19521,Cautious return,solid,Jun 08,"6,774","Jun 08: 6,774 projected cases per day"
2020-06-09,mod_2,74222,1413685,Soc. Dist. + Travel Ban,solid,Jun 09,"74,222","Jun 09: 74,222 projected cases per day"
2020-06-09,mod_4,23680,124859,Moderate return,solid,Jun 09,"23,680","Jun 09: 23,680 projected cases per day"
2020-06-09,mod_5,78776,1466772,Normal (pre-intervention),solid,Jun 09,"78,776","Jun 09: 78,776 projected cases per day"
2020-06-09,mod_6,7232,22851,Cautious return,solid,Jun 09,"7,232","Jun 09: 7,232 projected cases per day"
2020-06-10,mod_2,74835,1453090,Soc. Dist. + Travel Ban,solid,Jun 10,"74,835","Jun 10: 74,835 projected cases per day"
2020-06-10,mod_4,24916,143239,Moderate return,solid,Jun 10,"24,916","Jun 10: 24,916 projected cases per day"
2020-06-10,mod_5,80627,1586702,Normal (pre-intervention),solid,Jun 10,"80,627","Jun 10: 80,627 projected cases per day"
2020-06-10,mod_6,7646,23450,Cautious return,solid,Jun 10,"7,646","Jun 10: 7,646 projected cases per day"
2020-06-11,mod_2,75282,1428815,Soc. Dist. + Travel Ban,solid,Jun 11,"75,282","Jun 11: 75,282 projected cases per day"
2020-06-11,mod_4,26130,151783,Moderate return,solid,Jun 11,"26,130","Jun 11: 26,130 projected cases per day"
2020-06-11,mod_5,82116,1596790,Normal (pre-intervention),solid,Jun 11,"82,116","Jun 11: 82,116 projected cases per day"
2020-06-11,mod_6,8093,22696,Cautious return,solid,Jun 11,"8,093","Jun 11: 8,093 projected cases per day"
2020-06-12,mod_2,75801,1318153,Soc. Dist. + Travel Ban,solid,Jun 12,"75,801","Jun 12: 75,801 projected cases per day"
2020-06-12,mod_4,27288,176588,Moderate return,solid,Jun 12,"27,288","Jun 12: 27,288 projected cases per day"
2020-06-12,mod_5,83466,1764202,Normal (pre-intervention),solid,Jun 12,"83,466","Jun 12: 83,466 projected cases per day"
2020-06-12,mod_6,8518,28150,Cautious return,solid,Jun 12,"8,518","Jun 12: 8,518 projected cases per day"
2020-06-13,mod_2,76217,1362095,Soc. Dist. + Travel Ban,solid,Jun 13,"76,217","Jun 13: 76,217 projected cases per day"
2020-06-13,mod_4,28353,192815,Moderate return,solid,Jun 13,"28,353","Jun 13: 28,353 projected cases per day"
2020-06-13,mod_5,84515,1870413,Normal (pre-intervention),solid,Jun 13,"84,515","Jun 13: 84,515 projected cases per day"
2020-06-13,mod_6,8970,30663,Cautious return,solid,Jun 13,"8,970","Jun 13: 8,970 projected cases per day"
2020-06-14,mod_2,76565,1224235,Soc. Dist. + Travel Ban,solid,Jun 14,"76,565","Jun 14: 76,565 projected cases per day"
2020-06-14,mod_4,29413,219572,Moderate return,solid,Jun 14,"29,413","Jun 14: 29,413 projected cases per day"
2020-06-14,mod_5,85464,1926364,Normal (pre-intervention),solid,Jun 14,"85,464","Jun 14: 85,464 projected cases per day"
2020-06-14,mod_6,9388,32260,Cautious return,solid,Jun 14,"9,388","Jun 14: 9,388 projected cases per day"
2020-06-15,mod_2,76836,1207609,Soc. Dist. + Travel Ban,solid,Jun 15,"76,836","Jun 15: 76,836 projected cases per day"
2020-06-15,mod_4,30450,246887,Moderate return,solid,Jun 15,"30,450","Jun 15: 30,450 projected cases per day"
2020-06-15,mod_5,86154,2136875,Normal (pre-intervention),solid,Jun 15,"86,154","Jun 15: 86,154 projected cases per day"
2020-06-15,mod_6,9768,32385,Cautious return,solid,Jun 15,"9,768","Jun 15: 9,768 projected cases per day"
2020-06-16,mod_2,77048,1181209,Soc. Dist. + Travel Ban,solid,Jun 16,"77,048","Jun 16: 77,048 projected cases per day"
2020-06-16,mod_4,31425,269906,Moderate return,solid,Jun 16,"31,425","Jun 16: 31,425 projected cases per day"
2020-06-16,mod_5,86637,2091348,Normal (pre-intervention),solid,Jun 16,"86,637","Jun 16: 86,637 projected cases per day"
2020-06-16,mod_6,10206,37705,Cautious return,solid,Jun 16,"10,206","Jun 16: 10,206 projected cases per day"
2020-06-17,mod_2,77143,1050431,Soc. Dist. + Travel Ban,solid,Jun 17,"77,143","Jun 17: 77,143 projected cases per day"
2020-06-17,mod_4,32283,305231,Moderate return,solid,Jun 17,"32,283","Jun 17: 32,283 projected cases per day"
2020-06-17,mod_5,86856,2153987,Normal (pre-intervention),solid,Jun 17,"86,856","Jun 17: 86,856 projected cases per day"
2020-06-17,mod_6,10671,38921,Cautious return,solid,Jun 17,"10,671","Jun 17: 10,671 projected cases per day"
2020-06-18,mod_2,77263,997204,Soc. Dist. + Travel Ban,solid,Jun 18,"77,263","Jun 18: 77,263 projected cases per day"
2020-06-18,mod_4,33124,339698,Moderate return,solid,Jun 18,"33,124","Jun 18: 33,124 projected cases per day"
2020-06-18,mod_5,87130,2211724,Normal (pre-intervention),solid,Jun 18,"87,130","Jun 18: 87,130 projected cases per day"
2020-06-18,mod_6,11069,41346,Cautious return,solid,Jun 18,"11,069","Jun 18: 11,069 projected cases per day"
2020-06-19,mod_2,77242,1020083,Soc. Dist. + Travel Ban,solid,Jun 19,"77,242","Jun 19: 77,242 projected cases per day"
2020-06-19,mod_4,33916,385843,Moderate return,solid,Jun 19,"33,916","Jun 19: 33,916 projected cases per day"
2020-06-19,mod_5,87122,2112741,Normal (pre-intervention),solid,Jun 19,"87,122","Jun 19: 87,122 projected cases per day"
2020-06-19,mod_6,11432,41472,Cautious return,solid,Jun 19,"11,432","Jun 19: 11,432 projected cases per day"
2020-06-20,mod_2,77202,916136,Soc. Dist. + Travel Ban,solid,Jun 20,"77,202","Jun 20: 77,202 projected cases per day"
2020-06-20,mod_4,34679,423841,Moderate return,solid,Jun 20,"34,679","Jun 20: 34,679 projected cases per day"
2020-06-20,mod_5,86930,2123809,Normal (pre-intervention),solid,Jun 20,"86,930","Jun 20: 86,930 projected cases per day"
2020-06-20,mod_6,11871,52773,Cautious return,solid,Jun 20,"11,871","Jun 20: 11,871 projected cases per day"
2020-06-21,mod_2,77183,873719,Soc. Dist. + Travel Ban,solid,Jun 21,"77,183","Jun 21: 77,183 projected cases per day"
2020-06-21,mod_4,35321,427564,Moderate return,solid,Jun 21,"35,321","Jun 21: 35,321 projected cases per day"
2020-06-21,mod_5,86811,2089306,Normal (pre-intervention),solid,Jun 21,"86,811","Jun 21: 86,811 projected cases per day"
2020-06-21,mod_6,12246,51764,Cautious return,solid,Jun 21,"12,246","Jun 21: 12,246 projected cases per day"
2020-06-22,mod_2,77164,763814,Soc. Dist. + Travel Ban,solid,Jun 22,"77,164","Jun 22: 77,164 projected cases per day"
2020-06-22,mod_4,35929,489032,Moderate return,solid,Jun 22,"35,929","Jun 22: 35,929 projected cases per day"
2020-06-22,mod_5,86420,2165424,Normal (pre-intervention),solid,Jun 22,"86,420","Jun 22: 86,420 projected cases per day"
2020-06-22,mod_6,12635,58972,Cautious return,solid,Jun 22,"12,635","Jun 22: 12,635 projected cases per day"
2020-06-23,mod_2,76846,786025,Soc. Dist. + Travel Ban,solid,Jun 23,"76,846","Jun 23: 76,846 projected cases per day"
2020-06-23,mod_4,36538,510122,Moderate return,solid,Jun 23,"36,538","Jun 23: 36,538 projected cases per day"
2020-06-23,mod_5,85874,2042663,Normal (pre-intervention),solid,Jun 23,"85,874","Jun 23: 85,874 projected cases per day"
2020-06-23,mod_6,13050,56102,Cautious return,solid,Jun 23,"13,050","Jun 23: 13,050 projected cases per day"
2020-06-24,mod_2,76655,659780,Soc. Dist. + Travel Ban,solid,Jun 24,"76,655","Jun 24: 76,655 projected cases per day"
2020-06-24,mod_4,37085,553687,Moderate return,solid,Jun 24,"37,085","Jun 24: 37,085 projected cases per day"
2020-06-24,mod_5,85273,1886394,Normal (pre-intervention),solid,Jun 24,"85,273","Jun 24: 85,273 projected cases per day"
2020-06-24,mod_6,13376,64881,Cautious return,solid,Jun 24,"13,376","Jun 24: 13,376 projected cases per day"
2020-06-25,mod_2,76409,790981,Soc. Dist. + Travel Ban,solid,Jun 25,"76,409","Jun 25: 76,409 projected cases per day"
2020-06-25,mod_4,37538,588212,Moderate return,solid,Jun 25,"37,538","Jun 25: 37,538 projected cases per day"
2020-06-25,mod_5,84683,1884753,Normal (pre-intervention),solid,Jun 25,"84,683","Jun 25: 84,683 projected cases per day"
2020-06-25,mod_6,13741,66660,Cautious return,solid,Jun 25,"13,741","Jun 25: 13,741 projected cases per day"
2020-06-26,mod_2,76161,602981,Soc. Dist. + Travel Ban,solid,Jun 26,"76,161","Jun 26: 76,161 projected cases per day"
2020-06-26,mod_4,37962,688177,Moderate return,solid,Jun 26,"37,962","Jun 26: 37,962 projected cases per day"
2020-06-26,mod_5,83904,1676453,Normal (pre-intervention),solid,Jun 26,"83,904","Jun 26: 83,904 projected cases per day"
2020-06-26,mod_6,14077,72859,Cautious return,solid,Jun 26,"14,077","Jun 26: 14,077 projected cases per day"
2020-06-27,mod_2,75835,567324,Soc. Dist. + Travel Ban,solid,Jun 27,"75,835","Jun 27: 75,835 projected cases per day"
2020-06-27,mod_4,38378,662915,Moderate return,solid,Jun 27,"38,378","Jun 27: 38,378 projected cases per day"
2020-06-27,mod_5,83130,1699807,Normal (pre-intervention),solid,Jun 27,"83,130","Jun 27: 83,130 projected cases per day"
2020-06-27,mod_6,14431,79686,Cautious return,solid,Jun 27,"14,431","Jun 27: 14,431 projected cases per day"
2020-06-28,mod_2,75464,540076,Soc. Dist. + Travel Ban,solid,Jun 28,"75,464","Jun 28: 75,464 projected cases per day"
2020-06-28,mod_4,38742,699953,Moderate return,solid,Jun 28,"38,742","Jun 28: 38,742 projected cases per day"
2020-06-28,mod_5,82307,1479548,Normal (pre-intervention),solid,Jun 28,"82,307","Jun 28: 82,307 projected cases per day"
2020-06-28,mod_6,14744,84995,Cautious return,solid,Jun 28,"14,744","Jun 28: 14,744 projected cases per day"
2020-06-29,mod_2,75119,574230,Soc. Dist. + Travel Ban,solid,Jun 29,"75,119","Jun 29: 75,119 projected cases per day"
2020-06-29,mod_4,39077,758795,Moderate return,solid,Jun 29,"39,077","Jun 29: 39,077 projected cases per day"
