Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-18,mod_4,30378,167132,Moderate return,solid,May 18,"30,378","167,132","May 18: 30,378 projected total cases<br>Projection upper CI: 167,132 cases<br>"
2020-05-18,mod_5,111457,448266,Normal (pre-intervention),solid,May 18,"111,457","448,266","May 18: 111,457 projected total cases<br>Projection upper CI: 448,266 cases<br>"
2020-05-18,mod_6,14254,104267,Cautious return,solid,May 18,"14,254","104,267","May 18: 14,254 projected total cases<br>Projection upper CI: 104,267 cases<br>"
2020-05-19,mod_2,1374637,17138218,Soc. Dist. + Travel Ban,solid,May 19,"1,374,637","17,138,218","May 19: 1,374,637 projected total cases<br>Projection upper CI: 17,138,218 cases<br>"
2020-05-19,mod_4,35341,182994,Moderate return,solid,May 19,"35,341","182,994","May 19: 35,341 projected total cases<br>Projection upper CI: 182,994 cases<br>"
2020-05-19,mod_5,138083,547157,Normal (pre-intervention),solid,May 19,"138,083","547,157","May 19: 138,083 projected total cases<br>Projection upper CI: 547,157 cases<br>"
2020-05-19,mod_6,15357,109325,Cautious return,solid,May 19,"15,357","109,325","May 19: 15,357 projected total cases<br>Projection upper CI: 109,325 cases<br>"
2020-05-20,mod_2,1477524,19075447,Soc. Dist. + Travel Ban,solid,May 20,"1,477,524","19,075,447","May 20: 1,477,524 projected total cases<br>Projection upper CI: 19,075,447 cases<br>"
2020-05-20,mod_4,41194,201468,Moderate return,solid,May 20,"41,194","201,468","May 20: 41,194 projected total cases<br>Projection upper CI: 201,468 cases<br>"
2020-05-20,mod_5,168942,663301,Normal (pre-intervention),solid,May 20,"168,942","663,301","May 20: 168,942 projected total cases<br>Projection upper CI: 663,301 cases<br>"
2020-05-20,mod_6,16617,115091,Cautious return,solid,May 20,"16,617","115,091","May 20: 16,617 projected total cases<br>Projection upper CI: 115,091 cases<br>"
2020-05-21,mod_2,1582951,21173244,Soc. Dist. + Travel Ban,solid,May 21,"1,582,951","21,173,244","May 21: 1,582,951 projected total cases<br>Projection upper CI: 21,173,244 cases<br>"
2020-05-21,mod_4,48001,220771,Moderate return,solid,May 21,"48,001","220,771","May 21: 48,001 projected total cases<br>Projection upper CI: 220,771 cases<br>"
2020-05-21,mod_5,204180,811769,Normal (pre-intervention),solid,May 21,"204,180","811,769","May 21: 204,180 projected total cases<br>Projection upper CI: 811,769 cases<br>"
2020-05-21,mod_6,18025,119550,Cautious return,solid,May 21,"18,025","119,550","May 21: 18,025 projected total cases<br>Projection upper CI: 119,550 cases<br>"
2020-05-22,mod_2,1690589,23231445,Soc. Dist. + Travel Ban,solid,May 22,"1,690,589","23,231,445","May 22: 1,690,589 projected total cases<br>Projection upper CI: 23,231,445 cases<br>"
2020-05-22,mod_4,55849,245596,Moderate return,solid,May 22,"55,849","245,596","May 22: 55,849 projected total cases<br>Projection upper CI: 245,596 cases<br>"
2020-05-22,mod_5,243782,1007759,Normal (pre-intervention),solid,May 22,"243,782","1,007,759","May 22: 243,782 projected total cases<br>Projection upper CI: 1,007,759 cases<br>"
2020-05-22,mod_6,19628,126536,Cautious return,solid,May 22,"19,628","126,536","May 22: 19,628 projected total cases<br>Projection upper CI: 126,536 cases<br>"
2020-05-23,mod_2,1800349,25378070,Soc. Dist. + Travel Ban,solid,May 23,"1,800,349","25,378,070","May 23: 1,800,349 projected total cases<br>Projection upper CI: 25,378,070 cases<br>"
2020-05-23,mod_4,64835,271097,Moderate return,solid,May 23,"64,835","271,097","May 23: 64,835 projected total cases<br>Projection upper CI: 271,097 cases<br>"
2020-05-23,mod_5,287837,1221169,Normal (pre-intervention),solid,May 23,"287,837","1,221,169","May 23: 287,837 projected total cases<br>Projection upper CI: 1,221,169 cases<br>"
2020-05-23,mod_6,21426,132858,Cautious return,solid,May 23,"21,426","132,858","May 23: 21,426 projected total cases<br>Projection upper CI: 132,858 cases<br>"
2020-05-24,mod_2,1911940,27409019,Soc. Dist. + Travel Ban,solid,May 24,"1,911,940","27,409,019","May 24: 1,911,940 projected total cases<br>Projection upper CI: 27,409,019 cases<br>"
2020-05-24,mod_4,74986,302841,Moderate return,solid,May 24,"74,986","302,841","May 24: 74,986 projected total cases<br>Projection upper CI: 302,841 cases<br>"
2020-05-24,mod_5,336325,1500298,Normal (pre-intervention),solid,May 24,"336,325","1,500,298","May 24: 336,325 projected total cases<br>Projection upper CI: 1,500,298 cases<br>"
2020-05-24,mod_6,23450,140159,Cautious return,solid,May 24,"23,450","140,159","May 24: 23,450 projected total cases<br>Projection upper CI: 140,159 cases<br>"
2020-05-25,mod_2,2025237,29660294,Soc. Dist. + Travel Ban,solid,May 25,"2,025,237","29,660,294","May 25: 2,025,237 projected total cases<br>Projection upper CI: 29,660,294 cases<br>"
2020-05-25,mod_4,86401,333505,Moderate return,solid,May 25,"86,401","333,505","May 25: 86,401 projected total cases<br>Projection upper CI: 333,505 cases<br>"
2020-05-25,mod_5,389216,1845872,Normal (pre-intervention),solid,May 25,"389,216","1,845,872","May 25: 389,216 projected total cases<br>Projection upper CI: 1,845,872 cases<br>"
2020-05-25,mod_6,25711,146657,Cautious return,solid,May 25,"25,711","146,657","May 25: 25,711 projected total cases<br>Projection upper CI: 146,657 cases<br>"
2020-05-26,mod_2,2140034,31723812,Soc. Dist. + Travel Ban,solid,May 26,"2,140,034","31,723,812","May 26: 2,140,034 projected total cases<br>Projection upper CI: 31,723,812 cases<br>"
2020-05-26,mod_4,99087,375233,Moderate return,solid,May 26,"99,087","375,233","May 26: 99,087 projected total cases<br>Projection upper CI: 375,233 cases<br>"
2020-05-26,mod_5,446386,2272006,Normal (pre-intervention),solid,May 26,"446,386","2,272,006","May 26: 446,386 projected total cases<br>Projection upper CI: 2,272,006 cases<br>"
2020-05-26,mod_6,28209,153631,Cautious return,solid,May 26,"28,209","153,631","May 26: 28,209 projected total cases<br>Projection upper CI: 153,631 cases<br>"
2020-05-27,mod_2,2256116,33719763,Soc. Dist. + Travel Ban,solid,May 27,"2,256,116","33,719,763","May 27: 2,256,116 projected total cases<br>Projection upper CI: 33,719,763 cases<br>"
2020-05-27,mod_4,113086,421889,Moderate return,solid,May 27,"113,086","421,889","May 27: 113,086 projected total cases<br>Projection upper CI: 421,889 cases<br>"
2020-05-27,mod_5,507842,2795173,Normal (pre-intervention),solid,May 27,"507,842","2,795,173","May 27: 507,842 projected total cases<br>Projection upper CI: 2,795,173 cases<br>"
2020-05-27,mod_6,30987,162076,Cautious return,solid,May 27,"30,987","162,076","May 27: 30,987 projected total cases<br>Projection upper CI: 162,076 cases<br>"
2020-05-28,mod_2,2373324,35624078,Soc. Dist. + Travel Ban,solid,May 28,"2,373,324","35,624,078","May 28: 2,373,324 projected total cases<br>Projection upper CI: 35,624,078 cases<br>"
2020-05-28,mod_4,128411,466951,Moderate return,solid,May 28,"128,411","466,951","May 28: 128,411 projected total cases<br>Projection upper CI: 466,951 cases<br>"
2020-05-28,mod_5,573393,3411937,Normal (pre-intervention),solid,May 28,"573,393","3,411,937","May 28: 573,393 projected total cases<br>Projection upper CI: 3,411,937 cases<br>"
2020-05-28,mod_6,34043,169539,Cautious return,solid,May 28,"34,043","169,539","May 28: 34,043 projected total cases<br>Projection upper CI: 169,539 cases<br>"
2020-05-29,mod_2,2491530,37417890,Soc. Dist. + Travel Ban,solid,May 29,"2,491,530","37,417,890","May 29: 2,491,530 projected total cases<br>Projection upper CI: 37,417,890 cases<br>"
2020-05-29,mod_4,145095,524071,Moderate return,solid,May 29,"145,095","524,071","May 29: 145,095 projected total cases<br>Projection upper CI: 524,071 cases<br>"
2020-05-29,mod_5,642744,4157255,Normal (pre-intervention),solid,May 29,"642,744","4,157,255","May 29: 642,744 projected total cases<br>Projection upper CI: 4,157,255 cases<br>"
2020-05-29,mod_6,37412,180222,Cautious return,solid,May 29,"37,412","180,222","May 29: 37,412 projected total cases<br>Projection upper CI: 180,222 cases<br>"
2020-05-30,mod_2,2610533,39217787,Soc. Dist. + Travel Ban,solid,May 30,"2,610,533","39,217,787","May 30: 2,610,533 projected total cases<br>Projection upper CI: 39,217,787 cases<br>"
2020-05-30,mod_4,163143,588403,Moderate return,solid,May 30,"163,143","588,403","May 30: 163,143 projected total cases<br>Projection upper CI: 588,403 cases<br>"
2020-05-30,mod_5,715668,5064746,Normal (pre-intervention),solid,May 30,"715,668","5,064,746","May 30: 715,668 projected total cases<br>Projection upper CI: 5,064,746 cases<br>"
2020-05-30,mod_6,41092,189743,Cautious return,solid,May 30,"41,092","189,743","May 30: 41,092 projected total cases<br>Projection upper CI: 189,743 cases<br>"
2020-05-31,mod_2,2730181,40672518,Soc. Dist. + Travel Ban,solid,May 31,"2,730,181","40,672,518","May 31: 2,730,181 projected total cases<br>Projection upper CI: 40,672,518 cases<br>"
2020-05-31,mod_4,182583,663225,Moderate return,solid,May 31,"182,583","663,225","May 31: 182,583 projected total cases<br>Projection upper CI: 663,225 cases<br>"
2020-05-31,mod_5,791878,6110025,Normal (pre-intervention),solid,May 31,"791,878","6,110,025","May 31: 791,878 projected total cases<br>Projection upper CI: 6,110,025 cases<br>"
2020-05-31,mod_6,45074,199844,Cautious return,solid,May 31,"45,074","199,844","May 31: 45,074 projected total cases<br>Projection upper CI: 199,844 cases<br>"
2020-06-01,mod_2,2850247,42190600,Soc. Dist. + Travel Ban,solid,Jun 01,"2,850,247","42,190,600","Jun 01: 2,850,247 projected total cases<br>Projection upper CI: 42,190,600 cases<br>"
2020-06-01,mod_4,203394,745078,Moderate return,solid,Jun 01,"203,394","745,078","Jun 01: 203,394 projected total cases<br>Projection upper CI: 745,078 cases<br>"
2020-06-01,mod_5,871003,7336192,Normal (pre-intervention),solid,Jun 01,"871,003","7,336,192","Jun 01: 871,003 projected total cases<br>Projection upper CI: 7,336,192 cases<br>"
2020-06-01,mod_6,49419,211918,Cautious return,solid,Jun 01,"49,419","211,918","Jun 01: 49,419 projected total cases<br>Projection upper CI: 211,918 cases<br>"
2020-06-02,mod_2,2970667,43568485,Soc. Dist. + Travel Ban,solid,Jun 02,"2,970,667","43,568,485","Jun 02: 2,970,667 projected total cases<br>Projection upper CI: 43,568,485 cases<br>"
2020-06-02,mod_4,225598,840202,Moderate return,solid,Jun 02,"225,598","840,202","Jun 02: 225,598 projected total cases<br>Projection upper CI: 840,202 cases<br>"
2020-06-02,mod_5,952701,8710907,Normal (pre-intervention),solid,Jun 02,"952,701","8,710,907","Jun 02: 952,701 projected total cases<br>Projection upper CI: 8,710,907 cases<br>"
2020-06-02,mod_6,54091,222639,Cautious return,solid,Jun 02,"54,091","222,639","Jun 02: 54,091 projected total cases<br>Projection upper CI: 222,639 cases<br>"
2020-06-03,mod_2,3091363,44841233,Soc. Dist. + Travel Ban,solid,Jun 03,"3,091,363","44,841,233","Jun 03: 3,091,363 projected total cases<br>Projection upper CI: 44,841,233 cases<br>"
2020-06-03,mod_4,249125,947577,Moderate return,solid,Jun 03,"249,125","947,577","Jun 03: 249,125 projected total cases<br>Projection upper CI: 947,577 cases<br>"
2020-06-03,mod_5,1036650,10220774,Normal (pre-intervention),solid,Jun 03,"1,036,650","10,220,774","Jun 03: 1,036,650 projected total cases<br>Projection upper CI: 10,220,774 cases<br>"
2020-06-03,mod_6,59111,235042,Cautious return,solid,Jun 03,"59,111","235,042","Jun 03: 59,111 projected total cases<br>Projection upper CI: 235,042 cases<br>"
2020-06-04,mod_2,3211965,45965707,Soc. Dist. + Travel Ban,solid,Jun 04,"3,211,965","45,965,707","Jun 04: 3,211,965 projected total cases<br>Projection upper CI: 45,965,707 cases<br>"
2020-06-04,mod_4,274008,1053912,Moderate return,solid,Jun 04,"274,008","1,053,912","Jun 04: 274,008 projected total cases<br>Projection upper CI: 1,053,912 cases<br>"
2020-06-04,mod_5,1122590,11816405,Normal (pre-intervention),solid,Jun 04,"1,122,590","11,816,405","Jun 04: 1,122,590 projected total cases<br>Projection upper CI: 11,816,405 cases<br>"
2020-06-04,mod_6,64499,251779,Cautious return,solid,Jun 04,"64,499","251,779","Jun 04: 64,499 projected total cases<br>Projection upper CI: 251,779 cases<br>"
2020-06-05,mod_2,3332514,46955421,Soc. Dist. + Travel Ban,solid,Jun 05,"3,332,514","46,955,421","Jun 05: 3,332,514 projected total cases<br>Projection upper CI: 46,955,421 cases<br>"
2020-06-05,mod_4,300197,1190471,Moderate return,solid,Jun 05,"300,197","1,190,471","Jun 05: 300,197 projected total cases<br>Projection upper CI: 1,190,471 cases<br>"
2020-06-05,mod_5,1210153,13568443,Normal (pre-intervention),solid,Jun 05,"1,210,153","13,568,443","Jun 05: 1,210,153 projected total cases<br>Projection upper CI: 13,568,443 cases<br>"
2020-06-05,mod_6,70268,265654,Cautious return,solid,Jun 05,"70,268","265,654","Jun 05: 70,268 projected total cases<br>Projection upper CI: 265,654 cases<br>"
2020-06-06,mod_2,3452879,47979193,Soc. Dist. + Travel Ban,solid,Jun 06,"3,452,879","47,979,193","Jun 06: 3,452,879 projected total cases<br>Projection upper CI: 47,979,193 cases<br>"
2020-06-06,mod_4,327595,1344114,Moderate return,solid,Jun 06,"327,595","1,344,114","Jun 06: 327,595 projected total cases<br>Projection upper CI: 1,344,114 cases<br>"
2020-06-06,mod_5,1299113,15404323,Normal (pre-intervention),solid,Jun 06,"1,299,113","15,404,323","Jun 06: 1,299,113 projected total cases<br>Projection upper CI: 15,404,323 cases<br>"
2020-06-06,mod_6,76456,279818,Cautious return,solid,Jun 06,"76,456","279,818","Jun 06: 76,456 projected total cases<br>Projection upper CI: 279,818 cases<br>"
2020-06-07,mod_2,3572809,48901551,Soc. Dist. + Travel Ban,solid,Jun 07,"3,572,809","48,901,551","Jun 07: 3,572,809 projected total cases<br>Projection upper CI: 48,901,551 cases<br>"
2020-06-07,mod_4,356216,1515239,Moderate return,solid,Jun 07,"356,216","1,515,239","Jun 07: 356,216 projected total cases<br>Projection upper CI: 1,515,239 cases<br>"
2020-06-07,mod_5,1389312,17377251,Normal (pre-intervention),solid,Jun 07,"1,389,312","17,377,251","Jun 07: 1,389,312 projected total cases<br>Projection upper CI: 17,377,251 cases<br>"
2020-06-07,mod_6,83016,299502,Cautious return,solid,Jun 07,"83,016","299,502","Jun 07: 83,016 projected total cases<br>Projection upper CI: 299,502 cases<br>"
2020-06-08,mod_2,3692504,49749450,Soc. Dist. + Travel Ban,solid,Jun 08,"3,692,504","49,749,450","Jun 08: 3,692,504 projected total cases<br>Projection upper CI: 49,749,450 cases<br>"
2020-06-08,mod_4,386112,1714905,Moderate return,solid,Jun 08,"386,112","1,714,905","Jun 08: 386,112 projected total cases<br>Projection upper CI: 1,714,905 cases<br>"
2020-06-08,mod_5,1480454,19510036,Normal (pre-intervention),solid,Jun 08,"1,480,454","19,510,036","Jun 08: 1,480,454 projected total cases<br>Projection upper CI: 19,510,036 cases<br>"
2020-06-08,mod_6,89980,316155,Cautious return,solid,Jun 08,"89,980","316,155","Jun 08: 89,980 projected total cases<br>Projection upper CI: 316,155 cases<br>"
2020-06-09,mod_2,3811545,50529907,Soc. Dist. + Travel Ban,solid,Jun 09,"3,811,545","50,529,907","Jun 09: 3,811,545 projected total cases<br>Projection upper CI: 50,529,907 cases<br>"
2020-06-09,mod_4,417132,1914650,Moderate return,solid,Jun 09,"417,132","1,914,650","Jun 09: 417,132 projected total cases<br>Projection upper CI: 1,914,650 cases<br>"
2020-06-09,mod_5,1572301,21684333,Normal (pre-intervention),solid,Jun 09,"1,572,301","21,684,333","Jun 09: 1,572,301 projected total cases<br>Projection upper CI: 21,684,333 cases<br>"
2020-06-09,mod_6,97346,337531,Cautious return,solid,Jun 09,"97,346","337,531","Jun 09: 97,346 projected total cases<br>Projection upper CI: 337,531 cases<br>"
