Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,j,text
2020-04-12,mod_3,8381,54087,No intervention,solid,Apr 12,"8,381","54,087",FALSE,"Apr 12: 8,381 projected cases<br>Projection upper CI: 54,087 cases<br>"
2020-04-12,mod_4,5047,35353,Lockdown with moderate return,solid,Apr 12,"5,047","35,353",TRUE,"Apr 12: 5,047 projected cases<br>Projection upper CI: 35,353 cases<br>"
2020-04-13,mod_2,5783,39941,Social distancing,solid,Apr 13,"5,783","39,941",FALSE,"Apr 13: 5,783 projected cases<br>Projection upper CI: 39,941 cases<br>"
2020-04-13,mod_3,9825,63598,No intervention,solid,Apr 13,"9,825","63,598",FALSE,"Apr 13: 9,825 projected cases<br>Projection upper CI: 63,598 cases<br>"
2020-04-13,mod_4,5285,36964,Lockdown with moderate return,solid,Apr 13,"5,285","36,964",TRUE,"Apr 13: 5,285 projected cases<br>Projection upper CI: 36,964 cases<br>"
2020-04-14,mod_2,6260,43776,Social distancing,solid,Apr 14,"6,260","43,776",FALSE,"Apr 14: 6,260 projected cases<br>Projection upper CI: 43,776 cases<br>"
2020-04-14,mod_3,11612,75417,No intervention,solid,Apr 14,"11,612","75,417",FALSE,"Apr 14: 11,612 projected cases<br>Projection upper CI: 75,417 cases<br>"
2020-04-14,mod_4,5492,38601,Lockdown with moderate return,solid,Apr 14,"5,492","38,601",TRUE,"Apr 14: 5,492 projected cases<br>Projection upper CI: 38,601 cases<br>"
2020-04-15,mod_2,6783,47688,Social distancing,solid,Apr 15,"6,783","47,688",FALSE,"Apr 15: 6,783 projected cases<br>Projection upper CI: 47,688 cases<br>"
2020-04-15,mod_3,13874,89770,No intervention,solid,Apr 15,"13,874","89,770",FALSE,"Apr 15: 13,874 projected cases<br>Projection upper CI: 89,770 cases<br>"
2020-04-15,mod_4,5683,39946,Lockdown with moderate return,solid,Apr 15,"5,683","39,946",TRUE,"Apr 15: 5,683 projected cases<br>Projection upper CI: 39,946 cases<br>"
2020-04-16,mod_2,7364,51099,Social distancing,solid,Apr 16,"7,364","51,099",FALSE,"Apr 16: 7,364 projected cases<br>Projection upper CI: 51,099 cases<br>"
2020-04-16,mod_3,16772,108452,No intervention,solid,Apr 16,"16,772","108,452",FALSE,"Apr 16: 16,772 projected cases<br>Projection upper CI: 108,452 cases<br>"
2020-04-16,mod_4,5867,41496,Lockdown with moderate return,solid,Apr 16,"5,867","41,496",TRUE,"Apr 16: 5,867 projected cases<br>Projection upper CI: 41,496 cases<br>"
2020-04-17,mod_2,8015,56654,Social distancing,solid,Apr 17,"8,015","56,654",FALSE,"Apr 17: 8,015 projected cases<br>Projection upper CI: 56,654 cases<br>"
2020-04-17,mod_3,20543,132244,No intervention,solid,Apr 17,"20,543","132,244",FALSE,"Apr 17: 20,543 projected cases<br>Projection upper CI: 132,244 cases<br>"
2020-04-17,mod_4,6052,43075,Lockdown with moderate return,solid,Apr 17,"6,052","43,075",TRUE,"Apr 17: 6,052 projected cases<br>Projection upper CI: 43,075 cases<br>"
2020-04-18,mod_2,8755,61260,Social distancing,solid,Apr 18,"8,755","61,260",FALSE,"Apr 18: 8,755 projected cases<br>Projection upper CI: 61,260 cases<br>"
2020-04-18,mod_3,25464,163158,No intervention,solid,Apr 18,"25,464","163,158",FALSE,"Apr 18: 25,464 projected cases<br>Projection upper CI: 163,158 cases<br>"
2020-04-18,mod_4,6228,44526,Lockdown with moderate return,solid,Apr 18,"6,228","44,526",TRUE,"Apr 18: 6,228 projected cases<br>Projection upper CI: 44,526 cases<br>"
2020-04-19,mod_2,9583,67134,Social distancing,solid,Apr 19,"9,583","67,134",FALSE,"Apr 19: 9,583 projected cases<br>Projection upper CI: 67,134 cases<br>"
2020-04-19,mod_3,31917,203992,No intervention,solid,Apr 19,"31,917","203,992",FALSE,"Apr 19: 31,917 projected cases<br>Projection upper CI: 203,992 cases<br>"
2020-04-19,mod_4,6401,46053,Lockdown with moderate return,solid,Apr 19,"6,401","46,053",TRUE,"Apr 19: 6,401 projected cases<br>Projection upper CI: 46,053 cases<br>"
2020-04-20,mod_2,10529,74227,Social distancing,solid,Apr 20,"10,529","74,227",FALSE,"Apr 20: 10,529 projected cases<br>Projection upper CI: 74,227 cases<br>"
2020-04-20,mod_3,40370,254375,No intervention,solid,Apr 20,"40,370","254,375",FALSE,"Apr 20: 40,370 projected cases<br>Projection upper CI: 254,375 cases<br>"
2020-04-20,mod_4,6572,47443,Lockdown with moderate return,solid,Apr 20,"6,572","47,443",TRUE,"Apr 20: 6,572 projected cases<br>Projection upper CI: 47,443 cases<br>"
2020-04-21,mod_2,11625,81195,Social distancing,solid,Apr 21,"11,625","81,195",FALSE,"Apr 21: 11,625 projected cases<br>Projection upper CI: 81,195 cases<br>"
2020-04-21,mod_3,51370,319085,No intervention,solid,Apr 21,"51,370","319,085",FALSE,"Apr 21: 51,370 projected cases<br>Projection upper CI: 319,085 cases<br>"
2020-04-21,mod_4,6745,49007,Lockdown with moderate return,solid,Apr 21,"6,745","49,007",TRUE,"Apr 21: 6,745 projected cases<br>Projection upper CI: 49,007 cases<br>"
2020-04-22,mod_2,12896,89144,Social distancing,solid,Apr 22,"12,896","89,144",FALSE,"Apr 22: 12,896 projected cases<br>Projection upper CI: 89,144 cases<br>"
2020-04-22,mod_3,65549,403722,No intervention,solid,Apr 22,"65,549","403,722",FALSE,"Apr 22: 65,549 projected cases<br>Projection upper CI: 403,722 cases<br>"
2020-04-22,mod_4,6907,49987,Lockdown with moderate return,solid,Apr 22,"6,907","49,987",TRUE,"Apr 22: 6,907 projected cases<br>Projection upper CI: 49,987 cases<br>"
2020-04-23,mod_2,14372,99111,Social distancing,solid,Apr 23,"14,372","99,111",FALSE,"Apr 23: 14,372 projected cases<br>Projection upper CI: 99,111 cases<br>"
2020-04-23,mod_3,83614,512793,No intervention,solid,Apr 23,"83,614","512,793",FALSE,"Apr 23: 83,614 projected cases<br>Projection upper CI: 512,793 cases<br>"
2020-04-23,mod_4,7076,51699,Lockdown with moderate return,solid,Apr 23,"7,076","51,699",TRUE,"Apr 23: 7,076 projected cases<br>Projection upper CI: 51,699 cases<br>"
2020-04-24,mod_2,16118,109837,Social distancing,solid,Apr 24,"16,118","109,837",FALSE,"Apr 24: 16,118 projected cases<br>Projection upper CI: 109,837 cases<br>"
2020-04-24,mod_3,106293,654760,No intervention,solid,Apr 24,"106,293","654,760",FALSE,"Apr 24: 106,293 projected cases<br>Projection upper CI: 654,760 cases<br>"
2020-04-24,mod_4,7247,53217,Lockdown with moderate return,solid,Apr 24,"7,247","53,217",TRUE,"Apr 24: 7,247 projected cases<br>Projection upper CI: 53,217 cases<br>"
2020-04-25,mod_2,18177,122574,Social distancing,solid,Apr 25,"18,177","122,574",FALSE,"Apr 25: 18,177 projected cases<br>Projection upper CI: 122,574 cases<br>"
2020-04-25,mod_3,134290,833878,No intervention,solid,Apr 25,"134,290","833,878",FALSE,"Apr 25: 134,290 projected cases<br>Projection upper CI: 833,878 cases<br>"
2020-04-25,mod_4,7408,54643,Lockdown with moderate return,solid,Apr 25,"7,408","54,643",TRUE,"Apr 25: 7,408 projected cases<br>Projection upper CI: 54,643 cases<br>"
2020-04-26,mod_2,20605,136505,Social distancing,solid,Apr 26,"20,605","136,505",FALSE,"Apr 26: 20,605 projected cases<br>Projection upper CI: 136,505 cases<br>"
2020-04-26,mod_3,168237,1057364,No intervention,solid,Apr 26,"168,237","1,057,364",FALSE,"Apr 26: 168,237 projected cases<br>Projection upper CI: 1,057,364 cases<br>"
2020-04-26,mod_4,7571,55771,Lockdown with moderate return,solid,Apr 26,"7,571","55,771",TRUE,"Apr 26: 7,571 projected cases<br>Projection upper CI: 55,771 cases<br>"
2020-04-27,mod_2,23480,151013,Social distancing,solid,Apr 27,"23,480","151,013",FALSE,"Apr 27: 23,480 projected cases<br>Projection upper CI: 151,013 cases<br>"
2020-04-27,mod_3,208831,1362469,No intervention,solid,Apr 27,"208,831","1,362,469",FALSE,"Apr 27: 208,831 projected cases<br>Projection upper CI: 1,362,469 cases<br>"
2020-04-27,mod_4,7739,57362,Lockdown with moderate return,solid,Apr 27,"7,739","57,362",TRUE,"Apr 27: 7,739 projected cases<br>Projection upper CI: 57,362 cases<br>"
2020-04-28,mod_2,26883,170381,Social distancing,solid,Apr 28,"26,883","170,381",FALSE,"Apr 28: 26,883 projected cases<br>Projection upper CI: 170,381 cases<br>"
2020-04-28,mod_3,256631,1737985,No intervention,solid,Apr 28,"256,631","1,737,985",FALSE,"Apr 28: 256,631 projected cases<br>Projection upper CI: 1,737,985 cases<br>"
2020-04-28,mod_4,7908,58860,Lockdown with moderate return,solid,Apr 28,"7,908","58,860",TRUE,"Apr 28: 7,908 projected cases<br>Projection upper CI: 58,860 cases<br>"
2020-04-29,mod_2,30872,189285,Social distancing,solid,Apr 29,"30,872","189,285",FALSE,"Apr 29: 30,872 projected cases<br>Projection upper CI: 189,285 cases<br>"
2020-04-29,mod_3,312115,2211814,No intervention,solid,Apr 29,"312,115","2,211,814",FALSE,"Apr 29: 312,115 projected cases<br>Projection upper CI: 2,211,814 cases<br>"
2020-04-29,mod_4,8079,60471,Lockdown with moderate return,solid,Apr 29,"8,079","60,471",TRUE,"Apr 29: 8,079 projected cases<br>Projection upper CI: 60,471 cases<br>"
2020-04-30,mod_2,35546,214196,Social distancing,solid,Apr 30,"35,546","214,196",FALSE,"Apr 30: 35,546 projected cases<br>Projection upper CI: 214,196 cases<br>"
2020-04-30,mod_3,375694,2805857,No intervention,solid,Apr 30,"375,694","2,805,857",FALSE,"Apr 30: 375,694 projected cases<br>Projection upper CI: 2,805,857 cases<br>"
2020-04-30,mod_4,8249,61844,Lockdown with moderate return,solid,Apr 30,"8,249","61,844",TRUE,"Apr 30: 8,249 projected cases<br>Projection upper CI: 61,844 cases<br>"
