Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-03,mod_6,9020,67244,Cautious return,solid,May 03,"9,020","67,244","May 03: 9,020 projected total cases<br>Projection upper CI: 67,244 cases<br>"
2020-05-04,mod_2,311478,2133811,Soc. Dist. + Travel Ban,solid,May 04,"311,478","2,133,811","May 04: 311,478 projected total cases<br>Projection upper CI: 2,133,811 cases<br>"
2020-05-04,mod_4,16028,115616,Moderate return,solid,May 04,"16,028","115,616","May 04: 16,028 projected total cases<br>Projection upper CI: 115,616 cases<br>"
2020-05-04,mod_5,9339,69258,Normal (pre-intervention),solid,May 04,"9,339","69,258","May 04: 9,339 projected total cases<br>Projection upper CI: 69,258 cases<br>"
2020-05-04,mod_6,9233,68893,Cautious return,solid,May 04,"9,233","68,893","May 04: 9,233 projected total cases<br>Projection upper CI: 68,893 cases<br>"
2020-05-05,mod_2,366233,2608740,Soc. Dist. + Travel Ban,solid,May 05,"366,233","2,608,740","May 05: 366,233 projected total cases<br>Projection upper CI: 2,608,740 cases<br>"
2020-05-05,mod_4,16759,119353,Moderate return,solid,May 05,"16,759","119,353","May 05: 16,759 projected total cases<br>Projection upper CI: 119,353 cases<br>"
2020-05-05,mod_5,9641,71680,Normal (pre-intervention),solid,May 05,"9,641","71,680","May 05: 9,641 projected total cases<br>Projection upper CI: 71,680 cases<br>"
2020-05-05,mod_6,9457,71014,Cautious return,solid,May 05,"9,457","71,014","May 05: 9,457 projected total cases<br>Projection upper CI: 71,014 cases<br>"
2020-05-06,mod_2,427361,3175606,Soc. Dist. + Travel Ban,solid,May 06,"427,361","3,175,606","May 06: 427,361 projected total cases<br>Projection upper CI: 3,175,606 cases<br>"
2020-05-06,mod_4,17597,126444,Moderate return,solid,May 06,"17,597","126,444","May 06: 17,597 projected total cases<br>Projection upper CI: 126,444 cases<br>"
2020-05-06,mod_5,9989,74547,Normal (pre-intervention),solid,May 06,"9,989","74,547","May 06: 9,989 projected total cases<br>Projection upper CI: 74,547 cases<br>"
2020-05-06,mod_6,9681,73118,Cautious return,solid,May 06,"9,681","73,118","May 06: 9,681 projected total cases<br>Projection upper CI: 73,118 cases<br>"
2020-05-07,mod_2,494941,3844658,Soc. Dist. + Travel Ban,solid,May 07,"494,941","3,844,658","May 07: 494,941 projected total cases<br>Projection upper CI: 3,844,658 cases<br>"
2020-05-07,mod_4,18551,132612,Moderate return,solid,May 07,"18,551","132,612","May 07: 18,551 projected total cases<br>Projection upper CI: 132,612 cases<br>"
2020-05-07,mod_5,10387,77396,Normal (pre-intervention),solid,May 07,"10,387","77,396","May 07: 10,387 projected total cases<br>Projection upper CI: 77,396 cases<br>"
2020-05-07,mod_6,9928,75084,Cautious return,solid,May 07,"9,928","75,084","May 07: 9,928 projected total cases<br>Projection upper CI: 75,084 cases<br>"
2020-05-08,mod_2,569055,4666208,Soc. Dist. + Travel Ban,solid,May 08,"569,055","4,666,208","May 08: 569,055 projected total cases<br>Projection upper CI: 4,666,208 cases<br>"
2020-05-08,mod_4,19670,140298,Moderate return,solid,May 08,"19,670","140,298","May 08: 19,670 projected total cases<br>Projection upper CI: 140,298 cases<br>"
2020-05-08,mod_5,10854,81066,Normal (pre-intervention),solid,May 08,"10,854","81,066","May 08: 10,854 projected total cases<br>Projection upper CI: 81,066 cases<br>"
2020-05-08,mod_6,10206,76987,Cautious return,solid,May 08,"10,206","76,987","May 08: 10,206 projected total cases<br>Projection upper CI: 76,987 cases<br>"
2020-05-09,mod_2,649677,5584464,Soc. Dist. + Travel Ban,solid,May 09,"649,677","5,584,464","May 09: 649,677 projected total cases<br>Projection upper CI: 5,584,464 cases<br>"
2020-05-09,mod_4,20979,147628,Moderate return,solid,May 09,"20,979","147,628","May 09: 20,979 projected total cases<br>Projection upper CI: 147,628 cases<br>"
2020-05-09,mod_5,11410,84780,Normal (pre-intervention),solid,May 09,"11,410","84,780","May 09: 11,410 projected total cases<br>Projection upper CI: 84,780 cases<br>"
2020-05-09,mod_6,10491,79240,Cautious return,solid,May 09,"10,491","79,240","May 09: 10,491 projected total cases<br>Projection upper CI: 79,240 cases<br>"
2020-05-10,mod_2,736654,6679033,Soc. Dist. + Travel Ban,solid,May 10,"736,654","6,679,033","May 10: 736,654 projected total cases<br>Projection upper CI: 6,679,033 cases<br>"
2020-05-10,mod_4,22538,156383,Moderate return,solid,May 10,"22,538","156,383","May 10: 22,538 projected total cases<br>Projection upper CI: 156,383 cases<br>"
2020-05-10,mod_5,12079,88986,Normal (pre-intervention),solid,May 10,"12,079","88,986","May 10: 12,079 projected total cases<br>Projection upper CI: 88,986 cases<br>"
2020-05-10,mod_6,10804,81035,Cautious return,solid,May 10,"10,804","81,035","May 10: 10,804 projected total cases<br>Projection upper CI: 81,035 cases<br>"
2020-05-11,mod_2,829934,7927225,Soc. Dist. + Travel Ban,solid,May 11,"829,934","7,927,225","May 11: 829,934 projected total cases<br>Projection upper CI: 7,927,225 cases<br>"
2020-05-11,mod_4,24418,166815,Moderate return,solid,May 11,"24,418","166,815","May 11: 24,418 projected total cases<br>Projection upper CI: 166,815 cases<br>"
2020-05-11,mod_5,12896,94922,Normal (pre-intervention),solid,May 11,"12,896","94,922","May 11: 12,896 projected total cases<br>Projection upper CI: 94,922 cases<br>"
2020-05-11,mod_6,11143,83111,Cautious return,solid,May 11,"11,143","83,111","May 11: 11,143 projected total cases<br>Projection upper CI: 83,111 cases<br>"
2020-05-12,mod_2,929326,9329535,Soc. Dist. + Travel Ban,solid,May 12,"929,326","9,329,535","May 12: 929,326 projected total cases<br>Projection upper CI: 9,329,535 cases<br>"
2020-05-12,mod_4,26666,177228,Moderate return,solid,May 12,"26,666","177,228","May 12: 26,666 projected total cases<br>Projection upper CI: 177,228 cases<br>"
2020-05-12,mod_5,13914,100098,Normal (pre-intervention),solid,May 12,"13,914","100,098","May 12: 13,914 projected total cases<br>Projection upper CI: 100,098 cases<br>"
2020-05-12,mod_6,11518,86499,Cautious return,solid,May 12,"11,518","86,499","May 12: 11,518 projected total cases<br>Projection upper CI: 86,499 cases<br>"
2020-05-13,mod_2,1034642,10822596,Soc. Dist. + Travel Ban,solid,May 13,"1,034,642","10,822,596","May 13: 1,034,642 projected total cases<br>Projection upper CI: 10,822,596 cases<br>"
2020-05-13,mod_4,29384,190786,Moderate return,solid,May 13,"29,384","190,786","May 13: 29,384 projected total cases<br>Projection upper CI: 190,786 cases<br>"
2020-05-13,mod_5,15192,106882,Normal (pre-intervention),solid,May 13,"15,192","106,882","May 13: 15,192 projected total cases<br>Projection upper CI: 106,882 cases<br>"
2020-05-13,mod_6,11934,89629,Cautious return,solid,May 13,"11,934","89,629","May 13: 11,934 projected total cases<br>Projection upper CI: 89,629 cases<br>"
2020-05-14,mod_2,1145651,12574281,Soc. Dist. + Travel Ban,solid,May 14,"1,145,651","12,574,281","May 14: 1,145,651 projected total cases<br>Projection upper CI: 12,574,281 cases<br>"
2020-05-14,mod_4,32707,206147,Moderate return,solid,May 14,"32,707","206,147","May 14: 32,707 projected total cases<br>Projection upper CI: 206,147 cases<br>"
2020-05-14,mod_5,16823,115054,Normal (pre-intervention),solid,May 14,"16,823","115,054","May 14: 16,823 projected total cases<br>Projection upper CI: 115,054 cases<br>"
2020-05-14,mod_6,12393,92323,Cautious return,solid,May 14,"12,393","92,323","May 14: 12,393 projected total cases<br>Projection upper CI: 92,323 cases<br>"
2020-05-15,mod_2,1262026,14399681,Soc. Dist. + Travel Ban,solid,May 15,"1,262,026","14,399,681","May 15: 1,262,026 projected total cases<br>Projection upper CI: 14,399,681 cases<br>"
2020-05-15,mod_4,36788,224080,Moderate return,solid,May 15,"36,788","224,080","May 15: 36,788 projected total cases<br>Projection upper CI: 224,080 cases<br>"
2020-05-15,mod_5,18919,124722,Normal (pre-intervention),solid,May 15,"18,919","124,722","May 15: 18,919 projected total cases<br>Projection upper CI: 124,722 cases<br>"
2020-05-15,mod_6,12912,95225,Cautious return,solid,May 15,"12,912","95,225","May 15: 12,912 projected total cases<br>Projection upper CI: 95,225 cases<br>"
2020-05-16,mod_2,1383618,16348964,Soc. Dist. + Travel Ban,solid,May 16,"1,383,618","16,348,964","May 16: 1,383,618 projected total cases<br>Projection upper CI: 16,348,964 cases<br>"
2020-05-16,mod_4,41800,245807,Moderate return,solid,May 16,"41,800","245,807","May 16: 41,800 projected total cases<br>Projection upper CI: 245,807 cases<br>"
2020-05-16,mod_5,21631,135870,Normal (pre-intervention),solid,May 16,"21,631","135,870","May 16: 21,631 projected total cases<br>Projection upper CI: 135,870 cases<br>"
2020-05-16,mod_6,13496,98788,Cautious return,solid,May 16,"13,496","98,788","May 16: 13,496 projected total cases<br>Projection upper CI: 98,788 cases<br>"
2020-05-17,mod_2,1510192,18482495,Soc. Dist. + Travel Ban,solid,May 17,"1,510,192","18,482,495","May 17: 1,510,192 projected total cases<br>Projection upper CI: 18,482,495 cases<br>"
2020-05-17,mod_4,47972,271637,Moderate return,solid,May 17,"47,972","271,637","May 17: 47,972 projected total cases<br>Projection upper CI: 271,637 cases<br>"
2020-05-17,mod_5,25157,148412,Normal (pre-intervention),solid,May 17,"25,157","148,412","May 17: 25,157 projected total cases<br>Projection upper CI: 148,412 cases<br>"
2020-05-17,mod_6,14157,102704,Cautious return,solid,May 17,"14,157","102,704","May 17: 14,157 projected total cases<br>Projection upper CI: 102,704 cases<br>"
2020-05-18,mod_2,1641258,20724786,Soc. Dist. + Travel Ban,solid,May 18,"1,641,258","20,724,786","May 18: 1,641,258 projected total cases<br>Projection upper CI: 20,724,786 cases<br>"
2020-05-18,mod_4,55563,302028,Moderate return,solid,May 18,"55,563","302,028","May 18: 55,563 projected total cases<br>Projection upper CI: 302,028 cases<br>"
2020-05-18,mod_5,29731,166043,Normal (pre-intervention),solid,May 18,"29,731","166,043","May 18: 29,731 projected total cases<br>Projection upper CI: 166,043 cases<br>"
2020-05-18,mod_6,14899,106257,Cautious return,solid,May 18,"14,899","106,257","May 18: 14,899 projected total cases<br>Projection upper CI: 106,257 cases<br>"
2020-05-19,mod_2,1776621,22990097,Soc. Dist. + Travel Ban,solid,May 19,"1,776,621","22,990,097","May 19: 1,776,621 projected total cases<br>Projection upper CI: 22,990,097 cases<br>"
2020-05-19,mod_4,64928,339444,Moderate return,solid,May 19,"64,928","339,444","May 19: 64,928 projected total cases<br>Projection upper CI: 339,444 cases<br>"
2020-05-19,mod_5,35669,186273,Normal (pre-intervention),solid,May 19,"35,669","186,273","May 19: 35,669 projected total cases<br>Projection upper CI: 186,273 cases<br>"
2020-05-19,mod_6,15753,110780,Cautious return,solid,May 19,"15,753","110,780","May 19: 15,753 projected total cases<br>Projection upper CI: 110,780 cases<br>"
2020-05-20,mod_2,1915829,25383972,Soc. Dist. + Travel Ban,solid,May 20,"1,915,829","25,383,972","May 20: 1,915,829 projected total cases<br>Projection upper CI: 25,383,972 cases<br>"
2020-05-20,mod_4,76414,384560,Moderate return,solid,May 20,"76,414","384,560","May 20: 76,414 projected total cases<br>Projection upper CI: 384,560 cases<br>"
2020-05-20,mod_5,43337,214558,Normal (pre-intervention),solid,May 20,"43,337","214,558","May 20: 43,337 projected total cases<br>Projection upper CI: 214,558 cases<br>"
2020-05-20,mod_6,16716,116168,Cautious return,solid,May 20,"16,716","116,168","May 20: 16,716 projected total cases<br>Projection upper CI: 116,168 cases<br>"
2020-05-21,mod_2,2058642,27701585,Soc. Dist. + Travel Ban,solid,May 21,"2,058,642","27,701,585","May 21: 2,058,642 projected total cases<br>Projection upper CI: 27,701,585 cases<br>"
2020-05-21,mod_4,90453,443045,Moderate return,solid,May 21,"90,453","443,045","May 21: 90,453 projected total cases<br>Projection upper CI: 443,045 cases<br>"
2020-05-21,mod_5,53212,246698,Normal (pre-intervention),solid,May 21,"53,212","246,698","May 21: 53,212 projected total cases<br>Projection upper CI: 246,698 cases<br>"
2020-05-21,mod_6,17830,120899,Cautious return,solid,May 21,"17,830","120,899","May 21: 17,830 projected total cases<br>Projection upper CI: 120,899 cases<br>"
2020-05-22,mod_2,2204656,30166990,Soc. Dist. + Travel Ban,solid,May 22,"2,204,656","30,166,990","May 22: 2,204,656 projected total cases<br>Projection upper CI: 30,166,990 cases<br>"
2020-05-22,mod_4,107102,511361,Moderate return,solid,May 22,"107,102","511,361","May 22: 107,102 projected total cases<br>Projection upper CI: 511,361 cases<br>"
2020-05-22,mod_5,65404,286470,Normal (pre-intervention),solid,May 22,"65,404","286,470","May 22: 65,404 projected total cases<br>Projection upper CI: 286,470 cases<br>"
2020-05-22,mod_6,19064,124298,Cautious return,solid,May 22,"19,064","124,298","May 22: 19,064 projected total cases<br>Projection upper CI: 124,298 cases<br>"
2020-05-23,mod_2,2353486,32514409,Soc. Dist. + Travel Ban,solid,May 23,"2,353,486","32,514,409","May 23: 2,353,486 projected total cases<br>Projection upper CI: 32,514,409 cases<br>"
2020-05-23,mod_4,126655,597416,Moderate return,solid,May 23,"126,655","597,416","May 23: 126,655 projected total cases<br>Projection upper CI: 597,416 cases<br>"
2020-05-23,mod_5,80163,337408,Normal (pre-intervention),solid,May 23,"80,163","337,408","May 23: 80,163 projected total cases<br>Projection upper CI: 337,408 cases<br>"
2020-05-23,mod_6,20456,130833,Cautious return,solid,May 23,"20,456","130,833","May 23: 20,456 projected total cases<br>Projection upper CI: 130,833 cases<br>"
2020-05-24,mod_2,2504801,34884725,Soc. Dist. + Travel Ban,solid,May 24,"2,504,801","34,884,725","May 24: 2,504,801 projected total cases<br>Projection upper CI: 34,884,725 cases<br>"
2020-05-24,mod_4,149326,691477,Moderate return,solid,May 24,"149,326","691,477","May 24: 149,326 projected total cases<br>Projection upper CI: 691,477 cases<br>"
2020-05-24,mod_5,97724,396969,Normal (pre-intervention),solid,May 24,"97,724","396,969","May 24: 97,724 projected total cases<br>Projection upper CI: 396,969 cases<br>"
2020-05-24,mod_6,22017,136837,Cautious return,solid,May 24,"22,017","136,837","May 24: 22,017 projected total cases<br>Projection upper CI: 136,837 cases<br>"
2020-05-25,mod_2,2658367,37206883,Soc. Dist. + Travel Ban,solid,May 25,"2,658,367","37,206,883","May 25: 2,658,367 projected total cases<br>Projection upper CI: 37,206,883 cases<br>"
2020-05-25,mod_4,175331,817278,Moderate return,solid,May 25,"175,331","817,278","May 25: 175,331 projected total cases<br>Projection upper CI: 817,278 cases<br>"
2020-05-25,mod_5,118261,476118,Normal (pre-intervention),solid,May 25,"118,261","476,118","May 25: 118,261 projected total cases<br>Projection upper CI: 476,118 cases<br>"
2020-05-25,mod_6,23744,143557,Cautious return,solid,May 25,"23,744","143,557","May 25: 23,744 projected total cases<br>Projection upper CI: 143,557 cases<br>"
2020-05-26,mod_2,2813699,39310525,Soc. Dist. + Travel Ban,solid,May 26,"2,813,699","39,310,525","May 26: 2,813,699 projected total cases<br>Projection upper CI: 39,310,525 cases<br>"
2020-05-26,mod_4,204850,960837,Moderate return,solid,May 26,"204,850","960,837","May 26: 204,850 projected total cases<br>Projection upper CI: 960,837 cases<br>"
2020-05-26,mod_5,141880,568659,Normal (pre-intervention),solid,May 26,"141,880","568,659","May 26: 141,880 projected total cases<br>Projection upper CI: 568,659 cases<br>"
2020-05-26,mod_6,25672,149574,Cautious return,solid,May 26,"25,672","149,574","May 26: 25,672 projected total cases<br>Projection upper CI: 149,574 cases<br>"
2020-05-27,mod_2,2970652,41453995,Soc. Dist. + Travel Ban,solid,May 27,"2,970,652","41,453,995","May 27: 2,970,652 projected total cases<br>Projection upper CI: 41,453,995 cases<br>"
2020-05-27,mod_4,238040,1144671,Moderate return,solid,May 27,"238,040","1,144,671","May 27: 238,040 projected total cases<br>Projection upper CI: 1,144,671 cases<br>"
2020-05-27,mod_5,168716,689010,Normal (pre-intervention),solid,May 27,"168,716","689,010","May 27: 168,716 projected total cases<br>Projection upper CI: 689,010 cases<br>"
2020-05-27,mod_6,27796,156161,Cautious return,solid,May 27,"27,796","156,161","May 27: 27,796 projected total cases<br>Projection upper CI: 156,161 cases<br>"
2020-05-28,mod_2,3128847,43409736,Soc. Dist. + Travel Ban,solid,May 28,"3,128,847","43,409,736","May 28: 3,128,847 projected total cases<br>Projection upper CI: 43,409,736 cases<br>"
2020-05-28,mod_4,274974,1365162,Moderate return,solid,May 28,"274,974","1,365,162","May 28: 274,974 projected total cases<br>Projection upper CI: 1,365,162 cases<br>"
2020-05-28,mod_5,198858,838163,Normal (pre-intervention),solid,May 28,"198,858","838,163","May 28: 198,858 projected total cases<br>Projection upper CI: 838,163 cases<br>"
2020-05-28,mod_6,30142,165251,Cautious return,solid,May 28,"30,142","165,251","May 28: 30,142 projected total cases<br>Projection upper CI: 165,251 cases<br>"
2020-05-29,mod_2,3287909,45246203,Soc. Dist. + Travel Ban,solid,May 29,"3,287,909","45,246,203","May 29: 3,287,909 projected total cases<br>Projection upper CI: 45,246,203 cases<br>"
2020-05-29,mod_4,315743,1614216,Moderate return,solid,May 29,"315,743","1,614,216","May 29: 315,743 projected total cases<br>Projection upper CI: 1,614,216 cases<br>"
2020-05-29,mod_5,232274,1022340,Normal (pre-intervention),solid,May 29,"232,274","1,022,340","May 29: 232,274 projected total cases<br>Projection upper CI: 1,022,340 cases<br>"
2020-05-29,mod_6,32694,171874,Cautious return,solid,May 29,"32,694","171,874","May 29: 32,694 projected total cases<br>Projection upper CI: 171,874 cases<br>"
2020-05-30,mod_2,3447733,46850841,Soc. Dist. + Travel Ban,solid,May 30,"3,447,733","46,850,841","May 30: 3,447,733 projected total cases<br>Projection upper CI: 46,850,841 cases<br>"
2020-05-30,mod_4,360269,1931938,Moderate return,solid,May 30,"360,269","1,931,938","May 30: 360,269 projected total cases<br>Projection upper CI: 1,931,938 cases<br>"
2020-05-30,mod_5,269026,1243566,Normal (pre-intervention),solid,May 30,"269,026","1,243,566","May 30: 269,026 projected total cases<br>Projection upper CI: 1,243,566 cases<br>"
2020-05-30,mod_6,35496,181646,Cautious return,solid,May 30,"35,496","181,646","May 30: 35,496 projected total cases<br>Projection upper CI: 181,646 cases<br>"
2020-05-31,mod_2,3607936,48345091,Soc. Dist. + Travel Ban,solid,May 31,"3,607,936","48,345,091","May 31: 3,607,936 projected total cases<br>Projection upper CI: 48,345,091 cases<br>"
2020-05-31,mod_4,408592,2307226,Moderate return,solid,May 31,"408,592","2,307,226","May 31: 408,592 projected total cases<br>Projection upper CI: 2,307,226 cases<br>"
2020-05-31,mod_5,309066,1522250,Normal (pre-intervention),solid,May 31,"309,066","1,522,250","May 31: 309,066 projected total cases<br>Projection upper CI: 1,522,250 cases<br>"
2020-05-31,mod_6,38551,191285,Cautious return,solid,May 31,"38,551","191,285","May 31: 38,551 projected total cases<br>Projection upper CI: 191,285 cases<br>"
2020-06-01,mod_2,3768509,49792520,Soc. Dist. + Travel Ban,solid,Jun 01,"3,768,509","49,792,520","Jun 01: 3,768,509 projected total cases<br>Projection upper CI: 49,792,520 cases<br>"
2020-06-01,mod_4,460579,2749283,Moderate return,solid,Jun 01,"460,579","2,749,283","Jun 01: 460,579 projected total cases<br>Projection upper CI: 2,749,283 cases<br>"
2020-06-01,mod_5,352273,1855485,Normal (pre-intervention),solid,Jun 01,"352,273","1,855,485","Jun 01: 352,273 projected total cases<br>Projection upper CI: 1,855,485 cases<br>"
2020-06-01,mod_6,41874,200792,Cautious return,solid,Jun 01,"41,874","200,792","Jun 01: 41,874 projected total cases<br>Projection upper CI: 200,792 cases<br>"
2020-06-02,mod_2,3929024,51158908,Soc. Dist. + Travel Ban,solid,Jun 02,"3,929,024","51,158,908","Jun 02: 3,929,024 projected total cases<br>Projection upper CI: 51,158,908 cases<br>"
2020-06-02,mod_4,516162,3266228,Moderate return,solid,Jun 02,"516,162","3,266,228","Jun 02: 516,162 projected total cases<br>Projection upper CI: 3,266,228 cases<br>"
2020-06-02,mod_5,398637,2255068,Normal (pre-intervention),solid,Jun 02,"398,637","2,255,068","Jun 02: 398,637 projected total cases<br>Projection upper CI: 2,255,068 cases<br>"
2020-06-02,mod_6,45462,212587,Cautious return,solid,Jun 02,"45,462","212,587","Jun 02: 45,462 projected total cases<br>Projection upper CI: 212,587 cases<br>"
2020-06-03,mod_2,4089324,52322043,Soc. Dist. + Travel Ban,solid,Jun 03,"4,089,324","52,322,043","Jun 03: 4,089,324 projected total cases<br>Projection upper CI: 52,322,043 cases<br>"
2020-06-03,mod_4,575200,3899272,Moderate return,solid,Jun 03,"575,200","3,899,272","Jun 03: 575,200 projected total cases<br>Projection upper CI: 3,899,272 cases<br>"
2020-06-03,mod_5,447947,2730184,Normal (pre-intervention),solid,Jun 03,"447,947","2,730,184","Jun 03: 447,947 projected total cases<br>Projection upper CI: 2,730,184 cases<br>"
2020-06-03,mod_6,49322,224221,Cautious return,solid,Jun 03,"49,322","224,221","Jun 03: 49,322 projected total cases<br>Projection upper CI: 224,221 cases<br>"
2020-06-04,mod_2,4249214,53382780,Soc. Dist. + Travel Ban,solid,Jun 04,"4,249,214","53,382,780","Jun 04: 4,249,214 projected total cases<br>Projection upper CI: 53,382,780 cases<br>"
2020-06-04,mod_4,637587,4625253,Moderate return,solid,Jun 04,"637,587","4,625,253","Jun 04: 637,587 projected total cases<br>Projection upper CI: 4,625,253 cases<br>"
2020-06-04,mod_5,500053,3350166,Normal (pre-intervention),solid,Jun 04,"500,053","3,350,166","Jun 04: 500,053 projected total cases<br>Projection upper CI: 3,350,166 cases<br>"
2020-06-04,mod_6,53503,235761,Cautious return,solid,Jun 04,"53,503","235,761","Jun 04: 53,503 projected total cases<br>Projection upper CI: 235,761 cases<br>"
2020-06-05,mod_2,4408359,54355492,Soc. Dist. + Travel Ban,solid,Jun 05,"4,408,359","54,355,492","Jun 05: 4,408,359 projected total cases<br>Projection upper CI: 54,355,492 cases<br>"
2020-06-05,mod_4,703094,5484332,Moderate return,solid,Jun 05,"703,094","5,484,332","Jun 05: 703,094 projected total cases<br>Projection upper CI: 5,484,332 cases<br>"
2020-06-05,mod_5,554822,4032652,Normal (pre-intervention),solid,Jun 05,"554,822","4,032,652","Jun 05: 554,822 projected total cases<br>Projection upper CI: 4,032,652 cases<br>"
2020-06-05,mod_6,57968,249792,Cautious return,solid,Jun 05,"57,968","249,792","Jun 05: 57,968 projected total cases<br>Projection upper CI: 249,792 cases<br>"
2020-06-06,mod_2,4566970,55263193,Soc. Dist. + Travel Ban,solid,Jun 06,"4,566,970","55,263,193","Jun 06: 4,566,970 projected total cases<br>Projection upper CI: 55,263,193 cases<br>"
2020-06-06,mod_4,771565,6467840,Moderate return,solid,Jun 06,"771,565","6,467,840","Jun 06: 771,565 projected total cases<br>Projection upper CI: 6,467,840 cases<br>"
2020-06-06,mod_5,611993,4814909,Normal (pre-intervention),solid,Jun 06,"611,993","4,814,909","Jun 06: 611,993 projected total cases<br>Projection upper CI: 4,814,909 cases<br>"
2020-06-06,mod_6,62728,260561,Cautious return,solid,Jun 06,"62,728","260,561","Jun 06: 62,728 projected total cases<br>Projection upper CI: 260,561 cases<br>"
2020-06-07,mod_2,4724550,56113059,Soc. Dist. + Travel Ban,solid,Jun 07,"4,724,550","56,113,059","Jun 07: 4,724,550 projected total cases<br>Projection upper CI: 56,113,059 cases<br>"
2020-06-07,mod_4,842858,7546879,Moderate return,solid,Jun 07,"842,858","7,546,879","Jun 07: 842,858 projected total cases<br>Projection upper CI: 7,546,879 cases<br>"
2020-06-07,mod_5,671429,5736547,Normal (pre-intervention),solid,Jun 07,"671,429","5,736,547","Jun 07: 671,429 projected total cases<br>Projection upper CI: 5,736,547 cases<br>"
2020-06-07,mod_6,67829,279240,Cautious return,solid,Jun 07,"67,829","279,240","Jun 07: 67,829 projected total cases<br>Projection upper CI: 279,240 cases<br>"
2020-06-08,mod_2,4881055,56905958,Soc. Dist. + Travel Ban,solid,Jun 08,"4,881,055","56,905,958","Jun 08: 4,881,055 projected total cases<br>Projection upper CI: 56,905,958 cases<br>"
2020-06-08,mod_4,916707,8751102,Moderate return,solid,Jun 08,"916,707","8,751,102","Jun 08: 916,707 projected total cases<br>Projection upper CI: 8,751,102 cases<br>"
2020-06-08,mod_5,732934,6761630,Normal (pre-intervention),solid,Jun 08,"732,934","6,761,630","Jun 08: 732,934 projected total cases<br>Projection upper CI: 6,761,630 cases<br>"
2020-06-08,mod_6,73277,295822,Cautious return,solid,Jun 08,"73,277","295,822","Jun 08: 73,277 projected total cases<br>Projection upper CI: 295,822 cases<br>"
2020-06-09,mod_2,5036441,57604826,Soc. Dist. + Travel Ban,solid,Jun 09,"5,036,441","57,604,826","Jun 09: 5,036,441 projected total cases<br>Projection upper CI: 57,604,826 cases<br>"
2020-06-09,mod_4,992995,10078919,Moderate return,solid,Jun 09,"992,995","10,078,919","Jun 09: 992,995 projected total cases<br>Projection upper CI: 10,078,919 cases<br>"
2020-06-09,mod_5,796259,7829647,Normal (pre-intervention),solid,Jun 09,"796,259","7,829,647","Jun 09: 796,259 projected total cases<br>Projection upper CI: 7,829,647 cases<br>"
2020-06-09,mod_6,79019,313450,Cautious return,solid,Jun 09,"79,019","313,450","Jun 09: 79,019 projected total cases<br>Projection upper CI: 313,450 cases<br>"
