Country	Date	Cases	Recovered	Deaths
France	2020-03-10	1794	12	33
France	2020-03-11	2293	12	48
France	2020-03-12	2293	12	48
France	2020-03-13	3681	12	79
France	2020-03-14	4496	12	91
France	2020-03-15	4532	12	91
France	2020-03-16	6683	12	149
France	2020-03-17	7715	12	149
France	2020-03-18	9124	12	149
France	2020-03-19	10970	12	244
France	2020-03-20	12758	12	451
France	2020-03-21	14463	12	563
France	2020-03-22	16243	2206	676
France	2020-03-23	20123	2206	862
France	2020-03-24	22622	3250	1102
France	2020-03-25	25600	3907	1333
France	2020-03-26	29551	4955	1698
France	2020-03-27	33402	5707	1997
France	2020-03-28	38105	5724	2317
France	2020-03-29	40708	7226	2611
France	2020-03-30	45170	7964	3030
France	2020-03-31	52827	9513	3532
France	2020-04-01	57749	11053	4414
France	2020-04-02	59929	12548	5398
France	2020-04-03	65202	14135	6520
France	2020-04-04	69500	15572	7574
France	2020-04-05	71412	16349	8093
France	2020-04-06	75343	17428	8926
France	2020-04-07	79163	19523	10343
France	2020-04-08	83057	21452	10887
France	2020-04-09	87366	23413	12228
France	2020-04-10	91738	25195	13215
France	2020-04-11	94863	26663	13851
France	2020-04-12	121712	27469	14412
France	2020-04-13	125394	28001	14986
France	2020-04-14	130365	29098	15748
France	2020-04-15	133585	31470	17188
France	2020-04-16	146075	33327	17941
France	2020-04-17	148084	35006	18703
France	2020-04-18	148086	36587	19345
France	2020-04-19	153011	37183	19744
France	2020-04-20	155393	38036	20292
France	2020-04-21	158168	39819	20829
France	2020-04-22	155980	41326	21373
France	2020-04-23	158303	42762	21889
France	2020-04-24	159952	44271	22279
France	2020-04-25	161644	45372	22648
France	2020-04-26	162220	45681	22890
France	2020-04-27	165963	46293	23327
Germany	2020-01-22	0	0	0
Germany	2020-01-23	0	0	0
Germany	2020-01-24	0	0	0
Germany	2020-01-25	0	0	0
Germany	2020-01-26	0	0	0
Germany	2020-01-27	1	0	0
Germany	2020-01-28	4	0	0
Germany	2020-01-29	4	0	0
Germany	2020-01-30	4	0	0
Germany	2020-01-31	5	0	0
Germany	2020-02-01	8	0	0
Germany	2020-02-02	10	0	0
Germany	2020-02-03	12	0	0
Germany	2020-02-04	12	0	0
Germany	2020-02-05	12	0	0
Germany	2020-02-06	12	0	0
Germany	2020-02-07	13	0	0
Germany	2020-02-08	13	0	0
Germany	2020-02-09	14	0	0
Germany	2020-02-10	14	0	0
Germany	2020-02-11	16	0	0
Germany	2020-02-12	16	0	0
Germany	2020-02-13	16	1	0
Germany	2020-02-14	16	1	0
Germany	2020-02-15	16	1	0
Germany	2020-02-16	16	1	0
Germany	2020-02-17	16	1	0
Germany	2020-02-18	16	12	0
Germany	2020-02-19	16	12	0
Germany	2020-02-20	16	12	0
Germany	2020-02-21	16	14	0
Germany	2020-02-22	16	14	0
Germany	2020-02-23	16	14	0
Germany	2020-02-24	16	14	0
Germany	2020-02-25	17	14	0
Germany	2020-02-26	27	15	0
Germany	2020-02-27	46	16	0
Germany	2020-02-28	48	16	0
Germany	2020-02-29	79	16	0
Germany	2020-03-01	130	16	0
Germany	2020-03-02	159	16	0
Germany	2020-03-03	196	16	0
Germany	2020-03-04	262	16	0
Germany	2020-03-05	482	16	0
Germany	2020-03-06	670	17	0
Germany	2020-03-07	799	18	0
Germany	2020-03-08	1040	18	0
Germany	2020-03-09	1176	18	2
Germany	2020-03-10	1457	18	2
Germany	2020-03-11	1908	25	3
Germany	2020-03-12	2078	25	3
Germany	2020-03-13	3675	46	7
Germany	2020-03-14	4585	46	9
Germany	2020-03-15	5795	46	11
Germany	2020-03-16	7272	67	17
Germany	2020-03-17	9257	67	24
Germany	2020-03-18	12327	105	28
Germany	2020-03-19	15320	113	44
Germany	2020-03-20	19848	180	67
Germany	2020-03-21	22213	233	84
Germany	2020-03-22	24873	266	94
Germany	2020-03-23	29056	266	123
Germany	2020-03-24	32986	3243	157
Germany	2020-03-25	37323	3547	206
Germany	2020-03-26	43938	5673	267
Germany	2020-03-27	50871	6658	342
Germany	2020-03-28	57695	8481	433
Germany	2020-03-29	62095	9211	533
Germany	2020-03-30	66885	13500	645
Germany	2020-03-31	71808	16100	775
Germany	2020-04-01	77872	18700	920
Germany	2020-04-02	84794	22440	1107
Germany	2020-04-03	91159	24575	1275
Germany	2020-04-04	96092	26400	1444
Germany	2020-04-05	100123	28700	1584
Germany	2020-04-06	103374	28700	1810
Germany	2020-04-07	107663	36081	2016
Germany	2020-04-08	113296	46300	2349
Germany	2020-04-09	118181	52407	2607
Germany	2020-04-10	122171	53913	2767
Germany	2020-04-11	124908	57400	2736
Germany	2020-04-12	127854	60300	3022
Germany	2020-04-13	130072	64300	3194
Germany	2020-04-14	131359	68200	3294
Germany	2020-04-15	134753	72600	3804
Germany	2020-04-16	137698	77000	4052
Germany	2020-04-17	141397	83114	4352
Germany	2020-04-18	143342	85400	4459
Germany	2020-04-19	145184	88000	4586
Germany	2020-04-20	147065	91500	4862
Germany	2020-04-21	148291	95200	5033
Germany	2020-04-22	150648	99400	5279
Germany	2020-04-23	153129	103300	5575
Germany	2020-04-24	154999	109800	5760
Germany	2020-04-25	156513	109800	5877
Germany	2020-04-26	157770	112000	5976
Germany	2020-04-27	158758	114500	6126
Iran	2020-01-22	0	0	0
Iran	2020-01-23	0	0	0
Iran	2020-01-24	0	0	0
Iran	2020-01-25	0	0	0
Iran	2020-01-26	0	0	0
Iran	2020-01-27	0	0	0
Iran	2020-01-28	0	0	0
Iran	2020-01-29	0	0	0
Iran	2020-01-30	0	0	0
Iran	2020-01-31	0	0	0
Iran	2020-02-01	0	0	0
Iran	2020-02-02	0	0	0
Iran	2020-02-03	0	0	0
Iran	2020-02-04	0	0	0
Iran	2020-02-05	0	0	0
Iran	2020-02-06	0	0	0
Iran	2020-02-07	0	0	0
Iran	2020-02-08	0	0	0
Iran	2020-02-09	0	0	0
Iran	2020-02-10	0	0	0
Iran	2020-02-11	0	0	0
Iran	2020-02-12	0	0	0
Iran	2020-02-13	0	0	0
Iran	2020-02-14	0	0	0
Iran	2020-02-15	0	0	0
Iran	2020-02-16	0	0	0
Iran	2020-02-17	0	0	0
Iran	2020-02-18	0	0	0
Iran	2020-02-19	2	0	2
Iran	2020-02-20	5	0	2
Iran	2020-02-21	18	0	4
Iran	2020-02-22	28	0	5
Iran	2020-02-23	43	0	8
Iran	2020-02-24	61	0	12
Iran	2020-02-25	95	0	16
Iran	2020-02-26	139	49	19
Iran	2020-02-27	245	49	26
Iran	2020-02-28	388	73	34
Iran	2020-02-29	593	123	43
Iran	2020-03-01	978	175	54
Iran	2020-03-02	1501	291	66
Iran	2020-03-03	2336	291	77
Iran	2020-03-04	2922	552	92
Iran	2020-03-05	3513	739	107
Iran	2020-03-06	4747	913	124
Iran	2020-03-07	5823	1669	145
Iran	2020-03-08	6566	2134	194
Iran	2020-03-09	7161	2394	237
Iran	2020-03-10	8042	2731	291
Iran	2020-03-11	9000	2959	354
Iran	2020-03-12	10075	2959	429
Iran	2020-03-13	11364	2959	514
Iran	2020-03-14	12729	2959	611
Iran	2020-03-15	13938	4590	724
Iran	2020-03-16	14991	4590	853
Iran	2020-03-17	16169	5389	988
Iran	2020-03-18	17361	5389	1135
Iran	2020-03-19	18407	5710	1284
Iran	2020-03-20	19644	6745	1433
Iran	2020-03-21	20610	7635	1556
Iran	2020-03-22	21638	7931	1685
Iran	2020-03-23	23049	7931	1812
Iran	2020-03-24	24811	8913	1934
Iran	2020-03-25	27017	9625	2077
Iran	2020-03-26	29406	10457	2234
Iran	2020-03-27	32332	11133	2378
Iran	2020-03-28	35408	11679	2517
Iran	2020-03-29	38309	12391	2640
Iran	2020-03-30	41495	13911	2757
Iran	2020-03-31	44605	14656	2898
Iran	2020-04-01	47593	15473	3036
Iran	2020-04-02	50468	16711	3160
Iran	2020-04-03	53183	17935	3294
Iran	2020-04-04	55743	19736	3452
Iran	2020-04-05	58226	19736	3603
Iran	2020-04-06	60500	24236	3739
Iran	2020-04-07	62589	27039	3872
Iran	2020-04-08	64586	29812	3993
Iran	2020-04-09	66220	32309	4110
Iran	2020-04-10	68192	35465	4232
Iran	2020-04-11	70029	41947	4357
Iran	2020-04-12	71686	43894	4474
Iran	2020-04-13	73303	45983	4585
Iran	2020-04-14	74877	48129	4683
Iran	2020-04-15	76389	49933	4777
Iran	2020-04-16	77995	52229	4869
Iran	2020-04-17	79494	54064	4958
Iran	2020-04-18	80868	55987	5031
Iran	2020-04-19	82211	57023	5118
Iran	2020-04-20	83505	59273	5209
Iran	2020-04-21	84802	60965	5297
Iran	2020-04-22	85996	63113	5391
Iran	2020-04-23	87026	64843	5481
Iran	2020-04-24	88194	66599	5574
Iran	2020-04-25	89328	68193	5650
Iran	2020-04-26	90481	69657	5710
Iran	2020-04-27	91472	70933	5806
Italy	2020-01-22	0	0	0
Italy	2020-01-23	0	0	0
Italy	2020-01-24	0	0	0
Italy	2020-01-25	0	0	0
Italy	2020-01-26	0	0	0
Italy	2020-01-27	0	0	0
Italy	2020-01-28	0	0	0
Italy	2020-01-29	0	0	0
Italy	2020-01-30	0	0	0
Italy	2020-01-31	2	0	0
Italy	2020-02-01	2	0	0
Italy	2020-02-02	2	0	0
Italy	2020-02-03	2	0	0
Italy	2020-02-04	2	0	0
Italy	2020-02-05	2	0	0
Italy	2020-02-06	2	0	0
Italy	2020-02-07	3	0	0
Italy	2020-02-08	3	0	0
Italy	2020-02-09	3	0	0
Italy	2020-02-10	3	0	0
Italy	2020-02-11	3	0	0
Italy	2020-02-12	3	0	0
Italy	2020-02-13	3	0	0
Italy	2020-02-14	3	0	0
Italy	2020-02-15	3	0	0
Italy	2020-02-16	3	0	0
Italy	2020-02-17	3	0	0
Italy	2020-02-18	3	0	0
Italy	2020-02-19	3	0	0
Italy	2020-02-20	3	0	0
Italy	2020-02-21	20	0	1
Italy	2020-02-22	62	1	2
Italy	2020-02-23	155	2	3
Italy	2020-02-24	229	1	7
Italy	2020-02-25	322	1	10
Italy	2020-02-26	453	3	12
Italy	2020-02-27	655	45	17
Italy	2020-02-28	888	46	21
Italy	2020-02-29	1128	46	29
Italy	2020-03-01	1694	83	34
Italy	2020-03-02	2036	149	52
Italy	2020-03-03	2502	160	79
Italy	2020-03-04	3089	276	107
Italy	2020-03-05	3858	414	148
Italy	2020-03-06	4636	523	197
Italy	2020-03-07	5883	589	233
Italy	2020-03-08	7375	622	366
Italy	2020-03-09	9172	724	463
Italy	2020-03-10	10149	724	631
Italy	2020-03-11	12462	1045	827
Italy	2020-03-12	12462	1045	827
Italy	2020-03-13	17660	1439	1266
Italy	2020-03-14	21157	1966	1441
Italy	2020-03-15	24747	2335	1809
Italy	2020-03-16	27980	2749	2158
Italy	2020-03-17	31506	2941	2503
Italy	2020-03-18	35713	4025	2978
Italy	2020-03-19	41035	4440	3405
Italy	2020-03-20	47021	4440	4032
Italy	2020-03-21	53578	6072	4825
Italy	2020-03-22	59138	7024	5476
Italy	2020-03-23	63927	7024	6077
Italy	2020-03-24	69176	8326	6820
Italy	2020-03-25	74386	9362	7503
Italy	2020-03-26	80589	10361	8215
Italy	2020-03-27	86498	10950	9134
Italy	2020-03-28	92472	12384	10023
Italy	2020-03-29	97689	13030	10779
Italy	2020-03-30	101739	14620	11591
Italy	2020-03-31	105792	15729	12428
Italy	2020-04-01	110574	16847	13155
Italy	2020-04-02	115242	18278	13915
Italy	2020-04-03	119827	19758	14681
Italy	2020-04-04	124632	20996	15362
Italy	2020-04-05	128948	21815	15887
Italy	2020-04-06	132547	22837	16523
Italy	2020-04-07	135586	24392	17127
Italy	2020-04-08	139422	26491	17669
Italy	2020-04-09	143626	28470	18279
Italy	2020-04-10	147577	30455	18849
Italy	2020-04-11	152271	32534	19468
Italy	2020-04-12	156363	34211	19899
Italy	2020-04-13	159516	35435	20465
Italy	2020-04-14	162488	37130	21067
Italy	2020-04-15	165155	38092	21645
Italy	2020-04-16	168941	40164	22170
Italy	2020-04-17	172434	42727	22745
Italy	2020-04-18	175925	44927	23227
Italy	2020-04-19	178972	47055	23660
Italy	2020-04-20	181228	48877	24114
Italy	2020-04-21	183957	51600	24648
Italy	2020-04-22	187327	54543	25085
Italy	2020-04-23	189973	57576	25549
Italy	2020-04-24	192994	60498	25969
Italy	2020-04-25	195351	63120	26384
Italy	2020-04-26	197675	64928	26644
Italy	2020-04-27	199414	66624	26977
Netherlands	2020-01-22	0	0	0
Netherlands	2020-01-23	0	0	0
Netherlands	2020-01-24	0	0	0
Netherlands	2020-01-25	0	0	0
Netherlands	2020-01-26	0	0	0
Netherlands	2020-01-27	0	0	0
Netherlands	2020-01-28	0	0	0
Netherlands	2020-01-29	0	0	0
Netherlands	2020-01-30	0	0	0
Netherlands	2020-01-31	0	0	0
Netherlands	2020-02-01	0	0	0
Netherlands	2020-02-02	0	0	0
Netherlands	2020-02-03	0	0	0
Netherlands	2020-02-04	0	0	0
Netherlands	2020-02-05	0	0	0
Netherlands	2020-02-06	0	0	0
Netherlands	2020-02-07	0	0	0
Netherlands	2020-02-08	0	0	0
Netherlands	2020-02-09	0	0	0
Netherlands	2020-02-10	0	0	0
Netherlands	2020-02-11	0	0	0
Netherlands	2020-02-12	0	0	0
Netherlands	2020-02-13	0	0	0
Netherlands	2020-02-14	0	0	0
Netherlands	2020-02-15	0	0	0
Netherlands	2020-02-16	0	0	0
Netherlands	2020-02-17	0	0	0
Netherlands	2020-02-18	0	0	0
Netherlands	2020-02-19	0	0	0
Netherlands	2020-02-20	0	0	0
Netherlands	2020-02-21	0	0	0
Netherlands	2020-02-22	0	0	0
Netherlands	2020-02-23	0	0	0
Netherlands	2020-02-24	0	0	0
Netherlands	2020-02-25	0	0	0
Netherlands	2020-02-26	0	0	0
Netherlands	2020-02-27	1	0	0
Netherlands	2020-02-28	1	0	0
Netherlands	2020-02-29	6	0	0
Netherlands	2020-03-01	10	0	0
Netherlands	2020-03-02	18	0	0
Netherlands	2020-03-03	24	0	0
Netherlands	2020-03-04	38	0	0
Netherlands	2020-03-05	82	0	0
Netherlands	2020-03-06	128	0	1
Netherlands	2020-03-07	188	0	1
Netherlands	2020-03-08	265	0	3
Netherlands	2020-03-09	321	0	3
Netherlands	2020-03-10	382	0	4
Netherlands	2020-03-11	503	0	5
Netherlands	2020-03-12	503	0	5
Netherlands	2020-03-13	806	0	10
Netherlands	2020-03-14	962	2	12
Netherlands	2020-03-15	1138	2	20
Netherlands	2020-03-16	1416	2	24
Netherlands	2020-03-17	1711	2	43
Netherlands	2020-03-18	2058	2	58
Netherlands	2020-03-19	2467	2	77
Netherlands	2020-03-20	3003	2	107
Netherlands	2020-03-21	3640	2	137
Netherlands	2020-03-22	4217	2	180
Netherlands	2020-03-23	4764	2	214
Netherlands	2020-03-24	5580	3	277
Netherlands	2020-03-25	6438	4	357
Netherlands	2020-03-26	7468	6	435
Netherlands	2020-03-27	8647	6	547
Netherlands	2020-03-28	9819	6	640
Netherlands	2020-03-29	10930	253	772
Netherlands	2020-03-30	11817	253	865
Netherlands	2020-03-31	12667	253	1040
Netherlands	2020-04-01	13696	260	1175
Netherlands	2020-04-02	14788	260	1341
Netherlands	2020-04-03	15821	260	1490
Netherlands	2020-04-04	16727	262	1656
Netherlands	2020-04-05	17953	257	1771
Netherlands	2020-04-06	18926	258	1874
Netherlands	2020-04-07	19709	272	2108
Netherlands	2020-04-08	20682	272	2255
Netherlands	2020-04-09	21903	278	2403
Netherlands	2020-04-10	23249	287	2520
Netherlands	2020-04-11	24571	291	2653
Netherlands	2020-04-12	25746	295	2747
Netherlands	2020-04-13	26710	295	2833
Netherlands	2020-04-14	27580	297	2955
Netherlands	2020-04-15	28316	304	3145
Netherlands	2020-04-16	29383	311	3327
Netherlands	2020-04-17	30619	315	3471
Netherlands	2020-04-18	31766	317	3613
