Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,j,text
2020-04-14,mod_2,8138,54086,Social distancing,solid,Apr 14,"8,138","54,086",FALSE,"Apr 14: 8,138 projected cases<br>Projection upper CI: 54,086 cases<br>"
2020-04-14,mod_3,11162,69964,No intervention,solid,Apr 14,"11,162","69,964",FALSE,"Apr 14: 11,162 projected cases<br>Projection upper CI: 69,964 cases<br>"
2020-04-14,mod_4,5149,38895,Lockdown with moderate return,solid,Apr 14,"5,149","38,895",TRUE,"Apr 14: 5,149 projected cases<br>Projection upper CI: 38,895 cases<br>"
2020-04-15,mod_2,8935,59453,Social distancing,solid,Apr 15,"8,935","59,453",FALSE,"Apr 15: 8,935 projected cases<br>Projection upper CI: 59,453 cases<br>"
2020-04-15,mod_3,13003,82051,No intervention,solid,Apr 15,"13,003","82,051",FALSE,"Apr 15: 13,003 projected cases<br>Projection upper CI: 82,051 cases<br>"
2020-04-15,mod_4,5287,39818,Lockdown with moderate return,solid,Apr 15,"5,287","39,818",TRUE,"Apr 15: 5,287 projected cases<br>Projection upper CI: 39,818 cases<br>"
2020-04-16,mod_2,9834,65805,Social distancing,solid,Apr 16,"9,834","65,805",FALSE,"Apr 16: 9,834 projected cases<br>Projection upper CI: 65,805 cases<br>"
2020-04-16,mod_3,15289,95950,No intervention,solid,Apr 16,"15,289","95,950",FALSE,"Apr 16: 15,289 projected cases<br>Projection upper CI: 95,950 cases<br>"
2020-04-16,mod_4,5427,40961,Lockdown with moderate return,solid,Apr 16,"5,427","40,961",TRUE,"Apr 16: 5,427 projected cases<br>Projection upper CI: 40,961 cases<br>"
2020-04-17,mod_2,10856,72663,Social distancing,solid,Apr 17,"10,856","72,663",FALSE,"Apr 17: 10,856 projected cases<br>Projection upper CI: 72,663 cases<br>"
2020-04-17,mod_3,18187,114074,No intervention,solid,Apr 17,"18,187","114,074",FALSE,"Apr 17: 18,187 projected cases<br>Projection upper CI: 114,074 cases<br>"
2020-04-17,mod_4,5560,42297,Lockdown with moderate return,solid,Apr 17,"5,560","42,297",TRUE,"Apr 17: 5,560 projected cases<br>Projection upper CI: 42,297 cases<br>"
2020-04-18,mod_2,12048,81051,Social distancing,solid,Apr 18,"12,048","81,051",FALSE,"Apr 18: 12,048 projected cases<br>Projection upper CI: 81,051 cases<br>"
2020-04-18,mod_3,21913,136632,No intervention,solid,Apr 18,"21,913","136,632",FALSE,"Apr 18: 21,913 projected cases<br>Projection upper CI: 136,632 cases<br>"
2020-04-18,mod_4,5697,43173,Lockdown with moderate return,solid,Apr 18,"5,697","43,173",TRUE,"Apr 18: 5,697 projected cases<br>Projection upper CI: 43,173 cases<br>"
2020-04-19,mod_2,13436,90098,Social distancing,solid,Apr 19,"13,436","90,098",FALSE,"Apr 19: 13,436 projected cases<br>Projection upper CI: 90,098 cases<br>"
2020-04-19,mod_3,26763,167611,No intervention,solid,Apr 19,"26,763","167,611",FALSE,"Apr 19: 26,763 projected cases<br>Projection upper CI: 167,611 cases<br>"
2020-04-19,mod_4,5831,44237,Lockdown with moderate return,solid,Apr 19,"5,831","44,237",TRUE,"Apr 19: 5,831 projected cases<br>Projection upper CI: 44,237 cases<br>"
2020-04-20,mod_2,15065,100897,Social distancing,solid,Apr 20,"15,065","100,897",FALSE,"Apr 20: 15,065 projected cases<br>Projection upper CI: 100,897 cases<br>"
2020-04-20,mod_3,33153,204726,No intervention,solid,Apr 20,"33,153","204,726",FALSE,"Apr 20: 33,153 projected cases<br>Projection upper CI: 204,726 cases<br>"
2020-04-20,mod_4,5955,45152,Lockdown with moderate return,solid,Apr 20,"5,955","45,152",TRUE,"Apr 20: 5,955 projected cases<br>Projection upper CI: 45,152 cases<br>"
2020-04-21,mod_2,17009,113208,Social distancing,solid,Apr 21,"17,009","113,208",FALSE,"Apr 21: 17,009 projected cases<br>Projection upper CI: 113,208 cases<br>"
2020-04-21,mod_3,41609,253764,No intervention,solid,Apr 21,"41,609","253,764",FALSE,"Apr 21: 41,609 projected cases<br>Projection upper CI: 253,764 cases<br>"
2020-04-21,mod_4,6078,46725,Lockdown with moderate return,solid,Apr 21,"6,078","46,725",TRUE,"Apr 21: 6,078 projected cases<br>Projection upper CI: 46,725 cases<br>"
2020-04-22,mod_2,19356,128443,Social distancing,solid,Apr 22,"19,356","128,443",FALSE,"Apr 22: 19,356 projected cases<br>Projection upper CI: 128,443 cases<br>"
2020-04-22,mod_3,52759,315861,No intervention,solid,Apr 22,"52,759","315,861",FALSE,"Apr 22: 52,759 projected cases<br>Projection upper CI: 315,861 cases<br>"
2020-04-22,mod_4,6201,48179,Lockdown with moderate return,solid,Apr 22,"6,201","48,179",TRUE,"Apr 22: 6,201 projected cases<br>Projection upper CI: 48,179 cases<br>"
2020-04-23,mod_2,22183,144731,Social distancing,solid,Apr 23,"22,183","144,731",FALSE,"Apr 23: 22,183 projected cases<br>Projection upper CI: 144,731 cases<br>"
2020-04-23,mod_3,67240,397768,No intervention,solid,Apr 23,"67,240","397,768",FALSE,"Apr 23: 67,240 projected cases<br>Projection upper CI: 397,768 cases<br>"
2020-04-23,mod_4,6331,48783,Lockdown with moderate return,solid,Apr 23,"6,331","48,783",TRUE,"Apr 23: 6,331 projected cases<br>Projection upper CI: 48,783 cases<br>"
2020-04-24,mod_2,25606,164048,Social distancing,solid,Apr 24,"25,606","164,048",FALSE,"Apr 24: 25,606 projected cases<br>Projection upper CI: 164,048 cases<br>"
2020-04-24,mod_3,85841,500287,No intervention,solid,Apr 24,"85,841","500,287",FALSE,"Apr 24: 85,841 projected cases<br>Projection upper CI: 500,287 cases<br>"
2020-04-24,mod_4,6467,50294,Lockdown with moderate return,solid,Apr 24,"6,467","50,294",TRUE,"Apr 24: 6,467 projected cases<br>Projection upper CI: 50,294 cases<br>"
2020-04-25,mod_2,29762,187384,Social distancing,solid,Apr 25,"29,762","187,384",FALSE,"Apr 25: 29,762 projected cases<br>Projection upper CI: 187,384 cases<br>"
2020-04-25,mod_3,109359,636381,No intervention,solid,Apr 25,"109,359","636,381",FALSE,"Apr 25: 109,359 projected cases<br>Projection upper CI: 636,381 cases<br>"
2020-04-25,mod_4,6608,51334,Lockdown with moderate return,solid,Apr 25,"6,608","51,334",TRUE,"Apr 25: 6,608 projected cases<br>Projection upper CI: 51,334 cases<br>"
2020-04-26,mod_2,34821,214565,Social distancing,solid,Apr 26,"34,821","214,565",FALSE,"Apr 26: 34,821 projected cases<br>Projection upper CI: 214,565 cases<br>"
2020-04-26,mod_3,138620,811437,No intervention,solid,Apr 26,"138,620","811,437",FALSE,"Apr 26: 138,620 projected cases<br>Projection upper CI: 811,437 cases<br>"
2020-04-26,mod_4,6758,52882,Lockdown with moderate return,solid,Apr 26,"6,758","52,882",TRUE,"Apr 26: 6,758 projected cases<br>Projection upper CI: 52,882 cases<br>"
2020-04-27,mod_2,40947,245576,Social distancing,solid,Apr 27,"40,947","245,576",FALSE,"Apr 27: 40,947 projected cases<br>Projection upper CI: 245,576 cases<br>"
2020-04-27,mod_3,174546,1023976,No intervention,solid,Apr 27,"174,546","1,023,976",FALSE,"Apr 27: 174,546 projected cases<br>Projection upper CI: 1,023,976 cases<br>"
2020-04-27,mod_4,6915,54257,Lockdown with moderate return,solid,Apr 27,"6,915","54,257",TRUE,"Apr 27: 6,915 projected cases<br>Projection upper CI: 54,257 cases<br>"
2020-04-28,mod_2,48327,283651,Social distancing,solid,Apr 28,"48,327","283,651",FALSE,"Apr 28: 48,327 projected cases<br>Projection upper CI: 283,651 cases<br>"
2020-04-28,mod_3,217971,1302361,No intervention,solid,Apr 28,"217,971","1,302,361",FALSE,"Apr 28: 217,971 projected cases<br>Projection upper CI: 1,302,361 cases<br>"
2020-04-28,mod_4,7077,55815,Lockdown with moderate return,solid,Apr 28,"7,077","55,815",TRUE,"Apr 28: 7,077 projected cases<br>Projection upper CI: 55,815 cases<br>"
2020-04-29,mod_2,57169,329823,Social distancing,solid,Apr 29,"57,169","329,823",FALSE,"Apr 29: 57,169 projected cases<br>Projection upper CI: 329,823 cases<br>"
2020-04-29,mod_3,269667,1658851,No intervention,solid,Apr 29,"269,667","1,658,851",FALSE,"Apr 29: 269,667 projected cases<br>Projection upper CI: 1,658,851 cases<br>"
2020-04-29,mod_4,7254,57578,Lockdown with moderate return,solid,Apr 29,"7,254","57,578",TRUE,"Apr 29: 7,254 projected cases<br>Projection upper CI: 57,578 cases<br>"
2020-04-30,mod_2,67674,379608,Social distancing,solid,Apr 30,"67,674","379,608",FALSE,"Apr 30: 67,674 projected cases<br>Projection upper CI: 379,608 cases<br>"
2020-04-30,mod_3,330363,2118991,No intervention,solid,Apr 30,"330,363","2,118,991",FALSE,"Apr 30: 330,363 projected cases<br>Projection upper CI: 2,118,991 cases<br>"
2020-04-30,mod_4,7441,59310,Lockdown with moderate return,solid,Apr 30,"7,441","59,310",TRUE,"Apr 30: 7,441 projected cases<br>Projection upper CI: 59,310 cases<br>"
