Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-06,mod_6,13520,100549,Cautious return,solid,May 06,"13,520","100,549","May 06: 13,520 projected total cases<br>Projection upper CI: 100,549 cases<br>"
2020-05-07,mod_2,173981,954011,Soc. Dist. + Travel Ban,solid,May 07,"173,981","954,011","May 07: 173,981 projected total cases<br>Projection upper CI: 954,011 cases<br>"
2020-05-07,mod_4,14204,106078,Moderate return,solid,May 07,"14,204","106,078","May 07: 14,204 projected total cases<br>Projection upper CI: 106,078 cases<br>"
2020-05-07,mod_5,14815,110043,Normal (pre-intervention),solid,May 07,"14,815","110,043","May 07: 14,815 projected total cases<br>Projection upper CI: 110,043 cases<br>"
2020-05-07,mod_6,13936,104410,Cautious return,solid,May 07,"13,936","104,410","May 07: 13,936 projected total cases<br>Projection upper CI: 104,410 cases<br>"
2020-05-08,mod_2,200739,1101661,Soc. Dist. + Travel Ban,solid,May 08,"200,739","1,101,661","May 08: 200,739 projected total cases<br>Projection upper CI: 1,101,661 cases<br>"
2020-05-08,mod_4,14769,109835,Moderate return,solid,May 08,"14,769","109,835","May 08: 14,769 projected total cases<br>Projection upper CI: 109,835 cases<br>"
2020-05-08,mod_5,15680,114785,Normal (pre-intervention),solid,May 08,"15,680","114,785","May 08: 15,680 projected total cases<br>Projection upper CI: 114,785 cases<br>"
2020-05-08,mod_6,14384,107558,Cautious return,solid,May 08,"14,384","107,558","May 08: 14,384 projected total cases<br>Projection upper CI: 107,558 cases<br>"
2020-05-09,mod_2,230551,1293788,Soc. Dist. + Travel Ban,solid,May 09,"230,551","1,293,788","May 09: 230,551 projected total cases<br>Projection upper CI: 1,293,788 cases<br>"
2020-05-09,mod_4,15415,115355,Moderate return,solid,May 09,"15,415","115,355","May 09: 15,415 projected total cases<br>Projection upper CI: 115,355 cases<br>"
2020-05-09,mod_5,16751,122911,Normal (pre-intervention),solid,May 09,"16,751","122,911","May 09: 16,751 projected total cases<br>Projection upper CI: 122,911 cases<br>"
2020-05-09,mod_6,14873,111581,Cautious return,solid,May 09,"14,873","111,581","May 09: 14,873 projected total cases<br>Projection upper CI: 111,581 cases<br>"
2020-05-10,mod_2,263477,1494416,Soc. Dist. + Travel Ban,solid,May 10,"263,477","1,494,416","May 10: 263,477 projected total cases<br>Projection upper CI: 1,494,416 cases<br>"
2020-05-10,mod_4,16173,120413,Moderate return,solid,May 10,"16,173","120,413","May 10: 16,173 projected total cases<br>Projection upper CI: 120,413 cases<br>"
2020-05-10,mod_5,18072,130041,Normal (pre-intervention),solid,May 10,"18,072","130,041","May 10: 18,072 projected total cases<br>Projection upper CI: 130,041 cases<br>"
2020-05-10,mod_6,15421,114405,Cautious return,solid,May 10,"15,421","114,405","May 10: 15,421 projected total cases<br>Projection upper CI: 114,405 cases<br>"
2020-05-11,mod_2,299602,1745846,Soc. Dist. + Travel Ban,solid,May 11,"299,602","1,745,846","May 11: 299,602 projected total cases<br>Projection upper CI: 1,745,846 cases<br>"
2020-05-11,mod_4,17060,125887,Moderate return,solid,May 11,"17,060","125,887","May 11: 17,060 projected total cases<br>Projection upper CI: 125,887 cases<br>"
2020-05-11,mod_5,19764,139562,Normal (pre-intervention),solid,May 11,"19,764","139,562","May 11: 19,764 projected total cases<br>Projection upper CI: 139,562 cases<br>"
2020-05-11,mod_6,16026,119035,Cautious return,solid,May 11,"16,026","119,035","May 11: 16,026 projected total cases<br>Projection upper CI: 119,035 cases<br>"
2020-05-12,mod_2,339025,2037957,Soc. Dist. + Travel Ban,solid,May 12,"339,025","2,037,957","May 12: 339,025 projected total cases<br>Projection upper CI: 2,037,957 cases<br>"
2020-05-12,mod_4,18096,132506,Moderate return,solid,May 12,"18,096","132,506","May 12: 18,096 projected total cases<br>Projection upper CI: 132,506 cases<br>"
2020-05-12,mod_5,21897,150886,Normal (pre-intervention),solid,May 12,"21,897","150,886","May 12: 21,897 projected total cases<br>Projection upper CI: 150,886 cases<br>"
2020-05-12,mod_6,16699,122749,Cautious return,solid,May 12,"16,699","122,749","May 12: 16,699 projected total cases<br>Projection upper CI: 122,749 cases<br>"
2020-05-13,mod_2,381742,2355299,Soc. Dist. + Travel Ban,solid,May 13,"381,742","2,355,299","May 13: 381,742 projected total cases<br>Projection upper CI: 2,355,299 cases<br>"
2020-05-13,mod_4,19337,137930,Moderate return,solid,May 13,"19,337","137,930","May 13: 19,337 projected total cases<br>Projection upper CI: 137,930 cases<br>"
2020-05-13,mod_5,24685,164210,Normal (pre-intervention),solid,May 13,"24,685","164,210","May 13: 24,685 projected total cases<br>Projection upper CI: 164,210 cases<br>"
2020-05-13,mod_6,17471,127610,Cautious return,solid,May 13,"17,471","127,610","May 13: 17,471 projected total cases<br>Projection upper CI: 127,610 cases<br>"
2020-05-14,mod_2,427725,2736077,Soc. Dist. + Travel Ban,solid,May 14,"427,725","2,736,077","May 14: 427,725 projected total cases<br>Projection upper CI: 2,736,077 cases<br>"
2020-05-14,mod_4,20843,146832,Moderate return,solid,May 14,"20,843","146,832","May 14: 20,843 projected total cases<br>Projection upper CI: 146,832 cases<br>"
2020-05-14,mod_5,28329,182095,Normal (pre-intervention),solid,May 14,"28,329","182,095","May 14: 28,329 projected total cases<br>Projection upper CI: 182,095 cases<br>"
2020-05-14,mod_6,18329,132922,Cautious return,solid,May 14,"18,329","132,922","May 14: 18,329 projected total cases<br>Projection upper CI: 132,922 cases<br>"
2020-05-15,mod_2,477065,3180604,Soc. Dist. + Travel Ban,solid,May 15,"477,065","3,180,604","May 15: 477,065 projected total cases<br>Projection upper CI: 3,180,604 cases<br>"
2020-05-15,mod_4,22659,156308,Moderate return,solid,May 15,"22,659","156,308","May 15: 22,659 projected total cases<br>Projection upper CI: 156,308 cases<br>"
2020-05-15,mod_5,33156,201146,Normal (pre-intervention),solid,May 15,"33,156","201,146","May 15: 33,156 projected total cases<br>Projection upper CI: 201,146 cases<br>"
2020-05-15,mod_6,19305,137868,Cautious return,solid,May 15,"19,305","137,868","May 15: 19,305 projected total cases<br>Projection upper CI: 137,868 cases<br>"
2020-05-16,mod_2,529698,3680947,Soc. Dist. + Travel Ban,solid,May 16,"529,698","3,680,947","May 16: 529,698 projected total cases<br>Projection upper CI: 3,680,947 cases<br>"
2020-05-16,mod_4,24876,166662,Moderate return,solid,May 16,"24,876","166,662","May 16: 24,876 projected total cases<br>Projection upper CI: 166,662 cases<br>"
2020-05-16,mod_5,39610,226264,Normal (pre-intervention),solid,May 16,"39,610","226,264","May 16: 39,610 projected total cases<br>Projection upper CI: 226,264 cases<br>"
2020-05-16,mod_6,20438,144425,Cautious return,solid,May 16,"20,438","144,425","May 16: 20,438 projected total cases<br>Projection upper CI: 144,425 cases<br>"
2020-05-17,mod_2,585597,4274840,Soc. Dist. + Travel Ban,solid,May 17,"585,597","4,274,840","May 17: 585,597 projected total cases<br>Projection upper CI: 4,274,840 cases<br>"
2020-05-17,mod_4,27614,178580,Moderate return,solid,May 17,"27,614","178,580","May 17: 27,614 projected total cases<br>Projection upper CI: 178,580 cases<br>"
2020-05-17,mod_5,48261,257493,Normal (pre-intervention),solid,May 17,"48,261","257,493","May 17: 48,261 projected total cases<br>Projection upper CI: 257,493 cases<br>"
2020-05-17,mod_6,21749,149944,Cautious return,solid,May 17,"21,749","149,944","May 17: 21,749 projected total cases<br>Projection upper CI: 149,944 cases<br>"
2020-05-18,mod_2,644618,4897153,Soc. Dist. + Travel Ban,solid,May 18,"644,618","4,897,153","May 18: 644,618 projected total cases<br>Projection upper CI: 4,897,153 cases<br>"
2020-05-18,mod_4,30989,191809,Moderate return,solid,May 18,"30,989","191,809","May 18: 30,989 projected total cases<br>Projection upper CI: 191,809 cases<br>"
2020-05-18,mod_5,59799,300191,Normal (pre-intervention),solid,May 18,"59,799","300,191","May 18: 59,799 projected total cases<br>Projection upper CI: 300,191 cases<br>"
2020-05-18,mod_6,23253,157515,Cautious return,solid,May 18,"23,253","157,515","May 18: 23,253 projected total cases<br>Projection upper CI: 157,515 cases<br>"
2020-05-19,mod_2,706812,5656549,Soc. Dist. + Travel Ban,solid,May 19,"706,812","5,656,549","May 19: 706,812 projected total cases<br>Projection upper CI: 5,656,549 cases<br>"
2020-05-19,mod_4,35150,208587,Moderate return,solid,May 19,"35,150","208,587","May 19: 35,150 projected total cases<br>Projection upper CI: 208,587 cases<br>"
2020-05-19,mod_5,75022,353299,Normal (pre-intervention),solid,May 19,"75,022","353,299","May 19: 75,022 projected total cases<br>Projection upper CI: 353,299 cases<br>"
2020-05-19,mod_6,24992,165432,Cautious return,solid,May 19,"24,992","165,432","May 19: 24,992 projected total cases<br>Projection upper CI: 165,432 cases<br>"
2020-05-20,mod_2,772024,6445581,Soc. Dist. + Travel Ban,solid,May 20,"772,024","6,445,581","May 20: 772,024 projected total cases<br>Projection upper CI: 6,445,581 cases<br>"
2020-05-20,mod_4,40255,225022,Moderate return,solid,May 20,"40,255","225,022","May 20: 40,255 projected total cases<br>Projection upper CI: 225,022 cases<br>"
2020-05-20,mod_5,94918,421696,Normal (pre-intervention),solid,May 20,"94,918","421,696","May 20: 94,918 projected total cases<br>Projection upper CI: 421,696 cases<br>"
2020-05-20,mod_6,26988,174054,Cautious return,solid,May 20,"26,988","174,054","May 20: 26,988 projected total cases<br>Projection upper CI: 174,054 cases<br>"
2020-05-21,mod_2,840241,7296820,Soc. Dist. + Travel Ban,solid,May 21,"840,241","7,296,820","May 21: 840,241 projected total cases<br>Projection upper CI: 7,296,820 cases<br>"
2020-05-21,mod_4,46397,247400,Moderate return,solid,May 21,"46,397","247,400","May 21: 46,397 projected total cases<br>Projection upper CI: 247,400 cases<br>"
2020-05-21,mod_5,119802,507268,Normal (pre-intervention),solid,May 21,"119,802","507,268","May 21: 119,802 projected total cases<br>Projection upper CI: 507,268 cases<br>"
2020-05-21,mod_6,29278,182341,Cautious return,solid,May 21,"29,278","182,341","May 21: 29,278 projected total cases<br>Projection upper CI: 182,341 cases<br>"
2020-05-22,mod_2,911294,8293348,Soc. Dist. + Travel Ban,solid,May 22,"911,294","8,293,348","May 22: 911,294 projected total cases<br>Projection upper CI: 8,293,348 cases<br>"
2020-05-22,mod_4,53690,270510,Moderate return,solid,May 22,"53,690","270,510","May 22: 53,690 projected total cases<br>Projection upper CI: 270,510 cases<br>"
2020-05-22,mod_5,150299,619775,Normal (pre-intervention),solid,May 22,"150,299","619,775","May 22: 150,299 projected total cases<br>Projection upper CI: 619,775 cases<br>"
2020-05-22,mod_6,31879,193029,Cautious return,solid,May 22,"31,879","193,029","May 22: 31,879 projected total cases<br>Projection upper CI: 193,029 cases<br>"
2020-05-23,mod_2,985156,9368864,Soc. Dist. + Travel Ban,solid,May 23,"985,156","9,368,864","May 23: 985,156 projected total cases<br>Projection upper CI: 9,368,864 cases<br>"
2020-05-23,mod_4,62251,301616,Moderate return,solid,May 23,"62,251","301,616","May 23: 62,251 projected total cases<br>Projection upper CI: 301,616 cases<br>"
2020-05-23,mod_5,186979,771368,Normal (pre-intervention),solid,May 23,"186,979","771,368","May 23: 186,979 projected total cases<br>Projection upper CI: 771,368 cases<br>"
2020-05-23,mod_6,34782,203595,Cautious return,solid,May 23,"34,782","203,595","May 23: 34,782 projected total cases<br>Projection upper CI: 203,595 cases<br>"
2020-05-24,mod_2,1061807,10561151,Soc. Dist. + Travel Ban,solid,May 24,"1,061,807","10,561,151","May 24: 1,061,807 projected total cases<br>Projection upper CI: 10,561,151 cases<br>"
2020-05-24,mod_4,72260,333308,Moderate return,solid,May 24,"72,260","333,308","May 24: 72,260 projected total cases<br>Projection upper CI: 333,308 cases<br>"
2020-05-24,mod_5,230213,954981,Normal (pre-intervention),solid,May 24,"230,213","954,981","May 24: 230,213 projected total cases<br>Projection upper CI: 954,981 cases<br>"
2020-05-24,mod_6,38062,215639,Cautious return,solid,May 24,"38,062","215,639","May 24: 38,062 projected total cases<br>Projection upper CI: 215,639 cases<br>"
2020-05-25,mod_2,1141035,11805432,Soc. Dist. + Travel Ban,solid,May 25,"1,141,035","11,805,432","May 25: 1,141,035 projected total cases<br>Projection upper CI: 11,805,432 cases<br>"
2020-05-25,mod_4,83807,369358,Moderate return,solid,May 25,"83,807","369,358","May 25: 83,807 projected total cases<br>Projection upper CI: 369,358 cases<br>"
2020-05-25,mod_5,280301,1191367,Normal (pre-intervention),solid,May 25,"280,301","1,191,367","May 25: 280,301 projected total cases<br>Projection upper CI: 1,191,367 cases<br>"
2020-05-25,mod_6,41721,227765,Cautious return,solid,May 25,"41,721","227,765","May 25: 41,721 projected total cases<br>Projection upper CI: 227,765 cases<br>"
2020-05-26,mod_2,1222683,13109638,Soc. Dist. + Travel Ban,solid,May 26,"1,222,683","13,109,638","May 26: 1,222,683 projected total cases<br>Projection upper CI: 13,109,638 cases<br>"
2020-05-26,mod_4,97078,412666,Moderate return,solid,May 26,"97,078","412,666","May 26: 97,078 projected total cases<br>Projection upper CI: 412,666 cases<br>"
2020-05-26,mod_5,337477,1498979,Normal (pre-intervention),solid,May 26,"337,477","1,498,979","May 26: 337,477 projected total cases<br>Projection upper CI: 1,498,979 cases<br>"
2020-05-26,mod_6,45835,241163,Cautious return,solid,May 26,"45,835","241,163","May 26: 45,835 projected total cases<br>Projection upper CI: 241,163 cases<br>"
2020-05-27,mod_2,1306784,14532802,Soc. Dist. + Travel Ban,solid,May 27,"1,306,784","14,532,802","May 27: 1,306,784 projected total cases<br>Projection upper CI: 14,532,802 cases<br>"
2020-05-27,mod_4,112116,466266,Moderate return,solid,May 27,"112,116","466,266","May 27: 112,116 projected total cases<br>Projection upper CI: 466,266 cases<br>"
2020-05-27,mod_5,401806,1890510,Normal (pre-intervention),solid,May 27,"401,806","1,890,510","May 27: 401,806 projected total cases<br>Projection upper CI: 1,890,510 cases<br>"
2020-05-27,mod_6,50388,257021,Cautious return,solid,May 27,"50,388","257,021","May 27: 50,388 projected total cases<br>Projection upper CI: 257,021 cases<br>"
2020-05-28,mod_2,1393099,16030995,Soc. Dist. + Travel Ban,solid,May 28,"1,393,099","16,030,995","May 28: 1,393,099 projected total cases<br>Projection upper CI: 16,030,995 cases<br>"
2020-05-28,mod_4,129074,521455,Moderate return,solid,May 28,"129,074","521,455","May 28: 129,074 projected total cases<br>Projection upper CI: 521,455 cases<br>"
2020-05-28,mod_5,473326,2392042,Normal (pre-intervention),solid,May 28,"473,326","2,392,042","May 28: 473,326 projected total cases<br>Projection upper CI: 2,392,042 cases<br>"
2020-05-28,mod_6,55404,272251,Cautious return,solid,May 28,"55,404","272,251","May 28: 55,404 projected total cases<br>Projection upper CI: 272,251 cases<br>"
2020-05-29,mod_2,1481541,17616268,Soc. Dist. + Travel Ban,solid,May 29,"1,481,541","17,616,268","May 29: 1,481,541 projected total cases<br>Projection upper CI: 17,616,268 cases<br>"
2020-05-29,mod_4,148044,586803,Moderate return,solid,May 29,"148,044","586,803","May 29: 148,044 projected total cases<br>Projection upper CI: 586,803 cases<br>"
2020-05-29,mod_5,551876,3021518,Normal (pre-intervention),solid,May 29,"551,876","3,021,518","May 29: 551,876 projected total cases<br>Projection upper CI: 3,021,518 cases<br>"
2020-05-29,mod_6,60943,290570,Cautious return,solid,May 29,"60,943","290,570","May 29: 60,943 projected total cases<br>Projection upper CI: 290,570 cases<br>"
2020-05-30,mod_2,1571911,19337539,Soc. Dist. + Travel Ban,solid,May 30,"1,571,911","19,337,539","May 30: 1,571,911 projected total cases<br>Projection upper CI: 19,337,539 cases<br>"
2020-05-30,mod_4,169101,665782,Moderate return,solid,May 30,"169,101","665,782","May 30: 169,101 projected total cases<br>Projection upper CI: 665,782 cases<br>"
2020-05-30,mod_5,637367,3801794,Normal (pre-intervention),solid,May 30,"637,367","3,801,794","May 30: 637,367 projected total cases<br>Projection upper CI: 3,801,794 cases<br>"
2020-05-30,mod_6,67047,310655,Cautious return,solid,May 30,"67,047","310,655","May 30: 67,047 projected total cases<br>Projection upper CI: 310,655 cases<br>"
2020-05-31,mod_2,1664126,21077903,Soc. Dist. + Travel Ban,solid,May 31,"1,664,126","21,077,903","May 31: 1,664,126 projected total cases<br>Projection upper CI: 21,077,903 cases<br>"
2020-05-31,mod_4,192269,754186,Moderate return,solid,May 31,"192,269","754,186","May 31: 192,269 projected total cases<br>Projection upper CI: 754,186 cases<br>"
2020-05-31,mod_5,729546,4774938,Normal (pre-intervention),solid,May 31,"729,546","4,774,938","May 31: 729,546 projected total cases<br>Projection upper CI: 4,774,938 cases<br>"
2020-05-31,mod_6,73754,332510,Cautious return,solid,May 31,"73,754","332,510","May 31: 73,754 projected total cases<br>Projection upper CI: 332,510 cases<br>"
2020-06-01,mod_2,1758050,22848386,Soc. Dist. + Travel Ban,solid,Jun 01,"1,758,050","22,848,386","Jun 01: 1,758,050 projected total cases<br>Projection upper CI: 22,848,386 cases<br>"
2020-06-01,mod_4,217632,850580,Moderate return,solid,Jun 01,"217,632","850,580","Jun 01: 217,632 projected total cases<br>Projection upper CI: 850,580 cases<br>"
2020-06-01,mod_5,828030,5963752,Normal (pre-intervention),solid,Jun 01,"828,030","5,963,752","Jun 01: 828,030 projected total cases<br>Projection upper CI: 5,963,752 cases<br>"
2020-06-01,mod_6,81037,357135,Cautious return,solid,Jun 01,"81,037","357,135","Jun 01: 81,037 projected total cases<br>Projection upper CI: 357,135 cases<br>"
2020-06-02,mod_2,1853668,24658490,Soc. Dist. + Travel Ban,solid,Jun 02,"1,853,668","24,658,490","Jun 02: 1,853,668 projected total cases<br>Projection upper CI: 24,658,490 cases<br>"
2020-06-02,mod_4,245226,967778,Moderate return,solid,Jun 02,"245,226","967,778","Jun 02: 245,226 projected total cases<br>Projection upper CI: 967,778 cases<br>"
2020-06-02,mod_5,932504,7401061,Normal (pre-intervention),solid,Jun 02,"932,504","7,401,061","Jun 02: 932,504 projected total cases<br>Projection upper CI: 7,401,061 cases<br>"
2020-06-02,mod_6,88955,380530,Cautious return,solid,Jun 02,"88,955","380,530","Jun 02: 88,955 projected total cases<br>Projection upper CI: 380,530 cases<br>"
2020-06-03,mod_2,1950652,26508726,Soc. Dist. + Travel Ban,solid,Jun 03,"1,950,652","26,508,726","Jun 03: 1,950,652 projected total cases<br>Projection upper CI: 26,508,726 cases<br>"
2020-06-03,mod_4,275087,1101425,Moderate return,solid,Jun 03,"275,087","1,101,425","Jun 03: 275,087 projected total cases<br>Projection upper CI: 1,101,425 cases<br>"
2020-06-03,mod_5,1042644,9156107,Normal (pre-intervention),solid,Jun 03,"1,042,644","9,156,107","Jun 03: 1,042,644 projected total cases<br>Projection upper CI: 9,156,107 cases<br>"
2020-06-03,mod_6,97547,406456,Cautious return,solid,Jun 03,"97,547","406,456","Jun 03: 97,547 projected total cases<br>Projection upper CI: 406,456 cases<br>"
2020-06-04,mod_2,2049030,28469501,Soc. Dist. + Travel Ban,solid,Jun 04,"2,049,030","28,469,501","Jun 04: 2,049,030 projected total cases<br>Projection upper CI: 28,469,501 cases<br>"
2020-06-04,mod_4,307117,1254391,Moderate return,solid,Jun 04,"307,117","1,254,391","Jun 04: 307,117 projected total cases<br>Projection upper CI: 1,254,391 cases<br>"
2020-06-04,mod_5,1157887,11092697,Normal (pre-intervention),solid,Jun 04,"1,157,887","11,092,697","Jun 04: 1,157,887 projected total cases<br>Projection upper CI: 11,092,697 cases<br>"
2020-06-04,mod_6,106824,438776,Cautious return,solid,Jun 04,"106,824","438,776","Jun 04: 106,824 projected total cases<br>Projection upper CI: 438,776 cases<br>"
2020-06-05,mod_2,2148568,30453545,Soc. Dist. + Travel Ban,solid,Jun 05,"2,148,568","30,453,545","Jun 05: 2,148,568 projected total cases<br>Projection upper CI: 30,453,545 cases<br>"
2020-06-05,mod_4,341413,1442806,Moderate return,solid,Jun 05,"341,413","1,442,806","Jun 05: 341,413 projected total cases<br>Projection upper CI: 1,442,806 cases<br>"
2020-06-05,mod_5,1277892,13293054,Normal (pre-intervention),solid,Jun 05,"1,277,892","13,293,054","Jun 05: 1,277,892 projected total cases<br>Projection upper CI: 13,293,054 cases<br>"
2020-06-05,mod_6,116746,473113,Cautious return,solid,Jun 05,"116,746","473,113","Jun 05: 116,746 projected total cases<br>Projection upper CI: 473,113 cases<br>"
2020-06-06,mod_2,2249157,32346343,Soc. Dist. + Travel Ban,solid,Jun 06,"2,249,157","32,346,343","Jun 06: 2,249,157 projected total cases<br>Projection upper CI: 32,346,343 cases<br>"
2020-06-06,mod_4,377924,1627637,Moderate return,solid,Jun 06,"377,924","1,627,637","Jun 06: 377,924 projected total cases<br>Projection upper CI: 1,627,637 cases<br>"
2020-06-06,mod_5,1402158,15673644,Normal (pre-intervention),solid,Jun 06,"1,402,158","15,673,644","Jun 06: 1,402,158 projected total cases<br>Projection upper CI: 15,673,644 cases<br>"
2020-06-06,mod_6,127389,505839,Cautious return,solid,Jun 06,"127,389","505,839","Jun 06: 127,389 projected total cases<br>Projection upper CI: 505,839 cases<br>"
2020-06-07,mod_2,2350673,34300121,Soc. Dist. + Travel Ban,solid,Jun 07,"2,350,673","34,300,121","Jun 07: 2,350,673 projected total cases<br>Projection upper CI: 34,300,121 cases<br>"
2020-06-07,mod_4,416649,1875485,Moderate return,solid,Jun 07,"416,649","1,875,485","Jun 07: 416,649 projected total cases<br>Projection upper CI: 1,875,485 cases<br>"
2020-06-07,mod_5,1530156,18249036,Normal (pre-intervention),solid,Jun 07,"1,530,156","18,249,036","Jun 07: 1,530,156 projected total cases<br>Projection upper CI: 18,249,036 cases<br>"
2020-06-07,mod_6,138801,547142,Cautious return,solid,Jun 07,"138,801","547,142","Jun 07: 138,801 projected total cases<br>Projection upper CI: 547,142 cases<br>"
2020-06-08,mod_2,2453103,36144096,Soc. Dist. + Travel Ban,solid,Jun 08,"2,453,103","36,144,096","Jun 08: 2,453,103 projected total cases<br>Projection upper CI: 36,144,096 cases<br>"
2020-06-08,mod_4,457471,2142663,Moderate return,solid,Jun 08,"457,471","2,142,663","Jun 08: 457,471 projected total cases<br>Projection upper CI: 2,142,663 cases<br>"
2020-06-08,mod_5,1661304,20956973,Normal (pre-intervention),solid,Jun 08,"1,661,304","20,956,973","Jun 08: 1,661,304 projected total cases<br>Projection upper CI: 20,956,973 cases<br>"
2020-06-08,mod_6,150954,589857,Cautious return,solid,Jun 08,"150,954","589,857","Jun 08: 150,954 projected total cases<br>Projection upper CI: 589,857 cases<br>"
2020-06-09,mod_2,2556222,38040472,Soc. Dist. + Travel Ban,solid,Jun 09,"2,556,222","38,040,472","Jun 09: 2,556,222 projected total cases<br>Projection upper CI: 38,040,472 cases<br>"
2020-06-09,mod_4,500382,2451226,Moderate return,solid,Jun 09,"500,382","2,451,226","Jun 09: 500,382 projected total cases<br>Projection upper CI: 2,451,226 cases<br>"
2020-06-09,mod_5,1795224,23774605,Normal (pre-intervention),solid,Jun 09,"1,795,224","23,774,605","Jun 09: 1,795,224 projected total cases<br>Projection upper CI: 23,774,605 cases<br>"
2020-06-09,mod_6,163857,634215,Cautious return,solid,Jun 09,"163,857","634,215","Jun 09: 163,857 projected total cases<br>Projection upper CI: 634,215 cases<br>"
2020-06-10,mod_2,2659917,39817569,Soc. Dist. + Travel Ban,solid,Jun 10,"2,659,917","39,817,569","Jun 10: 2,659,917 projected total cases<br>Projection upper CI: 39,817,569 cases<br>"
