Dates	variable	value	upper_ci	color	type	State
2020-04-26	True	81	NA	Observed	solid	ap
2020-04-27	True	80	NA	Observed	solid	ap
2020-04-28	True	82	NA	Observed	solid	ap
2020-04-29	True	73	NA	Observed	solid	ap
2020-04-30	True	71	NA	Observed	solid	ap
2020-05-01	True	60	NA	Observed	solid	ap
2020-05-02	True	62	NA	Observed	solid	ap
2020-05-03	True	58	NA	Observed	solid	ap
2020-05-04	True	67	NA	Observed	solid	ap
2020-05-05	True	67	NA	Observed	solid	ap
2020-05-06	True	60	NA	Observed	solid	ap
2020-05-07	True	56	NA	Observed	solid	ap
2020-05-08	True	54	NA	Observed	solid	ap
2020-05-09	True	43	NA	Observed	solid	ap
2020-05-10	True	50	NA	Observed	solid	ap
2020-05-11	True	38	NA	Observed	solid	ap
2020-05-12	True	71	NA	Observed	solid	ap
2020-05-13	True	48	NA	Observed	solid	ap
2020-05-14	True	68	NA	Observed	solid	ap
2020-05-15	True	84	NA	Observed	solid	ap
2020-05-16	True	48	NA	Observed	solid	ap
2020-05-17	True	25	NA	Observed	solid	ap
2020-05-18	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid	ap
2020-05-18	mod_3	NA	NA	No Intervention	solid	ap
2020-05-18	mod_4	NA	NA	Moderate return	solid	ap
2020-05-18	mod_5	NA	NA	Normal (pre-intervention)	solid	ap
2020-05-18	mod_6	NA	NA	Cautious return	solid	ap
2020-05-19	mod_2	73	497	Soc. Dist. + Travel Ban	solid	ap
2020-05-19	mod_3	99	573	No Intervention	solid	ap
2020-05-19	mod_4	50	428	Moderate return	solid	ap
2020-05-19	mod_5	61	449	Normal (pre-intervention)	solid	ap
2020-05-19	mod_6	46	414	Cautious return	solid	ap
2020-05-20	mod_2	75	493	Soc. Dist. + Travel Ban	solid	ap
2020-05-20	mod_3	109	594	No Intervention	solid	ap
2020-05-20	mod_4	53	426	Moderate return	solid	ap
2020-05-20	mod_5	64	461	Normal (pre-intervention)	solid	ap
2020-05-20	mod_6	44	403	Cautious return	solid	ap
2020-05-21	mod_2	77	487	Soc. Dist. + Travel Ban	solid	ap
2020-05-21	mod_3	119	658	No Intervention	solid	ap
2020-05-21	mod_4	52	417	Moderate return	solid	ap
2020-05-21	mod_5	69	459	Normal (pre-intervention)	solid	ap
2020-05-21	mod_6	45	381	Cautious return	solid	ap
2020-05-22	mod_2	83	497	Soc. Dist. + Travel Ban	solid	ap
2020-05-22	mod_3	132	715	No Intervention	solid	ap
2020-05-22	mod_4	53	381	Moderate return	solid	ap
2020-05-22	mod_5	72	477	Normal (pre-intervention)	solid	ap
2020-05-22	mod_6	44	393	Cautious return	solid	ap
2020-05-23	mod_2	85	551	Soc. Dist. + Travel Ban	solid	ap
2020-05-23	mod_3	145	796	No Intervention	solid	ap
2020-05-23	mod_4	55	431	Moderate return	solid	ap
2020-05-23	mod_5	78	506	Normal (pre-intervention)	solid	ap
2020-05-23	mod_6	44	321	Cautious return	solid	ap
2020-05-24	mod_2	89	552	Soc. Dist. + Travel Ban	solid	ap
2020-05-24	mod_3	161	887	No Intervention	solid	ap
2020-05-24	mod_4	58	415	Moderate return	solid	ap
2020-05-24	mod_5	86	561	Normal (pre-intervention)	solid	ap
2020-05-24	mod_6	44	375	Cautious return	solid	ap
2020-05-25	mod_2	90	581	Soc. Dist. + Travel Ban	solid	ap
2020-05-25	mod_3	181	1029	No Intervention	solid	ap
2020-05-25	mod_4	62	458	Moderate return	solid	ap
2020-05-25	mod_5	93	577	Normal (pre-intervention)	solid	ap
2020-05-25	mod_6	46	384	Cautious return	solid	ap
2020-05-26	mod_2	98	630	Soc. Dist. + Travel Ban	solid	ap
2020-05-26	mod_3	204	1160	No Intervention	solid	ap
2020-05-26	mod_4	62	464	Moderate return	solid	ap
2020-05-26	mod_5	103	660	Normal (pre-intervention)	solid	ap
2020-05-26	mod_6	47	357	Cautious return	solid	ap
2020-05-27	mod_2	103	654	Soc. Dist. + Travel Ban	solid	ap
2020-05-27	mod_3	229	1387	No Intervention	solid	ap
2020-05-27	mod_4	67	460	Moderate return	solid	ap
2020-05-27	mod_5	114	723	Normal (pre-intervention)	solid	ap
2020-05-27	mod_6	46	403	Cautious return	solid	ap
2020-05-28	mod_2	108	707	Soc. Dist. + Travel Ban	solid	ap
2020-05-28	mod_3	259	1615	No Intervention	solid	ap
2020-05-28	mod_4	73	529	Moderate return	solid	ap
2020-05-28	mod_5	127	846	Normal (pre-intervention)	solid	ap
2020-05-28	mod_6	49	411	Cautious return	solid	ap
2020-05-29	mod_2	112	762	Soc. Dist. + Travel Ban	solid	ap
2020-05-29	mod_3	292	1882	No Intervention	solid	ap
2020-05-29	mod_4	74	535	Moderate return	solid	ap
2020-05-29	mod_5	145	996	Normal (pre-intervention)	solid	ap
2020-05-29	mod_6	48	410	Cautious return	solid	ap
2020-05-30	mod_2	118	808	Soc. Dist. + Travel Ban	solid	ap
2020-05-30	mod_3	333	2208	No Intervention	solid	ap
2020-05-30	mod_4	82	608	Moderate return	solid	ap
2020-05-30	mod_5	165	1085	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	50	395	Cautious return	solid	ap
2020-05-31	mod_2	124	849	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	380	2601	No Intervention	solid	ap
2020-05-31	mod_4	87	656	Moderate return	solid	ap
2020-05-31	mod_5	187	1221	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	51	378	Cautious return	solid	ap
2020-06-01	mod_2	133	1001	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	435	3019	No Intervention	solid	ap
2020-06-01	mod_4	94	687	Moderate return	solid	ap
2020-06-01	mod_5	220	1550	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	53	472	Cautious return	solid	ap
2020-06-02	mod_2	141	922	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	503	3424	No Intervention	solid	ap
2020-06-02	mod_4	99	750	Moderate return	solid	ap
2020-06-02	mod_5	249	1749	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	53	445	Cautious return	solid	ap
2020-06-03	mod_2	151	1168	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	583	4296	No Intervention	solid	ap
2020-06-03	mod_4	103	775	Moderate return	solid	ap
2020-06-03	mod_5	286	2098	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	54	456	Cautious return	solid	ap
2020-06-04	mod_2	161	1194	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	678	4750	No Intervention	solid	ap
2020-06-04	mod_4	112	897	Moderate return	solid	ap
2020-06-04	mod_5	331	2408	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	55	537	Cautious return	solid	ap
2020-06-05	mod_2	174	1259	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	785	5932	No Intervention	solid	ap
2020-06-05	mod_4	117	862	Moderate return	solid	ap
2020-06-05	mod_5	380	2860	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	56	462	Cautious return	solid	ap
2020-06-06	mod_2	184	1402	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	922	6813	No Intervention	solid	ap
2020-06-06	mod_4	126	1003	Moderate return	solid	ap
2020-06-06	mod_5	439	3329	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	58	442	Cautious return	solid	ap
2020-06-07	mod_2	197	1614	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	1083	7845	No Intervention	solid	ap
2020-06-07	mod_4	134	1127	Moderate return	solid	ap
2020-06-07	mod_5	508	3967	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	59	581	Cautious return	solid	ap
2020-06-08	mod_2	211	1611	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	1268	9427	No Intervention	solid	ap
2020-06-08	mod_4	144	1084	Moderate return	solid	ap
2020-06-08	mod_5	593	4493	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	63	553	Cautious return	solid	ap
2020-06-09	mod_2	230	1806	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	1501	11238	No Intervention	solid	ap
2020-06-09	mod_4	158	1331	Moderate return	solid	ap
2020-06-09	mod_5	691	5358	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	61	541	Cautious return	solid	ap
2020-06-10	mod_2	247	1885	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	1766	12893	No Intervention	solid	ap
2020-06-10	mod_4	166	1370	Moderate return	solid	ap
2020-06-10	mod_5	814	6277	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	67	587	Cautious return	solid	ap
2020-06-11	mod_2	269	2210	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	2081	15260	No Intervention	solid	ap
2020-06-11	mod_4	179	1405	Moderate return	solid	ap
2020-06-11	mod_5	956	7302	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	67	618	Cautious return	solid	ap
2020-06-12	mod_2	293	2278	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	2457	18320	No Intervention	solid	ap
2020-06-12	mod_4	198	1660	Moderate return	solid	ap
2020-06-12	mod_5	1134	8486	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	70	591	Cautious return	solid	ap
2020-06-13	mod_2	318	2406	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	2894	21585	No Intervention	solid	ap
2020-06-13	mod_4	213	1819	Moderate return	solid	ap
2020-06-13	mod_5	1339	10032	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	71	604	Cautious return	solid	ap
2020-06-14	mod_2	348	2713	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	3412	24844	No Intervention	solid	ap
2020-06-14	mod_4	234	1892	Moderate return	solid	ap
2020-06-14	mod_5	1589	11647	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	76	685	Cautious return	solid	ap
2020-06-15	mod_2	380	3204	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	4006	29490	No Intervention	solid	ap
2020-06-15	mod_4	251	2103	Moderate return	solid	ap
2020-06-15	mod_5	1875	13784	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	77	712	Cautious return	solid	ap
2020-06-16	mod_2	413	3240	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	4673	34821	No Intervention	solid	ap
2020-06-16	mod_4	273	2261	Moderate return	solid	ap
2020-06-16	mod_5	2216	16203	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	81	721	Cautious return	solid	ap
2020-06-17	mod_2	455	3535	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	5438	40481	No Intervention	solid	ap
2020-06-17	mod_4	300	2490	Moderate return	solid	ap
2020-06-17	mod_5	2616	18910	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	82	711	Cautious return	solid	ap
2020-06-18	mod_2	497	3724	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	6317	48312	No Intervention	solid	ap
2020-06-18	mod_4	327	2682	Moderate return	solid	ap
2020-06-18	mod_5	3080	22368	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	86	824	Cautious return	solid	ap
2020-06-19	mod_2	548	4069	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	7287	57184	No Intervention	solid	ap
2020-06-19	mod_4	359	3019	Moderate return	solid	ap
2020-06-19	mod_5	3604	26446	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	87	750	Cautious return	solid	ap
2020-06-20	mod_2	606	4442	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	8357	64046	No Intervention	solid	ap
2020-06-20	mod_4	399	3022	Moderate return	solid	ap
2020-06-20	mod_5	4205	29570	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	93	844	Cautious return	solid	ap
2020-06-21	mod_2	668	5262	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	9541	76592	No Intervention	solid	ap
2020-06-21	mod_4	435	3269	Moderate return	solid	ap
2020-06-21	mod_5	4894	35403	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	97	861	Cautious return	solid	ap
2020-06-22	mod_2	737	5364	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	10828	90297	No Intervention	solid	ap
2020-06-22	mod_4	482	3719	Moderate return	solid	ap
2020-06-22	mod_5	5656	41560	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	103	1010	Cautious return	solid	ap
2020-06-23	mod_2	810	6026	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	12220	107886	No Intervention	solid	ap
2020-06-23	mod_4	531	3928	Moderate return	solid	ap
2020-06-23	mod_5	6503	48531	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	106	851	Cautious return	solid	ap
2020-06-24	mod_2	894	6119	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	13712	122413	No Intervention	solid	ap
2020-06-24	mod_4	583	4458	Moderate return	solid	ap
2020-06-24	mod_5	7431	56726	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	113	1003	Cautious return	solid	ap
2020-06-25	mod_2	985	7196	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	15289	143852	No Intervention	solid	ap
2020-06-25	mod_4	642	4640	Moderate return	solid	ap
2020-06-25	mod_5	8460	64934	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	118	941	Cautious return	solid	ap
2020-06-26	mod_2	1088	8018	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	16953	165813	No Intervention	solid	ap
2020-06-26	mod_4	717	5127	Moderate return	solid	ap
2020-06-26	mod_5	9569	78056	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	125	1060	Cautious return	solid	ap
2020-06-27	mod_2	1196	7867	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	18712	190545	No Intervention	solid	ap
2020-06-27	mod_4	788	6051	Moderate return	solid	ap
2020-06-27	mod_5	10753	89127	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	134	1137	Cautious return	solid	ap
2020-06-28	mod_2	1312	9055	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	20526	219089	No Intervention	solid	ap
2020-06-28	mod_4	869	5982	Moderate return	solid	ap
2020-06-28	mod_5	12037	106349	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	139	1074	Cautious return	solid	ap
2020-06-29	mod_2	1445	9277	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	22401	251750	No Intervention	solid	ap
2020-06-29	mod_4	962	6531	Moderate return	solid	ap
2020-06-29	mod_5	13392	122851	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	148	1379	Cautious return	solid	ap
2020-06-30	mod_2	1586	11239	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	24313	285833	No Intervention	solid	ap
2020-06-30	mod_4	1058	7223	Moderate return	solid	ap
2020-06-30	mod_5	14807	138661	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	156	1253	Cautious return	solid	ap
2020-07-01	mod_2	1743	11477	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	26245	327345	No Intervention	solid	ap
2020-07-01	mod_4	1166	7662	Moderate return	solid	ap
2020-07-01	mod_5	16280	160574	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	164	1207	Cautious return	solid	ap
2020-07-02	mod_2	1908	12758	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	28241	362063	No Intervention	solid	ap
2020-07-02	mod_4	1279	8498	Moderate return	solid	ap
2020-07-02	mod_5	17795	185342	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	175	1239	Cautious return	solid	ap
2020-07-03	mod_2	2080	14970	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	30219	405206	No Intervention	solid	ap
2020-07-03	mod_4	1407	9352	Moderate return	solid	ap
2020-07-03	mod_5	19337	215362	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	179	1295	Cautious return	solid	ap
2020-07-04	mod_2	2274	14426	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	32196	451950	No Intervention	solid	ap
2020-07-04	mod_4	1538	10327	Moderate return	solid	ap
2020-07-04	mod_5	20926	247492	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	196	1607	Cautious return	solid	ap
2020-07-05	mod_2	2469	17137	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	34137	473086	No Intervention	solid	ap
2020-07-05	mod_4	1679	11378	Moderate return	solid	ap
2020-07-05	mod_5	22530	274062	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	206	1454	Cautious return	solid	ap
2020-07-06	mod_2	2696	18952	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	36072	507512	No Intervention	solid	ap
2020-07-06	mod_4	1837	12213	Moderate return	solid	ap
2020-07-06	mod_5	24141	314463	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	220	1470	Cautious return	solid	ap
2020-07-07	mod_2	2914	18907	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	37971	523521	No Intervention	solid	ap
2020-07-07	mod_4	2008	12757	Moderate return	solid	ap
2020-07-07	mod_5	25769	345236	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	236	1401	Cautious return	solid	ap
2020-07-08	mod_2	3154	21342	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	39840	553130	No Intervention	solid	ap
2020-07-08	mod_4	2183	14329	Moderate return	solid	ap
2020-07-08	mod_5	27377	382542	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	248	2023	Cautious return	solid	ap
2020-07-09	mod_2	3409	24296	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	41650	563915	No Intervention	solid	ap
2020-07-09	mod_4	2361	15132	Moderate return	solid	ap
2020-07-09	mod_5	28950	427611	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	262	1584	Cautious return	solid	ap
2020-07-10	mod_2	3677	25550	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	43392	584435	No Intervention	solid	ap
2020-07-10	mod_4	2563	15943	Moderate return	solid	ap
2020-07-10	mod_5	30517	451324	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	283	1826	Cautious return	solid	ap
2020-07-11	mod_2	3957	28626	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	45047	611553	No Intervention	solid	ap
2020-07-11	mod_4	2771	18830	Moderate return	solid	ap
2020-07-11	mod_5	32034	492700	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	298	1800	Cautious return	solid	ap
2020-07-12	mod_2	4238	30984	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	46693	600754	No Intervention	solid	ap
2020-07-12	mod_4	2987	18220	Moderate return	solid	ap
2020-07-12	mod_5	33554	496189	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	322	2053	Cautious return	solid	ap
2020-07-13	mod_2	4524	34532	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	48224	623479	No Intervention	solid	ap
2020-07-13	mod_4	3213	22213	Moderate return	solid	ap
2020-07-13	mod_5	35015	521016	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	340	2016	Cautious return	solid	ap
2020-07-14	mod_2	4841	36579	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	49660	615976	No Intervention	solid	ap
2020-07-14	mod_4	3450	23908	Moderate return	solid	ap
2020-07-14	mod_5	36423	526222	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	366	2402	Cautious return	solid	ap
2020-07-15	mod_2	5160	37952	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	51069	626873	No Intervention	solid	ap
2020-07-15	mod_4	3709	24213	Moderate return	solid	ap
2020-07-15	mod_5	37772	582867	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	383	1936	Cautious return	solid	ap
2020-07-16	mod_2	5482	42590	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	52322	632734	No Intervention	solid	ap
2020-07-16	mod_4	3955	26406	Moderate return	solid	ap
2020-07-16	mod_5	39096	558453	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	414	2328	Cautious return	solid	ap
2020-07-17	mod_2	5807	47219	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	53569	617757	No Intervention	solid	ap
2020-07-17	mod_4	4226	30213	Moderate return	solid	ap
2020-07-17	mod_5	40315	573980	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	437	2358	Cautious return	solid	ap
2020-07-18	mod_2	6147	49006	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	54693	622650	No Intervention	solid	ap
2020-07-18	mod_4	4501	31381	Moderate return	solid	ap
2020-07-18	mod_5	41521	615305	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	464	2456	Cautious return	solid	ap
2020-07-19	mod_2	6485	53912	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	55723	604744	No Intervention	solid	ap
2020-07-19	mod_4	4780	35525	Moderate return	solid	ap
2020-07-19	mod_5	42636	600497	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	495	2884	Cautious return	solid	ap
2020-07-20	mod_2	6824	60318	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	56732	590634	No Intervention	solid	ap
2020-07-20	mod_4	5054	37808	Moderate return	solid	ap
2020-07-20	mod_5	43693	591229	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	524	2460	Cautious return	solid	ap
2020-07-21	mod_2	7189	64099	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	57625	573029	No Intervention	solid	ap
2020-07-21	mod_4	5346	42536	Moderate return	solid	ap
2020-07-21	mod_5	44660	615130	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	557	3125	Cautious return	solid	ap
2020-07-22	mod_2	7533	71048	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	58401	545378	No Intervention	solid	ap
2020-07-22	mod_4	5655	43326	Moderate return	solid	ap
2020-07-22	mod_5	45583	605815	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	589	2511	Cautious return	solid	ap
2020-07-23	mod_2	7879	72271	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	59151	523191	No Intervention	solid	ap
2020-07-23	mod_4	5939	50573	Moderate return	solid	ap
2020-07-23	mod_5	46426	605289	Normal (pre-intervention)	solid	ap
2020-07-23	mod_6	622	3215	Cautious return	solid	ap
2020-07-24	mod_2	8223	83329	Soc. Dist. + Travel Ban	solid	ap
2020-07-24	mod_3	59799	508741	No Intervention	solid	ap
2020-07-24	mod_4	6247	53167	Moderate return	solid	ap
2020-07-24	mod_5	47185	599670	Normal (pre-intervention)	solid	ap
2020-07-24	mod_6	656	3324	Cautious return	solid	ap
2020-07-25	mod_2	8576	90168	Soc. Dist. + Travel Ban	solid	ap
2020-07-25	mod_3	60366	475879	No Intervention	solid	ap
2020-07-25	mod_4	6541	55119	Moderate return	solid	ap
2020-07-25	mod_5	47881	573812	Normal (pre-intervention)	solid	ap
2020-07-25	mod_6	695	3407	Cautious return	solid	ap
2020-07-26	mod_2	8940	99386	Soc. Dist. + Travel Ban	solid	ap
2020-07-26	mod_3	60863	455227	No Intervention	solid	ap
2020-07-26	mod_4	6843	60355	Moderate return	solid	ap
2020-07-26	mod_5	48498	553169	Normal (pre-intervention)	solid	ap
2020-07-26	mod_6	734	3398	Cautious return	solid	ap
2020-07-27	mod_2	9286	100608	Soc. Dist. + Travel Ban	solid	ap
2020-07-27	mod_3	61300	425056	No Intervention	solid	ap
2020-07-27	mod_4	7143	65032	Moderate return	solid	ap
2020-07-27	mod_5	49113	530679	Normal (pre-intervention)	solid	ap
2020-07-27	mod_6	780	3553	Cautious return	solid	ap
2020-07-28	mod_2	9644	115368	Soc. Dist. + Travel Ban	solid	ap
2020-07-28	mod_3	61690	406141	No Intervention	solid	ap
2020-07-28	mod_4	7425	72609	Moderate return	solid	ap
2020-07-28	mod_5	49597	514648	Normal (pre-intervention)	solid	ap
2020-07-28	mod_6	812	3948	Cautious return	solid	ap
2020-07-29	mod_2	9963	117520	Soc. Dist. + Travel Ban	solid	ap
2020-07-29	mod_3	61975	382068	No Intervention	solid	ap
2020-07-29	mod_4	7730	78537	Moderate return	solid	ap
2020-07-29	mod_5	50009	508729	Normal (pre-intervention)	solid	ap
2020-07-29	mod_6	861	3637	Cautious return	solid	ap
2020-07-30	mod_2	10304	126572	Soc. Dist. + Travel Ban	solid	ap
2020-07-30	mod_3	62151	359785	No Intervention	solid	ap
2020-07-30	mod_4	8034	81873	Moderate return	solid	ap
2020-07-30	mod_5	50365	482021	Normal (pre-intervention)	solid	ap
2020-07-30	mod_6	896	4486	Cautious return	solid	ap
2020-07-31	mod_2	10643	132537	Soc. Dist. + Travel Ban	solid	ap
2020-07-31	mod_3	62377	334180	No Intervention	solid	ap
2020-07-31	mod_4	8327	88280	Moderate return	solid	ap
