Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,j,text
2020-04-10,mod_2,3225,23608,Social distancing,solid,Apr 10,"3,225","23,608",FALSE,"Apr 10: 3,225 projected cases<br>Projection upper CI: 23,608 cases<br>"
2020-04-10,mod_3,5440,36372,No intervention,solid,Apr 10,"5,440","36,372",FALSE,"Apr 10: 5,440 projected cases<br>Projection upper CI: 36,372 cases<br>"
2020-04-10,mod_4,2474,18848,Lockdown with moderate release,solid,Apr 10,"2,474","18,848",TRUE,"Apr 10: 2,474 projected cases<br>Projection upper CI: 18,848 cases<br>"
2020-04-11,mod_2,3494,25368,Social distancing,solid,Apr 11,"3,494","25,368",FALSE,"Apr 11: 3,494 projected cases<br>Projection upper CI: 25,368 cases<br>"
2020-04-11,mod_3,6542,43297,No intervention,solid,Apr 11,"6,542","43,297",FALSE,"Apr 11: 6,542 projected cases<br>Projection upper CI: 43,297 cases<br>"
2020-04-11,mod_4,2547,19366,Lockdown with moderate release,solid,Apr 11,"2,547","19,366",TRUE,"Apr 11: 2,547 projected cases<br>Projection upper CI: 19,366 cases<br>"
2020-04-12,mod_2,3791,27580,Social distancing,solid,Apr 12,"3,791","27,580",FALSE,"Apr 12: 3,791 projected cases<br>Projection upper CI: 27,580 cases<br>"
2020-04-12,mod_3,8013,51639,No intervention,solid,Apr 12,"8,013","51,639",FALSE,"Apr 12: 8,013 projected cases<br>Projection upper CI: 51,639 cases<br>"
2020-04-12,mod_4,2620,19864,Lockdown with moderate release,solid,Apr 12,"2,620","19,864",TRUE,"Apr 12: 2,620 projected cases<br>Projection upper CI: 19,864 cases<br>"
2020-04-13,mod_2,4128,29974,Social distancing,solid,Apr 13,"4,128","29,974",FALSE,"Apr 13: 4,128 projected cases<br>Projection upper CI: 29,974 cases<br>"
2020-04-13,mod_3,10004,62806,No intervention,solid,Apr 13,"10,004","62,806",FALSE,"Apr 13: 10,004 projected cases<br>Projection upper CI: 62,806 cases<br>"
2020-04-13,mod_4,2692,20482,Lockdown with moderate release,solid,Apr 13,"2,692","20,482",TRUE,"Apr 13: 2,692 projected cases<br>Projection upper CI: 20,482 cases<br>"
2020-04-14,mod_2,4513,32816,Social distancing,solid,Apr 14,"4,513","32,816",FALSE,"Apr 14: 4,513 projected cases<br>Projection upper CI: 32,816 cases<br>"
2020-04-14,mod_3,12700,77400,No intervention,solid,Apr 14,"12,700","77,400",FALSE,"Apr 14: 12,700 projected cases<br>Projection upper CI: 77,400 cases<br>"
2020-04-14,mod_4,2759,21334,Lockdown with moderate release,solid,Apr 14,"2,759","21,334",TRUE,"Apr 14: 2,759 projected cases<br>Projection upper CI: 21,334 cases<br>"
2020-04-15,mod_2,4957,35795,Social distancing,solid,Apr 15,"4,957","35,795",FALSE,"Apr 15: 4,957 projected cases<br>Projection upper CI: 35,795 cases<br>"
2020-04-15,mod_3,16354,96165,No intervention,solid,Apr 15,"16,354","96,165",FALSE,"Apr 15: 16,354 projected cases<br>Projection upper CI: 96,165 cases<br>"
2020-04-15,mod_4,2827,21828,Lockdown with moderate release,solid,Apr 15,"2,827","21,828",TRUE,"Apr 15: 2,827 projected cases<br>Projection upper CI: 21,828 cases<br>"
2020-04-16,mod_2,5467,39634,Social distancing,solid,Apr 16,"5,467","39,634",FALSE,"Apr 16: 5,467 projected cases<br>Projection upper CI: 39,634 cases<br>"
2020-04-16,mod_3,21228,121052,No intervention,solid,Apr 16,"21,228","121,052",FALSE,"Apr 16: 21,228 projected cases<br>Projection upper CI: 121,052 cases<br>"
2020-04-16,mod_4,2894,22248,Lockdown with moderate release,solid,Apr 16,"2,894","22,248",TRUE,"Apr 16: 2,894 projected cases<br>Projection upper CI: 22,248 cases<br>"
2020-04-17,mod_2,6066,43473,Social distancing,solid,Apr 17,"6,066","43,473",FALSE,"Apr 17: 6,066 projected cases<br>Projection upper CI: 43,473 cases<br>"
2020-04-17,mod_3,27660,153930,No intervention,solid,Apr 17,"27,660","153,930",FALSE,"Apr 17: 27,660 projected cases<br>Projection upper CI: 153,930 cases<br>"
2020-04-17,mod_4,2958,22980,Lockdown with moderate release,solid,Apr 17,"2,958","22,980",TRUE,"Apr 17: 2,958 projected cases<br>Projection upper CI: 22,980 cases<br>"
2020-04-18,mod_2,6769,48105,Social distancing,solid,Apr 18,"6,769","48,105",FALSE,"Apr 18: 6,769 projected cases<br>Projection upper CI: 48,105 cases<br>"
2020-04-18,mod_3,35990,195911,No intervention,solid,Apr 18,"35,990","195,911",FALSE,"Apr 18: 35,990 projected cases<br>Projection upper CI: 195,911 cases<br>"
2020-04-18,mod_4,3023,23488,Lockdown with moderate release,solid,Apr 18,"3,023","23,488",TRUE,"Apr 18: 3,023 projected cases<br>Projection upper CI: 23,488 cases<br>"
2020-04-19,mod_2,7603,53254,Social distancing,solid,Apr 19,"7,603","53,254",FALSE,"Apr 19: 7,603 projected cases<br>Projection upper CI: 53,254 cases<br>"
2020-04-19,mod_3,46597,251131,No intervention,solid,Apr 19,"46,597","251,131",FALSE,"Apr 19: 46,597 projected cases<br>Projection upper CI: 251,131 cases<br>"
2020-04-19,mod_4,3092,24233,Lockdown with moderate release,solid,Apr 19,"3,092","24,233",TRUE,"Apr 19: 3,092 projected cases<br>Projection upper CI: 24,233 cases<br>"
2020-04-20,mod_2,8591,59222,Social distancing,solid,Apr 20,"8,591","59,222",FALSE,"Apr 20: 8,591 projected cases<br>Projection upper CI: 59,222 cases<br>"
2020-04-20,mod_3,59838,326696,No intervention,solid,Apr 20,"59,838","326,696",FALSE,"Apr 20: 59,838 projected cases<br>Projection upper CI: 326,696 cases<br>"
2020-04-20,mod_4,3153,24651,Lockdown with moderate release,solid,Apr 20,"3,153","24,651",TRUE,"Apr 20: 3,153 projected cases<br>Projection upper CI: 24,651 cases<br>"
2020-04-21,mod_2,9772,65703,Social distancing,solid,Apr 21,"9,772","65,703",FALSE,"Apr 21: 9,772 projected cases<br>Projection upper CI: 65,703 cases<br>"
2020-04-21,mod_3,76080,421651,No intervention,solid,Apr 21,"76,080","421,651",FALSE,"Apr 21: 76,080 projected cases<br>Projection upper CI: 421,651 cases<br>"
2020-04-21,mod_4,3217,25160,Lockdown with moderate release,solid,Apr 21,"3,217","25,160",TRUE,"Apr 21: 3,217 projected cases<br>Projection upper CI: 25,160 cases<br>"
2020-04-22,mod_2,11175,73054,Social distancing,solid,Apr 22,"11,175","73,054",FALSE,"Apr 22: 11,175 projected cases<br>Projection upper CI: 73,054 cases<br>"
2020-04-22,mod_3,95660,545737,No intervention,solid,Apr 22,"95,660","545,737",FALSE,"Apr 22: 95,660 projected cases<br>Projection upper CI: 545,737 cases<br>"
2020-04-22,mod_4,3280,25908,Lockdown with moderate release,solid,Apr 22,"3,280","25,908",TRUE,"Apr 22: 3,280 projected cases<br>Projection upper CI: 25,908 cases<br>"
2020-04-23,mod_2,12837,81999,Social distancing,solid,Apr 23,"12,837","81,999",FALSE,"Apr 23: 12,837 projected cases<br>Projection upper CI: 81,999 cases<br>"
2020-04-23,mod_3,118873,709927,No intervention,solid,Apr 23,"118,873","709,927",FALSE,"Apr 23: 118,873 projected cases<br>Projection upper CI: 709,927 cases<br>"
2020-04-23,mod_4,3345,26394,Lockdown with moderate release,solid,Apr 23,"3,345","26,394",TRUE,"Apr 23: 3,345 projected cases<br>Projection upper CI: 26,394 cases<br>"
2020-04-24,mod_2,14808,91911,Social distancing,solid,Apr 24,"14,808","91,911",FALSE,"Apr 24: 14,808 projected cases<br>Projection upper CI: 91,911 cases<br>"
2020-04-24,mod_3,145948,917680,No intervention,solid,Apr 24,"145,948","917,680",FALSE,"Apr 24: 145,948 projected cases<br>Projection upper CI: 917,680 cases<br>"
2020-04-24,mod_4,3417,27314,Lockdown with moderate release,solid,Apr 24,"3,417","27,314",TRUE,"Apr 24: 3,417 projected cases<br>Projection upper CI: 27,314 cases<br>"
2020-04-25,mod_2,17126,103507,Social distancing,solid,Apr 25,"17,126","103,507",FALSE,"Apr 25: 17,126 projected cases<br>Projection upper CI: 103,507 cases<br>"
2020-04-25,mod_3,177061,1184891,No intervention,solid,Apr 25,"177,061","1,184,891",FALSE,"Apr 25: 177,061 projected cases<br>Projection upper CI: 1,184,891 cases<br>"
2020-04-25,mod_4,3490,27977,Lockdown with moderate release,solid,Apr 25,"3,490","27,977",TRUE,"Apr 25: 3,490 projected cases<br>Projection upper CI: 27,977 cases<br>"
2020-04-26,mod_2,19844,117157,Social distancing,solid,Apr 26,"19,844","117,157",FALSE,"Apr 26: 19,844 projected cases<br>Projection upper CI: 117,157 cases<br>"
2020-04-26,mod_3,212367,1516236,No intervention,solid,Apr 26,"212,367","1,516,236",FALSE,"Apr 26: 212,367 projected cases<br>Projection upper CI: 1,516,236 cases<br>"
2020-04-26,mod_4,3568,28584,Lockdown with moderate release,solid,Apr 26,"3,568","28,584",TRUE,"Apr 26: 3,568 projected cases<br>Projection upper CI: 28,584 cases<br>"
2020-04-27,mod_2,23015,132318,Social distancing,solid,Apr 27,"23,015","132,318",FALSE,"Apr 27: 23,015 projected cases<br>Projection upper CI: 132,318 cases<br>"
2020-04-27,mod_3,251921,1944254,No intervention,solid,Apr 27,"251,921","1,944,254",FALSE,"Apr 27: 251,921 projected cases<br>Projection upper CI: 1,944,254 cases<br>"
2020-04-27,mod_4,3652,29262,Lockdown with moderate release,solid,Apr 27,"3,652","29,262",TRUE,"Apr 27: 3,652 projected cases<br>Projection upper CI: 29,262 cases<br>"
2020-04-28,mod_2,26696,149317,Social distancing,solid,Apr 28,"26,696","149,317",FALSE,"Apr 28: 26,696 projected cases<br>Projection upper CI: 149,317 cases<br>"
2020-04-28,mod_3,295764,2473689,No intervention,solid,Apr 28,"295,764","2,473,689",FALSE,"Apr 28: 295,764 projected cases<br>Projection upper CI: 2,473,689 cases<br>"
2020-04-28,mod_4,3743,30140,Lockdown with moderate release,solid,Apr 28,"3,743","30,140",TRUE,"Apr 28: 3,743 projected cases<br>Projection upper CI: 30,140 cases<br>"
2020-04-29,mod_2,30938,168737,Social distancing,solid,Apr 29,"30,938","168,737",FALSE,"Apr 29: 30,938 projected cases<br>Projection upper CI: 168,737 cases<br>"
2020-04-29,mod_3,343930,3106116,No intervention,solid,Apr 29,"343,930","3,106,116",FALSE,"Apr 29: 343,930 projected cases<br>Projection upper CI: 3,106,116 cases<br>"
2020-04-29,mod_4,3845,31039,Lockdown with moderate release,solid,Apr 29,"3,845","31,039",TRUE,"Apr 29: 3,845 projected cases<br>Projection upper CI: 31,039 cases<br>"
2020-04-30,mod_2,35796,192985,Social distancing,solid,Apr 30,"35,796","192,985",FALSE,"Apr 30: 35,796 projected cases<br>Projection upper CI: 192,985 cases<br>"
2020-04-30,mod_3,396368,3841476,No intervention,solid,Apr 30,"396,368","3,841,476",FALSE,"Apr 30: 396,368 projected cases<br>Projection upper CI: 3,841,476 cases<br>"
2020-04-30,mod_4,3951,31979,Lockdown with moderate release,solid,Apr 30,"3,951","31,979",TRUE,"Apr 30: 3,951 projected cases<br>Projection upper CI: 31,979 cases<br>"
