Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-08,mod_6,7771,57040,Cautious return,solid,May 08,"7,771","57,040","May 08: 7,771 projected total cases<br>Projection upper CI: 57,040 cases<br>"
2020-05-09,mod_2,91204,485843,Soc. Dist. + Travel Ban,solid,May 09,"91,204","485,843","May 09: 91,204 projected total cases<br>Projection upper CI: 485,843 cases<br>"
2020-05-09,mod_4,8343,60090,Moderate return,solid,May 09,"8,343","60,090","May 09: 8,343 projected total cases<br>Projection upper CI: 60,090 cases<br>"
2020-05-09,mod_5,9008,64260,Normal (pre-intervention),solid,May 09,"9,008","64,260","May 09: 9,008 projected total cases<br>Projection upper CI: 64,260 cases<br>"
2020-05-09,mod_6,8043,58629,Cautious return,solid,May 09,"8,043","58,629","May 09: 8,043 projected total cases<br>Projection upper CI: 58,629 cases<br>"
2020-05-10,mod_2,101343,549323,Soc. Dist. + Travel Ban,solid,May 10,"101,343","549,323","May 10: 101,343 projected total cases<br>Projection upper CI: 549,323 cases<br>"
2020-05-10,mod_4,8741,62468,Moderate return,solid,May 10,"8,741","62,468","May 10: 8,741 projected total cases<br>Projection upper CI: 62,468 cases<br>"
2020-05-10,mod_5,9686,66913,Normal (pre-intervention),solid,May 10,"9,686","66,913","May 10: 9,686 projected total cases<br>Projection upper CI: 66,913 cases<br>"
2020-05-10,mod_6,8333,60432,Cautious return,solid,May 10,"8,333","60,432","May 10: 8,333 projected total cases<br>Projection upper CI: 60,432 cases<br>"
2020-05-11,mod_2,112214,623880,Soc. Dist. + Travel Ban,solid,May 11,"112,214","623,880","May 11: 112,214 projected total cases<br>Projection upper CI: 623,880 cases<br>"
2020-05-11,mod_4,9200,64855,Moderate return,solid,May 11,"9,200","64,855","May 11: 9,200 projected total cases<br>Projection upper CI: 64,855 cases<br>"
2020-05-11,mod_5,10515,71416,Normal (pre-intervention),solid,May 11,"10,515","71,416","May 11: 10,515 projected total cases<br>Projection upper CI: 71,416 cases<br>"
2020-05-11,mod_6,8650,61988,Cautious return,solid,May 11,"8,650","61,988","May 11: 8,650 projected total cases<br>Projection upper CI: 61,988 cases<br>"
2020-05-12,mod_2,123777,707472,Soc. Dist. + Travel Ban,solid,May 12,"123,777","707,472","May 12: 123,777 projected total cases<br>Projection upper CI: 707,472 cases<br>"
2020-05-12,mod_4,9727,67713,Moderate return,solid,May 12,"9,727","67,713","May 12: 9,727 projected total cases<br>Projection upper CI: 67,713 cases<br>"
2020-05-12,mod_5,11541,76343,Normal (pre-intervention),solid,May 12,"11,541","76,343","May 12: 11,541 projected total cases<br>Projection upper CI: 76,343 cases<br>"
2020-05-12,mod_6,9002,63988,Cautious return,solid,May 12,"9,002","63,988","May 12: 9,002 projected total cases<br>Projection upper CI: 63,988 cases<br>"
2020-05-13,mod_2,136078,802473,Soc. Dist. + Travel Ban,solid,May 13,"136,078","802,473","May 13: 136,078 projected total cases<br>Projection upper CI: 802,473 cases<br>"
2020-05-13,mod_4,10343,70464,Moderate return,solid,May 13,"10,343","70,464","May 13: 10,343 projected total cases<br>Projection upper CI: 70,464 cases<br>"
2020-05-13,mod_5,12822,81748,Normal (pre-intervention),solid,May 13,"12,822","81,748","May 13: 12,822 projected total cases<br>Projection upper CI: 81,748 cases<br>"
2020-05-13,mod_6,9393,66144,Cautious return,solid,May 13,"9,393","66,144","May 13: 9,393 projected total cases<br>Projection upper CI: 66,144 cases<br>"
2020-05-14,mod_2,149083,905163,Soc. Dist. + Travel Ban,solid,May 14,"149,083","905,163","May 14: 149,083 projected total cases<br>Projection upper CI: 905,163 cases<br>"
2020-05-14,mod_4,11060,74246,Moderate return,solid,May 14,"11,060","74,246","May 14: 11,060 projected total cases<br>Projection upper CI: 74,246 cases<br>"
2020-05-14,mod_5,14431,88264,Normal (pre-intervention),solid,May 14,"14,431","88,264","May 14: 14,431 projected total cases<br>Projection upper CI: 88,264 cases<br>"
2020-05-14,mod_6,9826,68432,Cautious return,solid,May 14,"9,826","68,432","May 14: 9,826 projected total cases<br>Projection upper CI: 68,432 cases<br>"
2020-05-15,mod_2,162794,1022679,Soc. Dist. + Travel Ban,solid,May 15,"162,794","1,022,679","May 15: 162,794 projected total cases<br>Projection upper CI: 1,022,679 cases<br>"
2020-05-15,mod_4,11903,77578,Moderate return,solid,May 15,"11,903","77,578","May 15: 11,903 projected total cases<br>Projection upper CI: 77,578 cases<br>"
2020-05-15,mod_5,16465,95579,Normal (pre-intervention),solid,May 15,"16,465","95,579","May 15: 16,465 projected total cases<br>Projection upper CI: 95,579 cases<br>"
2020-05-15,mod_6,10309,70909,Cautious return,solid,May 15,"10,309","70,909","May 15: 10,309 projected total cases<br>Projection upper CI: 70,909 cases<br>"
2020-05-16,mod_2,177199,1160962,Soc. Dist. + Travel Ban,solid,May 16,"177,199","1,160,962","May 16: 177,199 projected total cases<br>Projection upper CI: 1,160,962 cases<br>"
2020-05-16,mod_4,12881,81470,Moderate return,solid,May 16,"12,881","81,470","May 16: 12,881 projected total cases<br>Projection upper CI: 81,470 cases<br>"
2020-05-16,mod_5,19018,104551,Normal (pre-intervention),solid,May 16,"19,018","104,551","May 16: 19,018 projected total cases<br>Projection upper CI: 104,551 cases<br>"
2020-05-16,mod_6,10846,73413,Cautious return,solid,May 16,"10,846","73,413","May 16: 10,846 projected total cases<br>Projection upper CI: 73,413 cases<br>"
2020-05-17,mod_2,192268,1301856,Soc. Dist. + Travel Ban,solid,May 17,"192,268","1,301,856","May 17: 192,268 projected total cases<br>Projection upper CI: 1,301,856 cases<br>"
2020-05-17,mod_4,14038,86366,Moderate return,solid,May 17,"14,038","86,366","May 17: 14,038 projected total cases<br>Projection upper CI: 86,366 cases<br>"
2020-05-17,mod_5,22256,116288,Normal (pre-intervention),solid,May 17,"22,256","116,288","May 17: 22,256 projected total cases<br>Projection upper CI: 116,288 cases<br>"
2020-05-17,mod_6,11446,75930,Cautious return,solid,May 17,"11,446","75,930","May 17: 11,446 projected total cases<br>Projection upper CI: 75,930 cases<br>"
2020-05-18,mod_2,208008,1470686,Soc. Dist. + Travel Ban,solid,May 18,"208,008","1,470,686","May 18: 208,008 projected total cases<br>Projection upper CI: 1,470,686 cases<br>"
2020-05-18,mod_4,15410,91715,Moderate return,solid,May 18,"15,410","91,715","May 18: 15,410 projected total cases<br>Projection upper CI: 91,715 cases<br>"
2020-05-18,mod_5,26312,130176,Normal (pre-intervention),solid,May 18,"26,312","130,176","May 18: 26,312 projected total cases<br>Projection upper CI: 130,176 cases<br>"
2020-05-18,mod_6,12124,79160,Cautious return,solid,May 18,"12,124","79,160","May 18: 12,124 projected total cases<br>Projection upper CI: 79,160 cases<br>"
2020-05-19,mod_2,224438,1649576,Soc. Dist. + Travel Ban,solid,May 19,"224,438","1,649,576","May 19: 224,438 projected total cases<br>Projection upper CI: 1,649,576 cases<br>"
2020-05-19,mod_4,17030,97336,Moderate return,solid,May 19,"17,030","97,336","May 19: 17,030 projected total cases<br>Projection upper CI: 97,336 cases<br>"
2020-05-19,mod_5,31383,146592,Normal (pre-intervention),solid,May 19,"31,383","146,592","May 19: 31,383 projected total cases<br>Projection upper CI: 146,592 cases<br>"
2020-05-19,mod_6,12878,82279,Cautious return,solid,May 19,"12,878","82,279","May 19: 12,878 projected total cases<br>Projection upper CI: 82,279 cases<br>"
2020-05-20,mod_2,241490,1851375,Soc. Dist. + Travel Ban,solid,May 20,"241,490","1,851,375","May 20: 241,490 projected total cases<br>Projection upper CI: 1,851,375 cases<br>"
2020-05-20,mod_4,18953,103899,Moderate return,solid,May 20,"18,953","103,899","May 20: 18,953 projected total cases<br>Projection upper CI: 103,899 cases<br>"
2020-05-20,mod_5,37692,167938,Normal (pre-intervention),solid,May 20,"37,692","167,938","May 20: 37,692 projected total cases<br>Projection upper CI: 167,938 cases<br>"
2020-05-20,mod_6,13730,84868,Cautious return,solid,May 20,"13,730","84,868","May 20: 13,730 projected total cases<br>Projection upper CI: 84,868 cases<br>"
2020-05-21,mod_2,259177,2070835,Soc. Dist. + Travel Ban,solid,May 21,"259,177","2,070,835","May 21: 259,177 projected total cases<br>Projection upper CI: 2,070,835 cases<br>"
2020-05-21,mod_4,21171,111788,Moderate return,solid,May 21,"21,171","111,788","May 21: 21,171 projected total cases<br>Projection upper CI: 111,788 cases<br>"
2020-05-21,mod_5,45214,194922,Normal (pre-intervention),solid,May 21,"45,214","194,922","May 21: 45,214 projected total cases<br>Projection upper CI: 194,922 cases<br>"
2020-05-21,mod_6,14661,89525,Cautious return,solid,May 21,"14,661","89,525","May 21: 14,661 projected total cases<br>Projection upper CI: 89,525 cases<br>"
2020-05-22,mod_2,277478,2292388,Soc. Dist. + Travel Ban,solid,May 22,"277,478","2,292,388","May 22: 277,478 projected total cases<br>Projection upper CI: 2,292,388 cases<br>"
2020-05-22,mod_4,23717,120060,Moderate return,solid,May 22,"23,717","120,060","May 22: 23,717 projected total cases<br>Projection upper CI: 120,060 cases<br>"
2020-05-22,mod_5,54048,227257,Normal (pre-intervention),solid,May 22,"54,048","227,257","May 22: 54,048 projected total cases<br>Projection upper CI: 227,257 cases<br>"
2020-05-22,mod_6,15688,92959,Cautious return,solid,May 22,"15,688","92,959","May 22: 15,688 projected total cases<br>Projection upper CI: 92,959 cases<br>"
2020-05-23,mod_2,296404,2549072,Soc. Dist. + Travel Ban,solid,May 23,"296,404","2,549,072","May 23: 296,404 projected total cases<br>Projection upper CI: 2,549,072 cases<br>"
2020-05-23,mod_4,26620,129368,Moderate return,solid,May 23,"26,620","129,368","May 23: 26,620 projected total cases<br>Projection upper CI: 129,368 cases<br>"
2020-05-23,mod_5,64274,268141,Normal (pre-intervention),solid,May 23,"64,274","268,141","May 23: 64,274 projected total cases<br>Projection upper CI: 268,141 cases<br>"
2020-05-23,mod_6,16812,97068,Cautious return,solid,May 23,"16,812","97,068","May 23: 16,812 projected total cases<br>Projection upper CI: 97,068 cases<br>"
2020-05-24,mod_2,315872,2825136,Soc. Dist. + Travel Ban,solid,May 24,"315,872","2,825,136","May 24: 315,872 projected total cases<br>Projection upper CI: 2,825,136 cases<br>"
2020-05-24,mod_4,29903,139722,Moderate return,solid,May 24,"29,903","139,722","May 24: 29,903 projected total cases<br>Projection upper CI: 139,722 cases<br>"
2020-05-24,mod_5,75959,313920,Normal (pre-intervention),solid,May 24,"75,959","313,920","May 24: 75,959 projected total cases<br>Projection upper CI: 313,920 cases<br>"
2020-05-24,mod_6,18036,101494,Cautious return,solid,May 24,"18,036","101,494","May 24: 18,036 projected total cases<br>Projection upper CI: 101,494 cases<br>"
2020-05-25,mod_2,335916,3114877,Soc. Dist. + Travel Ban,solid,May 25,"335,916","3,114,877","May 25: 335,916 projected total cases<br>Projection upper CI: 3,114,877 cases<br>"
2020-05-25,mod_4,33588,151322,Moderate return,solid,May 25,"33,588","151,322","May 25: 33,588 projected total cases<br>Projection upper CI: 151,322 cases<br>"
2020-05-25,mod_5,89173,377244,Normal (pre-intervention),solid,May 25,"89,173","377,244","May 25: 89,173 projected total cases<br>Projection upper CI: 377,244 cases<br>"
2020-05-25,mod_6,19381,106596,Cautious return,solid,May 25,"19,381","106,596","May 25: 19,381 projected total cases<br>Projection upper CI: 106,596 cases<br>"
2020-05-26,mod_2,356484,3446008,Soc. Dist. + Travel Ban,solid,May 26,"356,484","3,446,008","May 26: 356,484 projected total cases<br>Projection upper CI: 3,446,008 cases<br>"
2020-05-26,mod_4,37677,165050,Moderate return,solid,May 26,"37,677","165,050","May 26: 37,677 projected total cases<br>Projection upper CI: 165,050 cases<br>"
2020-05-26,mod_5,103949,452848,Normal (pre-intervention),solid,May 26,"103,949","452,848","May 26: 103,949 projected total cases<br>Projection upper CI: 452,848 cases<br>"
2020-05-26,mod_6,20835,111630,Cautious return,solid,May 26,"20,835","111,630","May 26: 20,835 projected total cases<br>Projection upper CI: 111,630 cases<br>"
2020-05-27,mod_2,377569,3776506,Soc. Dist. + Travel Ban,solid,May 27,"377,569","3,776,506","May 27: 377,569 projected total cases<br>Projection upper CI: 3,776,506 cases<br>"
2020-05-27,mod_4,42214,178919,Moderate return,solid,May 27,"42,214","178,919","May 27: 42,214 projected total cases<br>Projection upper CI: 178,919 cases<br>"
2020-05-27,mod_5,120308,540388,Normal (pre-intervention),solid,May 27,"120,308","540,388","May 27: 120,308 projected total cases<br>Projection upper CI: 540,388 cases<br>"
2020-05-27,mod_6,22424,116821,Cautious return,solid,May 27,"22,424","116,821","May 27: 22,424 projected total cases<br>Projection upper CI: 116,821 cases<br>"
2020-05-28,mod_2,399145,4131503,Soc. Dist. + Travel Ban,solid,May 28,"399,145","4,131,503","May 28: 399,145 projected total cases<br>Projection upper CI: 4,131,503 cases<br>"
2020-05-28,mod_4,47199,195779,Moderate return,solid,May 28,"47,199","195,779","May 28: 47,199 projected total cases<br>Projection upper CI: 195,779 cases<br>"
2020-05-28,mod_5,138263,653890,Normal (pre-intervention),solid,May 28,"138,263","653,890","May 28: 138,263 projected total cases<br>Projection upper CI: 653,890 cases<br>"
2020-05-28,mod_6,24137,122177,Cautious return,solid,May 28,"24,137","122,177","May 28: 24,137 projected total cases<br>Projection upper CI: 122,177 cases<br>"
2020-05-29,mod_2,421176,4488678,Soc. Dist. + Travel Ban,solid,May 29,"421,176","4,488,678","May 29: 421,176 projected total cases<br>Projection upper CI: 4,488,678 cases<br>"
2020-05-29,mod_4,52650,214492,Moderate return,solid,May 29,"52,650","214,492","May 29: 52,650 projected total cases<br>Projection upper CI: 214,492 cases<br>"
2020-05-29,mod_5,157798,783985,Normal (pre-intervention),solid,May 29,"157,798","783,985","May 29: 157,798 projected total cases<br>Projection upper CI: 783,985 cases<br>"
2020-05-29,mod_6,25979,127988,Cautious return,solid,May 29,"25,979","127,988","May 29: 25,979 projected total cases<br>Projection upper CI: 127,988 cases<br>"
2020-05-30,mod_2,443631,4888125,Soc. Dist. + Travel Ban,solid,May 30,"443,631","4,888,125","May 30: 443,631 projected total cases<br>Projection upper CI: 4,888,125 cases<br>"
2020-05-30,mod_4,58554,237195,Moderate return,solid,May 30,"58,554","237,195","May 30: 58,554 projected total cases<br>Projection upper CI: 237,195 cases<br>"
2020-05-30,mod_5,178871,945143,Normal (pre-intervention),solid,May 30,"178,871","945,143","May 30: 178,871 projected total cases<br>Projection upper CI: 945,143 cases<br>"
2020-05-30,mod_6,27968,135120,Cautious return,solid,May 30,"27,968","135,120","May 30: 27,968 projected total cases<br>Projection upper CI: 135,120 cases<br>"
2020-05-31,mod_2,466501,5296515,Soc. Dist. + Travel Ban,solid,May 31,"466,501","5,296,515","May 31: 466,501 projected total cases<br>Projection upper CI: 5,296,515 cases<br>"
2020-05-31,mod_4,64948,260525,Moderate return,solid,May 31,"64,948","260,525","May 31: 64,948 projected total cases<br>Projection upper CI: 260,525 cases<br>"
2020-05-31,mod_5,201464,1144949,Normal (pre-intervention),solid,May 31,"201,464","1,144,949","May 31: 201,464 projected total cases<br>Projection upper CI: 1,144,949 cases<br>"
2020-05-31,mod_6,30102,142014,Cautious return,solid,May 31,"30,102","142,014","May 31: 30,102 projected total cases<br>Projection upper CI: 142,014 cases<br>"
2020-06-01,mod_2,489765,5742491,Soc. Dist. + Travel Ban,solid,Jun 01,"489,765","5,742,491","Jun 01: 489,765 projected total cases<br>Projection upper CI: 5,742,491 cases<br>"
2020-06-01,mod_4,71820,286005,Moderate return,solid,Jun 01,"71,820","286,005","Jun 01: 71,820 projected total cases<br>Projection upper CI: 286,005 cases<br>"
2020-06-01,mod_5,225481,1379773,Normal (pre-intervention),solid,Jun 01,"225,481","1,379,773","Jun 01: 225,481 projected total cases<br>Projection upper CI: 1,379,773 cases<br>"
2020-06-01,mod_6,32399,150163,Cautious return,solid,Jun 01,"32,399","150,163","Jun 01: 32,399 projected total cases<br>Projection upper CI: 150,163 cases<br>"
2020-06-02,mod_2,513370,6177958,Soc. Dist. + Travel Ban,solid,Jun 02,"513,370","6,177,958","Jun 02: 513,370 projected total cases<br>Projection upper CI: 6,177,958 cases<br>"
2020-06-02,mod_4,79176,315932,Moderate return,solid,Jun 02,"79,176","315,932","Jun 02: 79,176 projected total cases<br>Projection upper CI: 315,932 cases<br>"
2020-06-02,mod_5,250857,1658001,Normal (pre-intervention),solid,Jun 02,"250,857","1,658,001","Jun 02: 250,857 projected total cases<br>Projection upper CI: 1,658,001 cases<br>"
2020-06-02,mod_6,34856,157950,Cautious return,solid,Jun 02,"34,856","157,950","Jun 02: 34,856 projected total cases<br>Projection upper CI: 157,950 cases<br>"
2020-06-03,mod_2,537316,6637190,Soc. Dist. + Travel Ban,solid,Jun 03,"537,316","6,637,190","Jun 03: 537,316 projected total cases<br>Projection upper CI: 6,637,190 cases<br>"
2020-06-03,mod_4,87027,349363,Moderate return,solid,Jun 03,"87,027","349,363","Jun 03: 87,027 projected total cases<br>Projection upper CI: 349,363 cases<br>"
2020-06-03,mod_5,277499,1984306,Normal (pre-intervention),solid,Jun 03,"277,499","1,984,306","Jun 03: 277,499 projected total cases<br>Projection upper CI: 1,984,306 cases<br>"
2020-06-03,mod_6,37474,166888,Cautious return,solid,Jun 03,"37,474","166,888","Jun 03: 37,474 projected total cases<br>Projection upper CI: 166,888 cases<br>"
2020-06-04,mod_2,561539,7117587,Soc. Dist. + Travel Ban,solid,Jun 04,"561,539","7,117,587","Jun 04: 561,539 projected total cases<br>Projection upper CI: 7,117,587 cases<br>"
2020-06-04,mod_4,95344,385725,Moderate return,solid,Jun 04,"95,344","385,725","Jun 04: 95,344 projected total cases<br>Projection upper CI: 385,725 cases<br>"
2020-06-04,mod_5,305318,2358450,Normal (pre-intervention),solid,Jun 04,"305,318","2,358,450","Jun 04: 305,318 projected total cases<br>Projection upper CI: 2,358,450 cases<br>"
2020-06-04,mod_6,40262,175719,Cautious return,solid,Jun 04,"40,262","175,719","Jun 04: 40,262 projected total cases<br>Projection upper CI: 175,719 cases<br>"
2020-06-05,mod_2,586055,7635606,Soc. Dist. + Travel Ban,solid,Jun 05,"586,055","7,635,606","Jun 05: 586,055 projected total cases<br>Projection upper CI: 7,635,606 cases<br>"
2020-06-05,mod_4,104118,429185,Moderate return,solid,Jun 05,"104,118","429,185","Jun 05: 104,118 projected total cases<br>Projection upper CI: 429,185 cases<br>"
2020-06-05,mod_5,334247,2794196,Normal (pre-intervention),solid,Jun 05,"334,247","2,794,196","Jun 05: 334,247 projected total cases<br>Projection upper CI: 2,794,196 cases<br>"
2020-06-05,mod_6,43214,185686,Cautious return,solid,Jun 05,"43,214","185,686","Jun 05: 43,214 projected total cases<br>Projection upper CI: 185,686 cases<br>"
2020-06-06,mod_2,610821,8130886,Soc. Dist. + Travel Ban,solid,Jun 06,"610,821","8,130,886","Jun 06: 610,821 projected total cases<br>Projection upper CI: 8,130,886 cases<br>"
2020-06-06,mod_4,113380,477375,Moderate return,solid,Jun 06,"113,380","477,375","Jun 06: 113,380 projected total cases<br>Projection upper CI: 477,375 cases<br>"
2020-06-06,mod_5,364196,3299380,Normal (pre-intervention),solid,Jun 06,"364,196","3,299,380","Jun 06: 364,196 projected total cases<br>Projection upper CI: 3,299,380 cases<br>"
2020-06-06,mod_6,46352,196840,Cautious return,solid,Jun 06,"46,352","196,840","Jun 06: 46,352 projected total cases<br>Projection upper CI: 196,840 cases<br>"
2020-06-07,mod_2,635798,8658153,Soc. Dist. + Travel Ban,solid,Jun 07,"635,798","8,658,153","Jun 07: 635,798 projected total cases<br>Projection upper CI: 8,658,153 cases<br>"
2020-06-07,mod_4,123092,530465,Moderate return,solid,Jun 07,"123,092","530,465","Jun 07: 123,092 projected total cases<br>Projection upper CI: 530,465 cases<br>"
2020-06-07,mod_5,395062,3802615,Normal (pre-intervention),solid,Jun 07,"395,062","3,802,615","Jun 07: 395,062 projected total cases<br>Projection upper CI: 3,802,615 cases<br>"
2020-06-07,mod_6,49675,210392,Cautious return,solid,Jun 07,"49,675","210,392","Jun 07: 49,675 projected total cases<br>Projection upper CI: 210,392 cases<br>"
2020-06-08,mod_2,661000,9169469,Soc. Dist. + Travel Ban,solid,Jun 08,"661,000","9,169,469","Jun 08: 661,000 projected total cases<br>Projection upper CI: 9,169,469 cases<br>"
2020-06-08,mod_4,133244,590802,Moderate return,solid,Jun 08,"133,244","590,802","Jun 08: 133,244 projected total cases<br>Projection upper CI: 590,802 cases<br>"
2020-06-08,mod_5,426797,4396785,Normal (pre-intervention),solid,Jun 08,"426,797","4,396,785","Jun 08: 426,797 projected total cases<br>Projection upper CI: 4,396,785 cases<br>"
2020-06-08,mod_6,53172,221665,Cautious return,solid,Jun 08,"53,172","221,665","Jun 08: 53,172 projected total cases<br>Projection upper CI: 221,665 cases<br>"
2020-06-09,mod_2,686404,9704784,Soc. Dist. + Travel Ban,solid,Jun 09,"686,404","9,704,784","Jun 09: 686,404 projected total cases<br>Projection upper CI: 9,704,784 cases<br>"
2020-06-09,mod_4,143835,657251,Moderate return,solid,Jun 09,"143,835","657,251","Jun 09: 143,835 projected total cases<br>Projection upper CI: 657,251 cases<br>"
2020-06-09,mod_5,459291,5014833,Normal (pre-intervention),solid,Jun 09,"459,291","5,014,833","Jun 09: 459,291 projected total cases<br>Projection upper CI: 5,014,833 cases<br>"
2020-06-09,mod_6,56841,234741,Cautious return,solid,Jun 09,"56,841","234,741","Jun 09: 56,841 projected total cases<br>Projection upper CI: 234,741 cases<br>"
2020-06-10,mod_2,711994,10252917,Soc. Dist. + Travel Ban,solid,Jun 10,"711,994","10,252,917","Jun 10: 711,994 projected total cases<br>Projection upper CI: 10,252,917 cases<br>"
2020-06-10,mod_4,154840,733323,Moderate return,solid,Jun 10,"154,840","733,323","Jun 10: 154,840 projected total cases<br>Projection upper CI: 733,323 cases<br>"
2020-06-10,mod_5,492487,5661193,Normal (pre-intervention),solid,Jun 10,"492,487","5,661,193","Jun 10: 492,487 projected total cases<br>Projection upper CI: 5,661,193 cases<br>"
