Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,j,text
2020-04-10,mod_2,3296,23812,Social distancing,solid,Apr 10,"3,296","23,812",FALSE,"Apr 10: 3,296 projected cases<br>Projection upper CI: 23,812 cases<br>"
2020-04-10,mod_3,5440,36372,No intervention,solid,Apr 10,"5,440","36,372",FALSE,"Apr 10: 5,440 projected cases<br>Projection upper CI: 36,372 cases<br>"
2020-04-10,mod_4,3241,23532,Lockdown with moderate release,solid,Apr 10,"3,241","23,532",TRUE,"Apr 10: 3,241 projected cases<br>Projection upper CI: 23,532 cases<br>"
2020-04-11,mod_2,3563,25540,Social distancing,solid,Apr 11,"3,563","25,540",FALSE,"Apr 11: 3,563 projected cases<br>Projection upper CI: 25,540 cases<br>"
2020-04-11,mod_3,6542,43297,No intervention,solid,Apr 11,"6,542","43,297",FALSE,"Apr 11: 6,542 projected cases<br>Projection upper CI: 43,297 cases<br>"
2020-04-11,mod_4,3438,24782,Lockdown with moderate release,solid,Apr 11,"3,438","24,782",TRUE,"Apr 11: 3,438 projected cases<br>Projection upper CI: 24,782 cases<br>"
2020-04-12,mod_2,3860,27722,Social distancing,solid,Apr 12,"3,860","27,722",FALSE,"Apr 12: 3,860 projected cases<br>Projection upper CI: 27,722 cases<br>"
2020-04-12,mod_3,8013,51639,No intervention,solid,Apr 12,"8,013","51,639",FALSE,"Apr 12: 8,013 projected cases<br>Projection upper CI: 51,639 cases<br>"
2020-04-12,mod_4,3628,26317,Lockdown with moderate release,solid,Apr 12,"3,628","26,317",TRUE,"Apr 12: 3,628 projected cases<br>Projection upper CI: 26,317 cases<br>"
2020-04-13,mod_2,4187,29939,Social distancing,solid,Apr 13,"4,187","29,939",FALSE,"Apr 13: 4,187 projected cases<br>Projection upper CI: 29,939 cases<br>"
2020-04-13,mod_3,10004,62806,No intervention,solid,Apr 13,"10,004","62,806",FALSE,"Apr 13: 10,004 projected cases<br>Projection upper CI: 62,806 cases<br>"
2020-04-13,mod_4,3806,27509,Lockdown with moderate release,solid,Apr 13,"3,806","27,509",TRUE,"Apr 13: 3,806 projected cases<br>Projection upper CI: 27,509 cases<br>"
2020-04-14,mod_2,4553,32883,Social distancing,solid,Apr 14,"4,553","32,883",FALSE,"Apr 14: 4,553 projected cases<br>Projection upper CI: 32,883 cases<br>"
2020-04-14,mod_3,12700,77400,No intervention,solid,Apr 14,"12,700","77,400",FALSE,"Apr 14: 12,700 projected cases<br>Projection upper CI: 77,400 cases<br>"
2020-04-14,mod_4,3964,28976,Lockdown with moderate release,solid,Apr 14,"3,964","28,976",TRUE,"Apr 14: 3,964 projected cases<br>Projection upper CI: 28,976 cases<br>"
2020-04-15,mod_2,4968,35496,Social distancing,solid,Apr 15,"4,968","35,496",FALSE,"Apr 15: 4,968 projected cases<br>Projection upper CI: 35,496 cases<br>"
2020-04-15,mod_3,16354,96165,No intervention,solid,Apr 15,"16,354","96,165",FALSE,"Apr 15: 16,354 projected cases<br>Projection upper CI: 96,165 cases<br>"
2020-04-15,mod_4,4100,29982,Lockdown with moderate release,solid,Apr 15,"4,100","29,982",TRUE,"Apr 15: 4,100 projected cases<br>Projection upper CI: 29,982 cases<br>"
2020-04-16,mod_2,5441,38971,Social distancing,solid,Apr 16,"5,441","38,971",FALSE,"Apr 16: 5,441 projected cases<br>Projection upper CI: 38,971 cases<br>"
2020-04-16,mod_3,21228,121052,No intervention,solid,Apr 16,"21,228","121,052",FALSE,"Apr 16: 21,228 projected cases<br>Projection upper CI: 121,052 cases<br>"
2020-04-16,mod_4,4239,30837,Lockdown with moderate release,solid,Apr 16,"4,239","30,837",TRUE,"Apr 16: 4,239 projected cases<br>Projection upper CI: 30,837 cases<br>"
2020-04-17,mod_2,5985,42400,Social distancing,solid,Apr 17,"5,985","42,400",FALSE,"Apr 17: 5,985 projected cases<br>Projection upper CI: 42,400 cases<br>"
2020-04-17,mod_3,27660,153930,No intervention,solid,Apr 17,"27,660","153,930",FALSE,"Apr 17: 27,660 projected cases<br>Projection upper CI: 153,930 cases<br>"
2020-04-17,mod_4,4379,31892,Lockdown with moderate release,solid,Apr 17,"4,379","31,892",TRUE,"Apr 17: 4,379 projected cases<br>Projection upper CI: 31,892 cases<br>"
2020-04-18,mod_2,6612,46412,Social distancing,solid,Apr 18,"6,612","46,412",FALSE,"Apr 18: 6,612 projected cases<br>Projection upper CI: 46,412 cases<br>"
2020-04-18,mod_3,35990,195911,No intervention,solid,Apr 18,"35,990","195,911",FALSE,"Apr 18: 35,990 projected cases<br>Projection upper CI: 195,911 cases<br>"
2020-04-18,mod_4,4518,33178,Lockdown with moderate release,solid,Apr 18,"4,518","33,178",TRUE,"Apr 18: 4,518 projected cases<br>Projection upper CI: 33,178 cases<br>"
2020-04-19,mod_2,7341,50889,Social distancing,solid,Apr 19,"7,341","50,889",FALSE,"Apr 19: 7,341 projected cases<br>Projection upper CI: 50,889 cases<br>"
2020-04-19,mod_3,46597,251131,No intervention,solid,Apr 19,"46,597","251,131",FALSE,"Apr 19: 46,597 projected cases<br>Projection upper CI: 251,131 cases<br>"
2020-04-19,mod_4,4655,34301,Lockdown with moderate release,solid,Apr 19,"4,655","34,301",TRUE,"Apr 19: 4,655 projected cases<br>Projection upper CI: 34,301 cases<br>"
2020-04-20,mod_2,8196,55959,Social distancing,solid,Apr 20,"8,196","55,959",FALSE,"Apr 20: 8,196 projected cases<br>Projection upper CI: 55,959 cases<br>"
2020-04-20,mod_3,59838,326696,No intervention,solid,Apr 20,"59,838","326,696",FALSE,"Apr 20: 59,838 projected cases<br>Projection upper CI: 326,696 cases<br>"
2020-04-20,mod_4,4793,35192,Lockdown with moderate release,solid,Apr 20,"4,793","35,192",TRUE,"Apr 20: 4,793 projected cases<br>Projection upper CI: 35,192 cases<br>"
2020-04-21,mod_2,9197,61622,Social distancing,solid,Apr 21,"9,197","61,622",FALSE,"Apr 21: 9,197 projected cases<br>Projection upper CI: 61,622 cases<br>"
2020-04-21,mod_3,76080,421651,No intervention,solid,Apr 21,"76,080","421,651",FALSE,"Apr 21: 76,080 projected cases<br>Projection upper CI: 421,651 cases<br>"
2020-04-21,mod_4,4929,36265,Lockdown with moderate release,solid,Apr 21,"4,929","36,265",TRUE,"Apr 21: 4,929 projected cases<br>Projection upper CI: 36,265 cases<br>"
2020-04-22,mod_2,10372,68621,Social distancing,solid,Apr 22,"10,372","68,621",FALSE,"Apr 22: 10,372 projected cases<br>Projection upper CI: 68,621 cases<br>"
2020-04-22,mod_3,95660,545737,No intervention,solid,Apr 22,"95,660","545,737",FALSE,"Apr 22: 95,660 projected cases<br>Projection upper CI: 545,737 cases<br>"
2020-04-22,mod_4,5064,37421,Lockdown with moderate release,solid,Apr 22,"5,064","37,421",TRUE,"Apr 22: 5,064 projected cases<br>Projection upper CI: 37,421 cases<br>"
2020-04-23,mod_2,11752,75100,Social distancing,solid,Apr 23,"11,752","75,100",FALSE,"Apr 23: 11,752 projected cases<br>Projection upper CI: 75,100 cases<br>"
2020-04-23,mod_3,118873,709927,No intervention,solid,Apr 23,"118,873","709,927",FALSE,"Apr 23: 118,873 projected cases<br>Projection upper CI: 709,927 cases<br>"
2020-04-23,mod_4,5198,38297,Lockdown with moderate release,solid,Apr 23,"5,198","38,297",TRUE,"Apr 23: 5,198 projected cases<br>Projection upper CI: 38,297 cases<br>"
2020-04-24,mod_2,13368,83926,Social distancing,solid,Apr 24,"13,368","83,926",FALSE,"Apr 24: 13,368 projected cases<br>Projection upper CI: 83,926 cases<br>"
2020-04-24,mod_3,145948,917680,No intervention,solid,Apr 24,"145,948","917,680",FALSE,"Apr 24: 145,948 projected cases<br>Projection upper CI: 917,680 cases<br>"
2020-04-24,mod_4,5335,39595,Lockdown with moderate release,solid,Apr 24,"5,335","39,595",TRUE,"Apr 24: 5,335 projected cases<br>Projection upper CI: 39,595 cases<br>"
2020-04-25,mod_2,15261,93055,Social distancing,solid,Apr 25,"15,261","93,055",FALSE,"Apr 25: 15,261 projected cases<br>Projection upper CI: 93,055 cases<br>"
2020-04-25,mod_3,177061,1184891,No intervention,solid,Apr 25,"177,061","1,184,891",FALSE,"Apr 25: 177,061 projected cases<br>Projection upper CI: 1,184,891 cases<br>"
2020-04-25,mod_4,5472,40866,Lockdown with moderate release,solid,Apr 25,"5,472","40,866",TRUE,"Apr 25: 5,472 projected cases<br>Projection upper CI: 40,866 cases<br>"
2020-04-26,mod_2,17459,104199,Social distancing,solid,Apr 26,"17,459","104,199",FALSE,"Apr 26: 17,459 projected cases<br>Projection upper CI: 104,199 cases<br>"
2020-04-26,mod_3,212367,1516236,No intervention,solid,Apr 26,"212,367","1,516,236",FALSE,"Apr 26: 212,367 projected cases<br>Projection upper CI: 1,516,236 cases<br>"
2020-04-26,mod_4,5613,41659,Lockdown with moderate release,solid,Apr 26,"5,613","41,659",TRUE,"Apr 26: 5,613 projected cases<br>Projection upper CI: 41,659 cases<br>"
2020-04-27,mod_2,20018,115889,Social distancing,solid,Apr 27,"20,018","115,889",FALSE,"Apr 27: 20,018 projected cases<br>Projection upper CI: 115,889 cases<br>"
2020-04-27,mod_3,251921,1944254,No intervention,solid,Apr 27,"251,921","1,944,254",FALSE,"Apr 27: 251,921 projected cases<br>Projection upper CI: 1,944,254 cases<br>"
2020-04-27,mod_4,5756,42372,Lockdown with moderate release,solid,Apr 27,"5,756","42,372",TRUE,"Apr 27: 5,756 projected cases<br>Projection upper CI: 42,372 cases<br>"
2020-04-28,mod_2,22963,129430,Social distancing,solid,Apr 28,"22,963","129,430",FALSE,"Apr 28: 22,963 projected cases<br>Projection upper CI: 129,430 cases<br>"
2020-04-28,mod_3,295764,2473689,No intervention,solid,Apr 28,"295,764","2,473,689",FALSE,"Apr 28: 295,764 projected cases<br>Projection upper CI: 2,473,689 cases<br>"
2020-04-28,mod_4,5896,44103,Lockdown with moderate release,solid,Apr 28,"5,896","44,103",TRUE,"Apr 28: 5,896 projected cases<br>Projection upper CI: 44,103 cases<br>"
2020-04-29,mod_2,26339,144356,Social distancing,solid,Apr 29,"26,339","144,356",FALSE,"Apr 29: 26,339 projected cases<br>Projection upper CI: 144,356 cases<br>"
2020-04-29,mod_3,343930,3106116,No intervention,solid,Apr 29,"343,930","3,106,116",FALSE,"Apr 29: 343,930 projected cases<br>Projection upper CI: 3,106,116 cases<br>"
2020-04-29,mod_4,6035,44797,Lockdown with moderate release,solid,Apr 29,"6,035","44,797",TRUE,"Apr 29: 6,035 projected cases<br>Projection upper CI: 44,797 cases<br>"
2020-04-30,mod_2,30183,162894,Social distancing,solid,Apr 30,"30,183","162,894",FALSE,"Apr 30: 30,183 projected cases<br>Projection upper CI: 162,894 cases<br>"
2020-04-30,mod_3,396368,3841476,No intervention,solid,Apr 30,"396,368","3,841,476",FALSE,"Apr 30: 396,368 projected cases<br>Projection upper CI: 3,841,476 cases<br>"
2020-04-30,mod_4,6187,45991,Lockdown with moderate release,solid,Apr 30,"6,187","45,991",TRUE,"Apr 30: 6,187 projected cases<br>Projection upper CI: 45,991 cases<br>"
