Dates,variable,value,upper_ci,color,type,date.fmt,val.fmt,ci.fmt,text
2020-05-03,mod_2,54550,286609,Soc. Dist. + Travel Ban,solid,May 03,"54,550","286,609","May 03: 54,550 projected total cases<br>Projection upper CI: 286,609 cases<br>"
2020-05-03,mod_4,4353,35551,Moderate return,solid,May 03,"4,353","35,551","May 03: 4,353 projected total cases<br>Projection upper CI: 35,551 cases<br>"
2020-05-03,mod_5,4646,38167,Normal (pre-intervention),solid,May 03,"4,646","38,167","May 03: 4,646 projected total cases<br>Projection upper CI: 38,167 cases<br>"
2020-05-03,mod_6,4138,33835,Cautious return,solid,May 03,"4,138","33,835","May 03: 4,138 projected total cases<br>Projection upper CI: 33,835 cases<br>"
2020-05-04,mod_2,62319,326148,Soc. Dist. + Travel Ban,solid,May 04,"62,319","326,148","May 04: 62,319 projected total cases<br>Projection upper CI: 326,148 cases<br>"
2020-05-04,mod_4,4522,36755,Moderate return,solid,May 04,"4,522","36,755","May 04: 4,522 projected total cases<br>Projection upper CI: 36,755 cases<br>"
2020-05-04,mod_5,4932,40065,Normal (pre-intervention),solid,May 04,"4,932","40,065","May 04: 4,932 projected total cases<br>Projection upper CI: 40,065 cases<br>"
2020-05-04,mod_6,4253,35164,Cautious return,solid,May 04,"4,253","35,164","May 04: 4,253 projected total cases<br>Projection upper CI: 35,164 cases<br>"
2020-05-05,mod_2,70899,370826,Soc. Dist. + Travel Ban,solid,May 05,"70,899","370,826","May 05: 70,899 projected total cases<br>Projection upper CI: 370,826 cases<br>"
2020-05-05,mod_4,4714,38228,Moderate return,solid,May 05,"4,714","38,228","May 05: 4,714 projected total cases<br>Projection upper CI: 38,228 cases<br>"
2020-05-05,mod_5,5294,42434,Normal (pre-intervention),solid,May 05,"5,294","42,434","May 05: 5,294 projected total cases<br>Projection upper CI: 42,434 cases<br>"
2020-05-05,mod_6,4377,36013,Cautious return,solid,May 05,"4,377","36,013","May 05: 4,377 projected total cases<br>Projection upper CI: 36,013 cases<br>"
2020-05-06,mod_2,80291,423775,Soc. Dist. + Travel Ban,solid,May 06,"80,291","423,775","May 06: 80,291 projected total cases<br>Projection upper CI: 423,775 cases<br>"
2020-05-06,mod_4,4941,39844,Moderate return,solid,May 06,"4,941","39,844","May 06: 4,941 projected total cases<br>Projection upper CI: 39,844 cases<br>"
2020-05-06,mod_5,5755,44958,Normal (pre-intervention),solid,May 06,"5,755","44,958","May 06: 5,755 projected total cases<br>Projection upper CI: 44,958 cases<br>"
2020-05-06,mod_6,4513,36993,Cautious return,solid,May 06,"4,513","36,993","May 06: 4,513 projected total cases<br>Projection upper CI: 36,993 cases<br>"
2020-05-07,mod_2,90550,482333,Soc. Dist. + Travel Ban,solid,May 07,"90,550","482,333","May 07: 90,550 projected total cases<br>Projection upper CI: 482,333 cases<br>"
2020-05-07,mod_4,5204,41529,Moderate return,solid,May 07,"5,204","41,529","May 07: 5,204 projected total cases<br>Projection upper CI: 41,529 cases<br>"
2020-05-07,mod_5,6349,48060,Normal (pre-intervention),solid,May 07,"6,349","48,060","May 07: 6,349 projected total cases<br>Projection upper CI: 48,060 cases<br>"
2020-05-07,mod_6,4666,38148,Cautious return,solid,May 07,"4,666","38,148","May 07: 4,666 projected total cases<br>Projection upper CI: 38,148 cases<br>"
2020-05-08,mod_2,101660,553078,Soc. Dist. + Travel Ban,solid,May 08,"101,660","553,078","May 08: 101,660 projected total cases<br>Projection upper CI: 553,078 cases<br>"
2020-05-08,mod_4,5521,43736,Moderate return,solid,May 08,"5,521","43,736","May 08: 5,521 projected total cases<br>Projection upper CI: 43,736 cases<br>"
2020-05-08,mod_5,7117,51934,Normal (pre-intervention),solid,May 08,"7,117","51,934","May 08: 7,117 projected total cases<br>Projection upper CI: 51,934 cases<br>"
2020-05-08,mod_6,4834,39353,Cautious return,solid,May 08,"4,834","39,353","May 08: 4,834 projected total cases<br>Projection upper CI: 39,353 cases<br>"
2020-05-09,mod_2,113644,633963,Soc. Dist. + Travel Ban,solid,May 09,"113,644","633,963","May 09: 113,644 projected total cases<br>Projection upper CI: 633,963 cases<br>"
2020-05-09,mod_4,5899,45629,Moderate return,solid,May 09,"5,899","45,629","May 09: 5,899 projected total cases<br>Projection upper CI: 45,629 cases<br>"
2020-05-09,mod_5,8113,56362,Normal (pre-intervention),solid,May 09,"8,113","56,362","May 09: 8,113 projected total cases<br>Projection upper CI: 56,362 cases<br>"
2020-05-09,mod_6,5017,41003,Cautious return,solid,May 09,"5,017","41,003","May 09: 5,017 projected total cases<br>Projection upper CI: 41,003 cases<br>"
2020-05-10,mod_2,126497,721769,Soc. Dist. + Travel Ban,solid,May 10,"126,497","721,769","May 10: 126,497 projected total cases<br>Projection upper CI: 721,769 cases<br>"
2020-05-10,mod_4,6345,47626,Moderate return,solid,May 10,"6,345","47,626","May 10: 6,345 projected total cases<br>Projection upper CI: 47,626 cases<br>"
2020-05-10,mod_5,9410,61024,Normal (pre-intervention),solid,May 10,"9,410","61,024","May 10: 9,410 projected total cases<br>Projection upper CI: 61,024 cases<br>"
2020-05-10,mod_6,5225,42063,Cautious return,solid,May 10,"5,225","42,063","May 10: 5,225 projected total cases<br>Projection upper CI: 42,063 cases<br>"
2020-05-11,mod_2,140205,824087,Soc. Dist. + Travel Ban,solid,May 11,"140,205","824,087","May 11: 140,205 projected total cases<br>Projection upper CI: 824,087 cases<br>"
2020-05-11,mod_4,6880,50337,Moderate return,solid,May 11,"6,880","50,337","May 11: 6,880 projected total cases<br>Projection upper CI: 50,337 cases<br>"
2020-05-11,mod_5,11102,67577,Normal (pre-intervention),solid,May 11,"11,102","67,577","May 11: 11,102 projected total cases<br>Projection upper CI: 67,577 cases<br>"
2020-05-11,mod_6,5458,43824,Cautious return,solid,May 11,"5,458","43,824","May 11: 5,458 projected total cases<br>Projection upper CI: 43,824 cases<br>"
2020-05-12,mod_2,154786,949607,Soc. Dist. + Travel Ban,solid,May 12,"154,786","949,607","May 12: 154,786 projected total cases<br>Projection upper CI: 949,607 cases<br>"
2020-05-12,mod_4,7528,53266,Moderate return,solid,May 12,"7,528","53,266","May 12: 7,528 projected total cases<br>Projection upper CI: 53,266 cases<br>"
2020-05-12,mod_5,13312,75169,Normal (pre-intervention),solid,May 12,"13,312","75,169","May 12: 13,312 projected total cases<br>Projection upper CI: 75,169 cases<br>"
2020-05-12,mod_6,5731,45498,Cautious return,solid,May 12,"5,731","45,498","May 12: 5,731 projected total cases<br>Projection upper CI: 45,498 cases<br>"
2020-05-13,mod_2,170222,1072281,Soc. Dist. + Travel Ban,solid,May 13,"170,222","1,072,281","May 13: 170,222 projected total cases<br>Projection upper CI: 1,072,281 cases<br>"
2020-05-13,mod_4,8318,56775,Moderate return,solid,May 13,"8,318","56,775","May 13: 8,318 projected total cases<br>Projection upper CI: 56,775 cases<br>"
2020-05-13,mod_5,16203,84321,Normal (pre-intervention),solid,May 13,"16,203","84,321","May 13: 16,203 projected total cases<br>Projection upper CI: 84,321 cases<br>"
2020-05-13,mod_6,6042,46966,Cautious return,solid,May 13,"6,042","46,966","May 13: 6,042 projected total cases<br>Projection upper CI: 46,966 cases<br>"
2020-05-14,mod_2,186499,1234152,Soc. Dist. + Travel Ban,solid,May 14,"186,499","1,234,152","May 14: 186,499 projected total cases<br>Projection upper CI: 1,234,152 cases<br>"
2020-05-14,mod_4,9250,59776,Moderate return,solid,May 14,"9,250","59,776","May 14: 9,250 projected total cases<br>Projection upper CI: 59,776 cases<br>"
2020-05-14,mod_5,19838,95402,Normal (pre-intervention),solid,May 14,"19,838","95,402","May 14: 19,838 projected total cases<br>Projection upper CI: 95,402 cases<br>"
2020-05-14,mod_6,6391,49270,Cautious return,solid,May 14,"6,391","49,270","May 14: 6,391 projected total cases<br>Projection upper CI: 49,270 cases<br>"
2020-05-15,mod_2,203611,1393095,Soc. Dist. + Travel Ban,solid,May 15,"203,611","1,393,095","May 15: 203,611 projected total cases<br>Projection upper CI: 1,393,095 cases<br>"
2020-05-15,mod_4,10347,63737,Moderate return,solid,May 15,"10,347","63,737","May 15: 10,347 projected total cases<br>Projection upper CI: 63,737 cases<br>"
2020-05-15,mod_5,24336,108750,Normal (pre-intervention),solid,May 15,"24,336","108,750","May 15: 24,336 projected total cases<br>Projection upper CI: 108,750 cases<br>"
2020-05-15,mod_6,6779,50733,Cautious return,solid,May 15,"6,779","50,733","May 15: 6,779 projected total cases<br>Projection upper CI: 50,733 cases<br>"
2020-05-16,mod_2,221551,1581907,Soc. Dist. + Travel Ban,solid,May 16,"221,551","1,581,907","May 16: 221,551 projected total cases<br>Projection upper CI: 1,581,907 cases<br>"
2020-05-16,mod_4,11646,68206,Moderate return,solid,May 16,"11,646","68,206","May 16: 11,646 projected total cases<br>Projection upper CI: 68,206 cases<br>"
2020-05-16,mod_5,29807,123230,Normal (pre-intervention),solid,May 16,"29,807","123,230","May 16: 29,807 projected total cases<br>Projection upper CI: 123,230 cases<br>"
2020-05-16,mod_6,7223,52586,Cautious return,solid,May 16,"7,223","52,586","May 16: 7,223 projected total cases<br>Projection upper CI: 52,586 cases<br>"
2020-05-17,mod_2,240294,1797772,Soc. Dist. + Travel Ban,solid,May 17,"240,294","1,797,772","May 17: 240,294 projected total cases<br>Projection upper CI: 1,797,772 cases<br>"
2020-05-17,mod_4,13162,73117,Moderate return,solid,May 17,"13,162","73,117","May 17: 13,162 projected total cases<br>Projection upper CI: 73,117 cases<br>"
2020-05-17,mod_5,36322,143585,Normal (pre-intervention),solid,May 17,"36,322","143,585","May 17: 36,322 projected total cases<br>Projection upper CI: 143,585 cases<br>"
2020-05-17,mod_6,7721,55199,Cautious return,solid,May 17,"7,721","55,199","May 17: 7,721 projected total cases<br>Projection upper CI: 55,199 cases<br>"
2020-05-18,mod_2,259817,2017929,Soc. Dist. + Travel Ban,solid,May 18,"259,817","2,017,929","May 18: 259,817 projected total cases<br>Projection upper CI: 2,017,929 cases<br>"
2020-05-18,mod_4,14931,78070,Moderate return,solid,May 18,"14,931","78,070","May 18: 14,931 projected total cases<br>Projection upper CI: 78,070 cases<br>"
2020-05-18,mod_5,43985,166730,Normal (pre-intervention),solid,May 18,"43,985","166,730","May 18: 43,985 projected total cases<br>Projection upper CI: 166,730 cases<br>"
2020-05-18,mod_6,8277,57434,Cautious return,solid,May 18,"8,277","57,434","May 18: 8,277 projected total cases<br>Projection upper CI: 57,434 cases<br>"
2020-05-19,mod_2,280105,2274079,Soc. Dist. + Travel Ban,solid,May 19,"280,105","2,274,079","May 19: 280,105 projected total cases<br>Projection upper CI: 2,274,079 cases<br>"
2020-05-19,mod_4,16976,83971,Moderate return,solid,May 19,"16,976","83,971","May 19: 16,976 projected total cases<br>Projection upper CI: 83,971 cases<br>"
2020-05-19,mod_5,52862,194650,Normal (pre-intervention),solid,May 19,"52,862","194,650","May 19: 52,862 projected total cases<br>Projection upper CI: 194,650 cases<br>"
2020-05-19,mod_6,8900,59295,Cautious return,solid,May 19,"8,900","59,295","May 19: 8,900 projected total cases<br>Projection upper CI: 59,295 cases<br>"
2020-05-20,mod_2,301151,2547601,Soc. Dist. + Travel Ban,solid,May 20,"301,151","2,547,601","May 20: 301,151 projected total cases<br>Projection upper CI: 2,547,601 cases<br>"
2020-05-20,mod_4,19312,90689,Moderate return,solid,May 20,"19,312","90,689","May 20: 19,312 projected total cases<br>Projection upper CI: 90,689 cases<br>"
2020-05-20,mod_5,62975,228769,Normal (pre-intervention),solid,May 20,"62,975","228,769","May 20: 62,975 projected total cases<br>Projection upper CI: 228,769 cases<br>"
2020-05-20,mod_6,9596,61909,Cautious return,solid,May 20,"9,596","61,909","May 20: 9,596 projected total cases<br>Projection upper CI: 61,909 cases<br>"
2020-05-21,mod_2,322898,2856873,Soc. Dist. + Travel Ban,solid,May 21,"322,898","2,856,873","May 21: 322,898 projected total cases<br>Projection upper CI: 2,856,873 cases<br>"
2020-05-21,mod_4,21955,96748,Moderate return,solid,May 21,"21,955","96,748","May 21: 21,955 projected total cases<br>Projection upper CI: 96,748 cases<br>"
2020-05-21,mod_5,74358,267522,Normal (pre-intervention),solid,May 21,"74,358","267,522","May 21: 74,358 projected total cases<br>Projection upper CI: 267,522 cases<br>"
2020-05-21,mod_6,10369,64758,Cautious return,solid,May 21,"10,369","64,758","May 21: 10,369 projected total cases<br>Projection upper CI: 64,758 cases<br>"
2020-05-22,mod_2,345367,3167445,Soc. Dist. + Travel Ban,solid,May 22,"345,367","3,167,445","May 22: 345,367 projected total cases<br>Projection upper CI: 3,167,445 cases<br>"
2020-05-22,mod_4,24938,105527,Moderate return,solid,May 22,"24,938","105,527","May 22: 24,938 projected total cases<br>Projection upper CI: 105,527 cases<br>"
2020-05-22,mod_5,87039,315846,Normal (pre-intervention),solid,May 22,"87,039","315,846","May 22: 87,039 projected total cases<br>Projection upper CI: 315,846 cases<br>"
2020-05-22,mod_6,11232,67562,Cautious return,solid,May 22,"11,232","67,562","May 22: 11,232 projected total cases<br>Projection upper CI: 67,562 cases<br>"
2020-05-23,mod_2,368446,3513888,Soc. Dist. + Travel Ban,solid,May 23,"368,446","3,513,888","May 23: 368,446 projected total cases<br>Projection upper CI: 3,513,888 cases<br>"
2020-05-23,mod_4,28280,114576,Moderate return,solid,May 23,"28,280","114,576","May 23: 28,280 projected total cases<br>Projection upper CI: 114,576 cases<br>"
2020-05-23,mod_5,101019,371321,Normal (pre-intervention),solid,May 23,"101,019","371,321","May 23: 101,019 projected total cases<br>Projection upper CI: 371,321 cases<br>"
2020-05-23,mod_6,12178,70227,Cautious return,solid,May 23,"12,178","70,227","May 23: 12,178 projected total cases<br>Projection upper CI: 70,227 cases<br>"
2020-05-24,mod_2,392167,3902090,Soc. Dist. + Travel Ban,solid,May 24,"392,167","3,902,090","May 24: 392,167 projected total cases<br>Projection upper CI: 3,902,090 cases<br>"
2020-05-24,mod_4,31993,124978,Moderate return,solid,May 24,"31,993","124,978","May 24: 31,993 projected total cases<br>Projection upper CI: 124,978 cases<br>"
2020-05-24,mod_5,116284,442743,Normal (pre-intervention),solid,May 24,"116,284","442,743","May 24: 116,284 projected total cases<br>Projection upper CI: 442,743 cases<br>"
2020-05-24,mod_6,13230,73204,Cautious return,solid,May 24,"13,230","73,204","May 24: 13,230 projected total cases<br>Projection upper CI: 73,204 cases<br>"
2020-05-25,mod_2,416497,4297100,Soc. Dist. + Travel Ban,solid,May 25,"416,497","4,297,100","May 25: 416,497 projected total cases<br>Projection upper CI: 4,297,100 cases<br>"
2020-05-25,mod_4,36088,134904,Moderate return,solid,May 25,"36,088","134,904","May 25: 36,088 projected total cases<br>Projection upper CI: 134,904 cases<br>"
2020-05-25,mod_5,132783,530359,Normal (pre-intervention),solid,May 25,"132,783","530,359","May 25: 132,783 projected total cases<br>Projection upper CI: 530,359 cases<br>"
2020-05-25,mod_6,14378,76915,Cautious return,solid,May 25,"14,378","76,915","May 25: 14,378 projected total cases<br>Projection upper CI: 76,915 cases<br>"
2020-05-26,mod_2,441377,4720693,Soc. Dist. + Travel Ban,solid,May 26,"441,377","4,720,693","May 26: 441,377 projected total cases<br>Projection upper CI: 4,720,693 cases<br>"
2020-05-26,mod_4,40576,147089,Moderate return,solid,May 26,"40,576","147,089","May 26: 40,576 projected total cases<br>Projection upper CI: 147,089 cases<br>"
2020-05-26,mod_5,150509,633303,Normal (pre-intervention),solid,May 26,"150,509","633,303","May 26: 150,509 projected total cases<br>Projection upper CI: 633,303 cases<br>"
2020-05-26,mod_6,15642,79434,Cautious return,solid,May 26,"15,642","79,434","May 26: 15,642 projected total cases<br>Projection upper CI: 79,434 cases<br>"
2020-05-27,mod_2,466814,5170049,Soc. Dist. + Travel Ban,solid,May 27,"466,814","5,170,049","May 27: 466,814 projected total cases<br>Projection upper CI: 5,170,049 cases<br>"
2020-05-27,mod_4,45451,161263,Moderate return,solid,May 27,"45,451","161,263","May 27: 45,451 projected total cases<br>Projection upper CI: 161,263 cases<br>"
2020-05-27,mod_5,169386,754850,Normal (pre-intervention),solid,May 27,"169,386","754,850","May 27: 169,386 projected total cases<br>Projection upper CI: 754,850 cases<br>"
2020-05-27,mod_6,17031,82993,Cautious return,solid,May 27,"17,031","82,993","May 27: 17,031 projected total cases<br>Projection upper CI: 82,993 cases<br>"
2020-05-28,mod_2,492718,5622131,Soc. Dist. + Travel Ban,solid,May 28,"492,718","5,622,131","May 28: 492,718 projected total cases<br>Projection upper CI: 5,622,131 cases<br>"
2020-05-28,mod_4,50730,174738,Moderate return,solid,May 28,"50,730","174,738","May 28: 50,730 projected total cases<br>Projection upper CI: 174,738 cases<br>"
2020-05-28,mod_5,189370,900681,Normal (pre-intervention),solid,May 28,"189,370","900,681","May 28: 189,370 projected total cases<br>Projection upper CI: 900,681 cases<br>"
2020-05-28,mod_6,18540,87207,Cautious return,solid,May 28,"18,540","87,207","May 28: 18,540 projected total cases<br>Projection upper CI: 87,207 cases<br>"
2020-05-29,mod_2,519103,6112787,Soc. Dist. + Travel Ban,solid,May 29,"519,103","6,112,787","May 29: 519,103 projected total cases<br>Projection upper CI: 6,112,787 cases<br>"
2020-05-29,mod_4,56396,191546,Moderate return,solid,May 29,"56,396","191,546","May 29: 56,396 projected total cases<br>Projection upper CI: 191,546 cases<br>"
2020-05-29,mod_5,210390,1060569,Normal (pre-intervention),solid,May 29,"210,390","1,060,569","May 29: 210,390 projected total cases<br>Projection upper CI: 1,060,569 cases<br>"
2020-05-29,mod_6,20184,91347,Cautious return,solid,May 29,"20,184","91,347","May 29: 20,184 projected total cases<br>Projection upper CI: 91,347 cases<br>"
2020-05-30,mod_2,545944,6658279,Soc. Dist. + Travel Ban,solid,May 30,"545,944","6,658,279","May 30: 545,944 projected total cases<br>Projection upper CI: 6,658,279 cases<br>"
2020-05-30,mod_4,62471,212799,Moderate return,solid,May 30,"62,471","212,799","May 30: 62,471 projected total cases<br>Projection upper CI: 212,799 cases<br>"
2020-05-30,mod_5,232373,1259099,Normal (pre-intervention),solid,May 30,"232,373","1,259,099","May 30: 232,373 projected total cases<br>Projection upper CI: 1,259,099 cases<br>"
2020-05-30,mod_6,21960,95755,Cautious return,solid,May 30,"21,960","95,755","May 30: 21,960 projected total cases<br>Projection upper CI: 95,755 cases<br>"
2020-05-31,mod_2,573232,7179862,Soc. Dist. + Travel Ban,solid,May 31,"573,232","7,179,862","May 31: 573,232 projected total cases<br>Projection upper CI: 7,179,862 cases<br>"
2020-05-31,mod_4,68924,232214,Moderate return,solid,May 31,"68,924","232,214","May 31: 68,924 projected total cases<br>Projection upper CI: 232,214 cases<br>"
2020-05-31,mod_5,255314,1488718,Normal (pre-intervention),solid,May 31,"255,314","1,488,718","May 31: 255,314 projected total cases<br>Projection upper CI: 1,488,718 cases<br>"
2020-05-31,mod_6,23876,100563,Cautious return,solid,May 31,"23,876","100,563","May 31: 23,876 projected total cases<br>Projection upper CI: 100,563 cases<br>"
2020-06-01,mod_2,600894,7746185,Soc. Dist. + Travel Ban,solid,Jun 01,"600,894","7,746,185","Jun 01: 600,894 projected total cases<br>Projection upper CI: 7,746,185 cases<br>"
2020-06-01,mod_4,75753,258053,Moderate return,solid,Jun 01,"75,753","258,053","Jun 01: 75,753 projected total cases<br>Projection upper CI: 258,053 cases<br>"
2020-06-01,mod_5,279082,1753467,Normal (pre-intervention),solid,Jun 01,"279,082","1,753,467","Jun 01: 279,082 projected total cases<br>Projection upper CI: 1,753,467 cases<br>"
2020-06-01,mod_6,25933,105267,Cautious return,solid,Jun 01,"25,933","105,267","Jun 01: 25,933 projected total cases<br>Projection upper CI: 105,267 cases<br>"
2020-06-02,mod_2,628912,8320232,Soc. Dist. + Travel Ban,solid,Jun 02,"628,912","8,320,232","Jun 02: 628,912 projected total cases<br>Projection upper CI: 8,320,232 cases<br>"
2020-06-02,mod_4,82965,282563,Moderate return,solid,Jun 02,"82,965","282,563","Jun 02: 82,965 projected total cases<br>Projection upper CI: 282,563 cases<br>"
2020-06-02,mod_5,303683,2056829,Normal (pre-intervention),solid,Jun 02,"303,683","2,056,829","Jun 02: 303,683 projected total cases<br>Projection upper CI: 2,056,829 cases<br>"
2020-06-02,mod_6,28132,110757,Cautious return,solid,Jun 02,"28,132","110,757","Jun 02: 28,132 projected total cases<br>Projection upper CI: 110,757 cases<br>"
2020-06-03,mod_2,657262,8877422,Soc. Dist. + Travel Ban,solid,Jun 03,"657,262","8,877,422","Jun 03: 657,262 projected total cases<br>Projection upper CI: 8,877,422 cases<br>"
2020-06-03,mod_4,90552,312109,Moderate return,solid,Jun 03,"90,552","312,109","Jun 03: 90,552 projected total cases<br>Projection upper CI: 312,109 cases<br>"
2020-06-03,mod_5,329017,2382095,Normal (pre-intervention),solid,Jun 03,"329,017","2,382,095","Jun 03: 329,017 projected total cases<br>Projection upper CI: 2,382,095 cases<br>"
2020-06-03,mod_6,30470,115096,Cautious return,solid,Jun 03,"30,470","115,096","Jun 03: 30,470 projected total cases<br>Projection upper CI: 115,096 cases<br>"
2020-06-04,mod_2,685911,9489893,Soc. Dist. + Travel Ban,solid,Jun 04,"685,911","9,489,893","Jun 04: 685,911 projected total cases<br>Projection upper CI: 9,489,893 cases<br>"
2020-06-04,mod_4,98495,343741,Moderate return,solid,Jun 04,"98,495","343,741","Jun 04: 98,495 projected total cases<br>Projection upper CI: 343,741 cases<br>"
2020-06-04,mod_5,355026,2774025,Normal (pre-intervention),solid,Jun 04,"355,026","2,774,025","Jun 04: 355,026 projected total cases<br>Projection upper CI: 2,774,025 cases<br>"
2020-06-04,mod_6,32948,121601,Cautious return,solid,Jun 04,"32,948","121,601","Jun 04: 32,948 projected total cases<br>Projection upper CI: 121,601 cases<br>"
2020-06-05,mod_2,714807,10112929,Soc. Dist. + Travel Ban,solid,Jun 05,"714,807","10,112,929","Jun 05: 714,807 projected total cases<br>Projection upper CI: 10,112,929 cases<br>"
2020-06-05,mod_4,106787,381392,Moderate return,solid,Jun 05,"106,787","381,392","Jun 05: 106,787 projected total cases<br>Projection upper CI: 381,392 cases<br>"
2020-06-05,mod_5,381617,3193633,Normal (pre-intervention),solid,Jun 05,"381,617","3,193,633","Jun 05: 381,617 projected total cases<br>Projection upper CI: 3,193,633 cases<br>"
2020-06-05,mod_6,35569,127147,Cautious return,solid,Jun 05,"35,569","127,147","Jun 05: 35,569 projected total cases<br>Projection upper CI: 127,147 cases<br>"
2020-06-06,mod_2,743898,10688620,Soc. Dist. + Travel Ban,solid,Jun 06,"743,898","10,688,620","Jun 06: 743,898 projected total cases<br>Projection upper CI: 10,688,620 cases<br>"
2020-06-06,mod_4,115440,417404,Moderate return,solid,Jun 06,"115,440","417,404","Jun 06: 115,440 projected total cases<br>Projection upper CI: 417,404 cases<br>"
2020-06-06,mod_5,408785,3649316,Normal (pre-intervention),solid,Jun 06,"408,785","3,649,316","Jun 06: 408,785 projected total cases<br>Projection upper CI: 3,649,316 cases<br>"
2020-06-06,mod_6,38343,133878,Cautious return,solid,Jun 06,"38,343","133,878","Jun 06: 38,343 projected total cases<br>Projection upper CI: 133,878 cases<br>"
2020-06-07,mod_2,773238,11304544,Soc. Dist. + Travel Ban,solid,Jun 07,"773,238","11,304,544","Jun 07: 773,238 projected total cases<br>Projection upper CI: 11,304,544 cases<br>"
2020-06-07,mod_4,124421,462375,Moderate return,solid,Jun 07,"124,421","462,375","Jun 07: 124,421 projected total cases<br>Projection upper CI: 462,375 cases<br>"
2020-06-07,mod_5,436395,4150818,Normal (pre-intervention),solid,Jun 07,"436,395","4,150,818","Jun 07: 436,395 projected total cases<br>Projection upper CI: 4,150,818 cases<br>"
2020-06-07,mod_6,41260,141381,Cautious return,solid,Jun 07,"41,260","141,381","Jun 07: 41,260 projected total cases<br>Projection upper CI: 141,381 cases<br>"
2020-06-08,mod_2,802753,11895943,Soc. Dist. + Travel Ban,solid,Jun 08,"802,753","11,895,943","Jun 08: 802,753 projected total cases<br>Projection upper CI: 11,895,943 cases<br>"
2020-06-08,mod_4,133716,509578,Moderate return,solid,Jun 08,"133,716","509,578","Jun 08: 133,716 projected total cases<br>Projection upper CI: 509,578 cases<br>"
2020-06-08,mod_5,464426,4716340,Normal (pre-intervention),solid,Jun 08,"464,426","4,716,340","Jun 08: 464,426 projected total cases<br>Projection upper CI: 4,716,340 cases<br>"
2020-06-08,mod_6,44308,148666,Cautious return,solid,Jun 08,"44,308","148,666","Jun 08: 44,308 projected total cases<br>Projection upper CI: 148,666 cases<br>"
2020-06-09,mod_2,832430,12480146,Soc. Dist. + Travel Ban,solid,Jun 09,"832,430","12,480,146","Jun 09: 832,430 projected total cases<br>Projection upper CI: 12,480,146 cases<br>"
2020-06-09,mod_4,143348,569313,Moderate return,solid,Jun 09,"143,348","569,313","Jun 09: 143,348 projected total cases<br>Projection upper CI: 569,313 cases<br>"
2020-06-09,mod_5,492776,5286881,Normal (pre-intervention),solid,Jun 09,"492,776","5,286,881","Jun 09: 492,776 projected total cases<br>Projection upper CI: 5,286,881 cases<br>"
2020-06-09,mod_6,47495,156335,Cautious return,solid,Jun 09,"47,495","156,335","Jun 09: 47,495 projected total cases<br>Projection upper CI: 156,335 cases<br>"
2020-06-10,mod_2,862238,13089947,Soc. Dist. + Travel Ban,solid,Jun 10,"862,238","13,089,947","Jun 10: 862,238 projected total cases<br>Projection upper CI: 13,089,947 cases<br>"
2020-06-10,mod_4,153278,627327,Moderate return,solid,Jun 10,"153,278","627,327","Jun 10: 153,278 projected total cases<br>Projection upper CI: 627,327 cases<br>"
2020-06-10,mod_5,521415,5890428,Normal (pre-intervention),solid,Jun 10,"521,415","5,890,428","Jun 10: 521,415 projected total cases<br>Projection upper CI: 5,890,428 cases<br>"
