Dates	variable	value	upper_ci	color	type	State
2020-04-26	True	81	NA	Observed	solid	ap
2020-04-27	True	80	NA	Observed	solid	ap
2020-04-28	True	82	NA	Observed	solid	ap
2020-04-29	True	73	NA	Observed	solid	ap
2020-04-30	True	71	NA	Observed	solid	ap
2020-05-01	True	60	NA	Observed	solid	ap
2020-05-02	True	62	NA	Observed	solid	ap
2020-05-03	True	58	NA	Observed	solid	ap
2020-05-04	True	67	NA	Observed	solid	ap
2020-05-05	True	67	NA	Observed	solid	ap
2020-05-06	True	60	NA	Observed	solid	ap
2020-05-07	True	56	NA	Observed	solid	ap
2020-05-08	True	54	NA	Observed	solid	ap
2020-05-09	True	43	NA	Observed	solid	ap
2020-05-10	True	50	NA	Observed	solid	ap
2020-05-11	True	38	NA	Observed	solid	ap
2020-05-12	True	71	NA	Observed	solid	ap
2020-05-13	True	48	NA	Observed	solid	ap
2020-05-14	True	68	NA	Observed	solid	ap
2020-05-15	True	84	NA	Observed	solid	ap
2020-05-16	True	48	NA	Observed	solid	ap
2020-05-17	True	25	NA	Observed	solid	ap
2020-05-18	True	52	NA	Observed	solid	ap
2020-05-19	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid	ap
2020-05-19	mod_3	NA	NA	No Intervention	solid	ap
2020-05-19	mod_4	NA	NA	Moderate return	solid	ap
2020-05-19	mod_5	NA	NA	Normal (pre-intervention)	solid	ap
2020-05-19	mod_6	NA	NA	Cautious return	solid	ap
2020-05-20	mod_2	69	489	Soc. Dist. + Travel Ban	solid	ap
2020-05-20	mod_3	96	568	No Intervention	solid	ap
2020-05-20	mod_4	50	425	Moderate return	solid	ap
2020-05-20	mod_5	60	458	Normal (pre-intervention)	solid	ap
2020-05-20	mod_6	43	423	Cautious return	solid	ap
2020-05-21	mod_2	72	493	Soc. Dist. + Travel Ban	solid	ap
2020-05-21	mod_3	107	581	No Intervention	solid	ap
2020-05-21	mod_4	51	422	Moderate return	solid	ap
2020-05-21	mod_5	63	445	Normal (pre-intervention)	solid	ap
2020-05-21	mod_6	43	396	Cautious return	solid	ap
2020-05-22	mod_2	74	466	Soc. Dist. + Travel Ban	solid	ap
2020-05-22	mod_3	115	639	No Intervention	solid	ap
2020-05-22	mod_4	53	401	Moderate return	solid	ap
2020-05-22	mod_5	68	469	Normal (pre-intervention)	solid	ap
2020-05-22	mod_6	43	373	Cautious return	solid	ap
2020-05-23	mod_2	76	487	Soc. Dist. + Travel Ban	solid	ap
2020-05-23	mod_3	127	676	No Intervention	solid	ap
2020-05-23	mod_4	54	413	Moderate return	solid	ap
2020-05-23	mod_5	75	495	Normal (pre-intervention)	solid	ap
2020-05-23	mod_6	44	384	Cautious return	solid	ap
2020-05-24	mod_2	81	527	Soc. Dist. + Travel Ban	solid	ap
2020-05-24	mod_3	140	787	No Intervention	solid	ap
2020-05-24	mod_4	57	399	Moderate return	solid	ap
2020-05-24	mod_5	80	501	Normal (pre-intervention)	solid	ap
2020-05-24	mod_6	45	351	Cautious return	solid	ap
2020-05-25	mod_2	84	534	Soc. Dist. + Travel Ban	solid	ap
2020-05-25	mod_3	157	897	No Intervention	solid	ap
2020-05-25	mod_4	57	435	Moderate return	solid	ap
2020-05-25	mod_5	87	584	Normal (pre-intervention)	solid	ap
2020-05-25	mod_6	44	387	Cautious return	solid	ap
2020-05-26	mod_2	89	561	Soc. Dist. + Travel Ban	solid	ap
2020-05-26	mod_3	176	979	No Intervention	solid	ap
2020-05-26	mod_4	60	434	Moderate return	solid	ap
2020-05-26	mod_5	98	603	Normal (pre-intervention)	solid	ap
2020-05-26	mod_6	46	367	Cautious return	solid	ap
2020-05-27	mod_2	94	592	Soc. Dist. + Travel Ban	solid	ap
2020-05-27	mod_3	195	1177	No Intervention	solid	ap
2020-05-27	mod_4	62	470	Moderate return	solid	ap
2020-05-27	mod_5	105	658	Normal (pre-intervention)	solid	ap
2020-05-27	mod_6	44	374	Cautious return	solid	ap
2020-05-28	mod_2	97	664	Soc. Dist. + Travel Ban	solid	ap
2020-05-28	mod_3	222	1358	No Intervention	solid	ap
2020-05-28	mod_4	67	498	Moderate return	solid	ap
2020-05-28	mod_5	120	791	Normal (pre-intervention)	solid	ap
2020-05-28	mod_6	46	406	Cautious return	solid	ap
2020-05-29	mod_2	103	719	Soc. Dist. + Travel Ban	solid	ap
2020-05-29	mod_3	248	1514	No Intervention	solid	ap
2020-05-29	mod_4	71	538	Moderate return	solid	ap
2020-05-29	mod_5	133	868	Normal (pre-intervention)	solid	ap
2020-05-29	mod_6	47	349	Cautious return	solid	ap
2020-05-30	mod_2	109	703	Soc. Dist. + Travel Ban	solid	ap
2020-05-30	mod_3	287	1860	No Intervention	solid	ap
2020-05-30	mod_4	76	527	Moderate return	solid	ap
2020-05-30	mod_5	153	995	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	49	396	Cautious return	solid	ap
2020-05-31	mod_2	117	807	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	323	2214	No Intervention	solid	ap
2020-05-31	mod_4	81	638	Moderate return	solid	ap
2020-05-31	mod_5	175	1210	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	50	400	Cautious return	solid	ap
2020-06-01	mod_2	121	886	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	369	2524	No Intervention	solid	ap
2020-06-01	mod_4	89	593	Moderate return	solid	ap
2020-06-01	mod_5	204	1422	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	51	454	Cautious return	solid	ap
2020-06-02	mod_2	128	894	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	424	3002	No Intervention	solid	ap
2020-06-02	mod_4	90	724	Moderate return	solid	ap
2020-06-02	mod_5	232	1561	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	53	481	Cautious return	solid	ap
2020-06-03	mod_2	138	1032	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	487	3508	No Intervention	solid	ap
2020-06-03	mod_4	99	740	Moderate return	solid	ap
2020-06-03	mod_5	264	1975	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	55	446	Cautious return	solid	ap
2020-06-04	mod_2	148	1032	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	567	4128	No Intervention	solid	ap
2020-06-04	mod_4	104	800	Moderate return	solid	ap
2020-06-04	mod_5	302	2253	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	52	465	Cautious return	solid	ap
2020-06-05	mod_2	156	1181	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	657	4982	No Intervention	solid	ap
2020-06-05	mod_4	108	875	Moderate return	solid	ap
2020-06-05	mod_5	347	2585	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	57	487	Cautious return	solid	ap
2020-06-06	mod_2	168	1268	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	765	5693	No Intervention	solid	ap
2020-06-06	mod_4	120	941	Moderate return	solid	ap
2020-06-06	mod_5	399	2970	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	58	441	Cautious return	solid	ap
2020-06-07	mod_2	181	1382	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	894	6652	No Intervention	solid	ap
2020-06-07	mod_4	126	1007	Moderate return	solid	ap
2020-06-07	mod_5	467	3748	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	58	563	Cautious return	solid	ap
2020-06-08	mod_2	193	1479	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	1054	7799	No Intervention	solid	ap
2020-06-08	mod_4	134	1067	Moderate return	solid	ap
2020-06-08	mod_5	545	4212	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	61	528	Cautious return	solid	ap
2020-06-09	mod_2	209	1706	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	1237	9608	No Intervention	solid	ap
2020-06-09	mod_4	146	1213	Moderate return	solid	ap
2020-06-09	mod_5	635	4876	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	64	580	Cautious return	solid	ap
2020-06-10	mod_2	228	1726	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	1459	10848	No Intervention	solid	ap
2020-06-10	mod_4	158	1181	Moderate return	solid	ap
2020-06-10	mod_5	744	5890	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	64	521	Cautious return	solid	ap
2020-06-11	mod_2	242	1937	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	1727	13003	No Intervention	solid	ap
2020-06-11	mod_4	167	1345	Moderate return	solid	ap
2020-06-11	mod_5	875	6839	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	66	664	Cautious return	solid	ap
2020-06-12	mod_2	261	2081	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	2047	15900	No Intervention	solid	ap
2020-06-12	mod_4	182	1546	Moderate return	solid	ap
2020-06-12	mod_5	1030	8108	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	65	526	Cautious return	solid	ap
2020-06-13	mod_2	285	2319	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	2420	18047	No Intervention	solid	ap
2020-06-13	mod_4	199	1690	Moderate return	solid	ap
2020-06-13	mod_5	1220	9152	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	68	648	Cautious return	solid	ap
2020-06-14	mod_2	309	2628	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	2855	21175	No Intervention	solid	ap
2020-06-14	mod_4	215	1590	Moderate return	solid	ap
2020-06-14	mod_5	1446	11132	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	72	673	Cautious return	solid	ap
2020-06-15	mod_2	339	2684	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	3365	24816	No Intervention	solid	ap
2020-06-15	mod_4	235	1917	Moderate return	solid	ap
2020-06-15	mod_5	1708	12626	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	74	733	Cautious return	solid	ap
2020-06-16	mod_2	370	2976	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	3959	29600	No Intervention	solid	ap
2020-06-16	mod_4	254	2201	Moderate return	solid	ap
2020-06-16	mod_5	2021	15478	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	76	616	Cautious return	solid	ap
2020-06-17	mod_2	407	3301	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	4642	34825	No Intervention	solid	ap
2020-06-17	mod_4	279	2239	Moderate return	solid	ap
2020-06-17	mod_5	2396	17625	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	79	706	Cautious return	solid	ap
2020-06-18	mod_2	445	3483	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	5418	42185	No Intervention	solid	ap
2020-06-18	mod_4	306	2539	Moderate return	solid	ap
2020-06-18	mod_5	2824	21263	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	83	702	Cautious return	solid	ap
2020-06-19	mod_2	493	3870	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	6296	48802	No Intervention	solid	ap
2020-06-19	mod_4	333	2642	Moderate return	solid	ap
2020-06-19	mod_5	3329	25021	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	86	759	Cautious return	solid	ap
2020-06-20	mod_2	541	4289	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	7284	57982	No Intervention	solid	ap
2020-06-20	mod_4	366	2909	Moderate return	solid	ap
2020-06-20	mod_5	3899	28265	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	88	790	Cautious return	solid	ap
2020-06-21	mod_2	594	4504	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	8385	65435	No Intervention	solid	ap
2020-06-21	mod_4	402	3065	Moderate return	solid	ap
2020-06-21	mod_5	4554	34484	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	94	958	Cautious return	solid	ap
2020-06-22	mod_2	658	5229	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	9590	79639	No Intervention	solid	ap
2020-06-22	mod_4	442	3640	Moderate return	solid	ap
2020-06-22	mod_5	5289	40553	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	97	863	Cautious return	solid	ap
2020-06-23	mod_2	723	5283	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	10910	92444	No Intervention	solid	ap
2020-06-23	mod_4	488	3909	Moderate return	solid	ap
2020-06-23	mod_5	6117	46258	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	103	905	Cautious return	solid	ap
2020-06-24	mod_2	795	6210	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	12344	109383	No Intervention	solid	ap
2020-06-24	mod_4	538	3978	Moderate return	solid	ap
2020-06-24	mod_5	7038	54788	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	107	991	Cautious return	solid	ap
2020-06-25	mod_2	877	6544	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	13860	126960	No Intervention	solid	ap
2020-06-25	mod_4	595	4352	Moderate return	solid	ap
2020-06-25	mod_5	8041	63551	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	113	883	Cautious return	solid	ap
2020-06-26	mod_2	971	6924	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	15504	145268	No Intervention	solid	ap
2020-06-26	mod_4	656	4826	Moderate return	solid	ap
2020-06-26	mod_5	9151	75785	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	118	1053	Cautious return	solid	ap
2020-06-27	mod_2	1070	7817	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	17204	168475	No Intervention	solid	ap
2020-06-27	mod_4	721	5256	Moderate return	solid	ap
2020-06-27	mod_5	10337	87983	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	124	1111	Cautious return	solid	ap
2020-06-28	mod_2	1182	8374	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	18999	197657	No Intervention	solid	ap
2020-06-28	mod_4	803	5681	Moderate return	solid	ap
2020-06-28	mod_5	11610	103485	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	130	1077	Cautious return	solid	ap
2020-06-29	mod_2	1299	8769	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	20846	225714	No Intervention	solid	ap
2020-06-29	mod_4	885	6052	Moderate return	solid	ap
2020-06-29	mod_5	12962	118844	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	137	1174	Cautious return	solid	ap
2020-06-30	mod_2	1433	10659	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	22755	255571	No Intervention	solid	ap
2020-06-30	mod_4	983	6744	Moderate return	solid	ap
2020-06-30	mod_5	14390	140646	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	148	1205	Cautious return	solid	ap
2020-07-01	mod_2	1569	10540	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	24693	300000	No Intervention	solid	ap
2020-07-01	mod_4	1083	7552	Moderate return	solid	ap
2020-07-01	mod_5	15887	157171	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	156	1258	Cautious return	solid	ap
2020-07-02	mod_2	1730	12094	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	26686	331179	No Intervention	solid	ap
2020-07-02	mod_4	1195	8261	Moderate return	solid	ap
2020-07-02	mod_5	17460	183891	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	164	1333	Cautious return	solid	ap
2020-07-03	mod_2	1890	13232	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	28660	382436	No Intervention	solid	ap
2020-07-03	mod_4	1309	8560	Moderate return	solid	ap
2020-07-03	mod_5	19065	214957	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	173	1355	Cautious return	solid	ap
2020-07-04	mod_2	2068	13708	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	30658	407554	No Intervention	solid	ap
2020-07-04	mod_4	1441	9925	Moderate return	solid	ap
2020-07-04	mod_5	20725	243911	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	183	1365	Cautious return	solid	ap
2020-07-05	mod_2	2263	15693	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	32655	458177	No Intervention	solid	ap
2020-07-05	mod_4	1577	9829	Moderate return	solid	ap
2020-07-05	mod_5	22387	270350	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	194	1496	Cautious return	solid	ap
2020-07-06	mod_2	2469	17073	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	34604	475737	No Intervention	solid	ap
2020-07-06	mod_4	1732	11318	Moderate return	solid	ap
2020-07-06	mod_5	24066	310451	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	207	1546	Cautious return	solid	ap
2020-07-07	mod_2	2679	19092	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	36515	504383	No Intervention	solid	ap
2020-07-07	mod_4	1894	12162	Moderate return	solid	ap
2020-07-07	mod_5	25725	348031	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	216	1406	Cautious return	solid	ap
2020-07-08	mod_2	2911	19700	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	38429	552412	No Intervention	solid	ap
2020-07-08	mod_4	2062	12811	Moderate return	solid	ap
2020-07-08	mod_5	27410	389602	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	228	1860	Cautious return	solid	ap
2020-07-09	mod_2	3154	21464	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	40282	551900	No Intervention	solid	ap
2020-07-09	mod_4	2248	14584	Moderate return	solid	ap
2020-07-09	mod_5	29053	420308	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	247	1645	Cautious return	solid	ap
2020-07-10	mod_2	3414	23988	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	42054	572398	No Intervention	solid	ap
2020-07-10	mod_4	2441	16422	Moderate return	solid	ap
2020-07-10	mod_5	30684	462475	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	262	1928	Cautious return	solid	ap
2020-07-11	mod_2	3667	26295	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	43820	585959	No Intervention	solid	ap
2020-07-11	mod_4	2642	17508	Moderate return	solid	ap
2020-07-11	mod_5	32226	475628	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	281	1763	Cautious return	solid	ap
2020-07-12	mod_2	3956	28830	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	45437	610254	No Intervention	solid	ap
2020-07-12	mod_4	2852	18044	Moderate return	solid	ap
2020-07-12	mod_5	33773	509090	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	302	2039	Cautious return	solid	ap
2020-07-13	mod_2	4233	31131	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	47043	605731	No Intervention	solid	ap
2020-07-13	mod_4	3086	20566	Moderate return	solid	ap
2020-07-13	mod_5	35255	522052	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	314	2014	Cautious return	solid	ap
2020-07-14	mod_2	4543	34884	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	48555	598875	No Intervention	solid	ap
2020-07-14	mod_4	3313	22902	Moderate return	solid	ap
2020-07-14	mod_5	36666	532070	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	331	2199	Cautious return	solid	ap
2020-07-15	mod_2	4844	36855	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	50022	629630	No Intervention	solid	ap
2020-07-15	mod_4	3551	23201	Moderate return	solid	ap
2020-07-15	mod_5	38002	540032	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	358	2068	Cautious return	solid	ap
2020-07-16	mod_2	5164	40883	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	51345	634196	No Intervention	solid	ap
2020-07-16	mod_4	3807	26078	Moderate return	solid	ap
2020-07-16	mod_5	39378	547429	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	380	2165	Cautious return	solid	ap
2020-07-17	mod_2	5494	45025	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	52633	633991	No Intervention	solid	ap
2020-07-17	mod_4	4079	28197	Moderate return	solid	ap
2020-07-17	mod_5	40595	588411	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	403	2556	Cautious return	solid	ap
2020-07-18	mod_2	5834	46711	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	53818	620456	No Intervention	solid	ap
2020-07-18	mod_4	4328	31399	Moderate return	solid	ap
2020-07-18	mod_5	41762	567862	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	430	2804	Cautious return	solid	ap
2020-07-19	mod_2	6163	52140	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	54934	615239	No Intervention	solid	ap
2020-07-19	mod_4	4613	34021	Moderate return	solid	ap
2020-07-19	mod_5	42900	595296	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	454	2318	Cautious return	solid	ap
2020-07-20	mod_2	6503	55868	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	55908	609359	No Intervention	solid	ap
2020-07-20	mod_4	4895	35714	Moderate return	solid	ap
2020-07-20	mod_5	43946	586547	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	480	2724	Cautious return	solid	ap
2020-07-21	mod_2	6851	62246	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	56856	585932	No Intervention	solid	ap
2020-07-21	mod_4	5181	40883	Moderate return	solid	ap
2020-07-21	mod_5	44928	602723	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	514	2937	Cautious return	solid	ap
2020-07-22	mod_2	7205	67068	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	57708	563908	No Intervention	solid	ap
2020-07-22	mod_4	5470	43571	Moderate return	solid	ap
2020-07-22	mod_5	45814	622117	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	543	2982	Cautious return	solid	ap
2020-07-23	mod_2	7554	75031	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	58449	553306	No Intervention	solid	ap
2020-07-23	mod_4	5769	48155	Moderate return	solid	ap
2020-07-23	mod_5	46663	603061	Normal (pre-intervention)	solid	ap
2020-07-23	mod_6	579	3074	Cautious return	solid	ap
2020-07-24	mod_2	7924	76455	Soc. Dist. + Travel Ban	solid	ap
2020-07-24	mod_3	59120	538006	No Intervention	solid	ap
2020-07-24	mod_4	6054	50596	Moderate return	solid	ap
2020-07-24	mod_5	47427	575219	Normal (pre-intervention)	solid	ap
2020-07-24	mod_6	604	2876	Cautious return	solid	ap
2020-07-25	mod_2	8273	85817	Soc. Dist. + Travel Ban	solid	ap
2020-07-25	mod_3	59658	489569	No Intervention	solid	ap
2020-07-25	mod_4	6356	54334	Moderate return	solid	ap
2020-07-25	mod_5	48109	553675	Normal (pre-intervention)	solid	ap
2020-07-25	mod_6	648	3251	Cautious return	solid	ap
2020-07-26	mod_2	8634	91589	Soc. Dist. + Travel Ban	solid	ap
2020-07-26	mod_3	60177	449133	No Intervention	solid	ap
2020-07-26	mod_4	6673	62001	Moderate return	solid	ap
2020-07-26	mod_5	48747	569973	Normal (pre-intervention)	solid	ap
2020-07-26	mod_6	681	3628	Cautious return	solid	ap
2020-07-27	mod_2	8983	96128	Soc. Dist. + Travel Ban	solid	ap
2020-07-27	mod_3	60616	439478	No Intervention	solid	ap
2020-07-27	mod_4	6982	65897	Moderate return	solid	ap
2020-07-27	mod_5	49297	552010	Normal (pre-intervention)	solid	ap
2020-07-27	mod_6	721	3622	Cautious return	solid	ap
2020-07-28	mod_2	9354	100278	Soc. Dist. + Travel Ban	solid	ap
2020-07-28	mod_3	60964	392776	No Intervention	solid	ap
2020-07-28	mod_4	7279	68572	Moderate return	solid	ap
2020-07-28	mod_5	49776	522602	Normal (pre-intervention)	solid	ap
2020-07-28	mod_6	765	3991	Cautious return	solid	ap
2020-07-29	mod_2	9712	114205	Soc. Dist. + Travel Ban	solid	ap
2020-07-29	mod_3	61274	385261	No Intervention	solid	ap
2020-07-29	mod_4	7587	75742	Moderate return	solid	ap
2020-07-29	mod_5	50206	512182	Normal (pre-intervention)	solid	ap
2020-07-29	mod_6	806	3707	Cautious return	solid	ap
2020-07-30	mod_2	10044	122511	Soc. Dist. + Travel Ban	solid	ap
2020-07-30	mod_3	61501	380596	No Intervention	solid	ap
2020-07-30	mod_4	7875	80803	Moderate return	solid	ap
2020-07-30	mod_5	50535	481758	Normal (pre-intervention)	solid	ap
2020-07-30	mod_6	845	4184	Cautious return	solid	ap
2020-07-31	mod_2	10394	122863	Soc. Dist. + Travel Ban	solid	ap
2020-07-31	mod_3	61641	340131	No Intervention	solid	ap
2020-07-31	mod_4	8179	87519	Moderate return	solid	ap
2020-07-31	mod_5	50818	475990	Normal (pre-intervention)	solid	ap
2020-07-31	mod_6	896	4580	Cautious return	solid	ap
2020-08-01	mod_2	10724	140514	Soc. Dist. + Travel Ban	solid	ap
2020-08-01	mod_3	61710	309342	No Intervention	solid	ap
